partition,study,participant_stem,recording_key,release_layout_id,p0_layout_id,sampling_rate_hz,support_block,query_block,population_source_count,method_id,status,operator_source,gamma,fallback_used,uses_query_external_eog,matching_projector_attenuation_db,population_projector_attenuation_db,nonartifact_observation_preservation,artifact_sample_fraction,rest_sample_fraction,eog_coherence_raw,eog_coherence_output,eog_coherence_reduction,reference_free_psd_distortion,reference_free_covariance_distortion,heldout_eog_prediction_remaining_ratio,condition_erp_observation_relative_preservation,condition_erp_proxy_status,observation_change_ratio,clean_waveform_metric
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.4341899095319454,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,36.917026616996885,312.18938506203637,0.29448290698667623,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.11956692363130603,0.3146229859006394,0.6243268259061181,0.9052914719024492,0.5643052986712693,0.041696931797088,success_observation_relative_four_condition_ERP,0.8808133832949844,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,36.917026616996885,312.18938506203637,0.29448290698667623,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.11956692363130603,0.3146229859006394,0.6243268259061181,0.9052914719024492,0.5643052986712693,0.041696931797088,success_observation_relative_four_condition_ERP,0.8808133832949844,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,309.9319892758849,37.196472347677016,0.30288967942752987,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.08571370263238627,0.34847620689955916,0.6178662793498204,0.8988625550730562,0.5515879682693804,0.04077611441810236,success_observation_relative_four_condition_ERP,0.879272112333225,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,36.82193801944491,37.195146848581814,0.29149843045212076,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.13649893770894544,0.297690971823,0.6161947068218161,0.9078335882641975,0.5754447486721372,0.04295136386567666,success_observation_relative_four_condition_ERP,0.8804413868593282,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,36.917026616996885,312.18938506203637,0.29448290698667623,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.11956692363130603,0.3146229859006394,0.6243268259061181,0.9052914719024492,0.5643052986712693,0.041696931797088,success_observation_relative_four_condition_ERP,0.8808133832949844,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,36.917026616996885,312.18938506203637,0.29448290698667623,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.11956692363130603,0.3146229859006394,0.6243268259061181,0.9052914719024492,0.5643052986712693,0.041696931797088,success_observation_relative_four_condition_ERP,0.8808133832949844,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.959038438603073,12.041199826559254,0.47086218024000714,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.25737511635981875,0.17681479317212667,0.5264390111892028,0.7754167075790389,0.47614136495749987,0.28127269884781614,success_observation_relative_four_condition_ERP,0.6606100374712385,N/A_no_clean_target
evaluation,study02,study02_p16,study02/study02_p16,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,8.576768617496102,8.47357553462392,0.7674856409394495,0.3652403846153846,0.2932932692307692,0.4341899095319454,0.09872396628389335,0.33546594324805207,0.24595495658431968,0.06185606027457021,0.23355873021788667,0.1387494113775517,success_observation_relative_four_condition_ERP,0.7272878216899197,N/A_no_clean_target
