bootstrap_ci_high,bootstrap_ci_low,dataset,estimand,mean,median,positive_units,statistical_units
0.003947910849382313,-0.01870103230066795,klados,diffusion_increment,-0.006297501874969323,-0.0035473875781799336,7,16
-0.04093564426786489,-0.1007257221833461,klados,subject_calibration,-0.06877806341745386,-0.05475039492743933,0,16
0.048618550380667744,0.004866656831996966,klados,subject_specificity,0.02626722486842813,0.017789024120177355,9,16
0.028124134786500433,0.006116260631568147,sgeyesub,diffusion_increment,0.01656734870152357,0.006206122880031348,39,58
-0.014666250206926771,-0.03282139052757638,sgeyesub,subject_calibration,-0.023447658263031197,-0.008943117545094581,14,58
0.007179581640846783,-0.003016003278620078,sgeyesub,subject_specificity,0.0023175970749886227,0.004693535147901592,39,58
