combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,1.557580828666687,,anchor,1
,,0.040619753301143646,,anchor,250
,,0.5008429288864136,,anchor,500
,,0.042980026453733444,,anchor,750
,,0.02787236124277115,,anchor,1000
,,0.01778179593384266,,anchor,1250
,,0.016320718452334404,,anchor,1500
,,0.019888531416654587,,anchor,1750
,,0.014755398966372013,,anchor,2000
,,0.013699517585337162,,anchor,2250
,,0.0112344054505229,,anchor,2500
,,0.012046294286847115,,anchor,2750
,,0.012601172551512718,,anchor,3000
,,0.012408196926116943,,anchor,3250
,,0.008866113610565662,,anchor,3500
,,0.008880026638507843,,anchor,3750
,,0.017570387572050095,,anchor,4000
,,0.008891262114048004,,anchor,4250
,,0.007458217907696962,,anchor,4500
,,0.008051753975450993,,anchor,4750
,,0.01180260255932808,,anchor,5000
,,0.0077962446957826614,,anchor,5250
,,0.0071780262514948845,,anchor,5500
,,0.009281771257519722,,anchor,5750
,,0.006382805295288563,,anchor,6000
,,0.006210933905094862,,anchor,6250
,,0.005962747149169445,,anchor,6500
,,0.006668505724519491,,anchor,6750
,,0.007115539163351059,,anchor,7000
,,0.007241697516292334,,anchor,7250
,,0.006654377095401287,,anchor,7500
,,0.005867765750735998,,anchor,7750
,,0.004808545112609863,,anchor,8000
,,0.02565845102071762,,one_step,1
,,0.2794919013977051,,diffusion,1
,,0.004974229261279106,,one_step,250
,,0.17875514924526215,,diffusion,250
0.32072293013334274,0.1990738809108734,,0.12164904922246933,validation,250
,,0.0042189983651041985,,one_step,500
,,0.2232479751110077,,diffusion,500
0.3046843633055687,0.18349213898181915,,0.12119222432374954,validation,500
,,0.004326168913394213,,one_step,750
,,0.21038582921028137,,diffusion,750
0.293536014854908,0.17249086499214172,,0.12104514986276627,validation,750
,,0.004865141585469246,,one_step,1000
,,0.19991959631443024,,diffusion,1000
0.28938812017440796,0.1685156375169754,,0.12087248265743256,validation,1000
,,0.004382913000881672,,one_step,1250
,,0.19486983120441437,,diffusion,1250
0.28659488260746,0.16580703854560852,,0.1207878440618515,validation,1250
,,0.00453911954537034,,one_step,1500
,,0.19213223457336426,,diffusion,1500
0.2835872694849968,0.1629229336977005,,0.1206643357872963,validation,1500
,,0.004500198643654585,,one_step,1750
,,0.18758362531661987,,diffusion,1750
0.28089678287506104,0.1606946587562561,,0.12020212411880493,validation,1750
,,0.00520688109099865,,one_step,2000
,,0.18300530314445496,,diffusion,2000
0.2783774510025978,0.1581428050994873,,0.1202346459031105,validation,2000
,,0.004477319307625294,,one_step,2250
,,0.17891177535057068,,diffusion,2250
0.2750439718365669,0.15522849559783936,,0.11981547623872757,validation,2250
,,0.003970048855990171,,one_step,2500
,,0.1755099594593048,,diffusion,2500
0.27214426547288895,0.15236330032348633,,0.11978096514940262,validation,2500
,,0.003826153464615345,,one_step,2750
,,0.17089420557022095,,diffusion,2750
0.2702092006802559,0.15076233446598053,,0.11944686621427536,validation,2750
,,0.004510626662522554,,one_step,3000
,,0.1666388362646103,,diffusion,3000
0.2676688954234123,0.14752991497516632,,0.120138980448246,validation,3000
,,0.0038562165573239326,,one_step,3250
,,0.16455519199371338,,diffusion,3250
0.26574231684207916,0.1460549384355545,,0.11968737840652466,validation,3250
,,0.0032651140354573727,,one_step,3500
,,0.16265489161014557,,diffusion,3500
0.26650243252515793,0.1455153226852417,,0.12098710983991623,validation,3500
,,0.004051622934639454,,one_step,3750
,,0.1631343811750412,,diffusion,3750
0.2651512324810028,0.14503715932369232,,0.12011407315731049,validation,3750
,,0.0030817051883786917,,one_step,4000
,,0.16116060316562653,,diffusion,4000
0.2637206241488457,0.14340142905712128,,0.1203191950917244,validation,4000
,,0.003494451055303216,,one_step,4250
,,0.15847660601139069,,diffusion,4250
0.26267872005701065,0.14280880987644196,,0.1198699101805687,validation,4250
,,0.004154222551733255,,one_step,4500
,,0.15860217809677124,,diffusion,4500
0.2612681984901428,0.1405160278081894,,0.12075217068195343,validation,4500
,,0.003319020848721266,,one_step,4750
,,0.1566253900527954,,diffusion,4750
0.26108597218990326,0.14015130698680878,,0.12093466520309448,validation,4750
,,0.003335328074172139,,one_step,5000
,,0.1563618928194046,,diffusion,5000
0.25944218784570694,0.13932374119758606,,0.12011844664812088,validation,5000
,,0.003067845944315195,,one_step,5250
,,0.1565457284450531,,diffusion,5250
0.25942031294107437,0.13870829343795776,,0.12071201950311661,validation,5250
,,0.003156061517074704,,one_step,5500
,,0.15556952357292175,,diffusion,5500
0.258931040763855,0.13846491277217865,,0.12046612799167633,validation,5500
,,0.003065587254241109,,one_step,5750
,,0.154953733086586,,diffusion,5750
0.2589225545525551,0.13820484280586243,,0.12071771174669266,validation,5750
,,0.003012501634657383,,one_step,6000
,,0.1544390469789505,,diffusion,6000
0.2572602108120918,0.13723699748516083,,0.120023213326931,validation,6000
,,0.0035724800545722246,,one_step,6250
,,0.1525457799434662,,diffusion,6250
0.2565159499645233,0.1362403780221939,,0.1202755719423294,validation,6250
,,0.002823117421939969,,one_step,6500
,,0.15111859142780304,,diffusion,6500
0.25445184111595154,0.13439638912677765,,0.12005545198917389,validation,6500
,,0.0029527940787374973,,one_step,6750
,,0.15114232897758484,,diffusion,6750
0.25418438017368317,0.13338041305541992,,0.12080396711826324,validation,6750
,,0.0024472600780427456,,one_step,7000
,,0.15048804879188538,,diffusion,7000
0.25356339663267136,0.13331298530101776,,0.1202504113316536,validation,7000
,,0.002517979359254241,,one_step,7250
,,0.15041673183441162,,diffusion,7250
0.25325439870357513,0.13310030102729797,,0.12015409767627716,validation,7250
,,0.0019905439112335443,,one_step,7500
