fold_id,recording_key,regime,arm,reliability,rrmse,artifact_rrmse,artifact_correlation,correction_rms
study01_layout_01_heldout_01,study01/study01_p04,operator_only_common_reliability,MATCH,1.0,0.6078570485115051,1.1154848337173462,0.04151973963536175,0.22118555009365082
study01_layout_01_heldout_01,study01/study01_p04,operator_only_common_reliability,POP,1.0,0.594776451587677,1.0914804935455322,0.053130245605923235,0.20310409367084503
study01_layout_01_heldout_01,study01/study01_p04,operator_only_common_reliability,WRONG0,1.0,0.6151667237281799,1.1288988590240479,0.0606862342100926,0.2417760193347931
study01_layout_01_heldout_01,study01/study01_p04,deployed_support_reliability,MATCH,0.515887975692749,0.6063587069511414,1.1127352714538574,0.04200955121022341,0.2189050018787384
study01_layout_01_heldout_01,study01/study01_p04,deployed_support_reliability,POP,0.3866622845331828,0.5933350324630737,1.0888352394104004,0.05374023939393311,0.20076288282871246
study01_layout_01_heldout_01,study01/study01_p04,deployed_support_reliability,WRONG0,0.27216607332229614,0.6100329160690308,1.1194778680801392,0.06247538361024548,0.23425427079200745
study01_layout_01_heldout_01,study01/study01_p05,operator_only_common_reliability,MATCH,1.0,2.4149065017700195,0.9910992980003357,0.1412984995850034,0.2796505093574524
study01_layout_01_heldout_01,study01/study01_p05,operator_only_common_reliability,POP,1.0,2.450712203979492,1.0057942867279053,0.05800205975766067,0.27130091190338135
study01_layout_01_heldout_01,study01/study01_p05,operator_only_common_reliability,WRONG0,1.0,2.484095335006714,1.0194950103759766,0.017044471662782987,0.32543206214904785
study01_layout_01_heldout_01,study01/study01_p05,deployed_support_reliability,MATCH,0.27216607332229614,2.412767171859741,0.9902213215827942,0.14498211852028137,0.2737075090408325
study01_layout_01_heldout_01,study01/study01_p05,deployed_support_reliability,POP,0.3866622845331828,2.4500479698181152,1.0055216550827026,0.058903940661434596,0.2700476050376892
study01_layout_01_heldout_01,study01/study01_p05,deployed_support_reliability,WRONG0,0.515887975692749,2.4836013317108154,1.0192922353744507,0.017397365940610667,0.3244849145412445
study02_layout_02_heldout_00,study02/study02_p02,operator_only_common_reliability,MATCH,1.0,0.48314544558525085,1.07338547706604,0.47563268353043653,0.322726309299469
study02_layout_02_heldout_00,study02/study02_p02,operator_only_common_reliability,POP,1.0,0.4753692150115967,1.0561093091964722,0.4739846359902056,0.31275537610054016
study02_layout_02_heldout_00,study02/study02_p02,operator_only_common_reliability,WRONG0,1.0,0.4982033967971802,1.1068391799926758,0.411707163806855,0.30787885189056396
study02_layout_02_heldout_00,study02/study02_p02,operator_only_common_reliability,WRONG1,1.0,0.4967687726020813,1.1036518812179565,0.46455004342805173,0.33261987566947937
study02_layout_02_heldout_00,study02/study02_p02,deployed_support_reliability,MATCH,0.3087455928325653,0.48319923877716064,1.07350492477417,0.4824022422960548,0.32370078563690186
study02_layout_02_heldout_00,study02/study02_p02,deployed_support_reliability,POP,0.4164310470223427,0.4730907678604126,1.0510473251342773,0.4821830985908933,0.31212520599365234
study02_layout_02_heldout_00,study02/study02_p02,deployed_support_reliability,WRONG0,0.29771777987480164,0.49372002482414246,1.0968785285949707,0.423511116391282,0.3057919442653656
study02_layout_02_heldout_00,study02/study02_p02,deployed_support_reliability,WRONG1,0.3579632639884949,0.49395379424095154,1.0973979234695435,0.47316084735530795,0.331659734249115
study02_layout_02_heldout_00,study02/study02_p03,operator_only_common_reliability,MATCH,1.0,0.49730184674263,1.0011788606643677,0.49659466364692806,0.3333304226398468
study02_layout_02_heldout_00,study02/study02_p03,operator_only_common_reliability,POP,1.0,0.4580684304237366,0.9221932888031006,0.5888677628278359,0.34578457474708557
study02_layout_02_heldout_00,study02/study02_p03,operator_only_common_reliability,WRONG0,1.0,0.4789452850818634,0.9642229080200195,0.5586078714704941,0.3515489995479584
study02_layout_02_heldout_00,study02/study02_p03,operator_only_common_reliability,WRONG1,1.0,0.49454212188720703,0.9956228733062744,0.5441916469198251,0.36170530319213867
study02_layout_02_heldout_00,study02/study02_p03,deployed_support_reliability,MATCH,0.29771777987480164,0.49113786220550537,0.9887693524360657,0.5085754591699,0.33165445923805237
study02_layout_02_heldout_00,study02/study02_p03,deployed_support_reliability,POP,0.4164310470223427,0.4542650282382965,0.91453617811203,0.5969616867130372,0.3455967605113983
study02_layout_02_heldout_00,study02/study02_p03,deployed_support_reliability,WRONG0,0.3087455928325653,0.4774608314037323,0.961234450340271,0.5650451426237397,0.3528168499469757
study02_layout_02_heldout_00,study02/study02_p03,deployed_support_reliability,WRONG1,0.3579632639884949,0.49038463830947876,0.9872530102729797,0.5527322911275973,0.36123162508010864
study02_layout_02_heldout_00,study02/study02_p06,operator_only_common_reliability,MATCH,1.0,0.46628814935684204,1.1010247468948364,0.48850511344446584,0.3197198808193207
study02_layout_02_heldout_00,study02/study02_p06,operator_only_common_reliability,POP,1.0,0.4568023681640625,1.0786263942718506,0.4727976033799044,0.3017078936100006
study02_layout_02_heldout_00,study02/study02_p06,operator_only_common_reliability,WRONG0,1.0,0.45356303453445435,1.0709774494171143,0.5194057318362117,0.3209846615791321
study02_layout_02_heldout_00,study02/study02_p06,operator_only_common_reliability,WRONG1,1.0,0.47240352630615234,1.115464687347412,0.4384268020705798,0.30290383100509644
study02_layout_02_heldout_00,study02/study02_p06,deployed_support_reliability,MATCH,0.3579632639884949,0.4611176550388336,1.0888158082962036,0.4989665828551459,0.3181033134460449
study02_layout_02_heldout_00,study02/study02_p06,deployed_support_reliability,POP,0.4164310470223427,0.45285269618034363,1.0693001747131348,0.48187608919581654,0.300545871257782
study02_layout_02_heldout_00,study02/study02_p06,deployed_support_reliability,WRONG0,0.3087455928325653,0.45175501704216003,1.0667083263397217,0.5271295787332805,0.3215753734111786
study02_layout_02_heldout_00,study02/study02_p06,deployed_support_reliability,WRONG1,0.29771777987480164,0.4659478962421417,1.1002212762832642,0.4509105780466475,0.3002200424671173
study02_layout_02_heldout_01,study02/study02_p07,operator_only_common_reliability,MATCH,1.0,0.37596356868743896,0.9296260476112366,0.5143334190157602,0.34979432821273804
study02_layout_02_heldout_01,study02/study02_p07,operator_only_common_reliability,POP,1.0,0.35858118534088135,0.886645495891571,0.5487493774964856,0.3382661044597626
study02_layout_02_heldout_01,study02/study02_p07,operator_only_common_reliability,WRONG0,1.0,0.36747071146965027,0.9086261987686157,0.518600483926107,0.33093762397766113
study02_layout_02_heldout_01,study02/study02_p07,deployed_support_reliability,MATCH,0.4908028542995453,0.3727274239063263,0.9216241240501404,0.5221241245065436,0.3490277826786041
study02_layout_02_heldout_01,study02/study02_p07,deployed_support_reliability,POP,0.3806847012959994,0.356460839509964,0.8814027309417725,0.5552323559260539,0.3393225073814392
study02_layout_02_heldout_01,study02/study02_p07,deployed_support_reliability,WRONG0,0.49104005098342896,0.36556974053382874,0.9039257168769836,0.524326312103714,0.3314798176288605
study02_layout_02_heldout_01,study02/study02_p08,operator_only_common_reliability,MATCH,1.0,0.46715542674064636,0.9053063988685608,0.5833876888030647,0.347282350063324
study02_layout_02_heldout_01,study02/study02_p08,operator_only_common_reliability,POP,1.0,0.46446743607521057,0.9000973701477051,0.6004999410224107,0.3580290973186493
study02_layout_02_heldout_01,study02/study02_p08,operator_only_common_reliability,WRONG0,1.0,0.4853366017341614,0.9405399560928345,0.5544241796762831,0.3505547344684601
study02_layout_02_heldout_01,study02/study02_p08,deployed_support_reliability,MATCH,0.49104005098342896,0.4649370312690735,0.901007354259491,0.5885983514271457,0.3483954668045044
study02_layout_02_heldout_01,study02/study02_p08,deployed_support_reliability,POP,0.3806847012959994,0.46234437823295593,0.8959830403327942,0.6061090818005237,0.3597545027732849
study02_layout_02_heldout_01,study02/study02_p08,deployed_support_reliability,WRONG0,0.4908028542995453,0.48067325353622437,0.9315027594566345,0.5623426813983892,0.3500714898109436
study02_layout_02_heldout_02,study02/study02_p09,operator_only_common_reliability,MATCH,1.0,0.3650025427341461,0.9540557265281677,0.5077347533008147,0.3206998109817505
study02_layout_02_heldout_02,study02/study02_p09,operator_only_common_reliability,POP,1.0,0.3641209304332733,0.9517513513565063,0.5065740783169909,0.3177644908428192
study02_layout_02_heldout_02,study02/study02_p09,operator_only_common_reliability,WRONG0,1.0,0.36420613527297974,0.9519740343093872,0.5137653787287902,0.3237241804599762
study02_layout_02_heldout_02,study02/study02_p09,deployed_support_reliability,MATCH,0.3971366286277771,0.3633809983730316,0.9498172402381897,0.5120362464724281,0.32055148482322693
study02_layout_02_heldout_02,study02/study02_p09,deployed_support_reliability,POP,0.40160542038770825,0.36262208223342896,0.9478335976600647,0.51076145124839,0.3177315890789032
study02_layout_02_heldout_02,study02/study02_p09,deployed_support_reliability,WRONG0,0.31313490867614746,0.362581342458725,0.9477270841598511,0.5183001952917002,0.3237772285938263
study02_layout_02_heldout_02,study02/study02_p10,operator_only_common_reliability,MATCH,1.0,0.2915358543395996,0.8388235569000244,0.6731201817749534,0.3807624578475952
study02_layout_02_heldout_02,study02/study02_p10,operator_only_common_reliability,POP,1.0,0.28927090764045715,0.8323068022727966,0.6856195905670229,0.387838751077652
study02_layout_02_heldout_02,study02/study02_p10,operator_only_common_reliability,WRONG0,1.0,0.29416170716285706,0.8463789820671082,0.665292903279023,0.37898561358451843
study02_layout_02_heldout_02,study02/study02_p10,deployed_support_reliability,MATCH,0.31313490867614746,0.29028308391571045,0.8352190852165222,0.6758260019437673,0.38061070442199707
study02_layout_02_heldout_02,study02/study02_p10,deployed_support_reliability,POP,0.40160542038770825,0.28816473484039307,0.8291240930557251,0.6880368035801719,0.3877578675746918
study02_layout_02_heldout_02,study02/study02_p10,deployed_support_reliability,WRONG0,0.3971366286277771,0.29289674758911133,0.8427392244338989,0.6679341763902092,0.3787148892879486
study02_layout_02_heldout_03,study02/study02_p11,operator_only_common_reliability,MATCH,1.0,0.280044287443161,0.9705533385276794,0.4942400342046108,0.34560272097587585
study02_layout_02_heldout_03,study02/study02_p11,operator_only_common_reliability,POP,1.0,0.2778925597667694,0.963096022605896,0.4961567026034871,0.34084552526474
study02_layout_02_heldout_03,study02/study02_p11,operator_only_common_reliability,WRONG0,1.0,0.28345823287963867,0.9823850989341736,0.4878690098525641,0.3502512276172638
study02_layout_02_heldout_03,study02/study02_p11,deployed_support_reliability,MATCH,0.4893488883972168,0.27972105145454407,0.969433069229126,0.4950416314087187,0.34509506821632385
study02_layout_02_heldout_03,study02/study02_p11,deployed_support_reliability,POP,0.3923185972067026,0.2774457633495331,0.9615476131439209,0.49732174717116406,0.3402065932750702
study02_layout_02_heldout_03,study02/study02_p11,deployed_support_reliability,WRONG0,0.3335711658000946,0.2824537754058838,0.9789039492607117,0.49028391101748064,0.3490025997161865
study02_layout_02_heldout_03,study02/study02_p12,operator_only_common_reliability,MATCH,1.0,0.41590505838394165,0.7199923992156982,0.7266081749698657,0.44777151942253113
study02_layout_02_heldout_03,study02/study02_p12,operator_only_common_reliability,POP,1.0,0.4143217206001282,0.7172513604164124,0.7235912282077461,0.43685856461524963
study02_layout_02_heldout_03,study02/study02_p12,operator_only_common_reliability,WRONG0,1.0,0.4170030355453491,0.7218931317329407,0.7216216538398239,0.4403989911079407
study02_layout_02_heldout_03,study02/study02_p12,deployed_support_reliability,MATCH,0.3335711658000946,0.41376352310180664,0.7162851095199585,0.7297404322549451,0.44799235463142395
study02_layout_02_heldout_03,study02/study02_p12,deployed_support_reliability,POP,0.3923185972067026,0.4129507541656494,0.7148780822753906,0.7258177570452345,0.4373553991317749
study02_layout_02_heldout_03,study02/study02_p12,deployed_support_reliability,WRONG0,0.4893488883972168,0.4159255623817444,0.7200279831886292,0.7234022986783039,0.44081100821495056
study02_layout_02_heldout_04,study02/study02_p13,operator_only_common_reliability,MATCH,1.0,0.4527907967567444,0.8546359539031982,0.6066700333154195,0.3987131118774414
study02_layout_02_heldout_04,study02/study02_p13,operator_only_common_reliability,POP,1.0,0.4460993707180023,0.8420058488845825,0.6002520176467399,0.371530681848526
study02_layout_02_heldout_04,study02/study02_p13,operator_only_common_reliability,WRONG0,1.0,0.44852593541145325,0.8465860486030579,0.599713136292135,0.37539762258529663
study02_layout_02_heldout_04,study02/study02_p13,deployed_support_reliability,MATCH,0.4275713264942169,0.4431722164154053,0.836480975151062,0.6217476253887158,0.39378130435943604
study02_layout_02_heldout_04,study02/study02_p13,deployed_support_reliability,POP,0.3865128984818092,0.44348713755607605,0.837075412273407,0.6086523640144591,0.37102195620536804
study02_layout_02_heldout_04,study02/study02_p13,deployed_support_reliability,WRONG0,0.5234028697013855,0.4463706612586975,0.8425179719924927,0.6064763875473903,0.37486153841018677
study02_layout_02_heldout_04,study02/study02_p14,operator_only_common_reliability,MATCH,1.0,0.4745464324951172,0.9348917007446289,0.4363657728246865,0.3719996511936188
study02_layout_02_heldout_04,study02/study02_p14,operator_only_common_reliability,POP,1.0,0.4707350432872772,0.9273830056190491,0.44302453382404466,0.3666459918022156
study02_layout_02_heldout_04,study02/study02_p14,operator_only_common_reliability,WRONG0,1.0,0.476533442735672,0.9388062953948975,0.43705077501630185,0.3793350160121918
study02_layout_02_heldout_04,study02/study02_p14,deployed_support_reliability,MATCH,0.5234028697013855,0.4725041687488556,0.9308683276176453,0.4402132500550697,0.3692663013935089
study02_layout_02_heldout_04,study02/study02_p14,deployed_support_reliability,POP,0.3865128984818092,0.4681357443332672,0.9222621917724609,0.4479818962599305,0.3632711172103882
study02_layout_02_heldout_04,study02/study02_p14,deployed_support_reliability,WRONG0,0.4275713264942169,0.4699691832065582,0.9258741736412048,0.4480281771944565,0.3710366487503052
study02_layout_02_heldout_05,study02/study02_p15,operator_only_common_reliability,MATCH,1.0,0.5076217651367188,0.8227664828300476,0.6799566029663656,0.38866132497787476
study02_layout_02_heldout_05,study02/study02_p15,operator_only_common_reliability,POP,1.0,0.4919978380203247,0.7974427938461304,0.7204115012843807,0.413282185792923
study02_layout_02_heldout_05,study02/study02_p15,operator_only_common_reliability,WRONG0,1.0,0.4953746199607849,0.8029159903526306,0.7274755978722078,0.42381060123443604
study02_layout_02_heldout_05,study02/study02_p15,deployed_support_reliability,MATCH,0.35215118527412415,0.4971425235271454,0.8057814240455627,0.6873948267658423,0.3850073516368866
study02_layout_02_heldout_05,study02/study02_p15,deployed_support_reliability,POP,0.4014955483950101,0.48517170548439026,0.786378800868988,0.7251552673095913,0.4117530286312103
study02_layout_02_heldout_05,study02/study02_p15,deployed_support_reliability,WRONG0,0.37024375796318054,0.4886401891708374,0.7920006513595581,0.7315898846123936,0.4223426878452301
study02_layout_02_heldout_05,study02/study02_p16,operator_only_common_reliability,MATCH,1.0,0.471851646900177,1.1878095865249634,0.43531359707478023,0.2904597520828247
study02_layout_02_heldout_05,study02/study02_p16,operator_only_common_reliability,POP,1.0,0.4646981954574585,1.1698020696640015,0.4578068257755243,0.2925552725791931
study02_layout_02_heldout_05,study02/study02_p16,operator_only_common_reliability,WRONG0,1.0,0.4633345901966095,1.1663693189620972,0.46924907758605755,0.295440137386322
study02_layout_02_heldout_05,study02/study02_p16,deployed_support_reliability,MATCH,0.37024375796318054,0.46683594584465027,1.1751834154129028,0.4348295293208375,0.28591984510421753
study02_layout_02_heldout_05,study02/study02_p16,deployed_support_reliability,POP,0.4014955483950101,0.46011728048324585,1.158270239830017,0.45816893924396707,0.2885706126689911
study02_layout_02_heldout_05,study02/study02_p16,deployed_support_reliability,WRONG0,0.35215118527412415,0.4565899074077606,1.149390697479248,0.47107220807582345,0.29024383425712585
study02_layout_02_heldout_06,study02/study02_p17,operator_only_common_reliability,MATCH,1.0,0.4301236867904663,1.088512659072876,0.5705738978720608,0.3146032989025116
study02_layout_02_heldout_06,study02/study02_p17,operator_only_common_reliability,POP,1.0,0.42507582902908325,1.0757380723953247,0.543256159572955,0.2974613308906555
study02_layout_02_heldout_06,study02/study02_p17,operator_only_common_reliability,WRONG0,1.0,0.429568350315094,1.0871073007583618,0.5261825729943413,0.29415163397789
study02_layout_02_heldout_06,study02/study02_p17,deployed_support_reliability,MATCH,0.42645934224128723,0.42599916458129883,1.0780748128890991,0.5794339940891361,0.3145896792411804
study02_layout_02_heldout_06,study02/study02_p17,deployed_support_reliability,POP,0.39554550556036144,0.4189073145389557,1.0601274967193604,0.5546163038575831,0.29633238911628723
study02_layout_02_heldout_06,study02/study02_p17,deployed_support_reliability,WRONG0,0.3741314113140106,0.4222719967365265,1.0686423778533936,0.5388941492915098,0.292350709438324
study02_layout_02_heldout_06,study02/study02_p18,operator_only_common_reliability,MATCH,1.0,0.43903452157974243,0.6817789673805237,0.7491677022904427,0.4003335237503052
study02_layout_02_heldout_06,study02/study02_p18,operator_only_common_reliability,POP,1.0,0.43479400873184204,0.6751938462257385,0.7565132999197721,0.4058592617511749
study02_layout_02_heldout_06,study02/study02_p18,operator_only_common_reliability,WRONG0,1.0,0.45181119441986084,0.7016199231147766,0.7270446723427068,0.38223981857299805
study02_layout_02_heldout_06,study02/study02_p18,deployed_support_reliability,MATCH,0.3741314113140106,0.43214741349220276,0.6710839867591858,0.7576687543543372,0.40168219804763794
study02_layout_02_heldout_06,study02/study02_p18,deployed_support_reliability,POP,0.39554550556036144,0.4289148151874542,0.6660640239715576,0.7638716646313931,0.40757259726524353
study02_layout_02_heldout_06,study02/study02_p18,deployed_support_reliability,WRONG0,0.42645934224128723,0.4465712308883667,0.6934827566146851,0.7341976928263295,0.38387954235076904
study03_layout_03_heldout_00,study03/study03_p03,operator_only_common_reliability,MATCH,1.0,1.0224837064743042,1.3045556545257568,0.6324376963412106,0.7545436024665833
study03_layout_03_heldout_00,study03/study03_p03,operator_only_common_reliability,POP,1.0,1.0231226682662964,1.305370807647705,0.6372076359077936,0.7587860226631165
study03_layout_03_heldout_00,study03/study03_p03,operator_only_common_reliability,WRONG0,1.0,1.0968745946884155,1.3994686603546143,0.6262912416808954,0.8022488951683044
study03_layout_03_heldout_00,study03/study03_p03,deployed_support_reliability,MATCH,0.2789752781391144,0.9911355972290039,1.2645595073699951,0.6384140567411449,0.7385861873626709
study03_layout_03_heldout_00,study03/study03_p03,deployed_support_reliability,POP,0.40835797786712646,0.9956469535827637,1.270315408706665,0.642930930059548,0.7450647354125977
study03_layout_03_heldout_00,study03/study03_p03,deployed_support_reliability,WRONG0,0.42108455300331116,1.0525659322738647,1.3429362773895264,0.6383076042035953,0.7815685272216797
study03_layout_03_heldout_00,study03/study03_p19,operator_only_common_reliability,MATCH,1.0,0.5486904382705688,0.9272919297218323,0.7071834049483535,0.9552150964736938
study03_layout_03_heldout_00,study03/study03_p19,operator_only_common_reliability,POP,1.0,0.502314567565918,0.8489162921905518,0.7216953545952917,0.8858583569526672
study03_layout_03_heldout_00,study03/study03_p19,operator_only_common_reliability,WRONG0,1.0,0.5218464136123657,0.8819252252578735,0.6989560512361593,0.8869035243988037
study03_layout_03_heldout_00,study03/study03_p19,deployed_support_reliability,MATCH,0.42108455300331116,0.5300679802894592,0.8958197832107544,0.7163265145402422,0.937332034111023
study03_layout_03_heldout_00,study03/study03_p19,deployed_support_reliability,POP,0.40835797786712646,0.4902289807796478,0.8284915089607239,0.7262915294532973,0.8722718954086304
study03_layout_03_heldout_00,study03/study03_p19,deployed_support_reliability,WRONG0,0.2789752781391144,0.5089643597602844,0.8601544499397278,0.70317942498382,0.8715376257896423
study03_layout_03_heldout_01,study03/study03_p20,operator_only_common_reliability,MATCH,1.0,1.1176286935806274,0.9423977136611938,0.7221352845980998,0.8663190603256226
study03_layout_03_heldout_01,study03/study03_p20,operator_only_common_reliability,POP,1.0,1.0608433485031128,0.8945155739784241,0.718149851329173,0.8143776655197144
study03_layout_03_heldout_01,study03/study03_p20,operator_only_common_reliability,WRONG0,1.0,1.0770535469055176,0.9081842303276062,0.7233745863957254,0.83547443151474
study03_layout_03_heldout_01,study03/study03_p20,deployed_support_reliability,MATCH,0.4233696460723877,1.0985174179077148,0.9262827634811401,0.7273253064363059,0.8581539988517761
study03_layout_03_heldout_01,study03/study03_p20,deployed_support_reliability,POP,0.4011741429567337,1.0422348976135254,0.878824770450592,0.7236381798034938,0.8063321113586426
study03_layout_03_heldout_01,study03/study03_p20,deployed_support_reliability,WRONG0,0.3371259272098541,1.0543421506881714,0.8890337347984314,0.7300187413022181,0.8260139226913452
study03_layout_03_heldout_01,study03/study03_p21,operator_only_common_reliability,MATCH,1.0,0.7057483792304993,1.0645484924316406,0.556099275037141,0.7013465166091919
study03_layout_03_heldout_01,study03/study03_p21,operator_only_common_reliability,POP,1.0,0.6978369951248169,1.0526149272918701,0.5439659188056554,0.6772967576980591
study03_layout_03_heldout_01,study03/study03_p21,operator_only_common_reliability,WRONG0,1.0,0.7265933156013489,1.0959908962249756,0.5640803440982255,0.737609326839447
study03_layout_03_heldout_01,study03/study03_p21,deployed_support_reliability,MATCH,0.3371259272098541,0.6915472745895386,1.0431275367736816,0.5647469983817396,0.6905766725540161
study03_layout_03_heldout_01,study03/study03_p21,deployed_support_reliability,POP,0.4011741429567337,0.6862887740135193,1.0351955890655518,0.5511175225515963,0.6681690216064453
study03_layout_03_heldout_01,study03/study03_p21,deployed_support_reliability,WRONG0,0.4233696460723877,0.7147154808044434,1.078074336051941,0.5706183269453939,0.7285027503967285
study03_layout_03_heldout_02,study03/study03_p22,operator_only_common_reliability,MATCH,1.0,1.1154876947402954,0.9271631240844727,0.7032533430515371,0.7926446199417114
study03_layout_03_heldout_02,study03/study03_p22,operator_only_common_reliability,POP,1.0,1.0626964569091797,0.8832845091819763,0.714616002837635,0.7657970190048218
study03_layout_03_heldout_02,study03/study03_p22,operator_only_common_reliability,WRONG0,1.0,1.07024347782135,0.8895573019981384,0.7099741483861244,0.7659254670143127
study03_layout_03_heldout_02,study03/study03_p22,deployed_support_reliability,MATCH,0.3052580654621124,1.103104829788208,0.9168707728385925,0.7072896049875068,0.7885698676109314
study03_layout_03_heldout_02,study03/study03_p22,deployed_support_reliability,POP,0.3959817513823509,1.0559794902801514,0.877701461315155,0.71680457741606,0.7635793685913086
study03_layout_03_heldout_02,study03/study03_p22,deployed_support_reliability,WRONG0,0.47382912039756775,1.0643455982208252,0.884655237197876,0.7119632898770856,0.7639326453208923
study03_layout_03_heldout_02,study03/study03_p23,operator_only_common_reliability,MATCH,1.0,0.7267500162124634,1.1935904026031494,0.5177543154145104,0.6643191576004028
study03_layout_03_heldout_02,study03/study03_p23,operator_only_common_reliability,POP,1.0,0.7185844779014587,1.1801797151565552,0.5016070973673057,0.6413682699203491
study03_layout_03_heldout_02,study03/study03_p23,operator_only_common_reliability,WRONG0,1.0,0.7643961310386658,1.2554192543029785,0.47636745337925906,0.6746424436569214
study03_layout_03_heldout_02,study03/study03_p23,deployed_support_reliability,MATCH,0.47382912039756775,0.7238069176673889,1.1887569427490234,0.5191639379168406,0.662165641784668
study03_layout_03_heldout_02,study03/study03_p23,deployed_support_reliability,POP,0.3959817513823509,0.7152613997459412,1.1747219562530518,0.5030762816044915,0.6388314366340637
study03_layout_03_heldout_02,study03/study03_p23,deployed_support_reliability,WRONG0,0.3052580654621124,0.7576119303703308,1.2442771196365356,0.4795345121753774,0.6696030497550964
study03_layout_03_heldout_03,study03/study03_p24,operator_only_common_reliability,MATCH,1.0,0.6548978686332703,1.2686114311218262,0.4793967933200117,0.6455576419830322
study03_layout_03_heldout_03,study03/study03_p24,operator_only_common_reliability,POP,1.0,0.6509924530982971,1.261046290397644,0.4453098190006527,0.616820216178894
study03_layout_03_heldout_03,study03/study03_p24,operator_only_common_reliability,WRONG0,1.0,0.6580042243003845,1.2746288776397705,0.4173611565017975,0.6066464185714722
study03_layout_03_heldout_03,study03/study03_p24,deployed_support_reliability,MATCH,0.4191373586654663,0.6466909646987915,1.2527137994766235,0.4835012102149354,0.6390054225921631
study03_layout_03_heldout_03,study03/study03_p24,deployed_support_reliability,POP,0.38964785635471344,0.6427002549171448,1.2449833154678345,0.4496888710205148,0.6100424528121948
