fold_id,timestep,state_rms,x0_rms,x0_error,epsilon_rms
study02_layout_02_heldout_00,749,0.9181478023529053,0.267118364572525,0.27870750427246094,0.9432382583618164
study02_layout_02_heldout_00,708,0.9014440178871155,0.2917661666870117,0.30157026648521423,0.935642421245575
study02_layout_02_heldout_00,666,0.8821576237678528,0.3167967200279236,0.32539239525794983,0.9242263436317444
study02_layout_02_heldout_00,624,0.8612040281295776,0.3405070900917053,0.34888148307800293,0.9151337146759033
study02_layout_02_heldout_00,583,0.8389908671379089,0.3624855577945709,0.3711884915828705,0.9060950875282288
study02_layout_02_heldout_00,541,0.8145909905433655,0.384907066822052,0.3934799134731293,0.896059513092041
study02_layout_02_heldout_00,500,0.7895081043243408,0.40720608830451965,0.41432687640190125,0.8760007619857788
study02_layout_02_heldout_00,458,0.7635619044303894,0.426316499710083,0.4342886507511139,0.8649148941040039
study02_layout_02_heldout_00,416,0.7368931770324707,0.445759654045105,0.45344841480255127,0.8403623104095459
study02_layout_02_heldout_00,375,0.7113492488861084,0.4636668860912323,0.4708995521068573,0.8154282569885254
study02_layout_02_heldout_00,333,0.6859363317489624,0.4793950021266937,0.48687732219696045,0.7939184904098511
study02_layout_02_heldout_00,291,0.6613351702690125,0.4945976138114929,0.5017962455749512,0.7610241770744324
study02_layout_02_heldout_00,250,0.6389431357383728,0.5073421001434326,0.5145376324653625,0.7324495315551758
study02_layout_02_heldout_00,208,0.6176553964614868,0.5191405415534973,0.526045024394989,0.6936517953872681
study02_layout_02_heldout_00,166,0.5986162424087524,0.5286508798599243,0.5354170203208923,0.6564857959747314
study02_layout_02_heldout_00,125,0.5822442173957825,0.5362061858177185,0.5426425933837891,0.6181265115737915
study02_layout_02_heldout_00,83,0.5678443908691406,0.542031466960907,0.54804527759552,0.5680899620056152
study02_layout_02_heldout_00,42,0.5563686490058899,0.5453694462776184,0.5510830879211426,0.5140052437782288
study02_layout_02_heldout_00,0,0.546296238899231,0.5457260012626648,0.5513951182365417,0.43029123544692993
study02_layout_02_heldout_01,999,0.9960490465164185,0.3242202401161194,0.4069795608520508,0.9960713982582092
study02_layout_02_heldout_01,957,0.9794712066650391,0.2658064365386963,0.35188743472099304,0.9898179173469543
study02_layout_02_heldout_01,916,0.9655585289001465,0.24197189509868622,0.3249778747558594,0.9795822501182556
study02_layout_02_heldout_01,874,0.9526681303977966,0.2406686544418335,0.31948792934417725,0.9671705961227417
study02_layout_02_heldout_01,832,0.9401642084121704,0.2508596181869507,0.32699230313301086,0.9538930654525757
study02_layout_02_heldout_01,791,0.9276386499404907,0.268618643283844,0.34113603830337524,0.9432070851325989
study02_layout_02_heldout_01,749,0.9134101271629333,0.2892880141735077,0.35765764117240906,0.9381570219993591
study02_layout_02_heldout_01,708,0.897046685218811,0.31191691756248474,0.37539511919021606,0.9299300312995911
study02_layout_02_heldout_01,666,0.8782790899276733,0.3365117907524109,0.39386776089668274,0.920106053352356
study02_layout_02_heldout_01,624,0.8577578067779541,0.3594970703125,0.41305968165397644,0.9080390334129333
study02_layout_02_heldout_01,583,0.8363713026046753,0.3807332515716553,0.4322527050971985,0.8987302780151367
study02_layout_02_heldout_01,541,0.8129349946975708,0.40377455949783325,0.4512805640697479,0.8838784098625183
study02_layout_02_heldout_01,500,0.789296567440033,0.42358705401420593,0.46975499391555786,0.8702234029769897
study02_layout_02_heldout_01,458,0.7643648386001587,0.4422120153903961,0.487627238035202,0.8575088977813721
study02_layout_02_heldout_01,416,0.7388960123062134,0.46103957295417786,0.5044664740562439,0.8343433737754822
study02_layout_02_heldout_01,375,0.7144952416419983,0.47729191184043884,0.5201204419136047,0.8148568272590637
study02_layout_02_heldout_01,333,0.6899610161781311,0.49300417304039,0.5349198579788208,0.7882072329521179
study02_layout_02_heldout_01,291,0.6665473580360413,0.5073336362838745,0.5483612418174744,0.7586438655853271
study02_layout_02_heldout_01,250,0.6451565623283386,0.5198115706443787,0.5601933002471924,0.7250848412513733
study02_layout_02_heldout_01,208,0.6250422596931458,0.5308430194854736,0.5707042813301086,0.6900150179862976
study02_layout_02_heldout_01,166,0.6069409847259521,0.5405721664428711,0.5795411467552185,0.6474978923797607
study02_layout_02_heldout_01,125,0.5915853977203369,0.5479324460029602,0.5863581895828247,0.6049759984016418
study02_layout_02_heldout_01,83,0.5781163573265076,0.5534285306930542,0.5913928747177124,0.5566847920417786
study02_layout_02_heldout_01,42,0.5672425031661987,0.5566787719726562,0.59419846534729,0.4996263086795807
study02_layout_02_heldout_01,0,0.5575799345970154,0.5570300817489624,0.5944570302963257,0.41492778062820435
study02_layout_02_heldout_02,999,1.0003689527511597,0.3168148994445801,0.353177547454834,1.0003912448883057
study02_layout_02_heldout_02,957,0.9837835431098938,0.25606852769851685,0.2907985746860504,0.9941027164459229
study02_layout_02_heldout_02,916,0.9698576927185059,0.2328251749277115,0.2614169418811798,0.9839741587638855
study02_layout_02_heldout_02,874,0.9568619728088379,0.23036731779575348,0.2561059594154358,0.9712800979614258
study02_layout_02_heldout_02,832,0.9443039894104004,0.24414193630218506,0.266202837228775,0.957012414932251
study02_layout_02_heldout_02,791,0.9319407939910889,0.26176926493644714,0.28293299674987793,0.9484373331069946
study02_layout_02_heldout_02,749,0.9174168109893799,0.28158530592918396,0.30251869559288025,0.9410989284515381
study02_layout_02_heldout_02,708,0.9010807871818542,0.3033857047557831,0.3233342170715332,0.936489462852478
study02_layout_02_heldout_02,666,0.8817766308784485,0.32679346203804016,0.3451353907585144,0.9247623682022095
study02_layout_02_heldout_02,624,0.8608790040016174,0.3486166000366211,0.36720648407936096,0.916532039642334
study02_layout_02_heldout_02,583,0.8386551141738892,0.37021687626838684,0.3884436786174774,0.9032450914382935
study02_layout_02_heldout_02,541,0.8146814703941345,0.3919190466403961,0.40967288613319397,0.8888388276100159
study02_layout_02_heldout_02,500,0.790373682975769,0.41173043847084045,0.4296689033508301,0.8782473802566528
study02_layout_02_heldout_02,458,0.7644573450088501,0.4322318136692047,0.44921863079071045,0.858542799949646
study02_layout_02_heldout_02,416,0.7384665608406067,0.4508647918701172,0.4676087200641632,0.8385259509086609
study02_layout_02_heldout_02,375,0.7132875323295593,0.46748432517051697,0.4842338562011719,0.8194180130958557
study02_layout_02_heldout_02,333,0.6878939867019653,0.4836012125015259,0.4998750686645508,0.7948267459869385
study02_layout_02_heldout_02,291,0.6635155081748962,0.49793529510498047,0.5140166282653809,0.7675600051879883
study02_layout_02_heldout_02,250,0.6410871744155884,0.5102203488349915,0.5262227058410645,0.7400695085525513
study02_layout_02_heldout_02,208,0.6197352409362793,0.521244466304779,0.5370535254478455,0.7072898149490356
study02_layout_02_heldout_02,166,0.6004441380500793,0.5307067632675171,0.5461339950561523,0.6668678522109985
study02_layout_02_heldout_02,125,0.5839847326278687,0.5379555225372314,0.5531904697418213,0.6264830827713013
study02_layout_02_heldout_02,83,0.5695173144340515,0.543308675289154,0.5583555102348328,0.5801116228103638
study02_layout_02_heldout_02,42,0.557813286781311,0.5464096069335938,0.5612741708755493,0.5232165455818176
study02_layout_02_heldout_02,0,0.5473666787147522,0.546764612197876,0.5615655183792114,0.4286159574985504
study02_layout_02_heldout_03,999,1.0025726556777954,0.3250442147254944,0.37615513801574707,1.002595067024231
study02_layout_02_heldout_03,957,0.9858874082565308,0.26093411445617676,0.3168373703956604,0.9960285425186157
study02_layout_02_heldout_03,916,0.9721398949623108,0.23499760031700134,0.29267454147338867,0.9862574338912964
study02_layout_02_heldout_03,874,0.959135115146637,0.23767702281475067,0.2890338599681854,0.9730823636054993
study02_layout_02_heldout_03,832,0.9467455744743347,0.25098034739494324,0.29886099696159363,0.9590288400650024
study02_layout_02_heldout_03,791,0.9344955682754517,0.2712779641151428,0.314951092004776,0.9488272070884705
study02_layout_02_heldout_03,749,0.9204320907592773,0.2944067716598511,0.3335869312286377,0.9431632161140442
study02_layout_02_heldout_03,708,0.9043194055557251,0.31693315505981445,0.3532237410545349,0.9364031553268433
study02_layout_02_heldout_03,666,0.8855779767036438,0.34120044112205505,0.37419551610946655,0.9260108470916748
study02_layout_02_heldout_03,624,0.8651222586631775,0.36178097128868103,0.39468467235565186,0.9169829487800598
study02_layout_02_heldout_03,583,0.8434211611747742,0.38351699709892273,0.4151301681995392,0.903632402420044
study02_layout_02_heldout_03,541,0.8200182318687439,0.4053153097629547,0.43545541167259216,0.889723539352417
study02_layout_02_heldout_03,500,0.7962583303451538,0.42509958148002625,0.454508513212204,0.8776897192001343
study02_layout_02_heldout_03,458,0.771037220954895,0.4449574947357178,0.47327858209609985,0.860769510269165
study02_layout_02_heldout_03,416,0.7455577254295349,0.4639057219028473,0.4910888969898224,0.8372387886047363
study02_layout_02_heldout_03,375,0.7211114168167114,0.48047149181365967,0.5071795582771301,0.8162096738815308
study02_layout_02_heldout_03,333,0.6965572834014893,0.49580681324005127,0.5221664905548096,0.7950689196586609
study02_layout_02_heldout_03,291,0.6727848052978516,0.5111075639724731,0.5362148880958557,0.7617868781089783
study02_layout_02_heldout_03,250,0.6512243747711182,0.5240598917007446,0.5484052896499634,0.7288903594017029
study02_layout_02_heldout_03,208,0.6309195160865784,0.5357187390327454,0.5591508150100708,0.6948960423469543
study02_layout_02_heldout_03,166,0.6126628518104553,0.5459972620010376,0.5683467388153076,0.6527719497680664
study02_layout_02_heldout_03,125,0.5972448587417603,0.5541951060295105,0.575401782989502,0.6129809021949768
study02_layout_02_heldout_03,83,0.5839284658432007,0.5604648590087891,0.580701470375061,0.5654076933860779
study02_layout_02_heldout_03,42,0.5735769271850586,0.5645079612731934,0.5838334560394287,0.5125651955604553
study02_layout_02_heldout_03,0,0.5652820467948914,0.5648842453956604,0.5841463804244995,0.4299297630786896
study02_layout_02_heldout_04,999,1.000427007675171,0.35361865162849426,0.35900822281837463,1.0004498958587646
study02_layout_02_heldout_04,957,0.9835278987884521,0.3012939393520355,0.2959345877170563,0.9937712550163269
study02_layout_02_heldout_04,916,0.9697858095169067,0.29037338495254517,0.27310866117477417,0.9837818145751953
study02_layout_02_heldout_04,874,0.957053005695343,0.2856299877166748,0.2688155174255371,0.971260130405426
study02_layout_02_heldout_04,832,0.9448230862617493,0.29200565814971924,0.277620404958725,0.9577189683914185
study02_layout_02_heldout_04,791,0.9326983094215393,0.30372917652130127,0.2933495342731476,0.9482371807098389
study02_layout_02_heldout_04,749,0.9186900854110718,0.32230162620544434,0.3125413656234741,0.9415134787559509
study02_layout_02_heldout_04,708,0.9028802514076233,0.34362441301345825,0.33347252011299133,0.9340464472770691
study02_layout_02_heldout_04,666,0.8846535086631775,0.365213006734848,0.35545337200164795,0.9257183074951172
study02_layout_02_heldout_04,624,0.8645534515380859,0.3863293528556824,0.37728753685951233,0.914373517036438
study02_layout_02_heldout_04,583,0.8435757756233215,0.4082246720790863,0.3990398049354553,0.8985247611999512
study02_layout_02_heldout_04,541,0.8212811350822449,0.427365779876709,0.41985124349594116,0.8878090977668762
study02_layout_02_heldout_04,500,0.7984023094177246,0.4468742609024048,0.43984973430633545,0.8727856874465942
study02_layout_02_heldout_04,458,0.7744216322898865,0.46486860513687134,0.4590325653553009,0.8568007349967957
study02_layout_02_heldout_04,416,0.7501567006111145,0.4804217517375946,0.47666606307029724,0.8415002226829529
study02_layout_02_heldout_04,375,0.7263718247413635,0.49652695655822754,0.4931718409061432,0.818995475769043
study02_layout_02_heldout_04,333,0.7026641964912415,0.5111984014511108,0.5085164308547974,0.793933093547821
study02_layout_02_heldout_04,291,0.6799545884132385,0.5248787999153137,0.5226126909255981,0.7639486789703369
study02_layout_02_heldout_04,250,0.6592172980308533,0.5366503000259399,0.5347592234611511,0.7338982820510864
study02_layout_02_heldout_04,208,0.6395788192749023,0.5469215512275696,0.5453991889953613,0.7016512155532837
study02_layout_02_heldout_04,166,0.6217724084854126,0.5557044744491577,0.5543885231018066,0.6634286642074585
study02_layout_02_heldout_04,125,0.6064489483833313,0.5627467036247253,0.5612829923629761,0.6228944063186646
study02_layout_02_heldout_04,83,0.5929259061813354,0.56765216588974,0.5662961006164551,0.5776611566543579
study02_layout_02_heldout_04,42,0.5817601680755615,0.5707734227180481,0.5691942572593689,0.5210747122764587
study02_layout_02_heldout_04,0,0.5717067122459412,0.5711929798126221,0.5695002675056458,0.4298061728477478
study02_layout_02_heldout_05,999,0.9992201328277588,0.3303147256374359,0.3162955939769745,0.9992418885231018
study02_layout_02_heldout_05,957,0.98302161693573,0.2781310975551605,0.24932515621185303,0.9931511282920837
study02_layout_02_heldout_05,916,0.9693375825881958,0.263368159532547,0.21771343052387238,0.9837831258773804
study02_layout_02_heldout_05,874,0.9562780261039734,0.2601834237575531,0.20999006927013397,0.9705761075019836
study02_layout_02_heldout_05,832,0.9438986778259277,0.26969754695892334,0.22098873555660248,0.9568100571632385
study02_layout_02_heldout_05,791,0.9316392540931702,0.2861471176147461,0.24136723577976227,0.946517825126648
study02_layout_02_heldout_05,749,0.9176278114318848,0.3077166676521301,0.26528361439704895,0.9382645487785339
study02_layout_02_heldout_05,708,0.9020261764526367,0.33061519265174866,0.2891544997692108,0.9306232929229736
study02_layout_02_heldout_05,666,0.8839893341064453,0.35306885838508606,0.3139600157737732,0.9203170537948608
study02_layout_02_heldout_05,624,0.8642521500587463,0.3753454387187958,0.338492751121521,0.9073976874351501
study02_layout_02_heldout_05,583,0.8437184691429138,0.39555150270462036,0.3618432879447937,0.897915780544281
study02_layout_02_heldout_05,541,0.8211531639099121,0.41760507225990295,0.3854328393936157,0.8821368217468262
study02_layout_02_heldout_05,500,0.7984001636505127,0.43908363580703735,0.40748050808906555,0.8654597997665405
study02_layout_02_heldout_05,458,0.7746236324310303,0.4583132266998291,0.4284960925579071,0.8506814241409302
study02_layout_02_heldout_05,416,0.7504226565361023,0.47499239444732666,0.44801390171051025,0.8333820700645447
study02_layout_02_heldout_05,375,0.7267557382583618,0.49119818210601807,0.4658918082714081,0.8133199214935303
study02_layout_02_heldout_05,333,0.702927827835083,0.5073053240776062,0.4826849699020386,0.7913122773170471
study02_layout_02_heldout_05,291,0.6799742579460144,0.5218109488487244,0.49790215492248535,0.7610553503036499
study02_layout_02_heldout_05,250,0.659011960029602,0.5335159301757812,0.5107486248016357,0.7388296723365784
study02_layout_02_heldout_05,208,0.6388486623764038,0.5452333688735962,0.5224513411521912,0.7015342712402344
study02_layout_02_heldout_05,166,0.6208704113960266,0.554729700088501,0.5320390462875366,0.6684691905975342
study02_layout_02_heldout_05,125,0.6054425835609436,0.5624801516532898,0.5395146608352661,0.6295124292373657
study02_layout_02_heldout_05,83,0.5920635461807251,0.5687592029571533,0.5451651811599731,0.5813959240913391
study02_layout_02_heldout_05,42,0.5817407369613647,0.5722865462303162,0.5483143925666809,0.5281180739402771
study02_layout_02_heldout_05,0,0.5730893611907959,0.5726693272590637,0.5486347675323486,0.4313242435455322
study02_layout_02_heldout_06,999,0.9992582201957703,0.3135988414287567,0.29878219962120056,0.9992788434028625
study02_layout_02_heldout_06,957,0.9837780594825745,0.2666027545928955,0.24366992712020874,0.9936558604240417
study02_layout_02_heldout_06,916,0.9703134298324585,0.2481740415096283,0.21847274899482727,0.9840754866600037
study02_layout_02_heldout_06,874,0.9575451016426086,0.24905778467655182,0.21604301035404205,0.970992386341095
study02_layout_02_heldout_06,832,0.9453880190849304,0.25916627049446106,0.22757048904895782,0.9579281210899353
study02_layout_02_heldout_06,791,0.9331385493278503,0.2750415802001953,0.2461000680923462,0.9483848810195923
study02_layout_02_heldout_06,749,0.9189445376396179,0.2966718077659607,0.26959851384162903,0.9417764544487
study02_layout_02_heldout_06,708,0.9028632640838623,0.31814563274383545,0.2933509945869446,0.936493992805481
study02_layout_02_heldout_06,666,0.8839550018310547,0.3417774736881256,0.31820622086524963,0.9236750602722168
study02_layout_02_heldout_06,624,0.8636316657066345,0.36131390929222107,0.3409980833530426,0.9184395670890808
study02_layout_02_heldout_06,583,0.8416659235954285,0.3826935291290283,0.36400988698005676,0.9012452960014343
study02_layout_02_heldout_06,541,0.8183567523956299,0.4031701683998108,0.38633111119270325,0.8917940855026245
study02_layout_02_heldout_06,500,0.7943036556243896,0.4238796532154083,0.4078046381473541,0.8767803907394409
study02_layout_02_heldout_06,458,0.7690497636795044,0.4430343806743622,0.428086519241333,0.8609734773635864
study02_layout_02_heldout_06,416,0.7434491515159607,0.4613185226917267,0.4472181499004364,0.8371200561523438
study02_layout_02_heldout_06,375,0.7188823819160461,0.477566659450531,0.4642728865146637,0.8199871182441711
study02_layout_02_heldout_06,333,0.6940081119537354,0.4931986331939697,0.48045217990875244,0.795514702796936
study02_layout_02_heldout_06,291,0.6701194643974304,0.5083174705505371,0.4955296218395233,0.764683723449707
study02_layout_02_heldout_06,250,0.6483710408210754,0.5207922458648682,0.5082475543022156,0.7362785339355469
study02_layout_02_heldout_06,208,0.6277377009391785,0.5320747494697571,0.5196185111999512,0.7008780241012573
study02_layout_02_heldout_06,166,0.6092142462730408,0.5420353412628174,0.5293093919754028,0.6654599905014038
study02_layout_02_heldout_06,125,0.593445360660553,0.5501238703727722,0.5369957089424133,0.6232072114944458
study02_layout_02_heldout_06,83,0.5799081921577454,0.556320071220398,0.5427519083023071,0.5812214016914368
study02_layout_02_heldout_06,42,0.5694013833999634,0.560020923614502,0.5461096167564392,0.5256487131118774
study02_layout_02_heldout_06,0,0.5608135461807251,0.5604068636894226,0.5464630722999573,0.4301241934299469
study03_layout_03_heldout_00,999,0.999346911907196,0.35780036449432373,0.2965165972709656,0.9993699789047241
study03_layout_03_heldout_00,957,0.9823170900344849,0.3006235659122467,0.22051312029361725,0.9931339025497437
study03_layout_03_heldout_00,916,0.968009352684021,0.2738102674484253,0.1804613620042801,0.9833086133003235
study03_layout_03_heldout_00,874,0.9545592069625854,0.2655201852321625,0.16844205558300018,0.9700421094894409
study03_layout_03_heldout_00,832,0.9418230652809143,0.26785311102867126,0.17827630043029785,0.9554073810577393
study03_layout_03_heldout_00,791,0.9294136166572571,0.28141433000564575,0.20086519420146942,0.9456998109817505
study03_layout_03_heldout_00,749,0.9151196479797363,0.29918789863586426,0.22687160968780518,0.9388022422790527
study03_layout_03_heldout_00,708,0.8989937901496887,0.3189060688018799,0.2530154585838318,0.9323787093162537
study03_layout_03_heldout_00,666,0.8802081346511841,0.3411620855331421,0.280197411775589,0.9249460697174072
study03_layout_03_heldout_00,624,0.8593726754188538,0.36222803592681885,0.3061966300010681,0.9126930832862854
study03_layout_03_heldout_00,583,0.8376914262771606,0.38293132185935974,0.3307909667491913,0.9017000794410706
study03_layout_03_heldout_00,541,0.8141178488731384,0.40383380651474,0.35499775409698486,0.8877277970314026
study03_layout_03_heldout_00,500,0.7902292609214783,0.4231981337070465,0.37728118896484375,0.8729972243309021
study03_layout_03_heldout_00,458,0.7651109099388123,0.4420056939125061,0.39869484305381775,0.8561774492263794
study03_layout_03_heldout_00,416,0.7397229075431824,0.4594985246658325,0.418573260307312,0.8376007080078125
study03_layout_03_heldout_00,375,0.7150573134422302,0.47622209787368774,0.43687981367111206,0.8131532073020935
study03_layout_03_heldout_00,333,0.6905150413513184,0.4909209907054901,0.45353609323501587,0.791281521320343
study03_layout_03_heldout_00,291,0.66677325963974,0.505387544631958,0.4690137207508087,0.7598113417625427
study03_layout_03_heldout_00,250,0.6451283097267151,0.5172839760780334,0.48216909170150757,0.7300411462783813
study03_layout_03_heldout_00,208,0.6245509386062622,0.528572142124176,0.4940592646598816,0.691770076751709
study03_layout_03_heldout_00,166,0.606107234954834,0.537405252456665,0.5036488771438599,0.6566310524940491
study03_layout_03_heldout_00,125,0.5901066064834595,0.5444295406341553,0.5111914277076721,0.6147249341011047
study03_layout_03_heldout_00,83,0.5759243965148926,0.5499060153961182,0.5167849063873291,0.5653777122497559
study03_layout_03_heldout_00,42,0.564411997795105,0.5525896549224854,0.519837498664856,0.5137331485748291
study03_layout_03_heldout_00,0,0.5535885095596313,0.5529174208641052,0.5201600790023804,0.4256252646446228
study03_layout_03_heldout_01,999,0.9973202347755432,0.37561288475990295,0.2785240411758423,0.9973421692848206
study03_layout_03_heldout_01,957,0.9810484051704407,0.3234221935272217,0.19898256659507751,0.9911695122718811
study03_layout_03_heldout_01,916,0.9674975872039795,0.29811277985572815,0.1555376946926117,0.9811558723449707
study03_layout_03_heldout_01,874,0.9549837112426758,0.29041630029678345,0.14665161073207855,0.9683436155319214
study03_layout_03_heldout_01,832,0.9430823922157288,0.29710543155670166,0.16376325488090515,0.9556834697723389
study03_layout_03_heldout_01,791,0.9310829043388367,0.31215235590934753,0.1910121738910675,0.94542396068573
study03_layout_03_heldout_01,749,0.9174070358276367,0.3344694972038269,0.22049084305763245,0.939219057559967
study03_layout_03_heldout_01,708,0.9019123315811157,0.3570416569709778,0.24902765452861786,0.9327549338340759
study03_layout_03_heldout_01,666,0.8839420676231384,0.37711426615715027,0.2771560549736023,0.9236574769020081
study03_layout_03_heldout_01,624,0.8642306327819824,0.3974671959877014,0.3044305145740509,0.9116209745407104
study03_layout_03_heldout_01,583,0.8437438011169434,0.41683709621429443,0.32988131046295166,0.9011183381080627
study03_layout_03_heldout_01,541,0.8214583396911621,0.4362535774707794,0.35492172837257385,0.886969268321991
study03_layout_03_heldout_01,500,0.7989360690116882,0.4555666148662567,0.37810173630714417,0.8719447255134583
study03_layout_03_heldout_01,458,0.7753738164901733,0.4724673926830292,0.4000048339366913,0.8585709929466248
study03_layout_03_heldout_01,416,0.7513752579689026,0.4891190826892853,0.42046058177948,0.8398382663726807
study03_layout_03_heldout_01,375,0.7281643152236938,0.5060000419616699,0.4390519857406616,0.8135212659835815
study03_layout_03_heldout_01,333,0.7053353190422058,0.520351767539978,0.4562782347202301,0.7892355918884277
study03_layout_03_heldout_01,291,0.6834731101989746,0.533600389957428,0.47175756096839905,0.760284960269928
study03_layout_03_heldout_01,250,0.6635017991065979,0.5453797578811646,0.4853111505508423,0.7262791395187378
