complement_correction_energy,distance_to_anchor,energy_shrinkage_ratio,fold,mask_prevalence,mean_mask,method,panel,parallel_correction_energy,seed
0.004928901791572571,0.3245702087879181,0.6459418535232544,0,0.1510416716337204,0.18657636642456055,CALIB_ENERGY_DET_MATCH,paired,0.12377630174160004,20260830
0.00413098931312561,0.3007966876029968,0.6695429682731628,0,0.15008544921875,0.1854841411113739,CALIB_ENERGY_DET_WRONG,paired,0.12279850989580154,20260830
0.0039949738420546055,0.2988433539867401,0.6417362689971924,0,0.1282552182674408,0.16422489285469055,POP_ENERGY_DET,paired,0.10362182557582855,20260830
0.004988924600183964,0.33135923743247986,0.6240500211715698,0,0.1510416716337204,0.18657636642456055,CALIB_ENERGY_SDEDIT_MATCH,paired,0.11993962526321411,20260830
0.00420016422867775,0.3053237795829773,0.6473681926727295,0,0.15008544921875,0.1854841411113739,CALIB_ENERGY_SDEDIT_WRONG,paired,0.12473269551992416,20260830
0.004133142530918121,0.3017946779727936,0.6104005575180054,0,0.1282552182674408,0.16422489285469055,POP_ENERGY_SDEDIT,paired,0.1070164293050766,20260830
0.011939050629734993,0.47084710001945496,0.7490291595458984,1,0.12603759765625,0.16352957487106323,CALIB_ENERGY_DET_MATCH,paired,0.4455186426639557,20260828
0.008864791132509708,0.41293036937713623,0.793847382068634,1,0.1261800229549408,0.16261300444602966,CALIB_ENERGY_DET_WRONG,paired,0.4684067964553833,20260828
0.012491032481193542,0.4842585325241089,0.7211989760398865,1,0.1080525740981102,0.14372555911540985,POP_ENERGY_DET,paired,0.3981214463710785,20260828
0.012113028205931187,0.4743938744068146,0.731583297252655,1,0.12603759765625,0.16352957487106323,CALIB_ENERGY_SDEDIT_MATCH,paired,0.43980181217193604,20260828
0.009138974361121655,0.416948527097702,0.770872950553894,1,0.1261800229549408,0.16261300444602966,CALIB_ENERGY_SDEDIT_WRONG,paired,0.4654207229614258,20260828
0.01301098894327879,0.4921534061431885,0.6824979186058044,1,0.1080525740981102,0.14372555911540985,POP_ENERGY_SDEDIT,paired,0.3851592242717743,20260828
0.0047712246887385845,0.3358649015426636,0.8636906147003174,1,0.159423828125,0.19400963187217712,CALIB_ENERGY_DET_MATCH,paired,0.5902475714683533,20260829
0.005301123950630426,0.3434223532676697,0.8566131591796875,1,0.1629638671875,0.1954861581325531,CALIB_ENERGY_DET_WRONG,paired,0.5692996978759766,20260829
0.0039029589388519526,0.3240889608860016,0.8646478652954102,1,0.13800048828125,0.1710747927427292,POP_ENERGY_DET,paired,0.5764688849449158,20260829
0.005217759404331446,0.3462178111076355,0.8240072131156921,1,0.159423828125,0.19400963187217712,CALIB_ENERGY_SDEDIT_MATCH,paired,0.6078184843063354,20260829
0.0058522699400782585,0.3529464602470398,0.8112335801124573,1,0.1629638671875,0.1954861581325531,CALIB_ENERGY_SDEDIT_WRONG,paired,0.5890187621116638,20260829
0.005549666937440634,0.3542354702949524,0.7632270455360413,1,0.13800048828125,0.1710747927427292,POP_ENERGY_SDEDIT,paired,0.5540416240692139,20260829
0.00410460727289319,0.3272625207901001,0.857610285282135,1,0.1596272885799408,0.19891810417175293,CALIB_ENERGY_DET_MATCH,paired,0.5531054735183716,20260830
0.002984157297760248,0.28803884983062744,0.9289200305938721,1,0.1649373471736908,0.20022384822368622,CALIB_ENERGY_DET_WRONG,paired,1.0140175819396973,20260830
0.0025403823237866163,0.30392780900001526,0.8558634519577026,1,0.1277059018611908,0.1651235669851303,POP_ENERGY_DET,paired,0.5007694363594055,20260830
0.004200269002467394,0.3359498977661133,0.8331583142280579,1,0.1596272885799408,0.19891810417175293,CALIB_ENERGY_SDEDIT_MATCH,paired,0.5752409100532532,20260830
0.003175089368596673,0.3030891716480255,0.8866816163063049,1,0.1649373471736908,0.20022384822368622,CALIB_ENERGY_SDEDIT_WRONG,paired,1.1021422147750854,20260830
0.002840379485860467,0.3293532729148865,0.8365606069564819,1,0.1277059018611908,0.1651235669851303,POP_ENERGY_SDEDIT,paired,0.4593116044998169,20260830
0.004427950829267502,0.348762184381485,0.9018005132675171,2,0.1417236328125,0.1787204146385193,CALIB_ENERGY_DET_MATCH,paired,1.0129432678222656,20260828
0.0044074952602386475,0.347960501909256,0.9069445729255676,2,0.1448974609375,0.18121865391731262,CALIB_ENERGY_DET_WRONG,paired,1.087015151977539,20260828
0.008048708550632,0.44305506348609924,0.7571301460266113,2,0.1119181364774704,0.1501779407262802,POP_ENERGY_DET,paired,0.46553835272789,20260828
0.004864788614213467,0.3583686053752899,0.8771123290061951,2,0.1417236328125,0.1787204146385193,CALIB_ENERGY_SDEDIT_MATCH,paired,1.0401629209518433,20260828
0.00484916428104043,0.3579423427581787,0.881852388381958,2,0.1448974609375,0.18121865391731262,CALIB_ENERGY_SDEDIT_WRONG,paired,1.1169880628585815,20260828
0.005255803931504488,0.4845016300678253,0.7767446041107178,2,0.1119181364774704,0.1501779407262802,POP_ENERGY_SDEDIT,paired,0.4913252890110016,20260828
0.028464406728744507,0.7019107937812805,0.6495504379272461,2,0.1175130233168602,0.1594138741493225,CALIB_ENERGY_DET_MATCH,paired,0.5364649891853333,20260829
0.027892393991351128,0.6951384544372559,0.6584839820861816,2,0.116455078125,0.15926207602024078,CALIB_ENERGY_DET_WRONG,paired,0.5534430146217346,20260829
0.02888280339539051,0.7079901099205017,0.6343798041343689,2,0.1051228865981102,0.14460265636444092,POP_ENERGY_DET,paired,0.5008891224861145,20260829
0.028825553134083748,0.7030818462371826,0.6402680277824402,2,0.1175130233168602,0.1594138741493225,CALIB_ENERGY_SDEDIT_MATCH,paired,0.5505795478820801,20260829
0.028384966775774956,0.6958301663398743,0.6473820805549622,2,0.116455078125,0.15926207602024078,CALIB_ENERGY_SDEDIT_WRONG,paired,0.5655889511108398,20260829
0.03041335940361023,0.7094741463661194,0.6174131035804749,2,0.1051228865981102,0.14460265636444092,POP_ENERGY_SDEDIT,paired,0.5469825863838196,20260829
0.0028307358734309673,0.2920971214771271,0.913830578327179,2,0.15692138671875,0.19496451318264008,CALIB_ENERGY_DET_MATCH,paired,0.8646864295005798,20260830
0.0027948112692683935,0.29334762692451477,0.9298722147941589,2,0.173583984375,0.2109702080488205,CALIB_ENERGY_DET_WRONG,paired,1.1401323080062866,20260830
0.0034079616889357567,0.3229944407939911,0.9292125701904297,2,0.1419474333524704,0.17890237271785736,POP_ENERGY_DET,paired,1.3531514406204224,20260830
0.002902484033256769,0.31347647309303284,0.8715925216674805,2,0.15692138671875,0.19496451318264008,CALIB_ENERGY_SDEDIT_MATCH,paired,0.9491454362869263,20260830
0.002890616888180375,0.33129602670669556,0.8997200727462769,2,0.173583984375,0.2109702080488205,CALIB_ENERGY_SDEDIT_WRONG,paired,1.1729705333709717,20260830
0.0028873973060399294,0.33459898829460144,0.9190430045127869,2,0.1419474333524704,0.17890237271785736,POP_ENERGY_SDEDIT,paired,1.3937901258468628,20260830
0.0012699209619313478,0.23180623352527618,0.7605485320091248,3,0.1160888671875,0.15417911112308502,CALIB_ENERGY_DET_MATCH,paired,0.13877622783184052,20260828
0.001337059191428125,0.2387627810239792,0.7915209531784058,3,0.12738037109375,0.1672041416168213,CALIB_ENERGY_DET_WRONG,paired,0.18531210720539093,20260828
0.00171183911152184,0.2565714716911316,0.7150092720985413,3,0.0933431014418602,0.12822720408439636,POP_ENERGY_DET,paired,0.12788839638233185,20260828
0.001354832318611443,0.24001120030879974,0.7149162292480469,3,0.1160888671875,0.15417911112308502,CALIB_ENERGY_SDEDIT_MATCH,paired,0.1383861005306244,20260828
0.0014314427971839905,0.24811938405036926,0.745387852191925,3,0.12738037109375,0.1672041416168213,CALIB_ENERGY_SDEDIT_WRONG,paired,0.18780653178691864,20260828
0.0017329433467239141,0.27425098419189453,0.6446928977966309,3,0.0933431014418602,0.12822720408439636,POP_ENERGY_SDEDIT,paired,0.1293969750404358,20260828
0.001908375765196979,0.2487013339996338,0.8003777861595154,3,0.1493937224149704,0.190231055021286,CALIB_ENERGY_DET_MATCH,paired,0.21084091067314148,20260829
0.0018589734099805355,0.2444421648979187,0.8226815462112427,3,0.1385294646024704,0.18004707992076874,CALIB_ENERGY_DET_WRONG,paired,0.23487527668476105,20260829
0.001559060881845653,0.2569535970687866,0.8182818293571472,3,0.1114705428481102,0.14960485696792603,POP_ENERGY_DET,paired,0.263336718082428,20260829
0.0018956743879243731,0.253402978181839,0.7856126427650452,3,0.1493937224149704,0.190231055021286,CALIB_ENERGY_SDEDIT_MATCH,paired,0.21592994034290314,20260829
0.0018400761764496565,0.2496604472398758,0.8103669881820679,3,0.1385294646024704,0.18004707992076874,CALIB_ENERGY_SDEDIT_WRONG,paired,0.23562230169773102,20260829
0.0015709411818534136,0.2747915983200073,0.8240606784820557,3,0.1114705428481102,0.14960485696792603,POP_ENERGY_SDEDIT,paired,0.23928715288639069,20260829
0.00401846319437027,0.2857450246810913,0.5761441588401794,3,0.0882771834731102,0.12701380252838135,CALIB_ENERGY_DET_MATCH,paired,0.06305860728025436,20260830
0.003937818109989166,0.2849637567996979,0.7014210820198059,3,0.0957234725356102,0.13325408101081848,CALIB_ENERGY_DET_WRONG,paired,0.12789906561374664,20260830
0.0039491611532866955,0.285904198884964,0.4946652948856354,3,0.0731404647231102,0.11173926293849945,POP_ENERGY_DET,paired,0.03969770297408104,20260830
0.004249426536262035,0.290697306394577,0.5311185717582703,3,0.0882771834731102,0.12701380252838135,CALIB_ENERGY_SDEDIT_MATCH,paired,0.06496160477399826,20260830
0.004145417362451553,0.29043328762054443,0.6561479568481445,3,0.0957234725356102,0.13325408101081848,CALIB_ENERGY_SDEDIT_WRONG,paired,0.1283470094203949,20260830
0.0038668911438435316,0.2903868854045868,0.48143354058265686,3,0.0731404647231102,0.11173926293849945,POP_ENERGY_SDEDIT,paired,0.039864782243967056,20260830
0.00587771600112319,0.41804540157318115,0.8429884314537048,4,0.1297404021024704,0.16565841436386108,CALIB_ENERGY_DET_MATCH,paired,0.7449201345443726,20260828
0.009880746714770794,0.45507538318634033,0.634270191192627,4,0.1258748471736908,0.16249148547649384,CALIB_ENERGY_DET_WRONG,paired,0.21382693946361542,20260828
0.009795213118195534,0.4266871213912964,0.6748360991477966,4,0.1066691130399704,0.14316622912883759,POP_ENERGY_DET,paired,0.2353447675704956,20260828
0.006534435786306858,0.518753707408905,0.815323531627655,4,0.1297404021024704,0.16565841436386108,CALIB_ENERGY_SDEDIT_MATCH,paired,0.5672597885131836,20260828
0.01149772759526968,0.49617838859558105,0.5609341859817505,4,0.1258748471736908,0.16249148547649384,CALIB_ENERGY_SDEDIT_WRONG,paired,0.24152134358882904,20260828
0.01043581310659647,0.4370080530643463,0.6157742142677307,4,0.1066691130399704,0.14316622912883759,POP_ENERGY_SDEDIT,paired,0.21918560564517975,20260828
0.007013633381575346,0.36817070841789246,0.6763479709625244,4,0.094970703125,0.13270986080169678,CALIB_ENERGY_DET_MATCH,paired,0.1810206025838852,20260829
0.007879345677793026,0.3849659860134125,0.6181378364562988,4,0.0931803435087204,0.1313486099243164,CALIB_ENERGY_DET_WRONG,paired,0.14035116136074066,20260829
0.019735874608159065,0.5895969271659851,0.3929182291030884,4,0.0777791365981102,0.11684735119342804,POP_ENERGY_DET,paired,0.0791209265589714,20260829
0.006646433845162392,0.399465411901474,0.6162180304527283,4,0.094970703125,0.13270986080169678,CALIB_ENERGY_SDEDIT_MATCH,paired,0.20241065323352814,20260829
0.0075992695055902,0.4108176529407501,0.5588417649269104,4,0.0931803435087204,0.1313486099243164,CALIB_ENERGY_SDEDIT_WRONG,paired,0.14929001033306122,20260829
0.010766817256808281,0.6474522352218628,0.433744341135025,4,0.0777791365981102,0.11684735119342804,POP_ENERGY_SDEDIT,paired,0.07077000290155411,20260829
0.0012619508197531104,0.2683049738407135,0.7455834746360779,4,0.07037353515625,0.11066257953643799,CALIB_ENERGY_DET_MATCH,paired,0.1868935227394104,20260830
0.0014853470493108034,0.27790141105651855,0.7062488198280334,4,0.07177734375,0.11342337727546692,CALIB_ENERGY_DET_WRONG,paired,0.15590769052505493,20260830
0.0008859815425239503,0.2783408463001251,0.6823715567588806,4,0.0522257499396801,0.09137184917926788,POP_ENERGY_DET,paired,0.13839733600616455,20260830
0.0012621007626876235,0.2679860293865204,0.7280259728431702,4,0.07037353515625,0.11066257953643799,CALIB_ENERGY_SDEDIT_MATCH,paired,0.1947367638349533,20260830
0.001495484495535493,0.27722880244255066,0.6908276081085205,4,0.07177734375,0.11342337727546692,CALIB_ENERGY_SDEDIT_WRONG,paired,0.1610451638698578,20260830
0.0008811168372631073,0.2796105444431305,0.6815919280052185,4,0.0522257499396801,0.09137184917926788,POP_ENERGY_SDEDIT,paired,0.13864567875862122,20260830
0.012237622402608395,0.45874252915382385,0.8405132293701172,0,0.10459165275096893,0.11911803483963013,CALIB_ENERGY_DET_MATCH,natural,0.7867207527160645,20260828
0.010293278843164444,0.42177167534828186,0.6429948210716248,0,0.09983543306589127,0.11526387929916382,CALIB_ENERGY_DET_WRONG,natural,0.18409207463264465,20260828
0.009569168090820312,0.40738749504089355,0.5968671441078186,0,0.08845124393701553,0.10349740087985992,POP_ENERGY_DET,natural,0.13333117961883545,20260828
0.010635015554726124,0.49763625860214233,0.8083047270774841,0,0.10459165275096893,0.11911803483963013,CALIB_ENERGY_SDEDIT_MATCH,natural,0.8867879509925842,20260828
0.010361755266785622,0.4503815174102783,0.6060432195663452,0,0.09983543306589127,0.11526387929916382,CALIB_ENERGY_SDEDIT_WRONG,natural,0.22957533597946167,20260828
0.010371415875852108,0.4123647212982178,0.5411179065704346,0,0.08845124393701553,0.10349740087985992,POP_ENERGY_SDEDIT,natural,0.1242622584104538,20260828
0.026755863800644875,0.6676746606826782,0.5455408692359924,0,0.11494502425193787,0.12855276465415955,CALIB_ENERGY_DET_MATCH,natural,0.2611139416694641,20260829
0.016923578456044197,0.537459671497345,0.6321529746055603,0,0.11464662849903107,0.12986508011817932,CALIB_ENERGY_DET_WRONG,natural,0.27862873673439026,20260829
0.015644855797290802,0.5199645757675171,0.6563143730163574,0,0.10477250069379807,0.11705522239208221,POP_ENERGY_DET,natural,0.300319105386734,20260829
0.02376779355108738,0.6904735565185547,0.5566279888153076,0,0.11494502425193787,0.12855276465415955,CALIB_ENERGY_SDEDIT_MATCH,natural,0.2417307198047638,20260829
0.016971109434962273,0.5490902066230774,0.6224856972694397,0,0.11464662849903107,0.12986508011817932,CALIB_ENERGY_SDEDIT_WRONG,natural,0.3384929299354553,20260829
0.015971679240465164,0.5389590263366699,0.6277762651443481,0,0.10477250069379807,0.11705522239208221,POP_ENERGY_SDEDIT,natural,0.37195178866386414,20260829
0.010827722027897835,0.43808165192604065,0.6792789697647095,0,0.10379593819379807,0.11895674467086792,CALIB_ENERGY_DET_MATCH,natural,0.24710486829280853,20260830
0.008365620858967304,0.3889808654785156,0.6206281781196594,0,0.09969979524612427,0.11518349498510361,CALIB_ENERGY_DET_WRONG,natural,0.140378937125206,20260830
0.007959834299981594,0.3784225881099701,0.6405569314956665,0,0.08983470499515533,0.10365007817745209,POP_ENERGY_DET,natural,0.14884069561958313,20260830
0.009579196572303772,0.45297881960868835,0.6938794255256653,0,0.10379593819379807,0.11895674467086792,CALIB_ENERGY_SDEDIT_MATCH,natural,0.24819400906562805,20260830
0.008546875789761543,0.39438092708587646,0.6046581864356995,0,0.09969979524612427,0.11518349498510361,CALIB_ENERGY_SDEDIT_WRONG,natural,0.149235799908638,20260830
0.00805557519197464,0.39168012142181396,0.5782671570777893,0,0.08983470499515533,0.10365007817745209,POP_ENERGY_SDEDIT,natural,0.13462042808532715,20260830
0.05796128511428833,0.9819411635398865,0.7247776985168457,1,0.15460431575775146,0.184494748711586,CALIB_ENERGY_DET_MATCH,natural,1.6013814210891724,20260828
0.07059966772794724,1.077327847480774,0.6570839285850525,1,0.1528049111366272,0.1826620101928711,CALIB_ENERGY_DET_WRONG,natural,1.2827717065811157,20260828
0.06250933557748795,1.0198808908462524,0.6816937327384949,1,0.13897931575775146,0.16775967180728912,POP_ENERGY_DET,natural,1.3359153270721436,20260828
0.058298803865909576,0.9841052889823914,0.720294713973999,1,0.15460431575775146,0.184494748711586,CALIB_ENERGY_SDEDIT_MATCH,natural,1.607488751411438,20260828
0.07156921178102493,1.0779590606689453,0.6494868397712708,1,0.1528049111366272,0.1826620101928711,CALIB_ENERGY_SDEDIT_WRONG,natural,1.2830355167388916,20260828
0.061820369213819504,1.027289867401123,0.6782199144363403,1,0.13897931575775146,0.16775967180728912,POP_ENERGY_SDEDIT,natural,1.270267367362976,20260828
0.05630343407392502,0.9705042839050293,0.6874963045120239,1,0.156765416264534,0.18959522247314453,CALIB_ENERGY_DET_MATCH,natural,1.2507143020629883,20260829
0.04902525991201401,0.9052472710609436,0.6415411829948425,1,0.1510959267616272,0.18442362546920776,CALIB_ENERGY_DET_WRONG,natural,0.8350778818130493,20260829
0.055782102048397064,0.9667301177978516,0.7013879418373108,1,0.13461190462112427,0.16450458765029907,POP_ENERGY_DET,natural,1.3476353883743286,20260829
0.05751248821616173,0.9722857475280762,0.6784518361091614,1,0.156765416264534,0.18959522247314453,CALIB_ENERGY_SDEDIT_MATCH,natural,1.2569382190704346,20260829
0.05001450702548027,0.9072281718254089,0.6324568390846252,1,0.1510959267616272,0.18442362546920776,CALIB_ENERGY_SDEDIT_WRONG,natural,0.8654462099075317,20260829
0.05543069168925285,0.9848085641860962,0.6906565427780151,1,0.13461190462112427,0.16450458765029907,POP_ENERGY_SDEDIT,natural,1.2363767623901367,20260829
0.056095100939273834,0.9732930660247803,0.6811299324035645,1,0.163357213139534,0.2019256353378296,CALIB_ENERGY_DET_MATCH,natural,1.2230275869369507,20260830
0.0607428178191185,1.006088376045227,0.5951089262962341,1,0.15773293375968933,0.194284588098526,CALIB_ENERGY_DET_WRONG,natural,0.7947572469711304,20260830
0.057552628219127655,0.9921190738677979,0.7690508961677551,1,0.13708947598934174,0.1677878350019455,POP_ENERGY_DET,natural,2.2033333778381348,20260830
0.05593657121062279,0.9918504953384399,0.6745495796203613,1,0.163357213139534,0.2019256353378296,CALIB_ENERGY_SDEDIT_MATCH,natural,1.273128867149353,20260830
0.060192618519067764,1.0221426486968994,0.5936095714569092,1,0.15773293375968933,0.194284588098526,CALIB_ENERGY_SDEDIT_WRONG,natural,0.8414974808692932,20260830
0.05787374824285507,1.025863766670227,0.7645048499107361,1,0.13708947598934174,0.1677878350019455,POP_ENERGY_SDEDIT,natural,1.966191053390503,20260830
0.085940420627594,1.2010430097579956,0.6970158815383911,2,0.1635470986366272,0.206430584192276,CALIB_ENERGY_DET_MATCH,natural,2.027925968170166,20260828
0.08672124147415161,1.206945776939392,0.7106754779815674,2,0.16956017911434174,0.21243783831596375,CALIB_ENERGY_DET_WRONG,natural,2.2224206924438477,20260828
0.10695941746234894,1.334240198135376,0.5402126312255859,2,0.107177734375,0.15267044305801392,POP_ENERGY_DET,natural,1.0170783996582031,20260828
0.09438107162714005,1.194899320602417,0.6619549989700317,2,0.1635470986366272,0.206430584192276,CALIB_ENERGY_SDEDIT_MATCH,natural,2.145246744155884,20260828
0.09541403502225876,1.2025219202041626,0.6734145879745483,2,0.16956017911434174,0.21243783831596375,CALIB_ENERGY_SDEDIT_WRONG,natural,2.286654233932495,20260828
0.09304804354906082,1.3933756351470947,0.5610781908035278,2,0.107177734375,0.15267044305801392,POP_ENERGY_SDEDIT,natural,0.9774938821792603,20260828
0.10287997126579285,1.2968207597732544,0.637355625629425,2,0.19155092537403107,0.22961167991161346,CALIB_ENERGY_DET_MATCH,natural,1.6504883766174316,20260829
0.10313060879707336,1.29781973361969,0.6305519342422485,2,0.19012224674224854,0.22863951325416565,CALIB_ENERGY_DET_WRONG,natural,1.5899015665054321,20260829
0.09826634079217911,1.2679423093795776,0.6366961002349854,2,0.18140552937984467,0.21728351712226868,POP_ENERGY_DET,natural,1.5720059871673584,20260829
0.10229260474443436,1.299821376800537,0.6367126107215881,2,0.19155092537403107,0.22961167991161346,CALIB_ENERGY_SDEDIT_MATCH,natural,1.633928656578064,20260829
0.1026969850063324,1.3004705905914307,0.6289680600166321,2,0.19012224674224854,0.22863951325416565,CALIB_ENERGY_SDEDIT_WRONG,natural,1.5675530433654785,20260829
0.10643427819013596,1.284454345703125,0.6044315695762634,2,0.18140552937984467,0.21728351712226868,POP_ENERGY_SDEDIT,natural,1.794609785079956,20260829
0.05234649404883385,0.9421848654747009,0.8315699100494385,2,0.1991102397441864,0.2426217794418335,CALIB_ENERGY_DET_MATCH,natural,3.0689754486083984,20260830
0.06275462359189987,1.0256024599075317,0.8007559776306152,2,0.204833984375,0.2485344558954239,CALIB_ENERGY_DET_WRONG,natural,2.8590779304504395,20260830
0.05625155568122864,0.9745340943336487,0.8146619200706482,2,0.1733127236366272,0.21300934255123138,POP_ENERGY_DET,natural,2.8686509132385254,20260830
0.051487769931554794,1.0025036334991455,0.792235791683197,2,0.1991102397441864,0.2426217794418335,CALIB_ENERGY_SDEDIT_MATCH,natural,3.595536470413208,20260830
0.06308615207672119,1.0771297216415405,0.7636740803718567,2,0.204833984375,0.2485344558954239,CALIB_ENERGY_SDEDIT_WRONG,natural,3.364994525909424,20260830
0.0502287894487381,1.1327576637268066,0.7501513957977295,2,0.1733127236366272,0.21300934255123138,POP_ENERGY_SDEDIT,natural,4.444282531738281,20260830
0.0009555541328154504,0.19632107019424438,0.9690433144569397,3,0.15115921199321747,0.16613587737083435,CALIB_ENERGY_DET_MATCH,natural,1.3928298950195312,20260828
0.002793643856421113,0.26031064987182617,0.9356459379196167,3,0.15379050374031067,0.1666492372751236,CALIB_ENERGY_DET_WRONG,natural,0.9054174423217773,20260828
0.0009124259813688695,0.19717258214950562,0.9660711884498596,3,0.13559751212596893,0.1442766934633255,POP_ENERGY_DET,natural,1.3717122077941895,20260828
0.0009581822087056935,0.1974806785583496,0.9659709334373474,3,0.15115921199321747,0.16613587737083435,CALIB_ENERGY_SDEDIT_MATCH,natural,1.4007397890090942,20260828
0.002809716621413827,0.26092350482940674,0.9318320155143738,3,0.15379050374031067,0.1666492372751236,CALIB_ENERGY_SDEDIT_WRONG,natural,0.9115515351295471,20260828
0.0009147326927632093,0.19924350082874298,0.9677872061729431,3,0.13559751212596893,0.1442766934633255,POP_ENERGY_SDEDIT,natural,1.3617873191833496,20260828
0.0008801820804364979,0.18811409175395966,0.9595171213150024,3,0.15811270475387573,0.17081677913665771,CALIB_ENERGY_DET_MATCH,natural,0.9898279905319214,20260829
0.00424287561327219,0.2991223931312561,0.9052332043647766,3,0.15143048763275146,0.16706600785255432,CALIB_ENERGY_DET_WRONG,natural,0.7356669902801514,20260829
0.0006214943714439869,0.19443190097808838,0.9639337658882141,3,0.1281195729970932,0.1404017210006714,POP_ENERGY_DET,natural,1.3934260606765747,20260829
0.0008590762154199183,0.19058404862880707,0.9548447728157043,3,0.15811270475387573,0.17081677913665771,CALIB_ENERGY_SDEDIT_MATCH,natural,0.995179295539856,20260829
0.004228229634463787,0.3008975684642792,0.8978449702262878,3,0.15143048763275146,0.16706600785255432,CALIB_ENERGY_SDEDIT_WRONG,natural,0.7474238276481628,20260829
0.0006352355121634901,0.2052505612373352,0.9532270431518555,3,0.1281195729970932,0.1404017210006714,POP_ENERGY_SDEDIT,natural,1.421231985092163,20260829
0.019919458776712418,0.5774590969085693,0.8233497738838196,3,0.1235622838139534,0.13777390122413635,CALIB_ENERGY_DET_MATCH,natural,1.1094835996627808,20260830
0.02400366961956024,0.6313397884368896,0.7854779958724976,3,0.12365270406007767,0.13805849850177765,CALIB_ENERGY_DET_WRONG,natural,0.9927266836166382,20260830
0.01986784115433693,0.5765508413314819,0.8220271468162537,3,0.1185709610581398,0.13252712786197662,POP_ENERGY_DET,natural,1.0964170694351196,20260830
0.019766133278608322,0.5784082412719727,0.8255041837692261,3,0.1235622838139534,0.13777390122413635,CALIB_ENERGY_SDEDIT_MATCH,natural,1.1023523807525635,20260830
0.02389482408761978,0.6320641040802002,0.7867655754089355,3,0.12365270406007767,0.13805849850177765,CALIB_ENERGY_SDEDIT_WRONG,natural,0.9860371947288513,20260830
0.020647291094064713,0.5754910111427307,0.8042254447937012,3,0.1185709610581398,0.13252712786197662,POP_ENERGY_SDEDIT,natural,1.140044927597046,20260830
0.04267040267586708,0.8519871830940247,0.8530018329620361,4,0.299072265625,0.30605804920196533,CALIB_ENERGY_DET_MATCH,natural,3.120788335800171,20260828
0.05254598706960678,0.9335789084434509,0.6702113747596741,4,0.28395363688468933,0.2936624586582184,CALIB_ENERGY_DET_WRONG,natural,1.0462627410888672,20260828
0.05552356317639351,0.9549055695533752,0.6259256601333618,4,0.2453342080116272,0.25876960158348083,POP_ENERGY_DET,natural,0.846991777420044,20260828
0.04248310998082161,1.0000170469284058,0.7915881276130676,4,0.299072265625,0.30605804920196533,CALIB_ENERGY_SDEDIT_MATCH,natural,3.0320470333099365,20260828
0.0584341399371624,1.0036641359329224,0.5828559994697571,4,0.28395363688468933,0.2936624586582184,CALIB_ENERGY_SDEDIT_WRONG,natural,1.1148569583892822,20260828
0.05925371125340462,0.9669882655143738,0.5671281218528748,4,0.2453342080116272,0.25876960158348083,POP_ENERGY_SDEDIT,natural,0.8158100843429565,20260828
0.03980294615030289,0.8138654828071594,0.8094279170036316,4,0.25484663248062134,0.26727160811424255,CALIB_ENERGY_DET_MATCH,natural,1.9661985635757446,20260829
0.05041906610131264,0.9100175499916077,0.6627989411354065,4,0.2440592497587204,0.2587834298610687,CALIB_ENERGY_DET_WRONG,natural,0.9557102918624878,20260829
0.09082171320915222,1.2288540601730347,0.4799093008041382,4,0.20660626888275146,0.22597549855709076,POP_ENERGY_DET,natural,0.5996226668357849,20260829
