contrast,effect,first,metric,panel,participant,second
ENERGY_DET_SUPPORT,0.0037412622644167337,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-19,POP_ENERGY_DET
ENERGY_DET_SUPPORT,-0.002101472003863847,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-21,POP_ENERGY_DET
ENERGY_DET_SUPPORT,0.00014177363940282017,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-23,POP_ENERGY_DET
ENERGY_DET_SPECIFICITY,-0.002172277060959793,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-02,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,-0.0012719666081495995,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-03,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.0020375556310101017,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-05,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.024072240619735896,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-06,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.0035953742276154665,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-07,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.01460816006422272,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-09,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.006585306010789993,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-11,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.022745206398634532,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-12,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.0037456254176317927,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-14,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.018601039378644102,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-15,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.008317207924626535,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-17,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,-0.002301718700019717,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-18,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.015231581240873426,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-19,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.00772144551047943,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-21,CALIB_ENERGY_DET_WRONG
ENERGY_DET_SPECIFICITY,0.006856098190791499,CALIB_ENERGY_DET_MATCH,rrmse_temporal,paired,sub-23,CALIB_ENERGY_DET_WRONG
ENERGY_DET_EFFECT,-0.05107031265894568,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-02,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.14570630785674243,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-03,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.1769681930805148,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-05,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.1497504881450108,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-06,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.03319563961377103,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-07,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,0.1074462852861302,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-09,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,0.044063661415297606,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-11,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.10811495405948712,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-12,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,0.011865943072732588,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-14,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.08316789254164081,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-15,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.08883589986186702,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-17,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.0659027099609375,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-18,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.04648550659973438,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-19,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,-0.06218414151505258,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-21,CALIB_REFINE_MATCH
ENERGY_DET_EFFECT,0.12205434242884317,CALIB_ENERGY_DET_MATCH,remaining_ratio,natural,sub-23,CALIB_REFINE_MATCH
ENERGY_DIFF_EFFECT,-0.033221333638414174,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-02,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.12071557229585217,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-03,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.1430253437812754,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-05,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.09604536590380075,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-06,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.019683807073138326,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-07,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,0.11985505007682962,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-09,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,0.06746198532280623,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-11,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.10205444022519694,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-12,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,0.04809429136135224,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-14,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.07616964716177721,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-15,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.08107081915708192,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-17,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.0624490028373037,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-18,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.028840384991766332,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-19,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,-0.07965838643786016,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-21,CALIB_SDEDIT_MATCH
ENERGY_DIFF_EFFECT,0.13607047899564106,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-23,CALIB_SDEDIT_MATCH
ENERGY_DIFF_DET,-0.00432655776475932,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-02,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.004045220028384144,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-03,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.006242255501399674,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-05,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.02528992753266257,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-06,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.0012839581554533464,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-07,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,0.0003772748559360828,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-09,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.006132895479331157,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-11,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,0.001478299663030036,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-12,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.01896516668766668,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-14,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-3.233765944454792e-05,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-15,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.0002818243615578808,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-17,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,0.0003118128038959167,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-18,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.0015542987217320725,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-19,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,0.023250859213746367,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-21,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_DET,-0.0012421735127767786,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-23,CALIB_ENERGY_DET_MATCH
ENERGY_DIFF_SUPPORT,0.004089958933524707,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-02,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.013084771282716678,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-03,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.02252560801327097,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-05,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.11221423977381217,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-06,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.05634013579709696,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-07,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.03698440096902522,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-09,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,-0.1327874353071592,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-11,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.017961751151558625,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-12,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.04594509583666806,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-14,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,-0.0034628244546742737,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-15,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,-0.01605444653188881,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-17,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.00810522211143394,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-18,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,0.005947306042625611,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-19,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,-0.21743404810831413,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-21,POP_ENERGY_SDEDIT
ENERGY_DIFF_SUPPORT,-0.06966538413365697,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-23,POP_ENERGY_SDEDIT
ENERGY_DIFF_SPECIFICITY,0.0007015779549941481,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-02,CALIB_ENERGY_SDEDIT_WRONG
ENERGY_DIFF_SPECIFICITY,0.004798415138965506,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-03,CALIB_ENERGY_SDEDIT_WRONG
ENERGY_DIFF_SPECIFICITY,0.010339073129573939,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-05,CALIB_ENERGY_SDEDIT_WRONG
ENERGY_DIFF_SPECIFICITY,0.0846244972763639,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-06,CALIB_ENERGY_SDEDIT_WRONG
ENERGY_DIFF_SPECIFICITY,0.0023252661645847272,CALIB_ENERGY_SDEDIT_MATCH,remaining_ratio,natural,sub-07,CALIB_ENERGY_SDEDIT_WRONG
