epoch,step,train_loss,validation_loss,best
0,32,0.6501012147426488,0.354683912844457,True
1,64,0.34831510261599724,0.3176173068863854,True
2,96,0.3188301519810082,0.3071847026073219,True
3,128,0.31063204859971355,0.3011499223714393,True
4,160,0.30657872542969966,0.29805976317621385,True
5,192,0.30756447916983853,0.29607770283047746,True
6,224,0.29586478806674527,0.2944761330959802,True
7,256,0.3038428559286853,0.29328889652524975,True
8,288,0.2961739164516018,0.29270661597505643,True
9,320,0.2966960369000258,0.29197118366901204,True
10,352,0.300311872906618,0.2911919840423601,True
11,384,0.29435690366778794,0.2898530704351328,True
12,416,0.296220234640854,0.2894054806549639,True
13,448,0.2967333285027527,0.28827664308960316,True
14,480,0.29126153426777107,0.2882586141383304,True
15,512,0.29522842588373044,0.2865876348610728,True
16,544,0.2920670547480657,0.2861088154849879,True
17,576,0.2885430400561676,0.28566178335847453,True
18,608,0.28737825811011963,0.2848864606769545,True
19,640,0.29465509217976055,0.28447001366287533,True
20,672,0.28755084375515966,0.28371936750253396,True
21,704,0.29103835290533964,0.2838510463877422,False
22,736,0.28964019672582514,0.28272034819268865,True
23,768,0.28516701284870266,0.282855310553722,False
24,800,0.28646413978613744,0.28222770192670715,True
25,832,0.2924843701842733,0.2825470274673597,False
26,864,0.28515763013432716,0.28200387743254196,True
27,896,0.2854649467316279,0.28247013423765316,False
28,928,0.28481029957320164,0.2816003976666478,True
29,960,0.28450262583948077,0.2819546421457024,False
30,992,0.286737053412802,0.2817819818292647,False
31,1024,0.28512381093859407,0.28108539622268763,True
32,1056,0.2798210575373455,0.28071695196126356,True
33,1088,0.28657006269718316,0.2804644830739683,True
34,1120,0.28401527260578,0.28117219941843374,False
35,1152,0.28975982670269956,0.2801127490606118,True
36,1184,0.2866972997920313,0.28038580434814,False
37,1216,0.2872674980613653,0.2810318308103904,False
38,1248,0.2846990709465594,0.2797755643956677,True
39,1280,0.2817682956434546,0.2799330750220102,False
40,1312,0.28235443384958964,0.27960405222856816,True
41,1344,0.2863729232245996,0.27934025964821524,True
42,1376,0.2852168557548828,0.27933313795045317,True
43,1408,0.28180832201085476,0.2798021822969559,False
44,1440,0.28144644922937867,0.27962416212204555,False
45,1472,0.2820825206582076,0.2791858586398038,True
46,1504,0.28449747988868457,0.2790695802864109,True
47,1536,0.2869369977951754,0.27921591867628753,False
48,1568,0.28414809563727383,0.2788102087583352,True
49,1600,0.28481746165147415,0.27875230899142583,True
50,1632,0.2844251246470523,0.27868146629396934,True
51,1664,0.2825582630963505,0.2784868906976907,True
52,1696,0.27938407942663707,0.27867968601821,False
53,1728,0.28256234981407535,0.27876690975049645,False
54,1760,0.2790660723262663,0.27870302989319,False
55,1792,0.28059912812026183,0.2784206365666738,True
56,1824,0.28765465246172867,0.27809063412926416,True
57,1856,0.2850271320287271,0.27858624562720236,False
58,1888,0.27302549249457514,0.27800227083810947,True
59,1920,0.2803306480786673,0.2780342322098971,False
60,1952,0.28858721342076227,0.27821935815716003,False
61,1984,0.2843663318606688,0.27779776109031457,True
62,2016,0.2782143179694919,0.278026702795219,False
63,2048,0.28647308764920104,0.2778525046525139,False
64,2080,0.27990471944121226,0.27786582985897024,False
65,2112,0.2831795654462941,0.2776672645841628,True
66,2144,0.2780789894670974,0.27848260861278373,False
67,2176,0.2804692227309952,0.277351702726601,True
68,2208,0.28148327436671305,0.27742649479345843,False
69,2240,0.2808884646456552,0.2772673679032506,True
70,2272,0.27896562506200173,0.27721095950799085,True
71,2304,0.2822296927707582,0.2769833571894999,True
72,2336,0.27985772047464175,0.2770671568265775,False
73,2368,0.2795954653628788,0.2765922525901752,True
74,2400,0.28440853176579345,0.27679860426687086,False
75,2432,0.28057282276996215,0.276654717663175,False
76,2464,0.2731446408261638,0.2763604916913018,True
77,2496,0.28169264545177786,0.2772465833274858,False
78,2528,0.2811773546716717,0.27710065067210904,False
79,2560,0.27854183161461143,0.276581018832729,False
80,2592,0.278562550140724,0.2762113249883419,True
81,2624,0.2835085198866332,0.2762535063760508,False
82,2656,0.27774782869400955,0.2762574592477202,False
83,2688,0.27473526338535725,0.27613990672940425,True
84,2720,0.27710599044244805,0.2757979918213483,True
85,2752,0.27651547780478203,0.2760261275419375,False
86,2784,0.27853692015080567,0.2758108742882037,False
87,2816,0.27758011070050076,0.276173020677926,False
88,2848,0.2805685100078935,0.275618627171823,True
89,2880,0.27900375366034896,0.27539611834115835,True
90,2912,0.2813334780800909,0.2757937224239045,False
91,2944,0.27571095489176395,0.275278293438867,True
92,2976,0.27585881857516403,0.27513945333973533,True
93,3008,0.2758413508127336,0.27560650086455757,False
94,3040,0.2803135491447322,0.2752069626044804,False
95,3072,0.28046929133575066,0.2749696036928773,True
96,3104,0.27821474835375626,0.27485455080305127,True
97,3136,0.28045190579927,0.2747802703977953,True
98,3168,0.28033050486174765,0.2745442093740281,True
99,3200,0.2758404424323726,0.274403144012798,True
100,3232,0.2782566724168588,0.2741960314187137,True
101,3264,0.27672744619561745,0.27390866282245274,True
102,3296,0.2767602193613754,0.2740533844859003,False
103,3328,0.2747019349707191,0.2739848178664755,False
104,3360,0.27982243816312125,0.27342366101736504,True
105,3392,0.27785525945733397,0.2736223870000395,False
106,3424,0.27162571531224655,0.27369996799597984,False
107,3456,0.27635781189329134,0.27314077334234826,True
108,3488,0.27225074006981254,0.27253002945969745,True
109,3520,0.2749246795087092,0.272775431033513,False
110,3552,0.27461032504493194,0.27351798331922544,False
111,3584,0.2697565015565871,0.2727263101981643,False
112,3616,0.27605654509408467,0.27290664464565706,False
113,3648,0.2727102936194385,0.27210478236828567,True
114,3680,0.28229578978875103,0.27197889048614415,True
115,3712,0.2750174019347263,0.27203671881999253,False
116,3744,0.2774658781200567,0.2717177766786182,True
117,3776,0.2704815603948537,0.2719452161746649,False
118,3808,0.2716635627286528,0.27210584130889826,False
119,3840,0.2733937360780919,0.27137768024087217,True
