seed,subject,method,eog_attenuation,preservation,covariance,mi_band_distortion,mi_kappa,erd_preservation
20260808,6,DIFF-MATCH,0.11787998516133176,0.8165704881151518,0.1764254326698731,0.07045451590257348,0.3361111111111111,0.9398964378899363
20260808,6,LINEAR-MATCH,0.10595785323664193,0.8548542310794195,0.10366534280261054,0.05910239588742408,0.4083333333333334,0.9505361946620782
20260808,6,DET-MATCH,0.11875510629199149,0.8129649112621943,0.18549850160977532,0.07789374551352224,0.3666666666666667,0.9309212835253357
20260808,7,DIFF-POP,0.104952424069247,0.7561806018153826,0.12296425742971123,0.07682510266119165,0.20972222222222223,0.9372382283874563
20260808,7,DIFF-MATCH,0.11463358784760129,0.7616862058639526,0.12141320057453615,0.07539459949097703,0.1972222222222222,0.9400051451138117
20260808,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.1077509188410507,0.08017511488459268,0.1638888888888889,0.9319485180699166
20260808,7,DET-MATCH,0.11434251837321661,0.7595209529002508,0.12162307148498765,0.07937125790958142,0.1805555555555555,0.9338625479919559
20260808,8,DIFF-POP,0.10791126314647546,0.7908371438582739,0.11244230102718232,0.09153904131011568,0.36944444444444446,0.926087157075747
20260808,8,DIFF-MATCH,0.1085827743123046,0.8054047673940659,0.10618773768622985,0.0821937628727592,0.3513888888888889,0.9322029687560658
20260808,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.08628967421842043,0.07751616671302118,0.38888888888888884,0.9452165914046544
20260808,8,DET-MATCH,0.10705786366558895,0.8071056554714838,0.10899596743519611,0.08565815770701542,0.375,0.9283339047866841
20260808,9,DIFF-POP,0.0778260336583932,0.7679398333032926,0.11843174584712189,0.05979219121871116,0.3972222222222222,0.9539151857323221
20260808,9,DIFF-MATCH,0.07957872149939271,0.7821392963329951,0.11107693248177537,0.05806548733623154,0.36111111111111116,0.9558164670360908
20260808,9,LINEAR-MATCH,0.07162475217911424,0.7876213043928146,0.07151433024969492,0.052355275264447165,0.4166666666666667,0.9593299721949976
20260808,9,DET-MATCH,0.07819939646860895,0.7797389974196752,0.11069465890350089,0.060133878305208964,0.4277777777777778,0.9529720496165558
20260810,1,DIFF-POP,0.0645367851679581,0.7566587726275126,0.11920266194747048,0.05242205500191202,0.3416666666666666,0.9646147863348188
20260810,1,DIFF-MATCH,0.06603275472829169,0.7923132926225662,0.11262601257076131,0.04706103565068962,0.33055555555555555,0.9661792789124286
20260810,1,LINEAR-MATCH,0.05699522794734325,0.8093478679656982,0.07742412103720676,0.04197873553614134,0.375,0.9719587015266448
20260810,1,DET-MATCH,0.06373867472608637,0.7871675839026769,0.1167976313325144,0.05128458448199858,0.3333333333333333,0.9606251905765476
20260810,2,DIFF-POP,0.10483191850804519,0.8068821281194687,0.1607663748066177,0.08296181128779288,0.12222222222222219,0.9330117984828741
20260810,2,DIFF-MATCH,0.10900314270351878,0.7887405902147293,0.17269022561783678,0.09376057397088011,0.10277777777777775,0.9229603427438394
20260810,2,LINEAR-MATCH,0.10354248085229595,0.8045034408569336,0.1008305489768452,0.08917050129699355,0.15,0.9300134388815358
20260810,2,DET-MATCH,0.10901891936086887,0.7925572345654169,0.16556963206286626,0.09214993593262516,0.18888888888888888,0.9243356583700671
20260810,3,DIFF-POP,0.11652441641435562,0.8168847411870956,0.13064442264375115,0.0782230765112582,0.008333333333333304,0.9338075318772661
20260810,3,DIFF-MATCH,0.12095096401355006,0.809921070933342,0.13212915480587872,0.07813952907219644,0.0055555555555554985,0.9310839327488544
20260810,3,LINEAR-MATCH,0.11154800888204697,0.8382201194763184,0.08797210533271065,0.060981869648424634,-0.036111111111111094,0.9514448307306788
20260810,3,DET-MATCH,0.11945009733543334,0.8108789871136347,0.13806795083733525,0.0817021954323767,0.016666666666666607,0.9245291668900579
20260810,4,DIFF-POP,0.10608943739499431,0.7729794085025787,0.11083376787632787,0.070379497954317,0.7565118397085611,0.9444954783337524
20260810,4,DIFF-MATCH,0.1212768545374013,0.7873426874478658,0.10780348380363923,0.06632928320889427,0.7663385288487832,0.9447131528070156
20260810,4,LINEAR-MATCH,0.11432153045227729,0.807539184888204,0.08629142575318809,0.06398455840033154,0.7373861566484518,0.9419854205882178
20260810,4,DET-MATCH,0.12143751268895726,0.7906836569309235,0.1125154972001225,0.06964465593741752,0.7385607510710054,0.940620030838008
20260810,5,DIFF-POP,0.10461352996649048,0.8003743290901184,0.12569884070495974,0.09386051771584196,0.5685679722450471,0.920608353273917
20260810,5,DIFF-MATCH,0.10946043370356029,0.8102051168680191,0.12047445742461595,0.0905993720819334,0.5824568611339359,0.9227084056525178
20260810,5,LINEAR-MATCH,0.10247088158371113,0.8348292956749598,0.09665038935384777,0.0792286061333549,0.5370991187426183,0.9333551411413664
20260810,5,DET-MATCH,0.10956605536147752,0.8125971506039301,0.12271756754888095,0.09705496366940221,0.571074134940199,0.9150242964036579
20260810,6,DIFF-POP,0.10087482412912625,0.8590242862701416,0.12640595933138846,0.05763863764844901,0.35555555555555557,0.9476522667091363
20260810,6,DIFF-MATCH,0.1124074616063682,0.8359121630589167,0.13848155787597569,0.06617758622688216,0.36388888888888893,0.9404728176788227
20260810,6,LINEAR-MATCH,0.10595785368688419,0.8548542310794195,0.10366534280261053,0.059102395887424074,0.4083333333333334,0.9505361946620781
20260810,6,DET-MATCH,0.11466427120093736,0.8311287264029185,0.14302441095353793,0.06659345493031833,0.40277777777777785,0.9391651120444017
20260810,7,DIFF-POP,0.10325033225790321,0.7487327605485916,0.12541900605986137,0.07637511608920718,0.13055555555555554,0.937781771366828
20260810,7,DIFF-MATCH,0.11301398955947212,0.7560994277397791,0.1225751733708303,0.0756148825525864,0.12222222222222219,0.939461787130472
20260810,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.1077509188410507,0.08017511488459268,0.1638888888888889,0.9319485180699166
20260810,7,DET-MATCH,0.11256434599739758,0.7590117355187734,0.12171539766738293,0.07748337387187432,0.18333333333333326,0.9351097416658348
20260810,8,DIFF-POP,0.10935273619388625,0.7831205725669861,0.12048832380702101,0.0871263094802917,0.4222222222222222,0.9258617141160442
20260810,8,DIFF-MATCH,0.10905477923378959,0.7999630570411682,0.11384408399041678,0.07809818427643865,0.39444444444444443,0.9317335028252222
20260810,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.08628967421842043,0.07751616671302118,0.38888888888888884,0.9452165914046544
20260810,8,DET-MATCH,0.10743152249045314,0.8006120721499125,0.11750264146007172,0.0851245405956607,0.39444444444444443,0.9234731808953726
20260810,9,DIFF-POP,0.07807030364146114,0.7676577617724737,0.09401211666566504,0.05374368236444247,0.42500000000000004,0.9578779846866458
20260810,9,DIFF-MATCH,0.08071727815502044,0.7845451931158701,0.08905470377279501,0.050441037203826505,0.4277777777777778,0.9605577529493292
20260810,9,LINEAR-MATCH,0.07162475220080906,0.7876213043928146,0.07151433024969492,0.052355275264447165,0.4166666666666667,0.9593299721949974
20260810,9,DET-MATCH,0.07973108331023421,0.7841088076432546,0.09024115887773858,0.05079040499804527,0.4444444444444445,0.9599975748767141
20260811,1,DIFF-POP,0.06838998606456496,0.7685649245977402,0.11124899198711784,0.05079441952127565,0.34722222222222215,0.9633701282445069
20260811,1,DIFF-MATCH,0.0650928097409936,0.8033292343219122,0.10370538527082036,0.04519591796004865,0.3444444444444444,0.9675947886093005
20260811,1,LINEAR-MATCH,0.05699522794734325,0.8093478679656982,0.07742412103720676,0.04197873553614134,0.375,0.9719587015266448
20260811,1,DET-MATCH,0.06428739592413395,0.8039903789758682,0.10344764973107516,0.04631695131372876,0.37222222222222223,0.9651346874085326
20260811,2,DIFF-POP,0.09875483311586329,0.8112901399532954,0.15615692145682733,0.08961622940202078,0.06388888888888888,0.9278043609629162
20260811,2,DIFF-MATCH,0.10503465549657696,0.7958183834950129,0.1705087489386683,0.10059548473528272,0.11944444444444442,0.9169423841237179
20260811,2,LINEAR-MATCH,0.10354248085229595,0.8045034408569336,0.1008305489768452,0.08917050129699355,0.15,0.9300134388815358
20260811,2,DET-MATCH,0.10520410025688583,0.7988029370705286,0.16201780993635487,0.10634851138750517,0.1444444444444444,0.9101989778311297
20260811,3,DIFF-POP,0.11957766803423082,0.8167978674173355,0.11783160562280696,0.06278926871948443,-0.06666666666666672,0.9471688604226811
20260811,3,DIFF-MATCH,0.1245516977344744,0.807370737195015,0.12119159886019382,0.06429080311247466,-0.011111111111111146,0.9423428581459236
20260811,3,LINEAR-MATCH,0.11154800888204697,0.8382201194763184,0.08797210533271065,0.060981869648424634,-0.036111111111111094,0.9514448307306788
20260811,3,DET-MATCH,0.12416348296967528,0.8034149408340454,0.12055655464868915,0.06729445425009066,-0.013888888888888914,0.9379507067963145
20260811,4,DIFF-POP,0.10190105201028031,0.7862799912691116,0.09826612340261308,0.06782939390706572,0.7746718621821165,0.9432418592917388
20260811,4,DIFF-MATCH,0.11793295007646727,0.8009899407625198,0.09464013471838999,0.06438914158724336,0.7607829732932276,0.943174871852502
20260811,4,LINEAR-MATCH,0.11432153045227729,0.807539184888204,0.08629142575318809,0.06398455840033154,0.7373861566484518,0.9419854205882178
20260811,4,DET-MATCH,0.1172005611513287,0.8072010080019633,0.09463409374879435,0.06753303036966248,0.7401639344262295,0.9392045611659815
20260811,5,DIFF-POP,0.10316341571800984,0.7974414775768915,0.14478467860824837,0.10383401133928188,0.5697224500957069,0.9027253336090572
20260811,5,DIFF-MATCH,0.10807993701454599,0.8076946685711542,0.13848706454498202,0.0994286273399319,0.5569136309686843,0.9056640442570408
20260811,5,LINEAR-MATCH,0.10247088158371113,0.8348292956749598,0.09665038935384777,0.0792286061333549,0.5370991187426183,0.9333551411413664
20260811,5,DET-MATCH,0.10839436116728851,0.8085514058669409,0.13691301222481683,0.09710866115909289,0.5120991187426184,0.9070379139616381
20260811,6,DIFF-POP,0.10457487899981106,0.8471580098072687,0.14774902712090854,0.05578816867532368,0.35000000000000003,0.953816010205298
20260811,6,DIFF-MATCH,0.11715290710138071,0.8223046213388443,0.16228487190839425,0.06481642323115057,0.37777777777777777,0.9463069652328363
20260811,6,LINEAR-MATCH,0.10595785368688419,0.8548542310794195,0.10366534280261053,0.059102395887424074,0.4083333333333334,0.9505361946620781
20260811,6,DET-MATCH,0.11794114176913646,0.8215313951174418,0.1677134057236482,0.06783462104420451,0.37777777777777777,0.9431609856361586
20260811,7,DIFF-POP,0.10206240504756485,0.7594392448663712,0.12461233398325815,0.07681042125023942,0.16666666666666666,0.933804352998903
20260811,7,DIFF-MATCH,0.11104979237294554,0.7676889250675837,0.1217944979533,0.07574355090322764,0.20277777777777775,0.935910699417842
20260811,7,LINEAR-MATCH,0.10800223095966373,0.7591438790162405,0.1077509188410507,0.08017511488459268,0.1638888888888889,0.9319485180699166
20260811,7,DET-MATCH,0.11111030011391414,0.7664637019236883,0.11954226448863893,0.07823897685481518,0.19999999999999998,0.9328641436004143
20260811,8,DIFF-POP,0.10623525097699897,0.7935672253370285,0.1110064348106861,0.09101283813088383,0.3972222222222223,0.927313366299729
20260811,8,DIFF-MATCH,0.10397368375458012,0.8098350365956625,0.10533560714112335,0.0823173483032366,0.38333333333333336,0.9327133060310745
20260811,8,LINEAR-MATCH,0.10094211700824123,0.8143168836832047,0.08628967421842043,0.07751616671302118,0.38888888888888884,0.9452165914046544
20260811,8,DET-MATCH,0.10368245430559275,0.8124348223209381,0.10360916011235749,0.07916956088049225,0.4000000000000001,0.9329844990263382
20260811,9,DIFF-POP,0.07803205360613857,0.7724920113881429,0.10198176273628001,0.05842414468046577,0.4055555555555556,0.9523967127007534
20260811,9,DIFF-MATCH,0.07953253285708635,0.7840738495190939,0.09839221212464493,0.05559035982359752,0.38611111111111107,0.9550251591667965
20260811,9,LINEAR-MATCH,0.07162475220080906,0.7876213043928146,0.07151433024969492,0.052355275264447165,0.4166666666666667,0.9593299721949974
20260811,9,DET-MATCH,0.07822089115232213,0.7864789168039957,0.09568325941125912,0.05575351102376438,0.41944444444444445,0.9550248785330385
