path,participant,seed,fold,method,panel,shape,role,donor_status
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-POP,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-POP,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-POP,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-MATCH,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-MATCH,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-MATCH,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-WRONG,paired,46x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-WRONG,paired,46x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-WRONG,paired,46x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-TEMPORAL-SHUFFLED,paired,46x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,RAW,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-POP,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-POP,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-POP,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-MATCH,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-MATCH,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-MATCH,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,LINEAR-WRONG,natural,140x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DET-WRONG,natural,140x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-WRONG,natural,140x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_02/inference_outputs.npz,5,20260808,4,DIFF-TEMPORAL-SHUFFLED,natural,140x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,RAW,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-TEMPORAL-SHUFFLED,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,RAW,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,LINEAR-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DET-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_04/outputs/k8/same_03/inference_outputs.npz,5,20260808,4,DIFF-TEMPORAL-SHUFFLED,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,RAW,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-TEMPORAL-SHUFFLED,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,RAW,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DET-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_01/inference_outputs.npz,6,20260808,5,DIFF-TEMPORAL-SHUFFLED,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,RAW,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-POP,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-MATCH,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-WRONG,paired,40x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-TEMPORAL-SHUFFLED,paired,40x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,RAW,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-POP,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-MATCH,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DET-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-WRONG,natural,120x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_02/inference_outputs.npz,6,20260808,5,DIFF-TEMPORAL-SHUFFLED,natural,120x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,RAW,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-POP,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-MATCH,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-WRONG,paired,53x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-TEMPORAL-SHUFFLED,paired,53x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,RAW,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-POP,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-MATCH,natural,160x3x512,frozen_original,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,LINEAR-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DET-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260808/folds/fold_05/outputs/k8/same_03/inference_outputs.npz,6,20260808,5,DIFF-WRONG,natural,160x3x512,frozen_original,cyclic_unseen
