fold,participant,prepared_eog_unit,prepared_producer,raw_vs_canonical_artifact_rms_ratio,raw_vs_canonical_channelwise_scale_ratio_max,raw_vs_canonical_channelwise_scale_ratio_median,raw_vs_canonical_channelwise_scale_ratio_min,raw_vs_canonical_max_absolute_difference,raw_vs_canonical_relative_frobenius_difference,raw_vs_canonical_rowwise_correlation_median,raw_vs_v23_artifact_rms_ratio,raw_vs_v23_channelwise_scale_ratio_max,raw_vs_v23_channelwise_scale_ratio_median,raw_vs_v23_channelwise_scale_ratio_min,raw_vs_v23_max_absolute_difference,raw_vs_v23_relative_frobenius_difference,raw_vs_v23_rowwise_correlation_median,session,status,task,windows
0,sub-05,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.192487181668674e-16,1.0,2.852525440989242,10.481678439890516,2.7741110025846765,0.6386721819756666,21.99366862345681,1.9482037936416896,0.9899724833553092,ses-03,audited,SSVEP,100
0,sub-05,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.3938339033485394e-16,1.0,1.772772035778689,3.4786731582065684,1.7730975266127378,0.8676543886367595,10.915133444182239,0.8850036611360652,0.9983993274060137,ses-04,audited,ERP,100
0,sub-05,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.6637359812630166e-15,1.4659329952227905e-16,1.0,2.9007791998423667,5.947260850773601,2.7579084397979026,1.2461175562824491,20.72431572907395,1.9892064555718583,0.9949479920351076,ses-04,audited,SSVEP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.198752180546181e-16,1.0,2.753274846711807,4.925727269416475,2.8021305076536867,0.699313047265204,15.853869293370106,1.8462089063721001,0.9943265620118551,ses-02,audited,ERP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.221605947489069e-16,1.0,1.7851911966642007,3.32793758621478,1.7879654116811388,0.6463124399896591,12.281865719688543,0.9089657220329426,0.9953914998270801,ses-02,audited,SSVEP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999996,2.6645352591003757e-15,1.1886192064095037e-16,1.0,3.3695663328438568,6.090832009033508,3.4528725512890537,1.2725835744374685,22.058634318517047,2.4558067599376185,0.9947080388668158,ses-03,audited,ERP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.206570853396073e-16,1.0,4.211483130803064,8.523482759707079,4.210298955585859,1.4992535367092232,33.379508392759554,3.2917718660239625,0.990488232963769,ses-03,audited,SSVEP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.2315557561139937e-16,1.0,3.3695987996967123,7.056272242908214,3.538837894885481,1.4223409319813685,24.36438211980133,2.4591778372778927,0.9955723626784136,ses-04,audited,ERP,100
1,sub-06,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,1.7763568394002505e-15,1.2682458259260135e-16,1.0,5.052603227185809,9.535263676176786,5.176259094134982,2.265994208548877,39.4883223801657,4.122622616859695,0.9898930213128894,ses-04,audited,SSVEP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.9968028886505635e-15,1.4319457760260184e-16,1.0,1.3280975048993835,2.621142223084836,1.3213383783619645,0.5546877276126225,19.54962483274124,0.5147402803186012,0.996105655780113,ses-02,audited,ERP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,5.329070518200751e-15,1.4195728519949083e-16,1.0,1.3645903115246076,3.2524143301418533,1.3927547399114273,0.5378750090423984,11.430154691402809,0.554069282381447,0.9969630270991323,ses-02,audited,SSVEP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.3867474405440787e-16,1.0,2.356304266705541,4.586580146715834,2.3443067492426044,1.0517519001686064,29.745302472260725,1.4447795544163171,0.9978218145683506,ses-03,audited,ERP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000004,1.0,0.9999999999999996,7.105427357601002e-15,1.3744014409405556e-16,1.0,1.785889315538797,3.842656389039467,1.758366012135844,0.7943633050210667,14.853275248089425,0.9064643585759055,0.9970730304835229,ses-03,audited,SSVEP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,1.4210854715202004e-14,1.306588680680097e-16,1.0,1.7288766578561647,3.9140262002543835,1.80627527519581,0.6545712081320981,29.56759037867292,0.8215923362232159,0.9979618606654441,ses-04,audited,ERP,100
1,sub-07,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,7.105427357601002e-15,1.3979847238391845e-16,1.0,1.8415551258718235,3.4519008042732784,1.9010142215076273,0.8614948138615474,12.49655096603852,0.9396266130534067,0.9971323000751677,ses-04,audited,SSVEP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999997,5.684341886080802e-14,1.2467524507738785e-16,1.0,0.8225535641607189,1.9591049864153423,0.9268156976064952,0.3096097123973683,58.43371496855525,0.19843219173107973,0.9879203988601535,ses-02,audited,ERP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,2.2737367544323206e-13,1.6430632479674513e-16,1.0,1.0492913655711615,1.7573506740765352,1.005286867240434,0.4345018087748001,59.570144135374846,0.09621807534313818,0.9994469557230696,ses-02,audited,SSVEP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000004,1.0,0.9999999999999997,2.2737367544323206e-13,1.6100714447108762e-16,1.0,1.685357000021176,3.009420110369288,1.5469875707568033,0.6790239122355757,598.4479037168014,0.6990267603699554,0.9987133139784555,ses-03,audited,ERP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,7.105427357601002e-15,1.3625514657540163e-16,1.0,1.4812108305875527,3.7328206607782155,1.6706397095241483,0.6657183440419371,11.944909760159009,0.6124074403649109,0.9971713471887121,ses-03,audited,SSVEP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,8.526512829121202e-14,1.439551844259381e-16,1.0,1.4828964237599656,2.39484691612124,1.385851578715101,0.6449325643047567,159.7703750656484,0.48785045463060445,0.9997855894157918,ses-04,audited,ERP,100
1,sub-09,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,1.4210854715202004e-14,1.5448328962968312e-16,1.0,1.9607579884555495,4.64787752700294,1.034939543131936,0.2877775612742804,65.89618692825087,1.0220621126438543,0.9823536750250731,ses-04,audited,SSVEP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,3.552713678800501e-15,1.6232612157777385e-16,1.0,1.2402429601738623,3.041284700051227,1.2466935676243314,0.5601832275951086,6.752950349013818,0.4386740571536083,0.991656649983977,ses-02,audited,ERP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,2.6645352591003757e-15,1.3063109775154993e-16,1.0,1.096691527170161,2.445574871133496,1.0307221018479258,0.3972235620774871,8.83267290074626,0.4064408822121576,0.9973672835075458,ses-02,audited,SSVEP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,0.9999999999999999,1.0000000000000004,1.0,0.9999999999999997,2.6645352591003757e-15,1.2994151243447972e-16,1.0,2.261551685970362,4.737279368493695,2.265917766131437,1.0625903679516475,17.30878393564024,1.3590794964731991,0.9995730398210589,ses-03,audited,ERP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,1.0658141036401503e-14,1.5525729395150954e-16,1.0,3.3306419201420807,6.388407205853875,2.886073546188153,1.0192675338578876,128.3856635893583,2.4109615792758192,0.9944711952180274,ses-03,audited,SSVEP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.4691037526985917e-16,1.0,2.590187255333592,6.938107293986339,2.614063997255028,0.7777259104875136,16.23105056773663,1.7655024276153493,0.9689158288456695,ses-04,audited,ERP,100
2,sub-11,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999992,9.769962616701378e-15,2.336681453767715e-16,1.0,3.220837097921696,7.516224592865741,2.8157111945227533,0.716822982560556,49.424130776903866,2.3302010826969783,0.9666651210183522,ses-04,audited,SSVEP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,7.105427357601002e-15,1.2733232785878756e-16,1.0,2.11908422648325,8.756078189428386,2.35176124834368,0.7198359489267653,26.406155358186822,1.216860717733717,0.9899908630979224,ses-02,audited,ERP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,5.329070518200751e-15,1.5139640860291776e-16,1.0,1.554469055452592,4.14168692455417,1.497005578215885,0.6830543397550485,19.867160813166528,0.7366721006425644,0.9960408316427272,ses-02,audited,SSVEP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.2947013284387087e-16,1.0,3.943600749991821,12.663924830344333,4.3493898915432005,1.50590906947217,72.96986197586556,3.0571380770055145,0.9934627604191166,ses-03,audited,ERP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.4196738871818602e-16,1.0,2.8739620877076217,6.164915854284756,2.957387848797877,1.4149618440859522,20.69218709811815,1.9628090824483606,0.9998482389607338,ses-03,audited,SSVEP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,7.105427357601002e-15,1.5328246543842268e-16,1.0,4.729727036564291,9.946079930244265,5.123385658708226,1.6879425089163191,73.13629686775059,3.8310209250244096,0.9874146752399716,ses-04,audited,ERP,100
2,sub-12,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,1.0658141036401503e-14,1.720652858622914e-16,1.0,4.438493279804999,11.665700822142442,3.242092444755995,0.9044725430212551,197.53337715358748,3.585849717652424,0.9574443001673061,ses-04,audited,SSVEP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.3065702994107293e-16,1.0,2.7592156953303033,10.32983371023193,2.8403203675619015,0.6463410489387952,19.165994337040374,1.8852655526314046,0.9921337157424706,ses-02,audited,ERP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.2753890850564693e-16,1.0,1.990465377570636,9.984294392938548,2.0786841546180987,0.5516929516507689,12.041418652061747,1.1199260522736383,0.9950923625435762,ses-02,audited,SSVEP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.3196548300461546e-16,1.0,3.537328648620885,9.381271740514025,3.4404997677601967,1.3476112407276917,32.542359883143654,2.630528360719792,0.9949478008107135,ses-03,audited,ERP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.4059987106895384e-16,1.0,4.123169197540362,11.43473139884293,3.8636502130555748,1.3731425527055099,78.84704513759658,3.2407948204135932,0.9943687357992614,ses-03,audited,SSVEP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000004,1.0,0.9999999999999997,3.9968028886505635e-15,1.5910868957546275e-16,1.0,4.1829971965017165,8.993149319992721,3.9000424314557396,1.4322419390399814,51.67054789798099,3.310608875317828,0.9616852773483792,ses-04,audited,ERP,100
2,sub-14,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.3683528800356276e-16,1.0,3.2001573630489197,8.032062772244005,3.175535511599497,1.6573870736157335,29.591459870265467,2.2821001739806173,0.9950718719958103,ses-04,audited,SSVEP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,2.6645352591003757e-15,1.2150888810383252e-16,1.0,0.8983360006981679,2.036771010636658,0.9403307944324175,0.39480872845175374,5.511217889052359,0.3345566893181293,0.9991617619869766,ses-02,audited,ERP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000004,1.0,0.9999999999999996,5.684341886080802e-14,1.3345981051826196e-16,1.0,0.7824606946491763,2.1595442725635494,1.062473563028702,0.4428036217765123,50.45914094684139,0.298742457984199,0.9989961336250974,ses-02,audited,SSVEP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,0.9999999999999998,1.0000000000000004,1.0,0.9999999999999996,1.7763568394002505e-15,1.1888608438766372e-16,1.0,1.821308498152402,4.935932482025348,1.8084787675602618,0.38921535672938085,9.610170502254439,0.9918675267467573,0.9784470761580579,ses-03,audited,ERP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999993,2.6645352591003757e-15,1.4885583671264e-16,1.0,1.5755228363873686,4.139839590904995,1.4985429192711748,0.5644825561524508,7.067006420890364,0.7762141752842093,0.9782558703891213,ses-03,audited,SSVEP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,6.217248937900877e-15,1.8907833808068358e-16,1.0,1.752301962330794,6.278583733124527,1.6838951974498206,0.6316099750408672,16.969392724727236,0.9379844546025619,0.9837839034222997,ses-04,audited,ERP,100
3,sub-15,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,2.6645352591003757e-15,1.634846472575257e-16,1.0,1.623207468588328,4.144515638944784,1.4391636188883459,0.600754188121403,11.225931867455882,0.7668104998637707,0.9907747877598112,ses-04,audited,SSVEP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0000000000000002,1.0000000000000009,1.0,0.9999999999999993,1.4210854715202004e-14,2.2440746117852353e-16,1.0,0.9471879980588047,2.141863561974777,0.8940983761889824,0.4074423559302622,19.780509036688525,0.31571749411910505,0.9970875530996874,ses-02,audited,ERP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.3093683185340697e-16,1.0,0.777641752044644,1.6145770715949013,0.7990060673944498,0.34109339045509696,10.436068936944014,0.36500803759458395,0.9990934830294735,ses-02,audited,SSVEP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.3173498712760119e-16,1.0,1.3295191382134421,3.7243198859637037,1.3971572387304243,0.6053965785501998,6.027558582407312,0.5102727781091575,0.9978396922193502,ses-03,audited,ERP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,1.7763568394002505e-15,1.3483379215076257e-16,1.0,1.4949822429648278,2.818655601367048,1.5206002552994007,0.6725986877076096,5.426296186971414,0.6269214706186208,0.9993352748487148,ses-03,audited,SSVEP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,0.9999999999999999,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.420462783812295e-16,1.0,1.763198028066126,4.623318902071113,1.8046377319134281,0.8340003918392673,12.866216618777425,0.8908292935333767,0.9949320594620962,ses-04,audited,ERP,100
3,sub-17,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999997,1.9984014443252818e-15,1.4799060325310088e-16,1.0,2.6580296904301095,8.039304577840886,2.5579406808930596,1.0226999007264161,21.662316822549634,1.7912787957037215,0.9962863262212207,ses-04,audited,SSVEP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,2.6645352591003757e-15,1.4575940212879037e-16,1.0,1.0975288548878568,2.9753139540201694,1.1018453566762632,0.3383886394935965,7.57028588583719,0.36198903568713287,0.9971227757707017,ses-02,audited,ERP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.4846379283407281e-16,1.0,1.510924969835493,4.00739925620461,1.3845452814929327,0.4918057076447449,9.304661232749226,0.7104396351685162,0.9952234570601974,ses-02,audited,SSVEP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.158056018592689e-16,1.0,5.248491392552879,19.3805099144385,4.896133551489384,0.7458150634349018,40.650015479831055,4.351302681788236,0.9717773401957153,ses-03,audited,ERP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.3717475177066385e-16,1.0,2.977852575445376,8.554269369416588,2.9539753175190873,1.4880435999631563,23.238684743322047,2.0588266643197053,0.9974938402084521,ses-03,audited,SSVEP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,3.552713678800501e-15,1.3073084186516264e-16,1.0,2.119964474011491,4.8635795651254945,2.1069909868954095,0.8509586904181341,16.943019502435625,1.2379503716698224,0.9950629047980108,ses-04,audited,ERP,100
3,sub-18,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,7.105427357601002e-15,1.5117693490734107e-16,1.0,2.162211461505386,7.312151580510506,2.318054670763465,1.2171454179202805,31.653569584516358,1.2427566351950705,0.994895613141429,ses-04,audited,SSVEP,100
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999996,3.552713678800501e-15,1.4274477032860248e-16,1.0,1.9113969604579444,5.0378251474192615,1.8304631736116777,0.5499464159734557,13.961504784879548,1.0508567220934368,0.9840653013720064,ses-02,audited,ERP,100
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999996,5.329070518200751e-15,1.3601558883935696e-16,1.0,1.5980198725408998,3.3689750251618054,1.5521549714608707,0.760949925939774,11.223289843537582,0.7249104106112936,0.9997593697523431,ses-02,audited,SSVEP,100
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999997,3.552713678800501e-15,1.3016746793988665e-16,1.0,2.502376953307812,6.046827169310772,2.612102849437607,1.0556362602950953,12.621333543536743,1.616560059612679,0.9916921403989019,ses-03,audited,ERP,100
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,1.0658141036401503e-14,1.432161171633104e-16,1.0,3.6951108146576903,7.226457430727312,3.5031727095141845,1.5713573151435933,116.41293327927995,2.787533129143338,0.9923918561615728,ses-03,audited,SSVEP,100
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999996,2.6645352591003757e-15,1.2755867875594097e-16,1.0,2.5314813254455224,5.729169266336468,2.4856625120912565,0.9667450331014444,13.386304047323293,1.6361544841899363,0.9882331937232927,ses-04,audited,ERP,100
