artifact_sample_fraction,clean_waveform_metric,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,continuous_segment_welch_psd_distortion,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.3072916666666667,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.40827784216353114,0.40827784216353114,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.1149247959452343,success_observation_relative_four_condition_ERP,0.44798901292383086,sgeyesub,0.1924738823334114,0.40827784216353114,0.21580395983011974,study05|layout_05|256,False,,nan,0.001258485000208667,4.932496870805895,POP,POP,0.7069693811209137,0.7077702329170263,support_calibrated_artifact_subspace,0.7583207992898635,True,4.916779134230297,0.11216852066586167,0.3739387331297561,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6350664946136264,success_observation_relative_four_condition_ERP,0.07653311998240983,sgeyesub,0.32392981220526307,0.40827784216353114,0.08434802995826807,study05|layout_05|256,False,,nan,0.1972474418333958,2.400879088976979,DIFF-POP,DIFF-POP,0.9485929397628695,0.35423495660888243,support_calibrated_artifact_subspace,0.848103937243283,True,2.412587805378403,0.02506008693554652,0.06291863366094758,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6459750039914625,success_observation_relative_four_condition_ERP,0.07561830565388725,sgeyesub,0.33156594889167706,0.40827784216353114,0.07671189327185407,study05|layout_05|256,False,,nan,0.19733292447199346,2.367049577375579,DIFF-MATCH,DIFF-MATCH,0.9493076999458481,0.34018368592782183,support_calibrated_artifact_subspace,0.8521212136481247,True,2.345622561119764,0.02442512744439104,0.06180496680881068,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6501541571081644,success_observation_relative_four_condition_ERP,0.07583059099918775,sgeyesub,0.3338162581958785,0.40827784216353114,0.07446158396765262,study05|layout_05|256,False,,nan,0.0,2.296763599433381,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.9480879106079411,0.336814022776514,support_calibrated_artifact_subspace,0.8532787965974586,True,2.304607359401893,0.024703682480736542,0.06241051058210863,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.5569838601363539,success_observation_relative_four_condition_ERP,0.09865235832784984,sgeyesub,0.3230513601074615,0.40827784216353114,0.08522648205606964,study05|layout_05|256,False,,nan,0.0,2.379016168293994,DET-MATCH,DET-MATCH,0.9348203754507682,0.4495432699659129,support_calibrated_artifact_subspace,0.8402326419244228,True,2.37475995081759,0.016118359131403248,0.08662147779363406,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.5960784406406507,success_observation_relative_four_condition_ERP,0.09379307287381212,sgeyesub,0.30703007778124064,0.40827784216353114,0.1012477643822905,study05|layout_05|256,False,,nan,0.0,2.144804537205122,DIFF-MATCH-K1,DIFF-MATCH-K1,0.9075632067635313,0.39863145661946847,support_calibrated_artifact_subspace,0.8710133973598307,True,2.137114585921449,0.009301716781833433,0.09202216886879509,0.5,success,study05,20260813,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.3615330156969514,success_observation_relative_four_condition_ERP,0.2608079389630159,sgeyesub,0.21922727806592143,0.40827784216353114,0.1890505640976097,study05|layout_05|256,False,,nan,0.0,5.1360475595259985,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.8270243044361707,0.5150850884642438,support_calibrated_artifact_subspace,0.7509443152549177,True,5.065667098281988,0.15935094541573036,0.27785051161914115,0.5,success,study05,20260813,study05/study05_p47,False
0.271484375,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.5892946396037838,0.5892946396037838,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.5473920036764706,success,study05,20260813,study05/study05_p48,False
0.271484375,N/A_no_clean_target,0.0,0.21337881164071604,success_observation_relative_four_condition_ERP,0.38759077749553833,sgeyesub,0.09811092398446306,0.5892946396037838,0.4911837156193207,study05|layout_05|256,False,,nan,0.0013429000288905466,6.348183924068856,POP,POP,0.7653253091903106,0.6358808206261242,support_calibrated_artifact_subspace,0.7517719065136925,True,6.541703301347091,0.048051764574707674,0.293280440059159,0.5473920036764706,success,study05,20260813,study05/study05_p48,False
