artifact_reconstruction_relative_error,artifact_sample_fraction,clean_waveform_RRMSE,clean_waveform_correlation,clean_waveform_metric,condition_erp_observation_relative_preservation,condition_erp_proxy_status,dataset,delta_SNR_db,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_query_scoring,population_projector_attenuation_db,query_external_signal_used,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,route,screening_only,statistical_unit,status,study,training_seed,unit_id,uses_query_external_eog
0.31063185635821755,,0.3836425595412053,0.9280828241935355,,,,klados,10.155080158810648,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-2,,,0.6308530038846913,,0.6507281860031409,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.24589861086149478,,0.30369445543840806,0.9539118178483423,,,,klados,12.184878493699953,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-3,,,0.7621358183021097,,0.6351794025289175,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.26742111640202965,,0.3302755962464156,0.9458740696134286,,,,klados,11.456086049573834,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-3,,,0.6411468998587838,,0.6408808419476266,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.24552859436633054,,0.3032374705143841,0.9555426304124406,,,,klados,12.197958449446883,,,,19ch_native_linked_mastoid_256hz,,,,,DET-SHUFFLED,,,0.8079804298709705,,0.6338005363811637,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.3216091675336564,,0.39719997057302536,0.9226185777636075,,,,klados,9.853431601921125,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-SHUFFLED,,,0.9321865442876036,,0.6469660220895583,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.27123470106296504,,0.3349855232883516,0.9439895967369509,,,,klados,11.333094974854518,,,,19ch_native_linked_mastoid_256hz,,,,,DET-NO-SUPPORT,,,0.8158789156836029,,0.638631561604182,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.2599868070960879,,0.32109393186726887,0.9485481788359985,,,,klados,11.700973790640552,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-NO-SUPPORT,,,0.6575161747022478,,0.6384194006488767,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim38,
0.9999999998311213,,1.2139872989978597,0.644197444059803,,,,klados,1.4668626173131469e-09,,,,19ch_native_linked_mastoid_256hz,,,,,RAW,,,2.525883434906286e-08,,0.9999999998589217,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.21936531530009518,,0.26630670665995,0.9651955357406155,,,,klados,13.176640786327026,,,,19ch_native_linked_mastoid_256hz,,,,,STRONG-POP,,,0.6928189614337998,,0.6397090453644594,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.3673939441173977,,0.4460115819625721,0.9087749283945821,,,,klados,8.697360131974541,,,,19ch_native_linked_mastoid_256hz,,,,,DET-POP,,,0.821818118331991,,0.670037323487761,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.31938749045646103,,0.38773235693842356,0.930217486276094,,,,klados,9.913641960076157,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-POP,,,0.7128103195963036,,0.6642896184151847,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.2120987612754945,,0.2574852023651132,0.9674786420673323,,,,klados,13.469237357890195,,,,19ch_native_linked_mastoid_256hz,,,,,DET-MATCH,,,0.6958975706476869,,0.6400219678031466,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.20952626496236265,,0.2543622245137249,0.9686247590861361,,,,klados,13.57523057440699,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-MATCH,,,0.6522447680645145,,0.6443372499973054,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.28743481383127245,,0.34894221333990805,0.9425943823204339,,,,klados,10.829212633628654,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-1,,,0.7419785347904826,,0.6536367732810646,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.24724592546963925,,0.30015341329980305,0.956946530632509,,,,klados,12.137417133999497,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-1,,,0.6457326177146351,,0.6507162516744761,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.3422451436404898,,0.41548125759341875,0.9205045872574815,,,,klados,9.31325411326446,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-2,,,0.7763525322875893,,0.6652244355318373,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.2667545995706443,,0.32383669588271125,0.9502408974992116,,,,klados,11.477761668553217,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-2,,,0.6528174141293459,,0.654243666173011,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.21806136958220876,,0.2647237331195859,0.9656651995956197,,,,klados,13.228425291199578,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-3,,,0.6927608094901938,,0.640703078438693,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.22926191975753304,,0.2783210587765141,0.9627400336267603,,,,klados,12.793361505713056,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-3,,,0.6344385219974124,,0.6485513963691513,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.21051184227594832,,0.2555587028548004,0.9677509917100374,,,,klados,13.53446936089548,,,,19ch_native_linked_mastoid_256hz,,,,,DET-SHUFFLED,,,0.7249226386377566,,0.6374072528109858,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.16507120148259016,,0.20039434206402354,0.9799467283795787,,,,klados,15.646573753173067,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-SHUFFLED,,,0.7788212707327249,,0.6314026539706586,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.27023179970434674,,0.3280579726818126,0.9482776783175714,,,,klados,11.365270928373326,,,,19ch_native_linked_mastoid_256hz,,,,,DET-NO-SUPPORT,,,0.776243390745656,,0.6494156439360641,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
0.2108084564910697,,0.2559187887447208,0.9681083375364629,,,,klados,13.522239431453167,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-NO-SUPPORT,,,0.6635564915574746,,0.6433612385061902,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim39,
1.000000000083088,,1.0412809581555722,0.697866187434576,,,,klados,-7.216930327537784e-10,,,,19ch_native_linked_mastoid_256hz,,,,,RAW,,,2.5374272585562344e-08,,0.9999999999756323,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.2652835447675701,,0.2762347036555303,0.9628700264167265,,,,klados,11.525793759364358,,,,19ch_native_linked_mastoid_256hz,,,,,STRONG-POP,,,0.6919423904254863,,0.7026471365096815,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.2502487790310776,,0.2605792883850916,0.9674081667930985,,,,klados,12.032560655503078,,,,19ch_native_linked_mastoid_256hz,,,,,DET-POP,,,0.7162331775180587,,0.6980657508378872,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.293030431938009,,0.30512700891179884,0.9556662848323676,,,,klados,10.66174549486675,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-POP,,,0.673657762015721,,0.7116698673434168,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.2027268411998151,,0.21109559943085654,0.9781596806421696,,,,klados,13.861774931099262,,,,19ch_native_linked_mastoid_256hz,,,,,DET-MATCH,,,0.6406658635236204,,0.6951611389657523,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.21226163544506985,,0.22102399911754664,0.9775652361714906,,,,klados,13.462569878350525,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-MATCH,,,0.6325029039952966,,0.702487691007835,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.22197618763302068,,0.23113957732702792,0.9743200194707391,,,,klados,13.07387223479388,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-1,,,0.6578258564842178,,0.6975730072797827,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.21125245482165045,,0.2199731585511278,0.9763924845352661,,,,klados,13.50396471414031,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-1,,,0.625398823522066,,0.7002734261345915,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.25458341736747503,,0.26509286474489835,0.9670230325451419,,,,klados,11.883397762299555,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-2,,,0.68328130296284,,0.7017268016187221,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.23225720330547767,,0.24184500317636695,0.9716091835551175,,,,klados,12.68061615531436,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-2,,,0.628510931644048,,0.7028833453687727,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.20745982834811819,,0.21602396882317007,0.9771274569002333,,,,klados,13.661319715495502,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-3,,,0.633747410311223,,0.6954375032161636,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.20552952708847166,,0.21401398287816345,0.9780175596264302,,,,klados,13.74251554092467,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-3,,,0.6179200983458988,,0.7007228764953749,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.215199805878026,,0.22408346004094543,0.975938116598738,,,,klados,13.343162495256102,,,,19ch_native_linked_mastoid_256hz,,,,,DET-SHUFFLED,,,0.6249907860717206,,0.697462339000739,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.18414596781070244,,0.1917476897864815,0.9821749167803144,,,,klados,14.696755726432148,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-SHUFFLED,,,0.6505135743085526,,0.6968949871664167,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.19761431504787633,,0.2057720233012126,0.9789816802780771,,,,klados,14.083631972182415,,,,19ch_native_linked_mastoid_256hz,,,,,DET-NO-SUPPORT,,,0.6550304270412936,,0.691438081194224,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
0.18533045540984885,,0.19298107416854157,0.9820198724053976,,,,klados,14.641064141456376,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-NO-SUPPORT,,,0.6456107152643793,,0.6968431903713942,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim40,
1.0000000005672252,,0.8295341261576039,0.7650207808920013,,,,klados,-4.9268560697641685e-09,,,,19ch_native_linked_mastoid_256hz,,,,,RAW,,,2.5237222657892268e-08,,1.0000000001819425,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.390128275248697,,0.3236247177142329,0.9499409504036861,,,,klados,8.175851445470245,,,,19ch_native_linked_mastoid_256hz,,,,,STRONG-POP,,,0.5947016033682394,,0.7924245592626739,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.4249315725768704,,0.35249524053438647,0.9394971330948141,,,,klados,7.433619989341466,,,,19ch_native_linked_mastoid_256hz,,,,,DET-POP,,,0.6274699331705964,,0.7908134111457376,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.44683557505094634,,0.3706653580757665,0.9355594446140689,,,,klados,6.9970451518953025,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-POP,,,0.5962173351103348,,0.8070933568598693,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.4140101613289368,,0.3434355572035629,0.9437583975839251,,,,klados,7.659779991353524,,,,19ch_native_linked_mastoid_256hz,,,,,DET-MATCH,,,0.5819384352109206,,0.7920883135393447,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.40393169346280833,,0.33507512417396873,0.9486724292586145,,,,klados,7.873841393841836,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-MATCH,,,0.5574310348948038,,0.7959316624727467,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.42017797189160055,,0.34855196654606563,0.9410088666161903,,,,klados,7.531334390181055,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-1,,,0.5898177174992537,,0.7924782359527233,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.38434382049482113,,0.3188263150974001,0.9514842706148717,,,,klados,8.305601943075466,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-1,,,0.5403360492107749,,0.7949305262990004,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.4240275339267354,,0.35174530962315953,0.9394694537740947,,,,klados,7.452118837758494,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-2,,,0.6076382101709322,,0.791565949955317,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.3978600121332521,,0.33003845731080483,0.9482915491474135,,,,klados,8.005394169199585,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-2,,,0.548227286081284,,0.7980600197960502,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.41835176735392027,,0.34703706756157526,0.9435548017459376,,,,klados,7.569167839389026,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-3,,,0.5680396378900069,,0.7939362744451395,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.38657124579227375,,0.3206740403940557,0.9516642514273919,,,,klados,8.255409061926517,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-3,,,0.5256944903276118,,0.7933824518099754,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.4040409293022387,,0.3351657390305244,0.9475657196656386,,,,klados,7.871492773542431,,,,19ch_native_linked_mastoid_256hz,,,,,DET-SHUFFLED,,,0.5977519093507321,,0.7878756209692477,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.40708630475804575,,0.3376919818966461,0.9463239578818463,,,,klados,7.806270159145279,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-SHUFFLED,,,0.6532326115175976,,0.7890217337325084,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.4419351507639965,,0.36660028889939583,0.9366312753664092,,,,klados,7.092829080511763,,,,19ch_native_linked_mastoid_256hz,,,,,DET-NO-SUPPORT,,,0.5873526446441016,,0.798543426582766,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
0.3850068134620123,,0.31937629038877574,0.9520731263222935,,,,klados,8.290631694361345,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-NO-SUPPORT,,,0.5496751468142413,,0.7938018499895074,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim41,
1.0000000001936244,,0.6477383365603215,0.8426453381888922,,,,klados,-1.6817986739241686e-09,,,,19ch_native_linked_mastoid_256hz,,,,,RAW,,,2.5337121977440998e-08,,1.0000000002679554,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.46815652809546854,,0.30324293069969893,0.9567730885374182,,,,klados,6.592178326448145,,,,19ch_native_linked_mastoid_256hz,,,,,STRONG-POP,,,0.5102224884420286,,0.8673721226546297,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.45155317124767536,,0.29248829995587433,0.9592294416618167,,,,klados,6.9058220667062695,,,,19ch_native_linked_mastoid_256hz,,,,,DET-POP,,,0.465895130337967,,0.8605626565573684,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.5490897169394455,,0.35566645980386846,0.9405923612844701,,,,klados,5.207133789016723,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-POP,,,0.4036134868176678,,0.8706017133424004,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.4610159223471089,,0.298617686611119,0.9587962620446615,,,,klados,6.7256814979305215,,,,19ch_native_linked_mastoid_256hz,,,,,DET-MATCH,,,0.4718685190066262,,0.8734354810403947,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.43250705932628203,,0.280151403104358,0.9631318071376681,,,,klados,7.280135992818945,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-MATCH,,,0.4292789448578578,,0.8611898458440697,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.4613815649295551,,0.2988545273292024,0.9583049430329613,,,,klados,6.718795244816729,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-1,,,0.45633022520481525,,0.8700996958250401,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.4773599452651371,,0.3092043368266965,0.954819200283707,,,,klados,6.423080499217258,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-1,,,0.4016046990907497,,0.8653861811575079,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.45703082088660346,,0.29603638362056683,0.9585726297255969,,,,klados,6.8010902266277675,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-2,,,0.4578894043497187,,0.864460836166791,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.5011927517628811,,0.3246417592601201,0.9503833451521448,,,,klados,5.999904367769498,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-2,,,0.3925663733799385,,0.8678203379531071,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.45157066301447235,,0.29249963004380075,0.9604309837406115,,,,klados,6.9054856088469405,,,,19ch_native_linked_mastoid_256hz,,,,,DET-WRONG-3,,,0.4567445890922913,,0.8707289332008294,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
0.44807099086853464,,0.29023275822992345,0.9602469135967548,,,,klados,6.9730634477172355,,,,19ch_native_linked_mastoid_256hz,,,,,DIFF-WRONG-3,,,0.41045890527118384,,0.8631570014812655,,,False,,,,P_A_RAW_SUPPORT_TOKENS,True,source_record,success,,20260811,sim42,
