adaptive_subject_attack_recall,cross_session_same_different_auroc,cross_session_verification_recall,fixed_head_balanced_accuracy,fold,linear_subject_probe_recall,method,participant,seed,strength
0.5069444444444444,0.5179940587173522,0.4201388888888889,0.2951388888888889,2,0.5243055555555556,LEACE,7,20260921,na
0.4513888888888889,0.5215021371918694,0.3819444444444444,0.5069444444444444,2,0.5138888888888888,LEACE,8,20260921,na
0.4895833333333333,0.5087562334370845,0.4548611111111111,0.375,2,0.4409722222222222,LEACE,9,20260921,na
0.6701388888888888,0.5637372287052422,0.5243055555555556,0.2743055555555555,2,0.6145833333333334,DANN,7,20260921,medium
0.4548611111111111,0.5241454189345501,0.3888888888888889,0.4548611111111111,2,0.5868055555555556,DANN,8,20260921,medium
0.5659722222222222,0.6105941808069467,0.5555555555555556,0.3541666666666667,2,0.6111111111111112,DANN,9,20260921,medium
0.5798611111111112,0.5379551736027963,0.6493055555555556,0.2708333333333333,2,0.6284722222222222,one_step,7,20260921,weak
0.5694444444444444,0.5183447230166222,0.3333333333333333,0.5138888888888888,2,0.5729166666666666,one_step,8,20260921,weak
0.6145833333333334,0.5399847263677051,0.5347222222222222,0.3611111111111111,2,0.5798611111111112,one_step,9,20260921,weak
0.5486111111111112,0.5232822977381475,0.5104166666666666,0.2743055555555556,2,0.6458333333333334,one_step,7,20260921,medium
0.5277777777777778,0.5168130885556746,0.3576388888888889,0.5138888888888888,2,0.5694444444444444,one_step,8,20260921,medium
0.5451388888888888,0.5200780111418409,0.4930555555555556,0.3472222222222222,2,0.5659722222222222,one_step,9,20260921,medium
0.4895833333333333,0.5195078494478391,0.3923611111111111,0.2881944444444445,2,0.5034722222222222,one_step,7,20260921,strong
0.4652777777777778,0.5178968825620756,0.4027777777777778,0.49652777777777785,2,0.5034722222222222,one_step,8,20260921,strong
0.5069444444444444,0.5108072205944547,0.4652777777777778,0.3368055555555556,2,0.4652777777777778,one_step,9,20260921,strong
0.5729166666666666,0.5429401789602901,0.5868055555555556,0.2673611111111111,2,0.5902777777777778,SANDiff,7,20260921,weak
0.5451388888888888,0.5211797251810166,0.3680555555555556,0.5,2,0.5763888888888888,SANDiff,8,20260921,weak
0.5833333333333334,0.5443265758159375,0.5208333333333334,0.3645833333333333,2,0.5347222222222222,SANDiff,9,20260921,weak
0.5277777777777778,0.5262431848630437,0.5173611111111112,0.27083333333333337,2,0.53125,SANDiff,7,20260921,medium
0.5416666666666666,0.5191364420190608,0.3680555555555556,0.4826388888888889,2,0.5520833333333334,SANDiff,8,20260921,medium
0.5069444444444444,0.5268702136787243,0.4513888888888889,0.3645833333333333,2,0.4791666666666667,SANDiff,9,20260921,medium
0.5451388888888888,0.5136341755921653,0.4722222222222222,0.2743055555555556,2,0.5,SANDiff,7,20260921,strong
0.5347222222222222,0.5167615215576071,0.3993055555555556,0.47916666666666663,2,0.5208333333333334,SANDiff,8,20260921,strong
0.4652777777777778,0.5162993388525303,0.4305555555555556,0.3472222222222222,2,0.4652777777777778,SANDiff,9,20260921,strong
0.5104166666666666,0.5156203743759141,0.4513888888888889,0.27083333333333337,2,0.5451388888888888,SANDiff_single_checkpoint,7,20260921,strong
0.4965277777777778,0.5141184763607892,0.3472222222222222,0.4756944444444444,2,0.5555555555555556,SANDiff_single_checkpoint,8,20260921,strong
0.4722222222222222,0.5044379333741036,0.4756944444444444,0.3576388888888889,2,0.4513888888888889,SANDiff_single_checkpoint,9,20260921,strong
