FIR_population_residual_norm,FIR_selected_alpha,FIR_split_half_stability,calibration_samples,calibration_seconds,dataset,effective_rank,full_C_cosine_distance,full_C_frobenius_distance,layout_id,projector_frobenius_distance,projector_principal_angle_deg,recording_key,rho_legacy,sampling_rate_hz,selected_alpha,singular_1,singular_2,split_half_projector_distance,state_active_quiet_C_distance,state_selected_alpha,state_split_half_stability,study,transfer_column_scale_mean,unified_fold,within_subject_half_distance
6.0228817535484005,0.5,5.38375855487093,6000,30.0,sgeyesub,2,0.1282031918367046,2.7871122422455805,layout_03,0.759810209274292,30.294653423466105,study03/study03_p23,nan,200.0,0.5,5.2497834194838635,2.078949933314929,0.3855873942375183,1.2366865887542542,0.5,7.0301013666871235,study03,3.9176608211368116,7,3.381911584400907
6.919241308210182,0.25,7.200462116984813,6000,30.0,sgeyesub,2,0.00523798512101703,0.6945678532156042,layout_03,0.2519453763961792,9.449148800728388,study03/study03_p24,nan,200.0,0.0,5.387317204604587,1.756371086395829,0.5538920164108276,1.04720254379417,0.0,5.994777055121926,study03,3.6116898677450555,8,2.650724603478794
3.496219480481859,0.75,3.477832777138783,6000,30.0,sgeyesub,2,0.046335145216856,1.6902402762050006,layout_03,0.34426143765449524,11.845684570611528,study03/study03_p25,nan,200.0,0.75,3.842099478078501,2.1670347096312526,0.21269100904464722,1.366598326776524,0.5,5.78668352135819,study03,3.0833995400160017,8,0.5614602750450605
6.1146260121822,0.75,6.4734952584245695,6000,30.0,sgeyesub,2,0.03484596367943438,1.6428251886366445,layout_03,0.45360082387924194,17.59056797700316,study03/study03_p26,nan,200.0,1.0,5.558567778605355,1.9695208304844427,0.32699745893478394,0.9213896280480801,0.75,6.155624409730118,study03,4.006703763870069,9,0.6308827643866015
5.3231096740424535,0.5,7.548566249328993,6000,30.0,sgeyesub,2,0.013085046680613166,2.559061444155724,layout_03,0.34462970495224,12.97525760650869,study03/study03_p27,nan,200.0,0.5,7.107368651546767,2.340881944977504,0.560013473033905,1.9290630386065069,0.25,12.794572787675445,study03,4.777675826297207,9,2.3859059925599295
8.863734950556367,0.25,13.761703266187121,6000,30.0,sgeyesub,2,0.017253920245053567,1.946482779918876,layout_02,0.4774557054042816,18.30576438337878,study02/study02_p02,nan,200.0,0.5,6.3145752210641986,0.9280160138544545,0.6371236443519592,0.7857920203658123,0.5,8.865941169290672,study02,3.726516894863309,10,2.259600380881136
5.662745729622367,0.25,5.574657295234728,6000,30.0,sgeyesub,2,0.03643506296382382,1.5951822530787199,layout_02,0.6215095520019531,23.42875443347828,study02/study02_p03,nan,200.0,0.5,3.390318064402778,1.1467956749908768,0.7337737083435059,1.072623469567211,0.25,3.7096514409542953,study02,2.3016864386037743,10,1.5933999187428058
6.926052142070126,0.5,6.592469803839498,6000,30.0,sgeyesub,2,0.023218811798142003,1.367415347028264,layout_02,0.6077691912651062,24.418579497368473,study02/study02_p06,nan,200.0,0.25,5.386361133662677,1.2711144843864228,0.9790651798248291,1.9546618114567116,0.25,18.838764926316845,study02,3.3319855326008607,10,2.7121195325849508
8.80410117553035,0.0,8.734720822071752,6000,30.0,sgeyesub,2,0.023520813689934195,1.2262430977734222,layout_02,0.5176210403442383,18.347179403072825,study02/study02_p07,nan,200.0,0.0,5.216991997736029,1.28089952124239,0.7887099385261536,2.052040134322495,0.25,17.279585932918717,study02,3.2610262832341284,11,8.712033178957727
3.997279408740214,0.25,3.451882296461842,6000,30.0,sgeyesub,2,0.10174432708515313,2.9480959536707805,layout_02,0.5122939944267273,17.599007038021426,study02/study02_p08,nan,200.0,0.0,2.068097838545613,1.029649759812379,0.9262315034866333,3.604840179144082,0.0,6.639985016119592,study02,1.6253162000921504,11,4.500094434608674
3.1332751937826124,0.75,2.461601405362936,6000,30.0,sgeyesub,2,0.13336740066989516,2.893834991155389,layout_02,0.611557126045227,24.80212646947515,study02/study02_p09,nan,200.0,0.75,2.3337933107949094,1.1567589111333068,0.7634416222572327,1.372825338696289,0.5,4.401558966503435,study02,1.8366258941871543,11,2.25717730147094
3.167919557095644,0.0,5.620933026278356,6000,30.0,sgeyesub,2,0.19228354214611443,3.301375981572972,layout_02,0.42615947127342224,12.902432916923162,study02/study02_p10,nan,200.0,0.0,2.189045878508149,1.2300500670860548,0.6481645703315735,2.492491109691955,0.0,10.055058701910767,study02,1.7695958248774257,12,4.290416922326013
2.6385579058564455,0.5,3.913506615685597,6000,30.0,sgeyesub,2,0.09871035526811855,2.828199087489492,layout_02,0.5627208352088928,20.252498060014148,study02/study02_p11,nan,200.0,0.75,2.466201559751359,0.9921211921138741,0.7395429611206055,1.5182624056778242,0.75,2.8807425131618976,study02,1.834073509657179,12,1.2969579988483453
2.809696360351107,0.0,7.0117520759204615,6000,30.0,sgeyesub,2,0.06018506881315966,2.4047639372434597,layout_02,0.3150399923324585,11.21931523726986,study02/study02_p12,nan,200.0,0.0,2.700027966861071,1.2604165874077597,1.0724906921386719,2.648728841910188,0.0,8.287565827032866,study02,2.0667210439448054,12,4.331374716357933
9.38634539035447,1.0,8.045448428489147,6000,30.0,sgeyesub,2,0.026652704583429943,5.8006744076606225,layout_02,0.47678664326667786,17.722265158003555,study02/study02_p13,nan,200.0,1.0,10.243540740569888,1.6012261413332651,0.3984939754009247,1.4719776999298042,1.0,8.408837268473714,study02,6.020371492414104,13,1.4587705894543532
1.8117832211676514,0.75,1.620776334537351,6000,30.0,sgeyesub,2,0.14616457658838788,2.50385587684409,layout_02,0.8168772459030151,30.875119386119536,study02/study02_p14,nan,200.0,0.75,3.8358315707961226,1.8432367135264358,0.43737074732780457,0.8480546707102105,0.75,2.702159287841922,study02,2.938801995753364,13,1.3246753733503407
2.102395660579177,0.0,3.9050526748547543,6000,30.0,sgeyesub,2,0.015899154002995464,1.0707531114913715,layout_02,0.46207472681999207,18.023072706169717,study02/study02_p15,nan,200.0,0.0,3.9006447550443184,1.1848519696039694,0.941063642501831,1.7972509000489978,0.0,5.149149491015482,study02,2.623170778893746,13,2.399179950560639
2.2795472910247434,1.0,1.7426112918659393,6000,30.0,sgeyesub,2,0.15505665422316306,3.259386750508007,layout_02,0.7904286980628967,33.4863088262819,study02/study02_p16,nan,200.0,1.0,1.8000686968340756,0.9570301875199863,0.6293620467185974,0.29179338214936174,1.0,1.8478009395946797,study02,1.4290693727077213,14,0.6695209107381072
2.4862858969515518,0.5,2.1182034752010237,6000,30.0,sgeyesub,2,0.015291826212014525,1.4425880773867277,layout_02,0.32490095496177673,10.11292568944217,study02/study02_p17,nan,200.0,0.75,3.361157590062811,1.1255477836761096,0.64426589012146,1.1874593513140776,0.5,1.6881897768703436,study02,2.27287958097269,14,0.7569780315811863
1.4943296737817229,0.0,2.9005872122676224,6000,30.0,sgeyesub,2,0.04493306346981052,2.029815719021346,layout_02,0.41065388917922974,15.427331851439947,study02/study02_p18,nan,200.0,0.5,2.8671066245832715,1.2536673398968197,1.0303601026535034,1.7476600568844238,0.0,7.226793696208647,study02,2.104817781986409,14,2.2233745443202815
2.7421044371846635,0.25,9.596530219838607,3000,30.0,sgeyesub,2,0.016723031773694164,1.2755965212007991,layout_04,0.4951995015144348,19.479577422470438,study04/study04_p03,nan,100.0,0.25,3.5896820159570355,0.44427584276970744,0.8491214513778687,1.0696130625605194,0.25,6.385092269261216,study04,2.0217875455808887,15,2.5956292320231054
5.347574585853142,0.25,33.67001685945754,3000,30.0,sgeyesub,2,0.02023784423375785,2.833968975061582,layout_04,0.7479170560836792,31.48880000333693,study04/study04_p08,nan,100.0,0.0,7.086206924460207,1.4432201457797722,0.8592718243598938,1.3597980444947262,0.0,33.629709597355095,study04,4.272695437942753,15,18.22434224795246
2.8623765088395237,0.5,3.9850097906513113,3000,30.0,sgeyesub,2,0.05683926082560209,2.018641217860665,layout_04,0.5781737565994263,23.597284922251895,study04/study04_p24,nan,100.0,0.75,2.832966080306899,1.2225790604821427,0.34790122509002686,0.5989718917522466,0.5,3.3629028802508403,study04,2.0582393449675793,15,1.3390142860200074
3.025723683137752,0.0,6.125874877635707,3000,30.0,sgeyesub,2,0.05661980113480447,2.899245212229411,layout_04,0.5900871753692627,24.26130215126735,study04/study04_p28,nan,100.0,0.25,1.69232265780414,0.8623796800810409,0.8863967657089233,3.7479895843148974,0.5,4.034743453668601,study04,1.2946479929054988,16,3.5614844271080153
6.63883857566318,0.25,15.664590317091061,3000,30.0,sgeyesub,2,0.009916753903643105,1.780218017781432,layout_04,0.4463447332382202,17.737185684048317,study04/study04_p29,nan,100.0,0.25,6.104563807310393,1.261558818817241,0.7480859756469727,1.604086707185445,0.0,34.99491186843547,study04,3.802499634550011,16,6.765656902651412
3.015746494342638,0.25,6.4541644651481045,3000,30.0,sgeyesub,2,0.048578625314443236,1.4254658894260734,layout_04,0.7519662976264954,31.468245897942086,study04/study04_p30,nan,100.0,0.25,4.164940435387568,1.123061133002541,0.984210729598999,2.3603387616414304,0.0,7.468189765992643,study04,2.8038108852819774,16,2.9713870364975503
3.957766912562703,0.25,7.359522638838957,3000,30.0,sgeyesub,2,0.015396674017128631,0.8268571649290574,layout_04,0.6126939058303833,25.369845152341426,study04/study04_p31,nan,100.0,0.0,4.6147666082371765,0.8997466717028129,0.7718339562416077,2.1264017523200343,0.0,6.338553637476807,study04,2.8776966514508016,17,2.3606807124028384
6.508929088646918,0.0,18.541443445833487,3000,30.0,sgeyesub,2,0.21826560529377392,5.977892979509484,layout_04,1.067945122718811,45.69009454578877,study04/study04_p32,nan,100.0,0.0,8.750724890574563,1.5831844579574599,1.5519081354141235,2.873298589877185,0.0,38.378484783855725,study04,5.417499693518939,17,19.30051740657659
4.973739166063402,0.5,17.644229512896214,3000,30.0,sgeyesub,2,0.09812240492427804,4.425412341720733,layout_04,0.4704873561859131,17.41217341742804,study04/study04_p33,nan,100.0,0.5,8.138796230285152,0.8640689187634497,1.0241550207138062,1.8490432696657133,0.5,12.867032693430628,study04,4.50869726283962,17,4.800065494705798
4.4185398037581205,0.5,5.826601645542952,3000,30.0,sgeyesub,2,0.009053460633330679,0.6551663719768872,layout_04,0.43497276306152344,16.92784110990185,study04/study04_p34,nan,100.0,0.5,4.743254931547104,0.8332964535448942,0.48397544026374817,0.7259996137269582,0.25,4.777239504240503,study04,2.829208019446535,18,1.010987886917698
1.7866526818185102,1.0,3.924669088307323,3000,30.0,sgeyesub,2,0.030215642350173044,2.054231186657592,layout_04,0.7330713868141174,29.645653249486273,study04/study04_p35,nan,100.0,1.0,2.761694571742344,0.5482622251490589,1.139257788658142,0.8707967093135193,0.75,3.803035686297065,study04,1.7087460868381736,18,1.2125925287443529
2.915480312219072,0.25,11.576675915833112,3000,30.0,sgeyesub,2,0.015019752543249276,1.8051244176799917,layout_04,0.5361767411231995,21.967109940742763,study04/study04_p36,nan,100.0,1.0,2.8794204601958366,0.7719223544544594,0.5590426921844482,0.5307038616263331,0.5,3.7106248014231533,study04,1.8581572020220527,18,0.9828772127220293
3.287747868992941,1.0,2.5702255697973957,3000,30.0,sgeyesub,2,0.05987006993779731,2.440974996518654,layout_04,0.5511112809181213,20.616748362858896,study04/study04_p37,nan,100.0,1.0,2.5873467143961832,0.7536256790792976,0.5174940824508667,0.5981378865933432,1.0,1.7512175543448572,study04,1.6729131081425104,19,0.5787259923907878
10.844711353611702,0.25,10.945015707803533,3000,30.0,sgeyesub,2,0.09120142838489498,2.156689537070873,layout_04,0.42534908652305603,16.72588128949453,study04/study04_p38,nan,100.0,0.25,3.1033749984605157,1.7289157843047258,0.8100224733352661,5.356614967248037,0.0,36.87183386692667,study04,2.4493738693314695,19,6.48205113061548
5.005724804290113,0.25,12.566119249071987,3000,30.0,sgeyesub,2,0.01345941936056283,1.3595914001982583,layout_04,0.4575071930885315,18.13420177090875,study04/study04_p39,nan,100.0,0.25,5.721530476919213,1.1768155182034352,0.9022824764251709,2.5704120631595866,0.0,28.845962729090793,study04,3.5290728496415302,19,4.118046343283685
3.0461116764177523,0.75,3.3574716644718943,7680,30.0,sgeyesub,2,0.20202610838509716,4.824148661648354,layout_05,0.42042702436447144,17.110344905260668,study05/study05_p06,nan,256.0,1.0,7.846023290992996,0.7791680959026286,0.6189864873886108,2.5530779650955218,0.5,2.884002595449502,study05,4.514804940823186,20,1.0576101408466525
8.198721116195097,1.0,9.668485939575767,7680,30.0,sgeyesub,2,0.1917280759704968,8.76143067716516,layout_05,0.6732936501502991,28.352622514905363,study05/study05_p10,nan,256.0,1.0,12.526193428095429,0.970410883521975,0.9292052984237671,4.524573210610729,0.75,14.452120531749724,study05,7.336940190235912,20,3.8723754546108857
4.7044717631582245,1.0,5.463012849485088,7680,30.0,sgeyesub,2,0.19632017990411388,4.107056751209774,layout_05,0.4122259020805359,16.828482408327787,study05/study05_p24,nan,256.0,1.0,6.853556843994549,0.802764991104437,0.36010366678237915,0.974203479242848,0.75,1.4093291166820419,study05,3.979355828717825,20,0.7821429563298606
4.9768335423685635,0.5,5.614971612899513,7680,30.0,sgeyesub,2,0.2416845921151144,6.219005054128714,layout_05,0.4083005487918854,16.56366420527371,study05/study05_p40,nan,256.0,1.0,9.160011825875115,0.7309344056044643,0.39050137996673584,1.4855577044921238,0.0,3.7003594389301675,study05,5.123658048360367,21,0.6674461633782077
11.024492916016124,0.5,7.621453887702218,7680,30.0,sgeyesub,2,0.21737784729068033,5.516611333178618,layout_05,1.1066434383392334,51.42341467424009,study05/study05_p41,nan,256.0,1.0,8.40646499630405,1.6575056185878982,1.388274073600769,3.362268469604863,0.25,9.322090017448641,study05,5.245359579266391,21,4.530508117372672
4.440813525652559,1.0,4.006599650148163,7680,30.0,sgeyesub,2,0.2561748079450503,9.716412956705444,layout_05,0.688421905040741,29.055836251166244,study05/study05_p43,nan,256.0,1.0,12.969568549579186,0.702279196451808,0.4055823087692261,2.2065114903191447,1.0,2.3345090570279394,study05,7.137064674812935,21,0.5609102632552999
3.6130008740693977,1.0,2.325228297368512,7680,30.0,sgeyesub,2,0.23999263482874356,6.780237342218052,layout_05,0.6417754292488098,26.72646001856212,study05/study05_p44,nan,256.0,1.0,9.75247617223322,0.5570524971298548,0.7618035078048706,0.9670350259030682,0.75,2.4043493821868758,study05,5.1870364064794,22,0.4342392460254947
4.800274505010902,0.5,5.335833036873317,7680,30.0,sgeyesub,2,0.16021960304130256,6.901510797310808,layout_05,0.5864880084991455,24.319193930464458,study05/study05_p45,nan,256.0,1.0,10.52277080809163,1.0033590039484805,0.44685834646224976,1.5323695105175263,0.5,5.174961289453394,study05,6.201163619639071,22,2.30348231489606
4.292116921461675,0.5,4.462930643366168,7680,30.0,sgeyesub,2,0.18974556746275117,5.48244111295694,layout_05,0.299081027507782,11.89588251549061,study05/study05_p46,nan,256.0,1.0,8.682563100861715,0.6087610542425944,0.6126214861869812,0.40841406656399964,0.5,1.6796968190537356,study05,4.897219727757825,22,0.6843957502720128
8.252369706322842,0.75,5.903817445338893,7680,30.0,sgeyesub,2,0.1051948098882759,3.250596037386872,layout_05,0.3630833923816681,14.287864726211494,study05/study05_p47,nan,256.0,1.0,6.866899790499853,1.2641761898735346,1.0133498907089233,2.935905706972629,0.75,8.40947423153169,study05,4.489374014031737,23,4.797131930787618
6.489419370352327,0.75,7.1724198674974335,7680,30.0,sgeyesub,2,0.11630189676256542,4.893570834155781,layout_05,0.5688628554344177,23.283809698773673,study05/study05_p48,nan,256.0,1.0,8.731776243137704,1.8123007985615918,0.7881022095680237,2.320127918839889,1.0,4.398441537104478,study05,5.685889862026624,23,1.2728940008141871
4.158011884571357,1.0,3.8056631258842706,7680,30.0,sgeyesub,2,0.10520405881497397,2.4839499504408287,layout_05,0.3663460910320282,14.789851107085134,study05/study05_p49,nan,256.0,1.0,5.3418463310054936,1.2541456275390783,0.43248751759529114,0.6497307981250875,1.0,2.5334023818157214,study05,3.476841234108868,24,0.9946489257955873
5.753056330906531,1.0,5.958847612271552,7680,30.0,sgeyesub,2,0.18961182562504486,7.6749257191434594,layout_05,0.31766998767852783,12.103820256157722,study05/study05_p50,nan,256.0,1.0,11.296931537098159,0.7933276075444858,0.5339138507843018,3.0766620181308717,0.75,4.185087479556724,study05,6.525778121863121,24,0.6526338447507478
14.605089638017578,0.75,105.89880462272079,2560,10.0,klados,2,,1.9422612412010418,19ch_native_linked_mastoid_256hz,0.6554067730903625,27.367372959668167,sim37,,256.0,0.75,4.4541094671601,0.5606480620840014,1.0968161821365356,1.1537018650934847,0.5,5.519242228784192,klados_v4_source_records,,,1.3228090210160668
13.616250598764413,1.0,72.06678174611154,2560,10.0,klados,2,,2.3049044459244716,19ch_native_linked_mastoid_256hz,0.12828168272972107,4.339717200970253,sim38,,256.0,1.0,5.455450337946361,2.5511268572680614,0.27053937315940857,2.800954458663673,1.0,2.6113535593345443,klados_v4_source_records,,,0.6884203191249229
12.877595096693472,0.75,109.41726470782508,2560,10.0,klados,2,,2.0373582543042668,19ch_native_linked_mastoid_256hz,0.6545296311378479,27.265799747216807,sim39,,256.0,1.0,5.101066356428113,1.6264161799241528,0.7971624135971069,1.4106472383806627,1.0,6.175944157445805,klados_v4_source_records,,,1.5116430379920198
9.859388302973482,0.5,136.41816824532083,2560,10.0,klados,2,,1.6268016152948663,19ch_native_linked_mastoid_256hz,0.2710379660129547,10.650894753052759,sim40,,256.0,0.75,4.858284759790398,2.030121007006136,0.6679967641830444,1.3195175840609825,0.75,11.177798064968691,klados_v4_source_records,,,1.4466450947514136
41.7439925248801,0.0,138.63009471844137,2560,10.0,klados,2,,5.971285839449692,19ch_native_linked_mastoid_256hz,1.2602225542068481,62.77710268314036,sim41,,256.0,0.0,8.102533800192356,2.0731104802492033,1.3365449905395508,7.769802404805739,0.0,45.035454536041385,klados_v4_source_records,,,19.71991924463764
33.16472724531939,0.25,148.45976724729843,2560,10.0,klados,2,,2.5426157269147693,19ch_native_linked_mastoid_256hz,1.4013265371322632,80.80637508326537,sim42,,256.0,0.0,3.8926625617183883,1.4636805102455166,1.1830800771713257,2.3565370040796543,0.0,13.371530067751527,klados_v4_source_records,,,4.039154570479612
9.395179236737853,0.75,89.94370412400164,2560,10.0,klados,2,,1.4832464451520786,19ch_native_linked_mastoid_256hz,0.13178037106990814,4.712438551689846,sim43,,256.0,0.75,3.8504529853534875,1.6848294046641317,0.4001110792160034,0.9563369878370991,0.5,5.338142804693952,klados_v4_source_records,,,1.0753751907702696
7.297206535723866,1.0,36.440798330500606,2560,10.0,klados,2,,2.215665526821794,19ch_native_linked_mastoid_256hz,0.21720527112483978,8.689210609270413,sim46,,256.0,1.0,5.011868893266296,0.5819288290706238,0.9275793433189392,1.2145802966970143,0.75,7.6864329436243635,klados_v4_source_records,,,0.8956674364867626
18.426763289540173,0.25,148.36322767473476,2560,10.0,klados,2,,1.4704340489536911,19ch_native_linked_mastoid_256hz,0.5242904424667358,20.406338705085076,sim47,,256.0,0.25,3.5444417022198573,0.6486648542998035,1.4660526514053345,1.4265863997384074,0.5,7.931593386996763,klados_v4_source_records,,,4.113443656260051
8.355282821474992,1.0,49.522754210063326,2560,10.0,klados,2,,1.2386699148453033,19ch_native_linked_mastoid_256hz,0.42488232254981995,17.326477809825914,sim48,,256.0,1.0,3.569710717475293,0.789242224979215,0.7968047857284546,1.1710511912712014,0.5,4.465895136428594,klados_v4_source_records,,,0.7923191754400284
5.263765376838045,1.0,66.93213379355588,2560,10.0,klados,2,,1.6007423472107947,19ch_native_linked_mastoid_256hz,0.4367249608039856,17.876868266467486,sim49,,256.0,0.75,4.748301359764021,2.0243560125465283,0.4270515441894531,0.5081914557103516,0.25,8.559642708639974,klados_v4_source_records,,,1.0108642328917155
6.402640697437709,0.5,192.4445929689781,2560,10.0,klados,2,,2.0932218427136164,19ch_native_linked_mastoid_256hz,0.20832712948322296,8.199485068676399,sim50,,256.0,0.25,5.376072415104186,1.6805862392603341,1.3041435480117798,1.8819942179265885,0.75,9.259811469448502,klados_v4_source_records,,,3.260449482489949
10.31143690496078,0.5,109.61813645500403,2560,10.0,klados,2,,3.194528391407528,19ch_native_linked_mastoid_256hz,0.09577939659357071,3.6628851731065564,sim51,,256.0,0.5,6.390827846028679,2.717911940270367,0.8352375030517578,1.4723167859745474,0.25,25.77660473383423,klados_v4_source_records,,,2.945594183515674
6.364655275541533,1.0,46.5177812925155,2560,10.0,klados,2,,2.6055995051391236,19ch_native_linked_mastoid_256hz,0.16392600536346436,6.349867487988895,sim52,,256.0,1.0,5.839136508674501,2.428042274699974,0.16723449528217316,0.913349331931585,1.0,2.998983993041894,klados_v4_source_records,,,1.0360713270692266
18.059654851209476,0.0,114.61192397488975,2560,10.0,klados,2,,3.379520442791391,19ch_native_linked_mastoid_256hz,1.3100205659866333,66.12161992657634,sim53,,256.0,0.5,2.2556119977174025,0.638150339236999,1.4940403699874878,3.1447315998709904,0.25,10.439958734588108,klados_v4_source_records,,,3.7556886894395882
10.958076314067707,0.5,93.02293401994302,2560,10.0,klados,2,,1.6160029225159174,19ch_native_linked_mastoid_256hz,0.3442557156085968,14.012410106911284,sim54,,256.0,0.25,4.754383984275631,2.2366489102042997,0.7998963594436646,3.5806483456171874,0.5,10.802790551013656,klados_v4_source_records,,,1.8111657452200651
