aligned_marker_count,common_eeg_channels,duration_alignment_seconds,duration_seconds,marker_time_median_error_seconds,marker_time_p95_error_seconds,participant,prepared_path,processed_eeg_channels,processed_imu_channels,processed_marker_count,processed_rate_hz,sealed_reads,session,source_eeg_channels,source_eog_channels,source_marker_count,source_rate_hz,status,task
300,46,0.009999999999990905,677.63,0.008000000000009777,0.012000000000000455,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-02_ERP.npz,46,27,300,100.0,0,ses-02,46,4,300,500.0,eligible,ERP
60,46,0.0,654.75,0.007999999999997343,0.012000000000057298,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-02_SSVEP.npz,46,27,60,100.0,0,ses-02,46,4,60,500.0,eligible,SSVEP
300,46,0.0,743.52,0.008000000000038199,0.012000000000000455,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-03_ERP.npz,46,27,300,100.0,0,ses-03,46,4,300,500.0,eligible,ERP
60,46,0.0,620.64,0.008000000000038199,0.012000000000000455,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-03_SSVEP.npz,46,27,60,100.0,0,ses-03,46,4,60,500.0,eligible,SSVEP
300,46,0.0,707.0,0.008000000000023988,0.012000000000057298,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-04_ERP.npz,46,27,300,100.0,0,ses-04,46,4,300,500.0,eligible,ERP
60,46,0.0,561.34,0.007999999999997343,0.012000000000000455,sub-19,/projects/EEG-foundation-model/derived/denoiseNet/counterfactual_operator_headroom_v19/prepared/sub-19/ses-04_SSVEP.npz,46,27,60,100.0,0,ses-04,46,4,60,500.0,eligible,SSVEP
