aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.7734060330217533,0.0,0.0,2.684013487297409,7.680763293494095e-08,,,False,0,0.001212588045746088,corrupted_identity,0,corrupted_identity,0.36351660428089033,,,,,,,,,,,,untouched,0.0,,,,3.9470064833300755,False,False,1.6182544884685575,deterministic,-1,53,success,1.6182544884685575,0.1
True,10.591932977089087,0.37257636920704224,False,,10.0,0.26356147442383726,0.932473528861427,7.344852156264471e-16,8.575693877063664,1.0000000000000004,7.680763293144632e-08,,,False,0,0.00023457780480384827,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.36351660428089033,,,,,,,,,,,,untouched,0.0,0.0,1.2074182697257333e-06,1.0,0.4142004935377757,True,False,0.6029233817666172,deterministic,-1,53,success,0.6029233817666172,0.1
False,-1.3431780198496068,1.4776712680266313,False,population_projector_Pi0,10.0,-1.0785613104496372,0.5488401176899295,0.06623311983342825,-3.3936767284356777,3.9660896131753423,0.06623311960940222,,,False,100,7.777913169935346,population_only__M2__trust_0p1,200,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1306.6484375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.63233681580007,False,False,2.3918319159370807,M2,20260801,53,success,2.3918319159370807,0.1
False,-1.5049571127425816,1.4670698601639043,False,population_projector_Pi0,10.0,-0.9909958762656761,0.5746296316313431,0.0620211025953416,-3.3309019817766865,3.937635291487443,0.06202110272232301,,,False,100,6.604411578271538,population_only__M2__trust_0p1,200,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.96182908782306,False,False,2.3746079604302395,M2,20260802,53,success,2.3746079604302395,0.1
False,-2.642613984580363,1.6222300775412954,False,population_projector_Pi0,10.0,-1.123376040060987,0.5293705174280676,0.06629769994508425,-4.204011618610632,4.354087407620358,0.0662976998937515,,,False,100,6.469622388947755,population_only__M2__trust_0p1,200,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,3.2498941350686885,False,False,2.6257138876890496,M2,20260803,53,success,2.6257138876890496,0.1
False,-4.24066221843364,1.9261073874991272,False,population_projector_Pi0,10.0,-1.3922079363244495,0.46873772516377604,0.07561289812441763,-5.695236338640862,5.169698206030834,0.07561289850343837,,,False,100,6.718309490010142,population_only__M2__trust_0p1,200,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.7970350407088147,False,False,3.117515613243009,M2,20260804,53,success,3.117515613243009,0.1
False,-2.3673060769532555,1.5839615474948627,False,population_projector_Pi0,10.0,-1.2342776846282741,0.5307595523649529,0.06712930486986976,-3.9967881623326544,4.251374156836686,0.06712930499821837,,,False,100,6.54332953505218,population_only__M2__trust_0p1,200,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,3.0571159378314565,False,False,2.5638123096580925,M2,20260805,53,success,2.5638123096580925,0.1
True,3.592906769437516,0.8145371249587461,False,population_projector_Pi0,10.0,-0.1437131218418235,0.7431535904011439,0.048309918949321996,1.778070887874963,2.1862286292937294,0.04830991901428325,,,False,500,34.11358616221696,population_only__M2__trust_0p1,1000,population_only,0.36351660428089033,,,,,,,,,,,,untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,0.66432477968803,False,False,1.3186917096605846,M2,-1,53,success,1.3186917096605846,0.1
False,-1.3431780198496068,1.4776712680266313,False,sim53,10.0,-1.0785613104496372,0.5488401176899295,0.06623311983342825,-3.3936767284356777,3.9660896131753423,0.06623311960940222,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,100,7.777913169935346,matching_p0__M2__trust_0p1,200,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1306.6484375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.63233681580007,False,False,2.3918319159370807,M2,20260801,53,fallback_POP,2.3918319159370807,0.1
False,-1.5049571127425816,1.4670698601639043,False,sim53,10.0,-0.9909958762656761,0.5746296316313431,0.0620211025953416,-3.3309019817766865,3.937635291487443,0.06202110272232301,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,100,6.604411578271538,matching_p0__M2__trust_0p1,200,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.96182908782306,False,False,2.3746079604302395,M2,20260802,53,fallback_POP,2.3746079604302395,0.1
False,-2.642613984580363,1.6222300775412954,False,sim53,10.0,-1.123376040060987,0.5293705174280676,0.06629769994508425,-4.204011618610632,4.354087407620358,0.0662976998937515,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,100,6.469622388947755,matching_p0__M2__trust_0p1,200,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,3.2498941350686885,False,False,2.6257138876890496,M2,20260803,53,fallback_POP,2.6257138876890496,0.1
False,-4.24066221843364,1.9261073874991272,False,sim53,10.0,-1.3922079363244495,0.46873772516377604,0.07561289812441763,-5.695236338640862,5.169698206030834,0.07561289850343837,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,100,6.718309490010142,matching_p0__M2__trust_0p1,200,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.7970350407088147,False,False,3.117515613243009,M2,20260804,53,fallback_POP,3.117515613243009,0.1
False,-2.3673060769532555,1.5839615474948627,False,sim53,10.0,-1.2342776846282741,0.5307595523649529,0.06712930486986976,-3.9967881623326544,4.251374156836686,0.06712930499821837,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,100,6.54332953505218,matching_p0__M2__trust_0p1,200,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,3.0571159378314565,False,False,2.5638123096580925,M2,20260805,53,fallback_POP,2.5638123096580925,0.1
True,3.592906769437516,0.8145371249587461,False,sim53,10.0,-0.1437131218418235,0.7431535904011439,0.048309918949321996,1.778070887874963,2.1862286292937294,0.04830991901428325,bootstrap_median;bootstrap_q90,population_only__M2__trust_0p1,True,500,34.11358616221696,matching_p0__M2__trust_0p1,1000,matching_p0,0.36351660428089033,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247600741464,1.872808790099922,0.9993655521828041,0.66432477968803,False,False,1.3186917096605846,M2,-1,53,fallback_POP,1.3186917096605846,0.1
False,-1.3431780198496068,1.4776712680266313,False,all_training_source_records_sim01_sim30,10.0,-1.0785613104496372,0.5488401176899295,0.06623311983342825,-3.3936767284356777,3.9660896131753423,0.06623311960940222,,,False,100,6.630151777993888,population_projector__M2__trust_0p1,200,population_projector,0.36351660428089033,,,,,,2,,,,,,untouched,1332.59375,0.025188247600741464,1.872808790099922,0.9993655521828041,2.63233681580007,False,False,2.3918319159370807,M2,20260801,53,success,2.3918319159370807,0.1
