dataset,participant,H_P_airm,H_W_airm,H_P_logeuclidean,H_W_logeuclidean,H_P_psd,H_W_psd,support_reliability
bci2a,1,0.18972503012692876,0.6714791832286648,0.1591138110477788,0.6040983248984912,2.8091686516872594,3.1430788570676795,0.9836273706403178
bci2a,2,-0.1051215241674881,0.11555717098011631,-0.14884124827354644,0.03720120445144315,-2.23837946852278,-1.824887365309686,0.9707552362217373
bci2a,3,-0.03709529050977328,0.3970977890701258,-0.049236227094118235,0.3537091151738012,-0.955534243717484,0.7749579039903607,0.9397789940775072
bci2a,4,0.05147555061373055,0.529039838543205,0.07060922556670113,0.4955142283499404,2.124851428342519,2.242567175741429,0.9968916514551979
bci2a,5,0.8593148042066212,1.0645576725500219,0.8128004000745819,0.9941587430184313,3.6496200656598434,3.6885203757795417,0.9932300493394108
bci2a,6,0.36851185073964043,0.744808260540149,0.3500257254258181,0.6898966593186716,-2.371357173138605,-1.5504209339119734,0.9813275016143315
bci2a,7,0.33063357208729116,0.7580381091578234,0.29865336699967127,0.6972528320873842,2.6632194053249107,2.693669614035591,0.9872705674232929
bci2a,8,-0.42049069838488895,-0.029635622907349224,-0.23456671722739042,0.13448381635795714,-0.1550618728597059,1.8712831892512596,0.9477519892849577
bci2a,9,0.1208666662290857,0.4507081578800577,0.0881594516841337,0.3819314611818992,-6.152187922475461,-5.637835742292438,0.9861473283042133
