clean_rrmse,fold,lambda_a,lambda_y,low_eog_observation_retention,method,panel,remaining_ratio,seed
0.5068573072009409,2,1,0.5,,CALIB_ENERGY_DET_MATCH,paired,,20260828
0.4996282000101928,2,1,0.5,,CALIB_ENERGY_DET_WRONG,paired,,20260828
0.6053647356044772,2,1,0.5,,POP_ENERGY_DET,paired,,20260828
0.5071525493367517,2,1,0.5,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260828
0.5004963879121836,2,1,0.5,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260828
0.5986935839221891,2,1,0.5,,POP_ENERGY_SDEDIT,paired,,20260828
,2,1,0.5,0.7950931579495469,CALIB_ENERGY_DET_MATCH,natural,1.1545825687547524,20260828
,2,1,0.5,0.7847176642001917,CALIB_ENERGY_DET_WRONG,natural,1.2091265817483265,20260828
,2,1,0.5,0.8288363520211229,POP_ENERGY_DET,natural,1.021659464885791,20260828
,2,1,0.5,0.79250129009597,CALIB_ENERGY_SDEDIT_MATCH,natural,1.1629515175397198,20260828
,2,1,0.5,0.7816412386018783,CALIB_ENERGY_SDEDIT_WRONG,natural,1.2155508575960994,20260828
,2,1,0.5,0.8295164766410986,POP_ENERGY_SDEDIT,natural,1.0110111366957426,20260828
0.5100277404296018,2,1,2,,CALIB_ENERGY_DET_MATCH,paired,,20260828
0.5038939773160868,2,1,2,,CALIB_ENERGY_DET_WRONG,paired,,20260828
0.6071592791995499,2,1,2,,POP_ENERGY_DET,paired,,20260828
0.5101853440246487,2,1,2,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260828
0.5044352839261895,2,1,2,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260828
0.6014001142527073,2,1,2,,POP_ENERGY_SDEDIT,paired,,20260828
,2,1,2,0.8452544218162075,CALIB_ENERGY_DET_MATCH,natural,1.149579895970722,20260828
,2,1,2,0.8350696032478785,CALIB_ENERGY_DET_WRONG,natural,1.2003991845995188,20260828
,2,1,2,0.8823400436279675,POP_ENERGY_DET,natural,1.000912352775534,20260828
,2,1,2,0.8434453115332872,CALIB_ENERGY_SDEDIT_MATCH,natural,1.1559076495468616,20260828
,2,1,2,0.8328608420755094,CALIB_ENERGY_SDEDIT_WRONG,natural,1.2050255360081792,20260828
,2,1,2,0.8825805617962033,POP_ENERGY_SDEDIT,natural,0.9931488391011953,20260828
0.5288076356070329,2,1,8,,CALIB_ENERGY_DET_MATCH,paired,,20260828
0.5246425600447159,2,1,8,,CALIB_ENERGY_DET_WRONG,paired,,20260828
0.6238088932295796,2,1,8,,POP_ENERGY_DET,paired,,20260828
0.5289835618277721,2,1,8,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260828
0.5249048299216762,2,1,8,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260828
0.618838794529438,2,1,8,,POP_ENERGY_SDEDIT,paired,,20260828
,2,1,8,0.8990222988650203,CALIB_ENERGY_DET_MATCH,natural,1.178619520738721,20260828
,2,1,8,0.8893877870092789,CALIB_ENERGY_DET_WRONG,natural,1.2233439404517412,20260828
,2,1,8,0.9395112824082995,POP_ENERGY_DET,natural,1.0111006597677867,20260828
,2,1,8,0.8980445900427488,CALIB_ENERGY_SDEDIT_MATCH,natural,1.1835185484960675,20260828
,2,1,8,0.8881643557882247,CALIB_ENERGY_SDEDIT_WRONG,natural,1.2268449903155367,20260828
,2,1,8,0.9394121932758329,POP_ENERGY_SDEDIT,natural,1.006431668996811,20260828
