clean_rrmse,fold,lambda_a,lambda_y,low_eog_observation_retention,method,panel,remaining_ratio,seed
0.49411352997412905,3,1,0.5,,CALIB_ENERGY_DET_MATCH,paired,,20260830
0.5003659403228085,3,1,0.5,,CALIB_ENERGY_DET_WRONG,paired,,20260830
0.4940434165109764,3,1,0.5,,POP_ENERGY_DET,paired,,20260830
0.49479063181206584,3,1,0.5,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260830
0.5005893055204069,3,1,0.5,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260830
0.49335663310800254,3,1,0.5,,POP_ENERGY_SDEDIT,paired,,20260830
,3,1,0.5,0.8247928855707869,CALIB_ENERGY_DET_MATCH,natural,1.0101446453481913,20260830
,3,1,0.5,0.8258692195716625,CALIB_ENERGY_DET_WRONG,natural,1.0035417582839727,20260830
,3,1,0.5,0.8279517675206686,POP_ENERGY_DET,natural,1.0015736495455105,20260830
,3,1,0.5,0.8235562233797585,CALIB_ENERGY_SDEDIT_MATCH,natural,1.0118034904201825,20260830
,3,1,0.5,0.8250279972950617,CALIB_ENERGY_SDEDIT_WRONG,natural,1.0046701704462369,20260830
,3,1,0.5,0.8240384422630692,POP_ENERGY_SDEDIT,natural,1.0168928913772106,20260830
0.4866382480201234,3,1,2,,CALIB_ENERGY_DET_MATCH,paired,,20260830
0.49201538802299183,3,1,2,,CALIB_ENERGY_DET_WRONG,paired,,20260830
0.486372630311962,3,1,2,,POP_ENERGY_DET,paired,,20260830
0.48709978492115624,3,1,2,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260830
0.49214429515510955,3,1,2,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260830
0.4859880993135448,3,1,2,,POP_ENERGY_SDEDIT,paired,,20260830
,3,1,2,0.8672669610047402,CALIB_ENERGY_DET_MATCH,natural,1.0340921208262444,20260830
,3,1,2,0.8718815873726271,CALIB_ENERGY_DET_WRONG,natural,1.018751769637068,20260830
,3,1,2,0.8708416798811717,POP_ENERGY_DET,natural,1.0262868565817673,20260830
,3,1,2,0.8665752337352993,CALIB_ENERGY_SDEDIT_MATCH,natural,1.0346541212250788,20260830
,3,1,2,0.8714414734664994,CALIB_ENERGY_SDEDIT_WRONG,natural,1.0190192945301533,20260830
,3,1,2,0.8678537021429898,POP_ENERGY_SDEDIT,natural,1.0382759838054578,20260830
0.48754643532326253,3,1,8,,CALIB_ENERGY_DET_MATCH,paired,,20260830
0.49143023156405735,3,1,8,,CALIB_ENERGY_DET_WRONG,paired,,20260830
0.48719437738145643,3,1,8,,POP_ENERGY_DET,paired,,20260830
0.4877874433126029,3,1,8,,CALIB_ENERGY_SDEDIT_MATCH,paired,,20260830
0.4914818937783518,3,1,8,,CALIB_ENERGY_SDEDIT_WRONG,paired,,20260830
0.486969130038536,3,1,8,,POP_ENERGY_SDEDIT,paired,,20260830
,3,1,8,0.9094473666724904,CALIB_ENERGY_DET_MATCH,natural,1.0777710837622483,20260830
,3,1,8,0.9164269819060186,CALIB_ENERGY_DET_WRONG,natural,1.0572536960244179,20260830
,3,1,8,0.9129188160198586,POP_ENERGY_DET,natural,1.0716209380577009,20260830
,3,1,8,0.9093063836820269,CALIB_ENERGY_SDEDIT_MATCH,natural,1.0774080827832222,20260830
,3,1,8,0.9163880555909903,CALIB_ENERGY_SDEDIT_WRONG,natural,1.0567867439240217,20260830
,3,1,8,0.9108548885657607,POP_ENERGY_SDEDIT,natural,1.0806050679335992,20260830
