fold_id,study,recording_key,basis,ceiling,raw_rrmse,representation_eligible,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study01_layout_01_heldout_00,study01,study01/study01_p03,A_POP,ORACLE_TANH,0.7630288600921631,True,0.6238077878952026,0.847007420326346,1.7498035728931427,0.8175415396690369,0.2485552877187729
study01_layout_01_heldout_00,study01,study01/study01_p03,A_MATCH120,ORACLE_PROJECTION,0.7630288600921631,True,0.3712747097015381,0.9376588774514274,6.256911754608154,0.48658013343811035,0.3786071836948395
study01_layout_01_heldout_00,study01,study01/study01_p03,A_MATCH120,ORACLE_CLIP,0.7630288600921631,True,0.3712747097015381,0.9376588774514274,6.256911754608154,0.48658013343811035,0.3786071836948395
study01_layout_01_heldout_00,study01,study01/study01_p03,A_MATCH120,ORACLE_TANH,0.7630288600921631,True,0.371398001909256,0.9376089991739358,6.254028677940369,0.48674172163009644,0.3744312822818756
study01_layout_01_heldout_00,study01,study01/study01_p03,A_EB120,ORACLE_PROJECTION,0.7630288600921631,True,0.4756666123867035,0.9030030920924242,4.104766249656677,0.6233927011489868,0.338855504989624
study01_layout_01_heldout_00,study01,study01/study01_p03,A_EB120,ORACLE_CLIP,0.7630288600921631,True,0.4756666123867035,0.9030030920924242,4.104766249656677,0.6233927011489868,0.338855504989624
study01_layout_01_heldout_00,study01,study01/study01_p03,A_EB120,ORACLE_TANH,0.7630288600921631,True,0.4757470190525055,0.9029571133894946,4.103298187255859,0.6234980225563049,0.33507493138313293
study01_layout_01_heldout_01,study01,study01/study01_p04,A_POP,ORACLE_PROJECTION,0.5449263453483582,True,0.20843909680843353,0.9790254070160416,8.347172141075134,0.3825087547302246,0.3808983564376831
study01_layout_01_heldout_01,study01,study01/study01_p04,A_POP,ORACLE_CLIP,0.5449263453483582,True,0.20843909680843353,0.9790254070160416,8.347172141075134,0.3825087547302246,0.3808983564376831
study01_layout_01_heldout_01,study01,study01/study01_p04,A_POP,ORACLE_TANH,0.5449263453483582,True,0.2085399031639099,0.978999046904751,8.34297239780426,0.3826937675476074,0.3776702284812927
study01_layout_01_heldout_01,study01,study01/study01_p04,A_MATCH120,ORACLE_PROJECTION,0.5449263453483582,True,0.26616421341896057,0.9665635689968483,6.223762631416321,0.48844069242477417,0.3597273826599121
study01_layout_01_heldout_01,study01,study01/study01_p04,A_MATCH120,ORACLE_CLIP,0.5449263453483582,True,0.26616421341896057,0.9665635689968483,6.223762631416321,0.48844069242477417,0.3597273826599121
study01_layout_01_heldout_01,study01,study01/study01_p04,A_MATCH120,ORACLE_TANH,0.5449263453483582,True,0.26621246337890625,0.9665398610268433,6.222188472747803,0.4885292649269104,0.35709843039512634
study01_layout_01_heldout_01,study01,study01/study01_p04,A_EB120,ORACLE_PROJECTION,0.5449263453483582,True,0.2237553596496582,0.9759486097924411,7.731286883354187,0.41061580181121826,0.3758922219276428
study01_layout_01_heldout_01,study01,study01/study01_p04,A_EB120,ORACLE_CLIP,0.5449263453483582,True,0.2237553596496582,0.9759486097924411,7.731286883354187,0.41061580181121826,0.3758922219276428
study01_layout_01_heldout_01,study01,study01/study01_p04,A_EB120,ORACLE_TANH,0.5449263453483582,True,0.2238502949476242,0.9759197739897615,7.72760272026062,0.41078999638557434,0.3726929724216461
study01_layout_01_heldout_01,study01,study01/study01_p05,A_POP,ORACLE_PROJECTION,2.436594247817993,True,0.9625023007392883,0.7167055620783668,8.067629337310791,0.3950195014476776,1.383817434310913
study01_layout_01_heldout_01,study01,study01/study01_p05,A_POP,ORACLE_CLIP,2.436594247817993,True,0.9651994109153748,0.7172011289187309,8.043323755264282,0.3961264193058014,1.373883605003357
study01_layout_01_heldout_01,study01,study01/study01_p05,A_POP,ORACLE_TANH,2.436594247817993,True,1.0040688514709473,0.7000991929318869,7.700394988059998,0.4120787978172302,1.2443829774856567
study01_layout_01_heldout_01,study01,study01/study01_p05,A_MATCH120,ORACLE_PROJECTION,2.436594247817993,True,0.9306818246841431,0.7246925111108362,8.359639644622803,0.38196009397506714,1.3921113014221191
study01_layout_01_heldout_01,study01,study01/study01_p05,A_MATCH120,ORACLE_CLIP,2.436594247817993,True,0.9411153197288513,0.7222365397873438,8.262808322906494,0.3862420916557312,1.3737788200378418
study01_layout_01_heldout_01,study01,study01/study01_p05,A_MATCH120,ORACLE_TANH,2.436594247817993,True,0.9850585460662842,0.7037717394208706,7.866424322128296,0.4042768180370331,1.2425174713134766
study01_layout_01_heldout_01,study01,study01/study01_p05,A_EB120,ORACLE_PROJECTION,2.436594247817993,True,0.8684230446815491,0.7491462069202531,8.961037397384644,0.35640856623649597,1.4074026346206665
study01_layout_01_heldout_01,study01,study01/study01_p05,A_EB120,ORACLE_CLIP,2.436594247817993,True,0.8792194128036499,0.7464384414833896,8.853719830513,0.36083948612213135,1.3886163234710693
study01_layout_01_heldout_01,study01,study01/study01_p05,A_EB120,ORACLE_TANH,2.436594247817993,True,0.927683413028717,0.7259346155003075,8.387669324874878,0.3807295262813568,1.2549785375595093
study02_layout_02_heldout_03,study02,study02/study02_p11,A_POP,ORACLE_PROJECTION,0.2885408401489258,True,0.12280602008104324,0.9924881710934746,7.419753074645996,0.4256105422973633,0.3381856381893158
study02_layout_02_heldout_03,study02,study02/study02_p11,A_POP,ORACLE_CLIP,0.2885408401489258,True,0.12280602008104324,0.9924881710934746,7.419753074645996,0.4256105422973633,0.3381856381893158
study02_layout_02_heldout_03,study02,study02/study02_p11,A_POP,ORACLE_TANH,0.2885408401489258,True,0.12352671474218369,0.9924033501951973,7.3689281940460205,0.42810824513435364,0.3272004723548889
study02_layout_02_heldout_03,study02,study02/study02_p11,A_MATCH120,ORACLE_PROJECTION,0.2885408401489258,True,0.22881154716014862,0.9747087672728306,2.014586925506592,0.7929953336715698,0.22768324613571167
study02_layout_02_heldout_03,study02,study02/study02_p11,A_MATCH120,ORACLE_CLIP,0.2885408401489258,True,0.22881154716014862,0.9747087672728306,2.014586925506592,0.7929953336715698,0.22768324613571167
study02_layout_02_heldout_03,study02,study02/study02_p11,A_MATCH120,ORACLE_TANH,0.2885408401489258,True,0.22881539165973663,0.9747104674080999,2.01444074511528,0.7930086851119995,0.2264930158853531
study02_layout_02_heldout_03,study02,study02/study02_p11,A_EB120,ORACLE_PROJECTION,0.2885408401489258,True,0.1929653435945511,0.9817200407692517,3.4945595264434814,0.6687626838684082,0.2778550684452057
study02_layout_02_heldout_03,study02,study02/study02_p11,A_EB120,ORACLE_CLIP,0.2885408401489258,True,0.1929653435945511,0.9817200407692517,3.4945595264434814,0.6687626838684082,0.2778550684452057
study02_layout_02_heldout_03,study02,study02/study02_p11,A_EB120,ORACLE_TANH,0.2885408401489258,True,0.19301873445510864,0.9817157960128751,3.4921568632125854,0.668947696685791,0.27410364151000977
study02_layout_02_heldout_03,study02,study02/study02_p12,A_POP,ORACLE_PROJECTION,0.5776519179344177,True,0.2753615081310272,0.9645073952746263,6.43526017665863,0.4766910672187805,0.41856613755226135
study02_layout_02_heldout_03,study02,study02/study02_p12,A_POP,ORACLE_CLIP,0.5776519179344177,True,0.2753966450691223,0.9645114096762787,6.434151530265808,0.4767518937587738,0.41780227422714233
study02_layout_02_heldout_03,study02,study02/study02_p12,A_POP,ORACLE_TANH,0.5776519179344177,True,0.28120213747024536,0.9633912164224818,6.252952218055725,0.4868020713329315,0.38771581649780273
study02_layout_02_heldout_03,study02,study02/study02_p12,A_MATCH120,ORACLE_PROJECTION,0.5776519179344177,True,0.2341020554304123,0.9738502648135736,7.845219373703003,0.4052649140357971,0.43529242277145386
study02_layout_02_heldout_03,study02,study02/study02_p12,A_MATCH120,ORACLE_CLIP,0.5776519179344177,True,0.23432135581970215,0.9738243144872494,7.837087512016296,0.4056445360183716,0.43355298042297363
study02_layout_02_heldout_03,study02,study02/study02_p12,A_MATCH120,ORACLE_TANH,0.5776519179344177,True,0.24310864508152008,0.9721753424420605,7.5173163414001465,0.4208565950393677,0.3995683491230011
study02_layout_02_heldout_03,study02,study02/study02_p12,A_EB120,ORACLE_PROJECTION,0.5776519179344177,True,0.23215141892433167,0.9742401132158327,7.917897701263428,0.40188807249069214,0.43600165843963623
study02_layout_02_heldout_03,study02,study02/study02_p12,A_EB120,ORACLE_CLIP,0.5776519179344177,True,0.23234622180461884,0.9742180031715918,7.9106128215789795,0.4022253155708313,0.43437659740448
study02_layout_02_heldout_03,study02,study02/study02_p12,A_EB120,ORACLE_TANH,0.5776519179344177,True,0.24091194570064545,0.9726212978503677,7.596157789230347,0.41705381870269775,0.4009621739387512
study04_layout_04_heldout_01,study04,study04/study04_p28,A_POP,ORACLE_PROJECTION,0.36284908652305603,True,0.09947395324707031,0.9950714108854639,11.240334510803223,0.2741468846797943,0.22318826615810394
study04_layout_04_heldout_01,study04,study04/study04_p28,A_POP,ORACLE_CLIP,0.36284908652305603,True,0.09947395324707031,0.9950714108854639,11.240334510803223,0.2741468846797943,0.22318826615810394
study04_layout_04_heldout_01,study04,study04/study04_p28,A_POP,ORACLE_TANH,0.36284908652305603,True,0.09948861598968506,0.9950698787796297,11.239054203033447,0.274187296628952,0.222568541765213
study04_layout_04_heldout_01,study04,study04/study04_p28,A_MATCH120,ORACLE_PROJECTION,0.36284908652305603,True,0.10304011404514313,0.9947231154943081,10.934393405914307,0.28397512435913086,0.22252541780471802
study04_layout_04_heldout_01,study04,study04/study04_p28,A_MATCH120,ORACLE_CLIP,0.36284908652305603,True,0.10304011404514313,0.9947231154943081,10.934393405914307,0.28397512435913086,0.22252541780471802
study04_layout_04_heldout_01,study04,study04/study04_p28,A_MATCH120,ORACLE_TANH,0.36284908652305603,True,0.10306936502456665,0.9947199387118241,10.931929349899292,0.2840557098388672,0.22181466221809387
study04_layout_04_heldout_01,study04,study04/study04_p28,A_EB120,ORACLE_PROJECTION,0.36284908652305603,True,0.09507137537002563,0.9955016013386762,11.633524894714355,0.2620135545730591,0.2239718735218048
study04_layout_04_heldout_01,study04,study04/study04_p28,A_EB120,ORACLE_CLIP,0.36284908652305603,True,0.09507137537002563,0.9955016013386762,11.633524894714355,0.2620135545730591,0.2239718735218048
study04_layout_04_heldout_01,study04,study04/study04_p28,A_EB120,ORACLE_TANH,0.36284908652305603,True,0.09510182589292526,0.9954985790320947,11.630744934082031,0.26209744811058044,0.22325754165649414
study04_layout_04_heldout_01,study04,study04/study04_p29,A_POP,ORACLE_PROJECTION,0.3979455232620239,True,0.08917919546365738,0.99604931104465,12.991201877593994,0.22409899532794952,0.26792317628860474
study04_layout_04_heldout_01,study04,study04/study04_p29,A_POP,ORACLE_CLIP,0.3979455232620239,True,0.08917919546365738,0.99604931104465,12.991201877593994,0.22409899532794952,0.26792317628860474
study04_layout_04_heldout_01,study04,study04/study04_p29,A_POP,ORACLE_TANH,0.3979455232620239,True,0.08921309560537338,0.9960455880208937,12.987900972366333,0.22418418526649475,0.2668261229991913
study04_layout_04_heldout_01,study04,study04/study04_p29,A_MATCH120,ORACLE_PROJECTION,0.3979455232620239,True,0.08286689966917038,0.9965875696274373,13.628849983215332,0.20823679864406586,0.2688887119293213
study04_layout_04_heldout_01,study04,study04/study04_p29,A_MATCH120,ORACLE_CLIP,0.3979455232620239,True,0.08286689966917038,0.9965875696274373,13.628849983215332,0.20823679864406586,0.2688887119293213
study04_layout_04_heldout_01,study04,study04/study04_p29,A_MATCH120,ORACLE_TANH,0.3979455232620239,True,0.08290325850248337,0.9965839320270359,13.625040054321289,0.20832815766334534,0.26778969168663025
study04_layout_04_heldout_01,study04,study04/study04_p29,A_EB120,ORACLE_PROJECTION,0.3979455232620239,True,0.07961780577898026,0.9968486393164442,13.976268768310547,0.20007212460041046,0.2693568170070648
study04_layout_04_heldout_01,study04,study04/study04_p29,A_EB120,ORACLE_CLIP,0.3979455232620239,True,0.07961780577898026,0.9968486393164442,13.976268768310547,0.20007212460041046,0.2693568170070648
study04_layout_04_heldout_01,study04,study04/study04_p29,A_EB120,ORACLE_TANH,0.3979455232620239,True,0.0796569436788559,0.9968449380410234,13.971999883651733,0.20017047226428986,0.2682456374168396
