fold_id,study,recording_key,raw_fallback,U_D,U_P,U_W,U_S,DIFF_MATCH120_vs_POP,EB_DEPLOY_vs_FIXED,diff_deploy_rrmse,raw_rrmse,wrong_donors
study01_layout_01_heldout_00,study01,study01/study01_p01,False,0.015736281871795654,0.019324421882629395,0.011644363403320312,0.016782820224761963,-0.012910723686218262,0.0,0.593921959400177,0.5798600316047668,2
study01_layout_01_heldout_00,study01,study01/study01_p02,False,-0.009997159242630005,0.02868637442588806,0.005578234791755676,0.02572980523109436,0.06401017308235168,0.0,0.44860342144966125,0.4241849184036255,2
study01_layout_01_heldout_00,study01,study01/study01_p03,False,0.002039313316345215,0.0034241080284118652,-0.014748871326446533,0.00018298625946044922,0.2482140064239502,0.0,0.757461428642273,0.7630288600921631,2
study01_layout_01_heldout_01,study01,study01/study01_p04,False,0.005597323179244995,-0.008688747882843018,0.007854849100112915,-0.012263298034667969,-0.022372156381607056,0.0,0.4826124906539917,0.5449263453483582,1
study01_layout_01_heldout_01,study01,study01/study01_p05,False,-0.015857458114624023,0.1671757698059082,0.2151581048965454,0.021652579307556152,0.12074518203735352,0.0,1.0551588535308838,2.436594247817993,1
study02_layout_02_heldout_03,study02,study02/study02_p11,False,0.007991194725036621,-0.10220268368721008,-0.12267526984214783,-0.10600247979164124,-0.1490652859210968,0.0,0.43086087703704834,0.2885408401489258,1
study02_layout_02_heldout_03,study02,study02/study02_p12,False,0.006541728973388672,0.031503766775131226,0.117544025182724,0.020503491163253784,0.02824157476425171,0.0,0.3673030734062195,0.5776519179344177,1
study04_layout_04_heldout_01,study04,study04/study04_p28,False,0.024748221039772034,0.0020562857389450073,-0.0034280717372894287,-0.003199264407157898,-0.0030683428049087524,0.0,0.23717181384563446,0.36284908652305603,1
study04_layout_04_heldout_01,study04,study04/study04_p29,False,0.0468887984752655,0.0019194185733795166,0.003929018974304199,0.0003590881824493408,0.0013508498668670654,0.0,0.2653808295726776,0.3979455232620239,1
