budget_seconds,fold_id,study,recording_key,arm,composite_proxy,fixed_lambda,reliability_lambda,full_lambda,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,POP,0.7884444361098643,0.59,0.5798426749017881,0.2193711167115025,0.4673646225659702,0.2645308156929542,0.40169222544554056,0.48374439787235596
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,RAW_MATCH,0.9432868746208294,0.59,0.5798426749017881,0.2193711167115025,0.5705531562411794,0.3182744981484989,0.4140446599096147,0.583607910481369
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,FIXED_LAMBDA,0.7347528812621441,0.59,0.5798426749017881,0.2193711167115025,0.45306557227232397,0.24997743073781145,0.32585249009088896,0.45219020151524375
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,RELIABILITY_ONLY,0.7318358230815349,0.59,0.5798426749017881,0.2193711167115025,0.4511720900962499,0.2490574326835911,0.32518240546448973,0.4502601498514948
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,FULL_FEATURE,0.7184891875032342,0.59,0.5798426749017881,0.2193711167115025,0.4334076715867541,0.2453050323638212,0.3504674839271704,0.43813740674669593
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,EB_SHUFFLED,0.7621007809019769,0.59,0.5798426749017881,0.2193711167115025,0.4678579846837575,0.26447811334709237,0.40374268830448673,0.45724839872443573
60.0,study02_layout_02_heldout_06,study02,study02/study02_p17,EB_WRONG_0,1.0380569050625454,0.59,0.5798426749017881,0.2193711167115025,0.659905527639616,0.3479912146373794,0.6326719687272542,0.6267984935524407
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,POP,0.9680784810230743,0.59,0.505682323088268,0.8318012152579147,0.5048715095846449,0.3281706234823488,0.4887242117694542,0.59103543636378
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,RAW_MATCH,1.0427023975965044,0.59,0.505682323088268,0.8318012152579147,0.655894080539435,0.355122355139613,0.6253163415030096,0.6250484083065906
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,FIXED_LAMBDA,0.8050124862723926,0.59,0.505682323088268,0.8318012152579147,0.4649344221884912,0.30879194693274997,0.44535816549731433,0.4516847227899112
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,RELIABILITY_ONLY,0.7916976723663867,0.59,0.505682323088268,0.8318012152579147,0.4543677726501833,0.30633383029044586,0.4392132935932897,0.44144251271661183
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,FULL_FEATURE,0.9189012602579186,0.59,0.505682323088268,0.8318012152579147,0.5503156724879286,0.3325942394845395,0.519154754491197,0.5343915453242595
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,EB_SHUFFLED,1.3241975114599078,0.59,0.505682323088268,0.8318012152579147,0.7175680281788728,0.43525367539614607,0.5806618152910137,0.8308776545346604
60.0,study02_layout_02_heldout_06,study02,study02/study02_p18,EB_WRONG_0,0.8902154777763995,0.59,0.505682323088268,0.8318012152579147,0.4749904594960341,0.30104239121937476,0.48631042864873947,0.5405420436921509
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,POP,0.9957372694659898,0.66,0.42817476320435444,0.25255118903659723,0.6400010779173246,0.3109838407232375,0.6961042504768923,0.6151430036950631
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,RAW_MATCH,1.2605447960989933,0.66,0.42817476320435444,0.25255118903659723,0.8520062927085658,0.3989329015762792,0.695961102470658,0.7920157842756482
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,FIXED_LAMBDA,1.0480137133129854,0.66,0.42817476320435444,0.25255118903659723,0.6857449282559464,0.3412605538271257,0.6412559956801733,0.6426275599178424
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,RELIABILITY_ONLY,0.954448200533059,0.66,0.42817476320435444,0.25255118903659723,0.6113618902918806,0.3039953234068616,0.6440062593267755,0.5860522511935199
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,FULL_FEATURE,0.9339216062598994,0.66,0.42817476320435444,0.25255118903659723,0.5988953638132035,0.2925090984973928,0.6508387844252513,0.5763286293199814
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,EB_SHUFFLED,1.0147004388216163,0.66,0.42817476320435444,0.25255118903659723,0.6412618852153309,0.3107398974920005,0.7033796712036702,0.6336225742092487
60.0,study03_layout_03_heldout_00,study03,study03/study03_p03,EB_WRONG_0,0.9957372694659898,0.66,0.42817476320435444,0.25255118903659723,0.6400010779173246,0.3109838407232375,0.6961042504768923,0.6151430036950631
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,POP,1.4770448451825549,0.66,0.7664473440692564,0.0,0.9606856454735292,0.5470219753585175,0.8542784192300481,0.8445950279010326
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,RAW_MATCH,0.7547391142791358,0.66,0.7664473440692564,0.0,0.4614017743976343,0.2047953395518257,0.8991810898714583,0.46002566574016424
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,FIXED_LAMBDA,0.8345409256037135,0.66,0.7664473440692564,0.0,0.5007512646697486,0.22854241084867224,0.7929245391522851,0.5267060608398128
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,RELIABILITY_ONLY,0.7892664858324777,0.66,0.7664473440692564,0.0,0.4770762421932971,0.21281984059684178,0.8125924571583873,0.4951873995197972
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,FULL_FEATURE,1.4770448451825549,0.66,0.7664473440692564,0.0,0.9606856454735292,0.5470219753585175,0.8542784192300481,0.8445950279010326
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,EB_SHUFFLED,1.4770448451825549,0.66,0.7664473440692564,0.0,0.9606856454735292,0.5470219753585175,0.8542784192300481,0.8445950279010326
60.0,study03_layout_03_heldout_00,study03,study03/study03_p19,EB_WRONG_0,1.5231725129740767,0.66,0.7664473440692564,0.0,0.9849399464089782,0.575947798811954,0.8816378920739459,0.8590609249547282
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,POP,1.213653648702461,0.63,0.5490092411364232,1.0,0.7458466280108783,0.3975067657851067,1.1221054990131956,0.7039363330160348
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,RAW_MATCH,0.9498790645607507,0.63,0.5490092411364232,1.0,0.662199654535648,0.2643120745451479,0.6084501128181697,0.6247219787337858
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,FIXED_LAMBDA,0.8831191845050763,0.63,0.5490092411364232,1.0,0.5372212776382791,0.2638614925657094,0.9180786603717193,0.5274498259021949
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,RELIABILITY_ONLY,0.8963894098286982,0.63,0.5490092411364232,1.0,0.5355964518037561,0.2726561046927044,0.9710748287080869,0.5266258222651851
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,FULL_FEATURE,0.9498790645607507,0.63,0.5490092411364232,1.0,0.662199654535648,0.2643120745451479,0.6084501128181697,0.6247219787337858
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,EB_SHUFFLED,1.8213665037809132,0.63,0.5490092411364232,1.0,1.4137562744739387,0.6657783735514295,1.5457756544327774,1.001010564786206
60.0,study03_layout_03_heldout_01,study03,study03/study03_p20,EB_WRONG_0,1.213653648702461,0.63,0.5490092411364232,1.0,0.7458466280108783,0.3975067657851067,1.1221054990131956,0.7039363330160348
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,POP,1.0052919154651845,0.63,0.7203067759839943,0.0,0.4915202763851158,0.2915975568191373,0.3866113265365378,0.6750332259923933
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,RAW_MATCH,0.7009945599933772,0.63,0.7203067759839943,0.0,0.4388438039517647,0.20030142202026757,0.40152894596181005,0.46054024337692867
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,FIXED_LAMBDA,0.7504989926626602,0.63,0.7203067759839943,0.0,0.40508881763362986,0.20518437661928637,0.36425827062437816,0.5088887889809359
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,RELIABILITY_ONLY,0.7326318080481997,0.63,0.7203067759839943,0.0,0.41192029797741564,0.20264406778884034,0.371983434240251,0.49278939683533435
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,FULL_FEATURE,1.0052919154651845,0.63,0.7203067759839943,0.0,0.4915202763851158,0.2915975568191373,0.3866113265365378,0.6750332259923933
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,EB_SHUFFLED,1.0052919154651845,0.63,0.7203067759839943,0.0,0.4915202763851158,0.2915975568191373,0.3866113265365378,0.6750332259923933
60.0,study03_layout_03_heldout_01,study03,study03/study03_p21,EB_WRONG_0,1.4940896299920516,0.63,0.7203067759839943,0.0,1.0149500630672714,0.4781756524361132,1.326094089709003,0.883304568585038
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,POP,1.339763474435539,0.63,0.3865709064939378,0.13686900317732822,0.7190421556052582,0.4914417709059322,0.5044200853469067,0.797879694994916
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,RAW_MATCH,1.1832641183435706,0.63,0.3865709064939378,0.13686900317732822,0.6732069149878879,0.3463978469117642,0.5741164968298041,0.7794546217488261
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,FIXED_LAMBDA,1.0088280170984238,0.63,0.3865709064939378,0.13686900317732822,0.594893875118634,0.3233243391232626,0.4906180463587748,0.6364418733392838
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,RELIABILITY_ONLY,1.056847722233841,0.63,0.3865709064939378,0.13686900317732822,0.6042161376563804,0.37069183345834056,0.4706068385128022,0.6390952049242202
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,FULL_FEATURE,1.2187481440914092,0.63,0.3865709064939378,0.13686900317732822,0.6692084689467583,0.4472312070228291,0.47250913949830076,0.7242660231187501
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,EB_SHUFFLED,1.2674773753436217,0.63,0.3865709064939378,0.13686900317732822,0.7192748069499032,0.4915994837498645,0.5042139755779141,0.7254564940359658
60.0,study03_layout_03_heldout_02,study03,study03/study03_p22,EB_WRONG_0,1.339763474435539,0.63,0.3865709064939378,0.13686900317732822,0.7190421556052582,0.4914417709059322,0.5044200853469067,0.797879694994916
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,POP,1.692497049098301,0.63,0.7751551710962589,0.0,0.8894413309010066,0.5880772952666152,0.9236547038354724,1.0120542834481383
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,RAW_MATCH,1.2877396740355334,0.63,0.7751551710962589,0.0,0.7383392836419405,0.42911439246050537,0.9011798666584498,0.768507294909183
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,FIXED_LAMBDA,1.3168286772874234,0.63,0.7751551710962589,0.0,0.7398807465688784,0.4714157877985374,0.839750326883613,0.7614378568005247
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,RELIABILITY_ONLY,1.281954503796367,0.63,0.7751551710962589,0.0,0.7287910499944112,0.4477758734989024,0.8581308486969373,0.748365545427771
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,FULL_FEATURE,1.692497049098301,0.63,0.7751551710962589,0.0,0.8894413309010066,0.5880772952666152,0.9236547038354724,1.0120542834481383
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,EB_SHUFFLED,1.692497049098301,0.63,0.7751551710962589,0.0,0.8894413309010066,0.5880772952666152,0.9236547038354724,1.0120542834481383
60.0,study03_layout_03_heldout_02,study03,study03/study03_p23,EB_WRONG_0,1.6442600396681522,0.63,0.7751551710962589,0.0,0.8790279488394491,0.574352153126469,0.9170936668552339,0.9781985198561597
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,POP,1.0130094600181598,0.65,0.9174013370721776,0.7289598744198968,0.5767462471482282,0.33847045201114045,0.5558175125373208,0.6189572567532872
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,RAW_MATCH,0.7266526153502728,0.65,0.9174013370721776,0.7289598744198968,0.4341141181217498,0.2229974141313046,0.5833870650315351,0.44531649471581475
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,FIXED_LAMBDA,0.7389293463453296,0.65,0.9174013370721776,0.7289598744198968,0.4151216761888879,0.22132541752070106,0.46953300090934136,0.4706506287336944
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,RELIABILITY_ONLY,0.723187495562144,0.65,0.9174013370721776,0.7289598744198968,0.4260255249620776,0.22075763872199414,0.5548861164706715,0.44694124519308265
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,FULL_FEATURE,0.7297560617839361,0.65,0.9174013370721776,0.7289598744198968,0.4151888753442783,0.22001492343708484,0.4889921279404329,0.460841925552808
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,EB_SHUFFLED,1.2939620743113003,0.65,0.9174013370721776,0.7289598744198968,0.6278110998999781,0.35718284478234297,0.5800757563472771,0.8787716538942296
60.0,study03_layout_03_heldout_03,study03,study03/study03_p24,EB_WRONG_0,1.1799645439706865,0.65,0.9174013370721776,0.7289598744198968,0.65058424571027,0.405600717436998,0.549562829533711,0.7194075435803174
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,POP,0.9295902460901277,0.65,0.7063331681377388,0.8014296449060218,0.4969383424401578,0.3184955409293325,0.47564904559391835,0.5635298006014035
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,RAW_MATCH,0.7492365229402462,0.65,0.7063331681377388,0.8014296449060218,0.4584510414715277,0.2552263765537887,0.4500645528941536,0.4490036910970421
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,FIXED_LAMBDA,0.6559366646058042,0.65,0.7063331681377388,0.8014296449060218,0.3914059528171717,0.2342413378540756,0.3902925440540084,0.3826660723463277
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,RELIABILITY_ONLY,0.6569274622813221,0.65,0.7063331681377388,0.8014296449060218,0.39344976227051437,0.23244894654654497,0.39316248772698503,0.3851622669620786
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,FULL_FEATURE,0.6708750464906188,0.65,0.7063331681377388,0.8014296449060218,0.40434555208041784,0.23354902215639411,0.40278423535762625,0.3970476007984621
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,EB_SHUFFLED,1.2080443077695329,0.65,0.7063331681377388,0.8014296449060218,0.5378694857053842,0.3419283232953073,0.5371942368901497,0.8123965607852106
60.0,study03_layout_03_heldout_03,study03,study03/study03_p25,EB_WRONG_0,1.2574252284032204,0.65,0.7063331681377388,0.8014296449060218,0.5723976264345282,0.35676699360208675,0.6211721731745657,0.8385410174836769
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,POP,0.936294224976802,0.68,0.6809703323101302,0.7350739305443739,0.5126327141782185,0.3051877857594168,0.5056725134768161,0.5805391878697036
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,RAW_MATCH,0.9941110718214577,0.68,0.6809703323101302,0.7350739305443739,0.6038030698931446,0.3176479904763238,0.612655302363499,0.615197551108784
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,FIXED_LAMBDA,0.847283587290883,0.68,0.6809703323101302,0.7350739305443739,0.5260054306730787,0.28115588692629645,0.5433410033260584,0.5117936000319807
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,RELIABILITY_ONLY,0.8476361126351248,0.68,0.6809703323101302,0.7350739305443739,0.5262550723669324,0.2812666161656232,0.5437424538222682,0.5119952510872748
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,FULL_FEATURE,0.8675238515527477,0.68,0.6809703323101302,0.7350739305443739,0.5401393617450163,0.2875239213841948,0.5553410092123136,0.5244658292473215
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,EB_SHUFFLED,1.2600301735825898,0.68,0.6809703323101302,0.7350739305443739,0.5660333402308046,0.334606540531386,0.5513491557696413,0.8702887174742397
60.0,study03_layout_03_heldout_04,study03,study03/study03_p26,EB_WRONG_0,1.025347635258631,0.68,0.6809703323101302,0.7350739305443739,0.6255157437273473,0.36564518567387844,0.6177497933190746,0.5979274702528452
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,POP,1.1544333353036496,0.68,1.0,1.0,0.6993066602141537,0.3735725406037059,0.6961503198082739,0.7112457627191162
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,RAW_MATCH,0.9417943300767269,0.68,1.0,1.0,0.5784989031249838,0.30620968970305834,0.5261775362190925,0.5829668867517592
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,FIXED_LAMBDA,0.9574121752575752,0.68,1.0,1.0,0.5652629976490922,0.30148001330037083,0.5343337812043438,0.6024987838367699
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,RELIABILITY_ONLY,0.9417943300767269,0.68,1.0,1.0,0.5784989031249838,0.30620968970305834,0.5261775362190925,0.5829668867517592
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,FULL_FEATURE,0.9417943300767269,0.68,1.0,1.0,0.5784989031249838,0.30620968970305834,0.5261775362190925,0.5829668867517592
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,EB_SHUFFLED,1.7921860050298495,0.68,1.0,1.0,1.3848758522278617,0.6304473187601294,1.6268488530230119,0.999053800967419
60.0,study03_layout_03_heldout_04,study03,study03/study03_p27,EB_WRONG_0,1.093827575168175,0.68,1.0,1.0,0.6813161364750598,0.3689270185341185,0.7803184507781609,0.6468687115562403
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,POP,0.901701432629938,0.59,0.5246550537813528,0.4673657640949869,0.5427604984098157,0.30148713828182205,0.49816221779194136,0.5503980725689217
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,RAW_MATCH,1.1439287639076743,0.59,0.5246550537813528,0.4673657640949869,0.6410071987837778,0.3864450271222122,0.6297340430384943,0.6945103324816128
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,FIXED_LAMBDA,0.8684751556712065,0.59,0.5246550537813528,0.4673657640949869,0.5104043867674865,0.30926047812257024,0.46300735573745905,0.5129139419748903
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,RELIABILITY_ONLY,0.8408306000469425,0.59,0.5246550537813528,0.4673657640949869,0.49730381049659644,0.29887658301461917,0.4511948186337908,0.4968345351689442
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,FULL_FEATURE,0.8219446022553875,0.59,0.5246550537813528,0.4673657640949869,0.48887096869357016,0.29094701103887827,0.4433361516123568,0.4866639760552735
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,EB_SHUFFLED,0.9573359792733586,0.59,0.5246550537813528,0.4673657640949869,0.5458551847981302,0.3033385265877791,0.5123996510375864,0.6027574875818208
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,EB_WRONG_0,1.9193542793083496,0.59,0.5246550537813528,0.4673657640949869,0.8163380083858867,0.4650302640329607,0.659642275810193,1.3883597876943694
60.0,study04_layout_04_heldout_00,study04,study04/study04_p03,EB_WRONG_1,0.942415294709462,0.59,0.5246550537813528,0.4673657640949869,0.5291867796127016,0.29762341563418726,0.49840255896397984,0.5949516231788767
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,POP,1.1461165730201643,0.59,0.5253717593213266,0.8861564540205057,0.6548766579252684,0.3672894264530602,0.44252830413129124,0.734574316153975
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,RAW_MATCH,0.7399619532435575,0.59,0.5253717593213266,0.8861564540205057,0.4543056384442304,0.2276874250716493,0.4246518614362951,0.46980934202827873
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,FIXED_LAMBDA,0.8006429377460005,0.59,0.5253717593213266,0.8861564540205057,0.4338420929241431,0.22336361858420947,0.37738458858529034,0.539540860303262
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,RELIABILITY_ONLY,0.8238283872403943,0.59,0.5253717593213266,0.8861564540205057,0.43749433489996586,0.22966776255645324,0.3751668001051833,0.5566439446734227
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,FULL_FEATURE,0.7445556816347948,0.59,0.5253717593213266,0.8861564540205057,0.4443483044834818,0.22215672881228854,0.408892182448466,0.48150973457765966
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,EB_SHUFFLED,1.5797059036998333,0.59,0.5253717593213266,0.8861564540205057,1.059395098571462,0.5260594023252265,0.8406964016911564,0.9695768612054911
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,EB_WRONG_0,1.20353357646948,0.59,0.5253717593213266,0.8861564540205057,0.7264972300975175,0.3801314741186714,0.5849317101055521,0.7649089313402532
60.0,study04_layout_04_heldout_00,study04,study04/study04_p08,EB_WRONG_1,1.1600001965059754,0.59,0.5253717593213266,0.8861564540205057,0.6891726816077334,0.39413827900969794,0.4302577867804543,0.722836138818232
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,POP,0.8488938805925617,0.59,0.5831889022833542,0.5691745944143087,0.45895776712610753,0.3075353374087206,0.3717143599433456,0.5041871071895065
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,RAW_MATCH,0.5676472062152488,0.59,0.5831889022833542,0.5691745944143087,0.33819349341060806,0.17506560040370864,0.46456429591658505,0.34612517621988165
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,FIXED_LAMBDA,0.577932311363405,0.59,0.5831889022833542,0.5691745944143087,0.31392123196137595,0.17187969546966383,0.37885630231971684,0.3681669856617694
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,RELIABILITY_ONLY,0.5793589729164133,0.59,0.5831889022833542,0.5691745944143087,0.3142634111491638,0.1724432026228071,0.3776753998697296,0.3691482303066332
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,FULL_FEATURE,0.5824698028707629,0.59,0.5831889022833542,0.5691745944143087,0.315064556897995,0.17368866504659428,0.37558120347385965,0.3712230174767826
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,EB_SHUFFLED,1.1165814371893412,0.59,0.5831889022833542,0.5691745944143087,0.48292639644310037,0.3185777986061464,0.4392594659298209,0.7540776919902128
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,EB_WRONG_0,0.9000679916009743,0.59,0.5831889022833542,0.5691745944143087,0.5003479573060525,0.31806909653658866,0.47751773320202323,0.5342471217441833
60.0,study04_layout_04_heldout_00,study04,study04/study04_p24,EB_WRONG_1,1.2381444365737753,0.59,0.5831889022833542,0.5691745944143087,0.6787915264275564,0.4191814670700435,0.5661054707507293,0.7623524224286589
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,POP,1.5456517072711102,0.58,0.7075365612899556,0.6072950770185003,0.5602314255072456,0.325334224818199,0.4291502126187181,1.1774024611910394
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,RAW_MATCH,1.4407476180789927,0.58,0.7075365612899556,0.6072950770185003,0.7203777146378642,0.3326071164154906,0.6980082964208065,1.0383396720214213
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,FIXED_LAMBDA,1.2604303296254713,0.58,0.7075365612899556,0.6072950770185003,0.5679578172663128,0.28965410356166615,0.5072770778011806,0.9200485182836871
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,RELIABILITY_ONLY,1.2752916875553573,0.58,0.7075365612899556,0.6072950770185003,0.601835853160804,0.2920772407299291,0.5501856081412656,0.9281958860113017
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,FULL_FEATURE,1.2607088923393757,0.58,0.7075365612899556,0.6072950770185003,0.5741226339958135,0.28952303079938546,0.5159004226189425,0.919595819278096
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,EB_SHUFFLED,0.9239159246611985,0.58,0.7075365612899556,0.6072950770185003,0.5716501118737188,0.3284319456014353,0.45039030502085015,0.5504449485576782
60.0,study04_layout_04_heldout_01,study04,study04/study04_p28,EB_WRONG_0,3.265211603113885,0.58,0.7075365612899556,0.6072950770185003,0.6988454739448805,0.36579579132530055,0.5351925632750787,2.8458965554610764
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,POP,1.2675096827148828,0.58,0.5610884864911858,0.9069018298103626,0.7134119307826349,0.5073407059243038,0.3310655855107033,0.7270624182395087
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,RAW_MATCH,1.1239089479352273,0.58,0.5610884864911858,0.9069018298103626,0.6713957751288366,0.44533380685038004,0.33320357280864105,0.645254783803983
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,FIXED_LAMBDA,1.0856679589505032,0.58,0.5610884864911858,0.9069018298103626,0.6370757059412245,0.44394084350338137,0.28782262555758764,0.612944852891363
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,RELIABILITY_ONLY,1.0866946436374307,0.58,0.5610884864911858,0.9069018298103626,0.6360442162226024,0.4442301016515318,0.28573038125247274,0.6138915038606517
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,FULL_FEATURE,1.105759988821995,0.58,0.5610884864911858,0.9069018298103626,0.6630507455568591,0.4437981871266348,0.32380261906142704,0.6295815397892176
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,EB_SHUFFLED,1.6538096775914253,0.58,0.5610884864911858,0.9069018298103626,0.9858660128052128,0.6146626762345185,0.6879611685665016,0.9703508845002566
60.0,study04_layout_04_heldout_01,study04,study04/study04_p29,EB_WRONG_0,1.3596951948477105,0.58,0.5610884864911858,0.9069018298103626,0.7877515229144245,0.5257072498184067,0.45971769448967936,0.7880161755803359
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,POP,1.0068461739162455,0.61,0.5870347911011469,0.4448299706883908,0.5293673016711392,0.3100146088583718,0.5098449451313215,0.6458470705447417
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,RAW_MATCH,1.019964014870571,0.61,0.5870347911011469,0.4448299706883908,0.6154984582747913,0.3062502180118665,0.6452336160170616,0.6491904352569984
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,FIXED_LAMBDA,0.8213826048968511,0.61,0.5870347911011469,0.4448299706883908,0.48552084904000553,0.25736708665031616,0.5155984612431213,0.5124556721222229
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,RELIABILITY_ONLY,0.8174103305570921,0.61,0.5870347911011469,0.4448299706883908,0.4815577196285085,0.25702029560493683,0.5095666936033718,0.5094333655918181
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,FULL_FEATURE,0.8145033975769155,0.61,0.5870347911011469,0.4448299706883908,0.4684273859399364,0.2600802687698482,0.4854429189388646,0.5058788369131808
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,EB_SHUFFLED,0.888634585452219,0.61,0.5870347911011469,0.4448299706883908,0.5277062687458288,0.30828804682172345,0.5291551665014085,0.5274310219803546
60.0,study04_layout_04_heldout_02,study04,study04/study04_p30,EB_WRONG_0,1.114383998396454,0.61,0.5870347911011469,0.4448299706883908,0.5779064815772657,0.3116813952828196,0.5815496762179057,0.7445476354918439
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,POP,1.0352905411976163,0.61,0.5962714606244534,0.3691516650746205,0.6459911742847919,0.3595226257764535,0.5235044283884543,0.6234174725823173
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,RAW_MATCH,1.0400647308807263,0.61,0.5962714606244534,0.3691516650746205,0.6451324666338315,0.28559734417085836,0.49135115699302717,0.7053322710105652
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,FIXED_LAMBDA,0.8735373255005106,0.61,0.5962714606244534,0.3691516650746205,0.5778268619637612,0.2485605647706796,0.4442687805857614,0.5805498826712548
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,RELIABILITY_ONLY,0.8707593021046038,0.61,0.5962714606244534,0.3691516650746205,0.5763487498922084,0.24835561900036446,0.44355912486554827,0.5780477706176845
