effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
population_projector,17.553241732064635,M1_observation_warm_start_sdedit,200,population_projector,development,1533.525390625,20260801,sim35,success
population_projector,16.994894786272198,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260802,sim35,success
population_projector,17.048097219783813,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260803,sim35,success
population_projector,16.999214346986264,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260804,sim35,success
population_projector,16.98959954129532,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260805,sim35,success
population_projector,17.075647991150618,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260801,sim35,success
population_projector,17.089147644583136,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260802,sim35,success
population_projector,17.192190525121987,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260803,sim35,success
population_projector,17.004272437188774,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260804,sim35,success
population_projector,17.05485335411504,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260805,sim35,success
population_projector,17.142065196763724,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260801,sim35,success
population_projector,17.111677187029272,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260802,sim35,success
population_projector,17.03184174373746,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260803,sim35,success
population_projector,17.185689324047416,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260804,sim35,success
population_projector,17.12218550220132,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260805,sim35,success
population_projector,13.93546428764239,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260801,sim35,success
population_projector,15.680473464075476,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260802,sim35,success
population_projector,17.075045933946967,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260803,sim35,success
population_projector,20.849946679081768,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260804,sim35,success
population_projector,17.071133363060653,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260805,sim35,success
population_projector,17.13793632062152,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim35,success
