combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.5768097639083862,,anchor,1
,,0.0923270732164383,,anchor,250
,,0.029680883511900902,,anchor,500
,,0.03911638632416725,,anchor,750
,,0.015806498005986214,,anchor,1000
,,0.020099293440580368,,anchor,1250
,,0.016095435246825218,,anchor,1500
,,0.0147359324619174,,anchor,1750
,,0.008580896072089672,,anchor,2000
,,0.01211707852780819,,anchor,2250
,,0.007933635264635086,,anchor,2500
,,0.012924612499773502,,anchor,2750
,,0.005797287914901972,,anchor,3000
,,0.011016201227903366,,anchor,3250
,,0.004969276022166014,,anchor,3500
,,0.006844995077699423,,anchor,3750
,,0.00629850197583437,,anchor,4000
,,0.008733909577131271,,anchor,4250
,,0.005437969695776701,,anchor,4500
,,0.006923752836883068,,anchor,4750
,,0.004873770289123058,,anchor,5000
,,0.006246037315577269,,anchor,5250
,,0.0037219903897494078,,anchor,5500
,,0.004869637079536915,,anchor,5750
,,0.00513191893696785,,anchor,6000
,,0.009529780596494675,,anchor,6250
,,0.004281908739358187,,anchor,6500
,,0.003104673931375146,,anchor,6750
,,0.005218507256358862,,anchor,7000
,,0.00276821106672287,,anchor,7250
,,0.0057920836843550205,,anchor,7500
,,0.005254051648080349,,anchor,7750
,,0.004339171107858419,,anchor,8000
,,0.02391289547085762,,one_step,1
,,0.3208080232143402,,diffusion,1
,,0.0036139071453362703,,one_step,250
,,0.18803922832012177,,diffusion,250
0.2074628323316574,0.17692813277244568,,0.03053469955921173,validation,250
,,0.0032986337319016457,,one_step,500
,,0.1785028576850891,,diffusion,500
0.18770908191800117,0.1577477604150772,,0.029961321502923965,validation,500
,,0.0024480700958520174,,one_step,750
,,0.1647184193134308,,diffusion,750
0.17679390497505665,0.14752167463302612,,0.029272230342030525,validation,750
,,0.0018646562239155173,,one_step,1000
,,0.15675392746925354,,diffusion,1000
0.17051484435796738,0.14136013388633728,,0.029154710471630096,validation,1000
,,0.0021976239513605833,,one_step,1250
,,0.15122878551483154,,diffusion,1250
0.16610674187541008,0.1365595906972885,,0.029547151178121567,validation,1250
,,0.0031441322062164545,,one_step,1500
,,0.1474858820438385,,diffusion,1500
0.1628876943141222,0.1334134191274643,,0.029474275186657906,validation,1500
,,0.002244363771751523,,one_step,1750
,,0.14396339654922485,,diffusion,1750
0.16061880439519882,0.13092537224292755,,0.02969343215227127,validation,1750
,,0.002258047228679061,,one_step,2000
,,0.14365942776203156,,diffusion,2000
0.15962628088891506,0.12994509935379028,,0.02968118153512478,validation,2000
,,0.00227544317021966,,one_step,2250
,,0.14041271805763245,,diffusion,2250
0.15785511024296284,0.12816636264324188,,0.029688747599720955,validation,2250
,,0.0022389409132301807,,one_step,2500
,,0.13867531716823578,,diffusion,2500
0.15642689354717731,0.12687011063098907,,0.02955678291618824,validation,2500
,,0.0025028169620782137,,one_step,2750
,,0.14267495274543762,,diffusion,2750
0.1603423748165369,0.1307574212551117,,0.02958495356142521,validation,2750
,,0.0018330190796405077,,one_step,3000
,,0.13409313559532166,,diffusion,3000
0.1525714062154293,0.12335432320833206,,0.029217083007097244,validation,3000
,,0.0024095536209642887,,one_step,3250
,,0.13274133205413818,,diffusion,3250
0.1515526846051216,0.1218673512339592,,0.029685333371162415,validation,3250
,,0.00237503950484097,,one_step,3500
,,0.13255104422569275,,diffusion,3500
0.15010293014347553,0.12064527720212936,,0.02945765294134617,validation,3500
,,0.0015288576250895858,,one_step,3750
,,0.12968933582305908,,diffusion,3750
0.14871065132319927,0.11920394748449326,,0.029506703838706017,validation,3750
,,0.0022235773503780365,,one_step,4000
,,0.129458487033844,,diffusion,4000
0.14854421839118004,0.11910213530063629,,0.029442083090543747,validation,4000
,,0.0019314304227009416,,one_step,4250
,,0.1283346265554428,,diffusion,4250
0.1471247598528862,0.1182052418589592,,0.028919517993927002,validation,4250
,,0.0015304486732929945,,one_step,4500
,,0.12672168016433716,,diffusion,4500
0.14645705930888653,0.1169515922665596,,0.029505467042326927,validation,4500
,,0.0014635153347626328,,one_step,4750
,,0.1254723072052002,,diffusion,4750
0.1454053707420826,0.1161065325140953,,0.02929883822798729,validation,4750
,,0.001508412417024374,,one_step,5000
,,0.12520110607147217,,diffusion,5000
0.14464496448636055,0.11536214500665665,,0.029282819479703903,validation,5000
,,0.0016071210848167539,,one_step,5250
,,0.12448008358478546,,diffusion,5250
0.14425809308886528,0.11495774984359741,,0.029300343245267868,validation,5250
,,0.0012402511201798916,,one_step,5500
,,0.12367068231105804,,diffusion,5500
0.1438759956508875,0.1146109402179718,,0.029265055432915688,validation,5500
,,0.0013637514784932137,,one_step,5750
,,0.12369881570339203,,diffusion,5750
0.14351230673491955,0.11420152336359024,,0.029310783371329308,validation,5750
,,0.0010317207779735327,,one_step,6000
,,0.12285639345645905,,diffusion,6000
0.1428061369806528,0.11336074769496918,,0.029445389285683632,validation,6000
,,0.0008558738045394421,,one_step,6250
,,0.12057758122682571,,diffusion,6250
0.14197579212486744,0.11246417462825775,,0.029511617496609688,validation,6250
,,0.0009006927721202374,,one_step,6500
,,0.12087368965148926,,diffusion,6500
0.14205331169068813,0.11242969334125519,,0.029623618349432945,validation,6500
,,0.000882146880030632,,one_step,6750
,,0.12061644345521927,,diffusion,6750
0.14168715849518776,0.11201653629541397,,0.02967062219977379,validation,6750
,,0.0007962263189256191,,one_step,7000
,,0.11939916014671326,,diffusion,7000
0.14121730253100395,0.11170543730258942,,0.029511865228414536,validation,7000
,,0.0005841237143613398,,one_step,7250
,,0.11965527385473251,,diffusion,7250
0.14117047749459743,0.11174667626619339,,0.029423801228404045,validation,7250
,,0.0005441053654067218,,one_step,7500
,,0.11881722509860992,,diffusion,7500
0.1411060057580471,0.11159311234951019,,0.02951289340853691,validation,7500
,,0.00072398193879053,,one_step,7750
,,0.11953660100698471,,diffusion,7750
0.1406362485140562,0.1112714558839798,,0.02936479263007641,validation,7750
,,0.0005164237809367478,,one_step,8000
,,0.11960683763027191,,diffusion,8000
