aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.9157410985502185,0.0,0.0,1.5847721056461312,5.212682919602363e-08,,,False,0,0.0007940740033518523,corrupted_identity,0,corrupted_identity,0.29501610651436694,,,,,,,,,,,,untouched,0.0,,,,2.2563423016319293,False,False,0.8607750730993527,deterministic,-1,46,success,0.8607750730993527,0.1
True,15.293468152738928,0.6310055536927104,False,,10.0,0.28484889976535877,0.952071312548089,6.999733216366974e-16,3.9993363673365034,0.9999999999999997,5.212682919790034e-08,,,False,0,0.00015558299492113292,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.29501610651436694,,,,,,,,,,,,untouched,0.0,0.0,1.9090959104164224e-06,0.9999999999999998,0.4629283493384482,True,False,0.5431538516059412,deterministic,-1,46,success,0.5431538516059412,0.1
False,1.163936623383484,2.0108362678959537,False,population_projector_Pi0,10.0,-0.539369783736076,0.6907907768931763,0.04099464515356183,-6.06925130720051,3.1867172263830783,0.04099464527837894,,,False,100,8.760621299006743,population_only__M2__trust_0p1,200,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1306.6484375,0.0251882465338291,1.8728087310482664,0.999365552236551,2.3862613022667643,False,False,1.7312199466293097,M2,20260801,46,success,1.7312199466293097,0.1
False,1.6835590134120757,2.093398609350019,False,population_projector_Pi0,10.0,-0.5888791848162849,0.6668777769571697,0.042270928542391006,-6.418723159980518,3.3175597220963127,0.04227092858187904,,,False,100,6.119647985993652,population_only__M2__trust_0p1,200,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1314.7734375,0.0251882465338291,1.8728087310482664,0.999365552236551,2.947883988718536,False,False,1.8022948424918745,M2,20260802,46,success,1.8022948424918745,0.1
False,3.449787086249283,2.21479224580515,False,population_projector_Pi0,10.0,-0.7465887491489671,0.6618611711735283,0.04381923909244768,-6.90827709873046,3.509940970953352,0.04381923901752565,,,False,100,5.946327679994283,population_only__M2__trust_0p1,200,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1314.7734375,0.0251882465338291,1.8728087310482664,0.999365552236551,2.7526872263146283,False,False,1.9067929469835716,M2,20260803,46,success,1.9067929469835716,0.1
False,0.829217812060723,2.635715292489811,False,population_projector_Pi0,10.0,-0.9179445064653433,0.6074220851872469,0.0452448093767025,-8.419187412896648,4.177008073962787,0.04524480913962767,,,False,100,6.009608192020096,population_only__M2__trust_0p1,200,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1314.7734375,0.0251882465338291,1.8728087310482664,0.999365552236551,2.8343941058675175,False,False,2.2690760535726935,M2,20260804,46,success,2.2690760535726935,0.1
False,2.383841921867281,2.1601848353506377,False,population_projector_Pi0,10.0,-0.6604293420879128,0.6662319067177171,0.0405676772342763,-6.691275360788822,3.4234006701034714,0.04056767736149036,,,False,100,5.987645692017395,population_only__M2__trust_0p1,200,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1314.7734375,0.0251882465338291,1.8728087310482664,0.999365552236551,2.776457959320334,False,False,1.8597452149245297,M2,20260805,46,success,1.8597452149245297,0.1
True,9.128311933878246,1.1657772686913266,False,population_projector_Pi0,10.0,-0.029679346659640782,0.8320357884267188,0.027232586418995827,-1.3345659893437167,1.8474912968183492,0.027232586391688247,,,False,500,32.82385084903217,population_only__M2__trust_0p1,1000,population_only,0.29501610651436694,,,,,,,,,,,,untouched,1314.7734375,0.0251882465338291,1.8728087310482664,0.999365552236551,0.706157922539456,False,False,1.0037324882590686,M2,-1,46,success,1.0037324882590686,0.1
False,1.1787566765961262,1.9971322088712444,False,sim46,10.0,-0.5331413116344703,0.6824681830035598,0.1615055251965433,-6.035076316373064,3.1649994159065913,0.1615055255265265,,,False,100,5.742483348003589,matching_p0__M2__trust_0p1,200,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,2.4053340751088568,False,False,1.724421773002771,M2,20260801,46,success,1.724421773002771,0.1
False,1.665794520763217,2.0722760518497125,False,sim46,10.0,-0.5750697344562719,0.6573002360912171,0.1526532957047454,-6.351317864306215,3.28408528216992,0.15265329564580793,,,False,100,5.838113926001824,matching_p0__M2__trust_0p1,200,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,2.974120776578813,False,False,1.788362584485674,M2,20260802,46,success,1.788362584485674,0.1
False,3.4458995216636494,2.193401542346931,False,sim46,10.0,-0.7351260039927168,0.6596703977607628,0.1679688996309405,-6.846528445122345,3.4760415807926175,0.16796889952128577,,,False,100,5.796424377011135,matching_p0__M2__trust_0p1,200,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,2.8034705759868674,False,False,1.8932854798157575,M2,20260803,46,success,1.8932854798157575,0.1
False,0.9539649545826001,2.6092812647824766,False,sim46,10.0,-0.9028737629240537,0.6079700466451528,0.17673725038250054,-8.34933492253515,4.1351161642123255,0.17673725040927146,,,False,100,5.744653926987667,matching_p0__M2__trust_0p1,200,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,2.8771906525165796,False,False,2.2509011758478796,M2,20260804,46,success,2.2509011758478796,0.1
False,2.5745549281736437,2.1374731765321235,False,sim46,10.0,-0.6491084833800762,0.6605419335999116,0.15041481167183662,-6.618428161970162,3.387407866734938,0.15041481179227273,,,False,100,5.856027777015697,matching_p0__M2__trust_0p1,200,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,2.809192362471847,False,False,1.844213046456817,M2,20260805,46,success,1.844213046456817,0.1
True,9.248610112376968,1.143867287414672,False,sim46,10.0,-0.01700027429615103,0.8300415895115262,0.08761879439083163,-1.1916906676650723,1.8127689696558782,0.08761879443657626,,,False,500,28.977703355019912,matching_p0__M2__trust_0p1,1000,matching_p0,0.29501610651436694,0.18209508727281917,0.4864845633691338,1.0,True,0.197265625,2,4.486821759216349,2,0.01,0.11611014602805646,"[5.011868893266297, 0.5819288290706235]",untouched,1332.59375,0.11243941656315053,8.984249311217795,0.9873573776029381,0.6915869450654674,False,False,0.9873570131675374,M2,-1,46,success,0.9873570131675374,0.1
