effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
matching_p0,17.227506164927036,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim44,success
matching_p0,17.18315097410232,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim44,success
matching_p0,16.17362209688872,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim44,success
matching_p0,15.164190917275846,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim44,success
query_derived_oracle_projector,16.360717880073935,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim44,success
query_derived_oracle_projector,17.412332917097956,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim44,success
query_derived_oracle_projector,17.183612077962607,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim44,success
query_derived_oracle_projector,15.356855644378811,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim44,success
query_derived_oracle_projector,15.298095387872308,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim44,success
query_derived_oracle_projector,15.279579319991171,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim44,success
query_derived_oracle_projector,15.347360093146563,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim44,success
query_derived_oracle_projector,15.332955141086131,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim44,success
query_derived_oracle_projector,15.30708919512108,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim44,success
query_derived_oracle_projector,16.169831764884293,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim44,success
query_derived_oracle_projector,17.478392452932894,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim44,success
query_derived_oracle_projector,17.61225009476766,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim44,success
query_derived_oracle_projector,17.50136299012229,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim44,success
query_derived_oracle_projector,17.48011154308915,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim44,success
query_derived_oracle_projector,17.50467262370512,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim44,success
