combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,1.2676523923873901,,anchor,1
,,0.04191698133945465,,anchor,250
,,0.04514151066541672,,anchor,500
,,0.035347212105989456,,anchor,750
,,0.031353797763586044,,anchor,1000
,,0.017477774992585182,,anchor,1250
,,0.01743265800178051,,anchor,1500
,,0.03235842287540436,,anchor,1750
,,0.016615169122815132,,anchor,2000
,,0.011003699153661728,,anchor,2250
,,0.016523508355021477,,anchor,2500
,,0.021483339369297028,,anchor,2750
,,0.0229495782405138,,anchor,3000
,,0.02094208635389805,,anchor,3250
,,0.013211030513048172,,anchor,3500
,,0.011417278088629246,,anchor,3750
,,0.014175882562994957,,anchor,4000
,,0.01507339347153902,,anchor,4250
,,0.01685977727174759,,anchor,4500
,,0.01287432573735714,,anchor,4750
,,0.011109702289104462,,anchor,5000
,,0.011992271058261395,,anchor,5250
,,0.012557072564959526,,anchor,5500
,,0.01018090732395649,,anchor,5750
,,0.0067534600384533405,,anchor,6000
,,0.007107777055352926,,anchor,6250
,,0.006255296524614096,,anchor,6500
,,0.005825987551361322,,anchor,6750
,,0.00763640645891428,,anchor,7000
,,0.009190645068883896,,anchor,7250
,,0.006243477575480938,,anchor,7500
,,0.004977318458259106,,anchor,7750
,,0.005769931711256504,,anchor,8000
,,0.033653587102890015,,one_step,1
,,0.3185683488845825,,diffusion,1
,,0.006554356310516596,,one_step,250
,,0.18747228384017944,,diffusion,250
0.26423878222703934,0.19609467685222626,,0.06814410537481308,validation,250
,,0.006540107075124979,,one_step,500
,,0.15029531717300415,,diffusion,500
0.24120427668094635,0.17404279112815857,,0.06716148555278778,validation,500
,,0.005834141280502081,,one_step,750
,,0.13925465941429138,,diffusion,750
0.22962544113397598,0.1628052145242691,,0.06682022660970688,validation,750
,,0.00484450114890933,,one_step,1000
,,0.1313258558511734,,diffusion,1000
0.22086360305547714,0.15431459248065948,,0.06654901057481766,validation,1000
,,0.00595545768737793,,one_step,1250
,,0.12658780813217163,,diffusion,1250
0.21544179320335388,0.14917299151420593,,0.06626880168914795,validation,1250
,,0.004853608086705208,,one_step,1500
,,0.12458168715238571,,diffusion,1500
0.21133527904748917,0.14553356170654297,,0.0658017173409462,validation,1500
,,0.0057595460675656796,,one_step,1750
,,0.12214773893356323,,diffusion,1750
0.20934205502271652,0.14313679933547974,,0.06620525568723679,validation,1750
,,0.004752915818244219,,one_step,2000
,,0.1181311085820198,,diffusion,2000
0.20662766695022583,0.14095336198806763,,0.0656743049621582,validation,2000
,,0.0043664006516337395,,one_step,2250
,,0.11716669797897339,,diffusion,2250
0.20459121465682983,0.1392110288143158,,0.06538018584251404,validation,2250
,,0.005237584002315998,,one_step,2500
,,0.11551754176616669,,diffusion,2500
0.203963004052639,0.13826151192188263,,0.06570149213075638,validation,2500
,,0.004362678620964289,,one_step,2750
,,0.11609932780265808,,diffusion,2750
0.20249047875404358,0.13748399913311005,,0.06500647962093353,validation,2750
,,0.005523273255676031,,one_step,3000
,,0.11484339833259583,,diffusion,3000
0.20275818556547165,0.13676102459430695,,0.0659971609711647,validation,3000
,,0.0055228243581950665,,one_step,3250
,,0.11402802169322968,,diffusion,3250
0.2017223909497261,0.1358906477689743,,0.0658317431807518,validation,3250
,,0.005022786092013121,,one_step,3500
,,0.11232959479093552,,diffusion,3500
0.2007385790348053,0.13461889326572418,,0.06611968576908112,validation,3500
,,0.004932773299515247,,one_step,3750
,,0.11291990429162979,,diffusion,3750
0.19949916005134583,0.13320879638195038,,0.06629036366939545,validation,3750
,,0.0043747941963374615,,one_step,4000
,,0.11010947823524475,,diffusion,4000
0.1982903555035591,0.13243071734905243,,0.06585963815450668,validation,4000
,,0.003772951429709792,,one_step,4250
,,0.1094256043434143,,diffusion,4250
0.1975581869482994,0.1315223127603531,,0.06603587418794632,validation,4250
,,0.004606166854500771,,one_step,4500
,,0.10878406465053558,,diffusion,4500
0.19554749876260757,0.13022106885910034,,0.06532642990350723,validation,4500
,,0.0049209194257855415,,one_step,4750
,,0.10769398510456085,,diffusion,4750
0.1944119706749916,0.12875892221927643,,0.06565304845571518,validation,4750
,,0.0038677507545799017,,one_step,5000
,,0.10733402520418167,,diffusion,5000
0.19458431005477905,0.12833338975906372,,0.06625092029571533,validation,5000
,,0.003501486498862505,,one_step,5250
,,0.10602875053882599,,diffusion,5250
0.19372060894966125,0.12785091996192932,,0.06586968898773193,validation,5250
,,0.00296683213673532,,one_step,5500
,,0.10605216026306152,,diffusion,5500
0.19350334256887436,0.12744948267936707,,0.0660538598895073,validation,5500
,,0.0027037838008254766,,one_step,5750
,,0.10523585975170135,,diffusion,5750
0.19299663603305817,0.12689286470413208,,0.06610377132892609,validation,5750
,,0.0027589108794927597,,one_step,6000
,,0.10485289990901947,,diffusion,6000
0.19316332042217255,0.12634198367595673,,0.06682133674621582,validation,6000
,,0.0026679933071136475,,one_step,6250
,,0.1044873595237732,,diffusion,6250
0.191353477537632,0.1250152289867401,,0.06633824855089188,validation,6250
,,0.001834607683122158,,one_step,6500
,,0.10299994051456451,,diffusion,6500
0.19029761850833893,0.12409669905900955,,0.06620091944932938,validation,6500
,,0.0023239299189299345,,one_step,6750
,,0.1037997156381607,,diffusion,6750
0.1906002163887024,0.1239171102643013,,0.06668310612440109,validation,6750
,,0.0019109759014099836,,one_step,7000
,,0.10309264063835144,,diffusion,7000
0.19073683768510818,0.12384898215532303,,0.06688785552978516,validation,7000
,,0.0015781369293108582,,one_step,7250
,,0.10226823389530182,,diffusion,7250
0.1910666823387146,0.12356111407279968,,0.06750556826591492,validation,7250
,,0.0019919315818697214,,one_step,7500
,,0.10187622904777527,,diffusion,7500
0.1901957467198372,0.12310510128736496,,0.06709064543247223,validation,7500
,,0.0012713841861113906,,one_step,7750
,,0.10150234401226044,,diffusion,7750
0.19008491933345795,0.12303829193115234,,0.0670466274023056,validation,7750
,,0.0012200168566778302,,one_step,8000
,,0.1017349511384964,,diffusion,8000
0.18999237567186356,0.12303656339645386,,0.0669558122754097,validation,8000
,,0.0013377240393310785,,one_step,8250
,,0.10187660902738571,,diffusion,8250
0.1897396668791771,0.12279720604419708,,0.06694246083498001,validation,8250
,,0.0014095206279307604,,one_step,8500
,,0.10160405933856964,,diffusion,8500
0.18960390985012054,0.12256986647844315,,0.0670340433716774,validation,8500
,,0.0015936567215248942,,one_step,8750
,,0.10140541195869446,,diffusion,8750
0.18964844197034836,0.12246929854154587,,0.06717914342880249,validation,8750
,,0.0015904195606708527,,one_step,9000
,,0.10148036479949951,,diffusion,9000
0.18946274369955063,0.12239376455545425,,0.06706897914409637,validation,9000
,,0.0011211973614990711,,one_step,9250
,,0.10113995522260666,,diffusion,9250
0.18929315358400345,0.12222957611083984,,0.0670635774731636,validation,9250
,,0.0009618779877200723,,one_step,9500
,,0.1018323302268982,,diffusion,9500
0.18954332917928696,0.12252986431121826,,0.0670134648680687,validation,9500
,,0.0011073049390688539,,one_step,9750
,,0.10115714371204376,,diffusion,9750
0.18905848264694214,0.12213185429573059,,0.06692662835121155,validation,9750
,,0.0009791352786123753,,one_step,10000
,,0.10105981677770615,,diffusion,10000
0.18951556831598282,0.12222141772508621,,0.0672941505908966,validation,10000
,,0.0011195228435099125,,one_step,10250
,,0.10109761357307434,,diffusion,10250
0.1894795149564743,0.12215659767389297,,0.06732291728258133,validation,10250
,,0.0010240122210234404,,one_step,10500
,,0.10119088739156723,,diffusion,10500
0.18867245316505432,0.12196728587150574,,0.06670516729354858,validation,10500
,,0.0009454372338950634,,one_step,10750
,,0.10174563527107239,,diffusion,10750
0.18960316479206085,0.12266722321510315,,0.0669359415769577,validation,10750
,,0.0007856746087782085,,one_step,11000
,,0.10092058777809143,,diffusion,11000
0.18912019580602646,0.12219401448965073,,0.06692618131637573,validation,11000
,,0.0007616533548571169,,one_step,11250
,,0.10060468316078186,,diffusion,11250
0.18852342665195465,0.12188320606946945,,0.0666402205824852,validation,11250
,,0.0011671152897179127,,one_step,11500
,,0.10100875049829483,,diffusion,11500
0.18914514034986496,0.12203432619571686,,0.0671108141541481,validation,11500
,,0.0007397560984827578,,one_step,11750
,,0.10070730745792389,,diffusion,11750
0.18883445858955383,0.12185139209032059,,0.06698306649923325,validation,11750
,,0.0010134736075997353,,one_step,12000
,,0.10096749663352966,,diffusion,12000
0.18898696452379227,0.12188340723514557,,0.0671035572886467,validation,12000
