adjacent_latent_rms_ratio,clipped_fraction,finite,latent_rms,mapped_contamination_rms,predicted_v_rms,predicted_x0_rms,reverse_index,sample_index,timestep
,0.004999999888241291,True,1.0030438899993896,0.7193503379821777,0.7410772442817688,0.7265605926513672,0,0,999
0.9952238102109288,0.004999999888241291,True,0.9979887008666992,0.728223443031311,0.752044677734375,0.730711817741394,1,0,989
0.9956858408274564,0.004999999888241291,True,0.9932221174240112,0.7293925285339355,0.7529252767562866,0.7270726561546326,2,0,979
0.9959189621889083,0.004999999888241291,True,0.9889371991157532,0.7302739024162292,0.7555285096168518,0.7258749008178711,3,0,969
0.9960631574793896,0.004999999888241291,True,0.9849013090133667,0.7280470132827759,0.7567013502120972,0.7228479981422424,4,0,959
0.9957703606266537,0.004999999888241291,True,0.981023907661438,0.7301028370857239,0.7600593566894531,0.7228556871414185,5,0,949
0.9963638937387864,0.004999999888241291,True,0.9768745303153992,0.7417910099029541,0.771111786365509,0.7315069437026978,6,0,938
0.9965377685561019,0.004999999888241291,True,0.9733225107192993,0.7327890396118164,0.7657216191291809,0.7237403988838196,7,0,928
0.9966721163539473,0.004999999888241291,True,0.9699526429176331,0.723524272441864,0.7558150291442871,0.712738037109375,8,0,918
0.9966877017316164,0.004999999888241291,True,0.9667247533798218,0.7255147099494934,0.7595250010490417,0.7139331698417664,9,0,908
0.9969833397957641,0.00535879610106349,True,0.9635226726531982,0.7362203001976013,0.7652600407600403,0.7206785082817078,10,0,898
0.9970303037335178,0.005196759477257729,True,0.9606160521507263,0.7333904504776001,0.7623694539070129,0.71746426820755,11,0,888
0.997152521420345,0.0052083334885537624,True,0.9577633142471313,0.7326008677482605,0.7601696848869324,0.7158575057983398,12,0,878
0.997253047476519,0.005462963134050369,True,0.9550361037254333,0.7362802028656006,0.7644664645195007,0.7203781604766846,13,0,868
0.9973384789740277,0.005868055392056704,True,0.9524126648902893,0.7396848201751709,0.768916130065918,0.7246769666671753,14,0,858
0.9973660770172258,0.005567129701375961,True,0.9498777985572815,0.7374883890151978,0.7665978074073792,0.7234941124916077,15,0,848
0.9971971766032289,0.0053125000558793545,True,0.9473758935928345,0.7359682321548462,0.761737585067749,0.7214667797088623,16,0,838
0.9974059578488813,0.004999999888241291,True,0.9447205662727356,0.7302579283714294,0.7576056122779846,0.7171462178230286,17,0,827
0.9973360813619568,0.004999999888241291,True,0.9422699213027954,0.7273610830307007,0.7547234892845154,0.7131116986274719,18,0,817
0.9970903595732054,0.004999999888241291,True,0.9397597908973694,0.7279269695281982,0.7610999941825867,0.7133727073669434,19,0,807
0.9971930599939773,0.005451388657093048,True,0.9370254278182983,0.7410926222801208,0.7695005536079407,0.7244979739189148,20,0,797
0.9971258346303342,0.005092592444270849,True,0.9343952536582947,0.7396914958953857,0.7700978517532349,0.7238931059837341,21,0,787
0.9970322094612326,0.004999999888241291,True,0.9317096471786499,0.735073983669281,0.7682679295539856,0.7202497124671936,22,0,777
0.9968847174125188,0.005752314813435078,True,0.9289445281028748,0.7496882677078247,0.7852997779846191,0.733993411064148,23,0,767
0.9969662507463851,0.005833333358168602,True,0.92605060338974,0.7553386688232422,0.7892614603042603,0.7413979172706604,24,0,757
0.9968450071426187,0.004999999888241291,True,0.9232411980628967,0.7482319474220276,0.7879514694213867,0.734992504119873,25,0,747
0.9967686380042988,0.004999999888241291,True,0.9203283786773682,0.7411095499992371,0.7820072770118713,0.7284721732139587,26,0,737
0.9964332899693541,0.004999999888241291,True,0.9173544645309448,0.7482386827468872,0.7913568615913391,0.7355254888534546,27,0,727
0.9966694836121588,0.004999999888241291,True,0.9140825271606445,0.748950719833374,0.7930681705474854,0.736512303352356,28,0,716
0.996298582293229,0.004999999888241291,True,0.9110381603240967,0.7388193607330322,0.7944712042808533,0.7267349362373352,29,0,706
0.9962319024640551,0.004999999888241291,True,0.907666027545929,0.7362176775932312,0.7929432392120361,0.7235620617866516,30,0,696
0.9961499540430756,0.004999999888241291,True,0.9042458534240723,0.7367168068885803,0.7955764532089233,0.7237974405288696,31,0,686
0.996070887858383,0.004999999888241291,True,0.9007644653320312,0.7301310896873474,0.7921518683433533,0.718640923500061,32,0,676
0.9960337321435239,0.004999999888241291,True,0.8972252607345581,0.7396185994148254,0.8045281767845154,0.7268556952476501,33,0,666
0.9960776317964138,0.004999999888241291,True,0.8936666250228882,0.7396497130393982,0.802903950214386,0.7287780046463013,34,0,656
0.9958109546739283,0.004999999888241291,True,0.8901613354682922,0.7284075617790222,0.8013344407081604,0.717848002910614,35,0,646
0.9957728242343195,0.004999999888241291,True,0.886432409286499,0.7269580364227295,0.8015114665031433,0.716945469379425,36,0,636
0.9957996494294484,0.004999999888241291,True,0.8826853036880493,0.7349609136581421,0.8129565119743347,0.7255144715309143,37,0,626
0.9953363438397717,0.004999999888241291,True,0.8789777159690857,0.7341824769973755,0.8148069977760315,0.7242410182952881,38,0,616
0.9955456541326234,0.004999999888241291,True,0.874878466129303,0.7261019349098206,0.8122932314872742,0.7169309854507446,39,0,605
0.9953057776539277,0.004999999888241291,True,0.8709814548492432,0.719173789024353,0.8164491653442383,0.711826503276825,40,0,595
0.9952599857164948,0.004999999888241291,True,0.8668928742408752,0.7227020859718323,0.8195156455039978,0.7134976983070374,41,0,585
0.995320795489637,0.004999999888241291,True,0.8627837896347046,0.7271084785461426,0.8236788511276245,0.717911422252655,42,0,575
0.9952699235072475,0.004999999888241291,True,0.8587466478347778,0.7315500378608704,0.833143413066864,0.7218834757804871,43,0,565
0.9954373421724877,0.004999999888241291,True,0.8546847105026245,0.7310179471969604,0.8258324861526489,0.722561240196228,44,0,555
0.9952670643882272,0.004999999888241291,True,0.8507850766181946,0.7309134006500244,0.837310254573822,0.7219892144203186,45,0,545
0.9952639852549385,0.004999999888241291,True,0.8467583656311035,0.7320640683174133,0.8427563309669495,0.7238214015960693,46,0,535
0.9951158383777259,0.004999999888241291,True,0.8427481055259705,0.7290616035461426,0.8476077914237976,0.7210383415222168,47,0,525
0.9949984754699923,0.004999999888241291,True,0.8386319875717163,0.7269997000694275,0.8509693741798401,0.7191710472106934,48,0,515
0.9944341024372303,0.004999999888241291,True,0.8344375491142273,0.721077561378479,0.850768506526947,0.7140467762947083,49,0,505
0.9950282362992408,0.004999999888241291,True,0.8297931551933289,0.7174685597419739,0.8443378210067749,0.7121353149414062,50,0,494
0.994941527838778,0.004999999888241291,True,0.8256676197052002,0.7194370031356812,0.8539376854896545,0.7126539349555969,51,0,484
0.9951461770040078,0.004999999888241291,True,0.821491003036499,0.7212886214256287,0.8542490601539612,0.714976966381073,52,0,474
0.9949840453474498,0.004999999888241291,True,0.8175036311149597,0.7160177230834961,0.855485737323761,0.7106219530105591,53,0,464
0.9950181872620797,0.004999999888241291,True,0.8134030699729919,0.7116208672523499,0.854094386100769,0.7071048617362976,54,0,454
0.9950327182650063,0.004999999888241291,True,0.809350848197937,0.711491048336029,0.8557356595993042,0.7067590951919556,55,0,444
0.9952055349615375,0.004999999888241291,True,0.8053305745124817,0.7174912691116333,0.8615250587463379,0.7125985026359558,56,0,434
0.9950812952081096,0.004999999888241291,True,0.8014694452285767,0.7119433879852295,0.8609784245491028,0.7076143622398376,57,0,424
0.9953048092316704,0.004999999888241291,True,0.7975272536277771,0.7161152958869934,0.8633025288581848,0.7116140723228455,58,0,414
0.9953163004608084,0.004999999888241291,True,0.7937827110290527,0.7155261635780334,0.8661682605743408,0.7116148471832275,59,0,404
0.9948526939351369,0.004999999888241291,True,0.7900648713111877,0.7121720910072327,0.8664528131484985,0.7081854939460754,60,0,394
0.9954325748940556,0.004999999888241291,True,0.7859981656074524,0.7190144062042236,0.8699164986610413,0.7142410278320312,61,0,383
0.9954703533602796,0.004999999888241291,True,0.7824081778526306,0.7178578972816467,0.8763606548309326,0.7136959433555603,62,0,373
0.9956587393201835,0.004999999888241291,True,0.7788641452789307,0.7207719087600708,0.8773574829101562,0.7159537672996521,63,0,363
