channels_tsv,header,motion_condition,outcomes_opened,participant,participant_role,processed_eeg_channels,processed_eog_channels,processed_imu_channels,sampling_rate_hz,session,source_channels_tsv,source_eeg_channels,source_eog_channels,support_or_query,task
/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_eeg.vhdr,slight_running_2.0mps,False,sub-13,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-14,outer_training_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_eeg.vhdr,slight_running_2.0mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_eeg.vhdr,slight_running_2.0mps,False,sub-14,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-15,outer_training_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_eeg.vhdr,slight_running_2.0mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_eeg.vhdr,slight_running_2.0mps,False,sub-15,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-16,outer_training_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_eeg.vhdr,slight_running_2.0mps,False,sub-16,outer_training_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-17,heldout_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-17,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-17,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-17,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-17,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-17,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-17,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_eeg.vhdr,slight_running_2.0mps,False,sub-17,heldout_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-18,heldout_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-18,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-18,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-18,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-18,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-18,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-18,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_eeg.vhdr,slight_running_2.0mps,False,sub-18,heldout_development,46,0,27,100.0,ses-05,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-19,heldout_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-19,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-19,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-19,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-19,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-19,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-19,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-20,heldout_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-20,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_channels.tsv,46,4,support,ERP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_eeg.vhdr,standing_0.0mps,False,sub-20,heldout_development,46,0,27,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_channels.tsv,46,4,support,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_eeg.vhdr,slow_walking_0.8mps,False,sub-20,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_eeg.vhdr,slow_walking_0.8mps,False,sub-20,heldout_development,46,0,27,100.0,ses-03,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_eeg.vhdr,fast_walking_1.6mps,False,sub-20,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_channels.tsv,46,4,query,ERP
/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_eeg.vhdr,fast_walking_1.6mps,False,sub-20,heldout_development,46,0,27,100.0,ses-04,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_channels.tsv,46,4,query,SSVEP
/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_eeg.vhdr,erp_training_standing,False,sub-21,heldout_development,46,0,27,100.0,ses-01,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_channels.tsv,46,4,training_auxiliary,ERP
/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_channels.tsv,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_eeg.vhdr,standing_0.0mps,False,sub-21,heldout_development,46,0,0,100.0,ses-02,/projects/EEG-foundation-model/mobile_bci/sourcedata/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_channels.tsv,46,4,support,ERP
