combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,2.42822527885437,,anchor,1
,,0.12704695761203766,,anchor,250
,,0.400572806596756,,anchor,500
,,0.10727637261152267,,anchor,750
,,0.04584547504782677,,anchor,1000
,,0.08973735570907593,,anchor,1250
,,0.1363516002893448,,anchor,1500
,,0.047138236463069916,,anchor,1750
,,0.0715780034661293,,anchor,2000
,,0.03551788628101349,,anchor,2250
,,0.033479247242212296,,anchor,2500
,,0.03419885039329529,,anchor,2750
,,0.026462258771061897,,anchor,3000
,,0.02042952924966812,,anchor,3250
,,0.01782182976603508,,anchor,3500
,,0.0237764660269022,,anchor,3750
,,0.023531239479780197,,anchor,4000
,,0.02574106678366661,,anchor,4250
,,0.025515513494610786,,anchor,4500
,,0.018014604225754738,,anchor,4750
,,0.02523735724389553,,anchor,5000
,,0.01710960455238819,,anchor,5250
,,0.01875329203903675,,anchor,5500
,,0.013014694675803185,,anchor,5750
,,0.021533159539103508,,anchor,6000
,,0.020719651132822037,,anchor,6250
,,0.016755234450101852,,anchor,6500
,,0.01780993863940239,,anchor,6750
,,0.010522299446165562,,anchor,7000
,,0.011700248345732689,,anchor,7250
,,0.019210662692785263,,anchor,7500
,,0.015840111300349236,,anchor,7750
,,0.014508839696645737,,anchor,8000
,,0.06485816836357117,,one_step,1
,,0.3178291916847229,,diffusion,1
,,0.009959693998098373,,one_step,250
,,0.18330726027488708,,diffusion,250
0.30589886009693146,0.1953890174627304,,0.11050984263420105,validation,250
,,0.009563799947500229,,one_step,500
,,0.10877250134944916,,diffusion,500
0.27978822588920593,0.17194461822509766,,0.10784360766410828,validation,500
,,0.0071938191540539265,,one_step,750
,,0.09879714250564575,,diffusion,750
0.26625800877809525,0.16054031252861023,,0.10571769624948502,validation,750
,,0.008380415849387646,,one_step,1000
,,0.09289631247520447,,diffusion,1000
0.25948847085237503,0.15151448547840118,,0.10797398537397385,validation,1000
,,0.007910136133432388,,one_step,1250
,,0.08839321881532669,,diffusion,1250
0.25197452306747437,0.14506672322750092,,0.10690779983997345,validation,1250
,,0.00944867916405201,,one_step,1500
,,0.0854974314570427,,diffusion,1500
0.2486223429441452,0.1413555145263672,,0.10726682841777802,validation,1500
,,0.008969245478510857,,one_step,1750
,,0.08334935456514359,,diffusion,1750
0.24655189365148544,0.13846775889396667,,0.10808413475751877,validation,1750
,,0.009112524800002575,,one_step,2000
,,0.08161009848117828,,diffusion,2000
0.24277886003255844,0.13640105724334717,,0.10637780278921127,validation,2000
,,0.008699197322130203,,one_step,2250
,,0.07980955392122269,,diffusion,2250
0.24173788726329803,0.13429701328277588,,0.10744087398052216,validation,2250
,,0.01245802454650402,,one_step,2500
,,0.08112368732690811,,diffusion,2500
0.23960332572460175,0.13190823793411255,,0.1076950877904892,validation,2500
,,0.009178844280540943,,one_step,2750
,,0.07734479755163193,,diffusion,2750
0.23840992152690887,0.13008230924606323,,0.10832761228084564,validation,2750
,,0.006893714424222708,,one_step,3000
,,0.07591889798641205,,diffusion,3000
0.23752838373184204,0.1292402148246765,,0.10828816890716553,validation,3000
,,0.0096363490447402,,one_step,3250
,,0.07639481872320175,,diffusion,3250
0.23924296349287033,0.12918373942375183,,0.1100592240691185,validation,3250
,,0.010794529691338539,,one_step,3500
,,0.07606722414493561,,diffusion,3500
0.2366681918501854,0.1278211921453476,,0.1088469997048378,validation,3500
,,0.009803020395338535,,one_step,3750
,,0.07501503825187683,,diffusion,3750
0.23530558496713638,0.12693724036216736,,0.10836834460496902,validation,3750
,,0.007127651944756508,,one_step,4000
,,0.07436902076005936,,diffusion,4000
0.23518918454647064,0.12681981921195984,,0.1083693653345108,validation,4000
,,0.010127685032784939,,one_step,4250
