aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.9141935874218827,0.0,0.0,1.2963008659889623,5.495855475976647e-08,,,False,0,0.0007015629962552339,corrupted_identity,0,corrupted_identity,0.4095028149495984,,,,,,,,,,,,untouched,0.0,,,,0.60311396691911,False,False,0.8295341256870711,deterministic,-1,41,success,0.8295341256870711,0.1
True,9.29105792656624,0.7714258520047267,False,,10.0,0.2406403775389624,0.9247817462808745,2.815546832450285e-16,2.25411622319598,1.0000000000000002,5.495855476080175e-08,,,False,0,0.00013565699919126928,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.4095028149495984,,,,,,,,,,,,untouched,0.0,0.0,0.0,1.0,0.5009580055607339,True,False,0.6399240696751455,deterministic,-1,41,success,0.6399240696751455,0.1
False,0.18738768270079018,1.9587531293201177,False,population_projector_Pi0,10.0,-0.41973060883539026,0.6825171134609079,0.04589319486723428,-5.841639420407326,2.539133377796259,0.045893194584625936,,,False,100,6.09744002300431,population_only__M2__trust_0p1,200,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1306.6484375,0.025188247431824438,1.8728087484135614,0.9993655521913133,0.9474757293296906,False,False,1.6252352300751562,M2,20260801,41,success,1.6252352300751562,0.1
False,0.5101172602237861,2.013951475990828,False,population_projector_Pi0,10.0,-0.5028837541207996,0.6769530401155147,0.043374316394185285,-6.082708331199815,2.6106870423866595,0.043374316506533915,,,False,100,5.457073342986405,population_only__M2__trust_0p1,200,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,1.04600066573273,False,False,1.6709739270561055,M2,20260802,41,success,1.6709739270561055,0.1
False,1.4451903182740946,2.197631723209009,False,population_projector_Pi0,10.0,-0.6438851330726294,0.641273903697938,0.0459562111315931,-6.84072772296134,2.848791905920654,0.04595621118561012,,,False,100,5.478195056988625,population_only__M2__trust_0p1,200,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,1.081026287709234,False,False,1.823352526043855,M2,20260803,41,success,1.823352526043855,0.1
False,-2.578114253075716,2.551645723314704,False,population_projector_Pi0,10.0,-0.8674739770833362,0.591865369465158,0.05030290598558801,-8.137855641569754,3.307700560829883,0.05030290564300834,,,False,100,5.4931197249970865,population_only__M2__trust_0p1,200,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,0.9565253590263992,False,False,2.117030129737363,M2,20260804,41,success,2.117030129737363,0.1
False,-2.227792559165722,2.1961769970831333,False,population_projector_Pi0,10.0,-0.6148075359434286,0.6190222946328063,0.04536856029992143,-6.834936886364807,2.846906143183905,0.04536856087787066,,,False,100,5.51690175299882,population_only__M2__trust_0p1,200,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,1.0969348539595842,False,False,1.822137311709891,M2,20260805,41,success,1.822137311709891,0.1
True,5.864646761276131,1.224486667946231,False,population_projector_Pi0,10.0,-0.000407131215289791,0.8120936347171963,0.032447669533162284,-1.7616973632985418,1.5873031280506382,0.032447669575624984,,,False,500,28.042729900975246,population_only__M2__trust_0p1,1000,population_only,0.4095028149495984,,,,,,,,,,,,untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,0.4288424580849248,False,False,1.0160594632106914,M2,-1,41,success,1.0160594632106914,0.1
False,0.18738768270079018,1.9587531293201177,False,sim41,10.0,-0.41973060883539026,0.6825171134609079,0.04589319486723428,-5.841639420407326,2.539133377796259,0.045893194584625936,bootstrap_q90,population_only__M2__trust_0p1,True,100,6.09744002300431,matching_p0__M2__trust_0p1,200,matching_p0,0.4095028149495984,,,,False,,,,,,,[],untouched,1306.6484375,0.025188247431824438,1.8728087484135614,0.9993655521913133,0.9474757293296906,False,False,1.6252352300751562,M2,20260801,41,fallback_POP,1.6252352300751562,0.1
False,0.5101172602237861,2.013951475990828,False,sim41,10.0,-0.5028837541207996,0.6769530401155147,0.043374316394185285,-6.082708331199815,2.6106870423866595,0.043374316506533915,bootstrap_q90,population_only__M2__trust_0p1,True,100,5.457073342986405,matching_p0__M2__trust_0p1,200,matching_p0,0.4095028149495984,,,,False,,,,,,,[],untouched,1314.7734375,0.025188247431824438,1.8728087484135614,0.9993655521913133,1.04600066573273,False,False,1.6709739270561055,M2,20260802,41,fallback_POP,1.6709739270561055,0.1
