adaptive_subject_attack_balanced_accuracy,between_participant_variance,calibration_error,cross_session_same_different_auroc,cross_session_verification_balanced_accuracy,fixed_head_balanced_accuracy,fold,linear_subject_probe_balanced_accuracy,method,n_test_trials,retrained_head_balanced_accuracy,seed,strength,worst_participant_accuracy
0.6631944444444445,0.014857413837448557,0.2600230364197934,0.576751361203099,0.6307870370370371,0.40740740740740744,0,0.6412037037037037,RAW,864,0.40162037037037035,20260920,na,0.2673611111111111
0.488425925925926,0.014857413837448557,0.26002303793750425,0.5312086696356063,0.4606481481481481,0.40740740740740744,0,0.44328703703703703,HEAD_ONLY,864,0.4004629629629629,20260920,na,0.2673611111111111
0.6087962962962963,0.008716724537037035,0.27810066803875894,0.5299560398008507,0.49189814814814814,0.3923611111111111,0,0.5960648148148149,LEACE,864,0.37384259259259256,20260920,na,0.2847222222222222
0.49421296296296297,0.014857413837448557,0.26002300872157014,0.5456803782340341,0.49421296296296297,0.40740740740740744,0,0.49074074074074076,Fiber-OneStep,864,0.40046296296296297,20260920,strong,0.2673611111111111
0.4675925925925926,0.014857413837448557,0.260023042180196,0.5201780426043914,0.45138888888888884,0.40740740740740744,0,0.4328703703703704,Fiber-SANDiff,864,0.375,20260920,strong,0.2673611111111111
0.39351851851851855,0.014857413837448557,0.26002301824175644,0.5195952989929997,0.4398148148148148,0.40740740740740744,0,0.4351851851851852,Fiber-Stratified-Resample,864,0.38657407407407407,20260920,strong,0.2673611111111111
0.7199074074074074,0.00815007716049382,0.3450440537805359,0.5792252751301634,0.6631944444444445,0.36111111111111105,0,0.7083333333333334,RAW,864,0.3680555555555556,20260921,na,0.2569444444444445
0.5150462962962963,0.00815007716049382,0.34504404619198153,0.5415603135835745,0.4641203703703704,0.36111111111111105,0,0.4571759259259259,HEAD_ONLY,864,0.3738425925925926,20260921,na,0.2569444444444445
0.611111111111111,0.009600855195473252,0.32488399575016014,0.5352883365613749,0.5277777777777778,0.3587962962962963,0,0.6481481481481481,LEACE,864,0.36342592592592593,20260921,na,0.24652777777777776
0.5231481481481481,0.00815007716049382,0.34504404619198153,0.5418256784150243,0.46527777777777773,0.36111111111111105,0,0.47222222222222227,Fiber-OneStep,864,0.37731481481481477,20260921,strong,0.2569444444444445
0.43171296296296297,0.00815007716049382,0.34504404619198153,0.5194412352679637,0.4421296296296296,0.36111111111111105,0,0.42939814814814814,Fiber-SANDiff,864,0.36574074074074076,20260921,strong,0.2569444444444445
0.40277777777777773,0.00815007716049382,0.34504404243219783,0.5063037497789408,0.4085648148148148,0.36111111111111105,0,0.4108796296296296,Fiber-Stratified-Resample,864,0.3796296296296296,20260921,strong,0.2569444444444445
0.857638888888889,0.002234439300411523,0.3813178348527463,0.7317804323401518,0.7604166666666666,0.28935185185185186,1,0.9074074074074073,RAW,864,0.2939814814814815,20260920,na,0.2361111111111111
0.6956018518518517,0.002234439300411523,0.38131786189559436,0.7045117675413959,0.6817129629629629,0.28935185185185186,1,0.6990740740740741,HEAD_ONLY,864,0.28935185185185186,20260920,na,0.2361111111111111
0.7754629629629631,0.00047019675925925864,0.3784966248053092,0.6551625513808179,0.6631944444444445,0.2847222222222222,1,0.8379629629629629,LEACE,864,0.2962962962962963,20260920,na,0.2604166666666667
0.6921296296296297,0.002234439300411523,0.38131784927099943,0.7215749942687489,0.6956018518518517,0.28935185185185186,1,0.7013888888888888,Fiber-OneStep,864,0.2962962962962963,20260920,strong,0.2361111111111111
0.6712962962962963,0.002234439300411523,0.38131786058484407,0.6815127893136392,0.6631944444444444,0.28935185185185186,1,0.6550925925925926,Fiber-SANDiff,864,0.2800925925925926,20260920,strong,0.2361111111111111
0.6620370370370371,0.002234439300411523,0.38131783809512854,0.6554966404815064,0.6458333333333334,0.28935185185185186,1,0.6342592592592592,Fiber-Stratified-Resample,864,0.2951388888888889,20260920,strong,0.2361111111111111
0.8877314814814814,0.0032913773148148134,0.46262926318579256,0.7557734857859258,0.7291666666666666,0.2847222222222222,1,0.8703703703703703,RAW,864,0.28356481481481477,20260921,na,0.21875
0.7002314814814815,0.0032913773148148134,0.4626292650829311,0.7177512247821498,0.6909722222222223,0.2847222222222222,1,0.7222222222222223,HEAD_ONLY,864,0.27662037037037035,20260921,na,0.21875
0.8402777777777777,0.0019651813271604947,0.4686156980072458,0.7055849055632865,0.6944444444444443,0.2881944444444444,1,0.8148148148148149,LEACE,864,0.29976851851851855,20260921,na,0.23958333333333331
0.7349537037037036,0.0032913773148148134,0.46262926591077336,0.740114448123095,0.6770833333333334,0.2847222222222222,1,0.7199074074074074,Fiber-OneStep,864,0.27314814814814814,20260921,strong,0.21875
0.6793981481481483,0.0032913773148148134,0.4626292754999466,0.6655004841023717,0.6354166666666666,0.2847222222222222,1,0.6909722222222223,Fiber-SANDiff,864,0.2743055555555555,20260921,strong,0.21875
0.6504629629629629,0.0032913773148148134,0.46262926591077336,0.616520421085109,0.5775462962962963,0.2847222222222222,1,0.6192129629629629,Fiber-Stratified-Resample,864,0.28009259259259256,20260921,strong,0.21875
0.6944444444444445,0.008588123713991772,0.0849119668688487,0.5935185910691401,0.5833333333333334,0.4212962962962963,2,0.7303240740740741,RAW,864,0.41203703703703703,20260920,na,0.32291666666666663
0.5312499999999999,0.008588123713991772,0.08491196383342697,0.5659218721807171,0.5335648148148148,0.4212962962962963,2,0.5115740740740741,HEAD_ONLY,864,0.41203703703703703,20260920,na,0.32291666666666663
0.6319444444444445,0.004424672067901231,0.09728742501250019,0.5255024361015244,0.4421296296296296,0.4166666666666667,2,0.6238425925925926,LEACE,864,0.40625,20260920,na,0.3402777777777778
0.5277777777777778,0.008588123713991772,0.08491197121502073,0.5729148357061689,0.5358796296296297,0.4212962962962963,2,0.5104166666666666,Fiber-OneStep,864,0.4212962962962963,20260920,strong,0.32291666666666663
