adaptive_subject_attack_recall,cross_session_same_different_auroc,cross_session_verification_recall,fixed_head_balanced_accuracy,fold,linear_subject_probe_recall,method,participant,seed,strength
0.7013888888888888,0.5373323152762667,0.5451388888888888,0.3402777777777778,2,0.6631944444444444,LEACE,7,20260920,na
0.5833333333333334,0.5066880657113151,0.3125,0.4618055555555555,2,0.59375,LEACE,8,20260920,na
0.6111111111111112,0.5323119872151423,0.46875,0.44791666666666663,2,0.6145833333333334,LEACE,9,20260920,na
0.7708333333333334,0.6635620515605163,0.8125,0.32291666666666663,2,0.71875,Fiber-OneStep,7,20260920,strong
0.4583333333333333,0.5075983770209918,0.3472222222222222,0.5069444444444444,2,0.5138888888888888,Fiber-OneStep,8,20260920,strong
0.3541666666666667,0.5479841388742221,0.4479166666666667,0.4340277777777778,2,0.2986111111111111,Fiber-OneStep,9,20260920,strong
0.6770833333333334,0.6569543024102927,0.8298611111111112,0.32291666666666663,2,0.71875,Fiber-SANDiff,7,20260920,strong
0.6215277777777778,0.5097003775699195,0.3333333333333333,0.5069444444444444,2,0.5069444444444444,Fiber-SANDiff,8,20260920,strong
0.2986111111111111,0.5507247927693587,0.4756944444444444,0.4340277777777778,2,0.375,Fiber-SANDiff,9,20260920,strong
0.5902777777777778,0.6370011005064842,0.8159722222222222,0.32291666666666663,2,0.5486111111111112,Fiber-Stratified-Resample,7,20260920,strong
0.4861111111111111,0.4976047688311778,0.28125,0.5069444444444444,2,0.4166666666666667,Fiber-Stratified-Resample,8,20260920,strong
0.3402777777777778,0.5437164047644527,0.4513888888888889,0.4340277777777778,2,0.4375,Fiber-Stratified-Resample,9,20260920,strong
0.6597222222222222,0.5587180836510357,0.6805555555555556,0.2673611111111111,2,0.625,RAW,7,20260921,na
0.5833333333333334,0.5212731607967811,0.375,0.5173611111111112,2,0.5659722222222222,RAW,8,20260921,na
0.6284722222222222,0.56413252157933,0.6111111111111112,0.3784722222222222,2,0.5868055555555556,RAW,9,20260921,na
0.6111111111111112,0.5550869611231766,0.5347222222222222,0.2673611111111111,2,0.5381944444444444,HEAD_ONLY,7,20260921,na
0.16319444444444445,0.5031119382331444,0.3333333333333333,0.5173611111111112,2,0.2638888888888889,HEAD_ONLY,8,20260921,na
0.5520833333333334,0.5422623839645117,0.4583333333333333,0.3784722222222222,2,0.5451388888888888,HEAD_ONLY,9,20260921,na
0.5069444444444444,0.5179940587173522,0.4201388888888889,0.2951388888888889,2,0.5243055555555556,LEACE,7,20260921,na
0.4513888888888889,0.5215021371918694,0.3819444444444444,0.5069444444444444,2,0.5138888888888888,LEACE,8,20260921,na
0.4895833333333333,0.5087562334370845,0.4548611111111111,0.375,2,0.4409722222222222,LEACE,9,20260921,na
0.65625,0.5726173296026773,0.6736111111111112,0.2673611111111111,2,0.5798611111111112,Fiber-OneStep,7,20260921,strong
0.21180555555555555,0.5022339982637534,0.2708333333333333,0.5173611111111112,2,0.2708333333333333,Fiber-OneStep,8,20260921,strong
0.5625,0.5344753872413447,0.3888888888888889,0.3784722222222222,2,0.4930555555555556,Fiber-OneStep,9,20260921,strong
0.5138888888888888,0.53945799085934,0.5902777777777778,0.2673611111111111,2,0.5,Fiber-SANDiff,7,20260921,strong
0.3194444444444444,0.49064579385974244,0.2777777777777778,0.5173611111111112,2,0.3506944444444444,Fiber-SANDiff,8,20260921,strong
0.4305555555555556,0.5207653854462365,0.3680555555555556,0.3784722222222222,2,0.3958333333333333,Fiber-SANDiff,9,20260921,strong
0.3854166666666667,0.5258542361754956,0.5069444444444444,0.2673611111111111,2,0.3923611111111111,Fiber-Stratified-Resample,7,20260921,strong
0.3888888888888889,0.5039138878441447,0.28125,0.5173611111111112,2,0.3576388888888889,Fiber-Stratified-Resample,8,20260921,strong
0.3958333333333333,0.5111139102628465,0.4618055555555556,0.3784722222222222,2,0.4201388888888889,Fiber-Stratified-Resample,9,20260921,strong
