conditional_covariance_relative_frobenius,conditional_energy_distance,conditional_mmd_rbf,fiber_variance_retained,fold,method,raw_fiber_variance,replacement_fiber_variance,seed
0.9631779777250903,4.7784674162370075,0.16670961807745846,0.09219752912416329,0,Fiber-OneStep,98.30216979980469,9.063217163085938,20260920
0.8650769656700456,1.289015845255337,0.04608897403231227,0.7909464757399146,0,Fiber-SANDiff,98.30216979980469,77.75175476074219,20260920
0.974817927490694,0.941666480091639,0.0278656475834612,0.9993366531461981,0,Fiber-Stratified-Resample,98.30216979980469,98.2369613647461,20260920
0.9630538385339165,4.900457623203322,0.17574650876486286,0.08411579819663967,0,Fiber-OneStep,105.91358947753906,8.909006118774414,20260921
0.9250202859714579,1.4119904900241096,0.04918006225523316,0.8100031795870225,0,Fiber-SANDiff,105.91358947753906,85.79034423828125,20260921
1.0255730485721215,1.2474969343293982,0.03739445144320521,1.0164037588567778,0,Fiber-Stratified-Resample,105.91358947753906,107.65097045898438,20260921
0.9248935210209611,3.8098325921610208,0.14543721724968847,0.25331893313430276,1,Fiber-OneStep,65.13505554199219,16.499942779541016,20260920
0.8879080134928999,1.3957077988338755,0.048584677202129,0.8798326583020415,1,Fiber-SANDiff,65.13505554199219,57.30794906616211,20260920
0.9752019874842611,0.9655396379236149,0.028026691733287774,1.0535779001103618,1,Fiber-Stratified-Resample,65.13505554199219,68.6248550415039,20260920
0.9401103372775008,4.31592282135641,0.16081187136225106,0.21879756438761055,1,Fiber-OneStep,86.98768615722656,19.03269386291504,20260921
1.0224077913726561,1.73757750616729,0.06017798009028099,0.8991299504896221,1,Fiber-SANDiff,86.98768615722656,78.2132339477539,20260921
1.1350844758257133,1.605153034739974,0.04704506845969392,1.0582905105839944,1,Fiber-Stratified-Resample,86.98768615722656,92.05824279785156,20260921
0.9024811076286775,3.2397823650323594,0.125310442645078,0.34011205359745417,2,Fiber-OneStep,17.732921600341797,6.031180381774902,20260920
0.9223909098289492,3.0169511251372843,0.11804914983290608,0.41180374690846383,2,Fiber-SANDiff,17.732921600341797,7.302483558654785,20260920
1.0699110548009583,0.9619309946937754,0.029959724021204354,1.0028924968253738,2,Fiber-Stratified-Resample,17.732921600341797,17.78421401977539,20260920
0.9532931650065715,4.845765545076116,0.16749493922771838,0.09131662033581693,2,Fiber-OneStep,82.61595153808594,7.5442094802856445,20260921
0.8563163336513138,1.3432703809541422,0.04804218658650119,0.9123343120344405,2,Fiber-SANDiff,82.61595153808594,75.37336730957031,20260921
0.986063444675799,1.2929598190469778,0.040860260403906924,1.0836597363398794,2,Fiber-Stratified-Resample,82.61595153808594,89.52758026123047,20260921
