attacker,balanced_accuracy,cross_entropy,feature,fold,gallery_session,method,query_session,same_different_verification_auroc,seed
adaptive_mlp,0.4861111111111111,0.9967335591975109,A_H,0,T,LEACE,E,0.5319024681667904,20260920
adaptive_mlp,0.6203703703703703,1.026884180925772,A_Z,0,T,LEACE,E,0.5299560398008507,20260920
adaptive_mlp,0.6087962962962963,1.312815234882488,A_HZ,0,T,LEACE,E,0.5320543481611388,20260920
adaptive_mlp,0.6168981481481483,1.0776411684608533,A_HU,0,T,LEACE,E,0.5332354219218205,20260920
linear,0.44328703703703703,1.027257156041338,A_H,0,T,Fiber-OneStep,E,0.5319024681667904,20260920
linear,0.49074074074074076,0.9980492316235172,A_Z,0,T,Fiber-OneStep,E,0.5456803782340341,20260920
linear,0.4895833333333333,0.998156392372917,A_HZ,0,T,Fiber-OneStep,E,0.5454661252955899,20260920
linear,0.49074074074074076,1.0027519053219123,A_HU,0,T,Fiber-OneStep,E,0.5539444785148316,20260920
adaptive_mlp,0.4861111111111111,0.9967335591975109,A_H,0,T,Fiber-OneStep,E,0.5319024681667904,20260920
adaptive_mlp,0.4791666666666667,1.0071376788835715,A_Z,0,T,Fiber-OneStep,E,0.5456803782340341,20260920
adaptive_mlp,0.49189814814814814,0.9880805910470906,A_HZ,0,T,Fiber-OneStep,E,0.5454661252955899,20260920
adaptive_mlp,0.4907407407407407,0.9913545287292488,A_HU,0,T,Fiber-OneStep,E,0.5539444785148316,20260920
linear,0.44328703703703703,1.027257156041338,A_H,0,T,Fiber-SANDiff,E,0.5319024681667904,20260920
linear,0.4328703703703704,1.1045260400162187,A_Z,0,T,Fiber-SANDiff,E,0.5201780426043914,20260920
linear,0.42939814814814814,1.1046458543338802,A_HZ,0,T,Fiber-SANDiff,E,0.5217350486553841,20260920
linear,0.4270833333333333,1.1011169406432042,A_HU,0,T,Fiber-SANDiff,E,0.5174335928754237,20260920
adaptive_mlp,0.4861111111111111,0.9967335591975109,A_H,0,T,Fiber-SANDiff,E,0.5319024681667904,20260920
adaptive_mlp,0.4178240740740741,1.095489450130879,A_Z,0,T,Fiber-SANDiff,E,0.5201780426043914,20260920
adaptive_mlp,0.43865740740740744,1.1134495985892063,A_HZ,0,T,Fiber-SANDiff,E,0.5217350486553841,20260920
adaptive_mlp,0.3993055555555556,1.0793739892555858,A_HU,0,T,Fiber-SANDiff,E,0.5174335928754237,20260920
linear,0.44328703703703703,1.027257156041338,A_H,0,T,Fiber-Stratified-Resample,E,0.5319024681667904,20260920
linear,0.4351851851851852,1.2203374672425245,A_Z,0,T,Fiber-Stratified-Resample,E,0.5195952989929997,20260920
linear,0.4363425925925926,1.2206363942750085,A_HZ,0,T,Fiber-Stratified-Resample,E,0.5223467482630522,20260920
linear,0.43402777777777785,1.2199913392016681,A_HU,0,T,Fiber-Stratified-Resample,E,0.5170109947451732,20260920
adaptive_mlp,0.4861111111111111,0.9967335591975109,A_H,0,T,Fiber-Stratified-Resample,E,0.5319024681667904,20260920
adaptive_mlp,0.4166666666666667,1.1899669505179733,A_Z,0,T,Fiber-Stratified-Resample,E,0.5195952989929997,20260920
adaptive_mlp,0.40625,1.0704839004252265,A_HZ,0,T,Fiber-Stratified-Resample,E,0.5223467482630522,20260920
adaptive_mlp,0.39004629629629634,1.127648402581116,A_HU,0,T,Fiber-Stratified-Resample,E,0.5170109947451732,20260920
linear,0.4571759259259259,1.00604467432556,A_H,0,T,RAW,E,0.5411151331737478,20260921
linear,0.7083333333333334,0.9012277265966202,A_Z,0,T,RAW,E,0.5792252751301634,20260921
linear,0.7060185185185186,0.9025835436442909,A_HZ,0,T,RAW,E,0.5804859071609161,20260921
linear,0.7060185185185186,0.9022806274563322,A_HU,0,T,RAW,E,0.5791514312769276,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,RAW,E,0.5411151331737478,20260921
adaptive_mlp,0.7071759259259259,0.7658940057475945,A_Z,0,T,RAW,E,0.5792252751301634,20260921
adaptive_mlp,0.7152777777777778,0.9373754950803515,A_HZ,0,T,RAW,E,0.5804859071609161,20260921
adaptive_mlp,0.7094907407407408,0.921727755284716,A_HU,0,T,RAW,E,0.5791514312769276,20260921
linear,0.4571759259259259,1.00604467432556,A_H,0,T,HEAD_ONLY,E,0.5411151331737478,20260921
linear,0.4571759259259259,1.0059777966095402,A_Z,0,T,HEAD_ONLY,E,0.5415603135835745,20260921
linear,0.4571759259259259,1.0059833405754839,A_HZ,0,T,HEAD_ONLY,E,0.5415676503968667,20260921
linear,0.40509259259259256,1.2768858545428206,A_HU,0,T,HEAD_ONLY,E,0.4972770908279663,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,HEAD_ONLY,E,0.5411151331737478,20260921
adaptive_mlp,0.5150462962962963,0.9765749999967821,A_Z,0,T,HEAD_ONLY,E,0.5415603135835745,20260921
adaptive_mlp,0.46875,1.0617459515317746,A_HZ,0,T,HEAD_ONLY,E,0.5415676503968667,20260921
adaptive_mlp,0.40509259259259256,1.2564084630087324,A_HU,0,T,HEAD_ONLY,E,0.4972770908279663,20260921
linear,0.4571759259259259,1.00604467432556,A_H,0,T,LEACE,E,0.5411151331737478,20260921
linear,0.6481481481481481,0.9816342907728447,A_Z,0,T,LEACE,E,0.5352883365613749,20260921
linear,0.6643518518518517,0.9399676077055188,A_HZ,0,T,LEACE,E,0.5385355297210689,20260921
linear,0.6504629629629629,0.980223358352032,A_HU,0,T,LEACE,E,0.5371155514860102,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,LEACE,E,0.5411151331737478,20260921
adaptive_mlp,0.6238425925925926,0.8864934588580147,A_Z,0,T,LEACE,E,0.5352883365613749,20260921
adaptive_mlp,0.6666666666666666,1.1259605531371844,A_HZ,0,T,LEACE,E,0.5385355297210689,20260921
adaptive_mlp,0.6284722222222223,0.9551030647365975,A_HU,0,T,LEACE,E,0.5371155514860102,20260921
linear,0.4571759259259259,1.00604467432556,A_H,0,T,Fiber-OneStep,E,0.5411151331737478,20260921
linear,0.47222222222222227,1.040626003355514,A_Z,0,T,Fiber-OneStep,E,0.5418256784150243,20260921
linear,0.47222222222222227,1.0408944366495438,A_HZ,0,T,Fiber-OneStep,E,0.5420603358352246,20260921
linear,0.4733796296296296,1.0437495551248646,A_HU,0,T,Fiber-OneStep,E,0.5370007956857769,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,Fiber-OneStep,E,0.5411151331737478,20260921
adaptive_mlp,0.48148148148148145,1.0201276856798542,A_Z,0,T,Fiber-OneStep,E,0.5418256784150243,20260921
adaptive_mlp,0.47685185185185186,1.0707129690289845,A_HZ,0,T,Fiber-OneStep,E,0.5420603358352246,20260921
adaptive_mlp,0.4664351851851852,1.0054570046970248,A_HU,0,T,Fiber-OneStep,E,0.5370007956857769,20260921
linear,0.4571759259259259,1.00604467432556,A_H,0,T,Fiber-SANDiff,E,0.5411151331737478,20260921
linear,0.42939814814814814,1.1206402699195135,A_Z,0,T,Fiber-SANDiff,E,0.5194412352679637,20260921
linear,0.42824074074074076,1.121251806166401,A_HZ,0,T,Fiber-SANDiff,E,0.5217545358491371,20260921
linear,0.4305555555555555,1.1216802756476003,A_HU,0,T,Fiber-SANDiff,E,0.5173345112078969,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,Fiber-SANDiff,E,0.5411151331737478,20260921
adaptive_mlp,0.42013888888888884,1.0663102491849727,A_Z,0,T,Fiber-SANDiff,E,0.5194412352679637,20260921
adaptive_mlp,0.4479166666666667,1.064607571259885,A_HZ,0,T,Fiber-SANDiff,E,0.5217545358491371,20260921
adaptive_mlp,0.4224537037037037,1.0745315673455687,A_HU,0,T,Fiber-SANDiff,E,0.5173345112078969,20260921
linear,0.4571759259259259,1.00604467432556,A_H,0,T,Fiber-Stratified-Resample,E,0.5411151331737478,20260921
linear,0.4108796296296296,1.2042088249587846,A_Z,0,T,Fiber-Stratified-Resample,E,0.5063037497789408,20260921
linear,0.4131944444444444,1.2041402657192752,A_HZ,0,T,Fiber-Stratified-Resample,E,0.5096095972432557,20260921
linear,0.41203703703703703,1.2036835408380595,A_HU,0,T,Fiber-Stratified-Resample,E,0.5057230895839375,20260921
adaptive_mlp,0.5335648148148148,0.9676742627699123,A_H,0,T,Fiber-Stratified-Resample,E,0.5411151331737478,20260921
adaptive_mlp,0.3865740740740741,1.395520891814789,A_Z,0,T,Fiber-Stratified-Resample,E,0.5063037497789408,20260921
adaptive_mlp,0.4444444444444445,1.1021298154403516,A_HZ,0,T,Fiber-Stratified-Resample,E,0.5096095972432557,20260921
adaptive_mlp,0.4016203703703704,1.136326011898542,A_HU,0,T,Fiber-Stratified-Resample,E,0.5057230895839375,20260921
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,RAW,E,0.7170983892066621,20260920
linear,0.9074074074074073,0.33480085387436426,A_Z,1,T,RAW,E,0.7317804323401518,20260920
linear,0.9074074074074073,0.33613290695223513,A_HZ,1,T,RAW,E,0.7350487022710169,20260920
linear,0.9016203703703703,0.3539075235246102,A_HU,1,T,RAW,E,0.7293640367008511,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,RAW,E,0.7170983892066621,20260920
adaptive_mlp,0.8738425925925926,0.34338881745668465,A_Z,1,T,RAW,E,0.7317804323401518,20260920
adaptive_mlp,0.8703703703703703,0.3706932329698392,A_HZ,1,T,RAW,E,0.7350487022710169,20260920
adaptive_mlp,0.8807870370370371,0.35360882825989315,A_HU,1,T,RAW,E,0.7293640367008511,20260920
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,HEAD_ONLY,E,0.7170983892066621,20260920
linear,0.6990740740740741,0.7295113519310086,A_Z,1,T,HEAD_ONLY,E,0.7045117675413959,20260920
linear,0.6990740740740741,0.7295073116997868,A_HZ,1,T,HEAD_ONLY,E,0.7050303565073246,20260920
linear,0.6238425925925926,1.0786626009595086,A_HU,1,T,HEAD_ONLY,E,0.54931231618753,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,HEAD_ONLY,E,0.7170983892066621,20260920
adaptive_mlp,0.704861111111111,0.7096864448102755,A_Z,1,T,HEAD_ONLY,E,0.7045117675413959,20260920
adaptive_mlp,0.6909722222222223,0.7282599864713094,A_HZ,1,T,HEAD_ONLY,E,0.7050303565073246,20260920
adaptive_mlp,0.6087962962962963,0.8954935875695179,A_HU,1,T,HEAD_ONLY,E,0.54931231618753,20260920
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,LEACE,E,0.7170983892066621,20260920
linear,0.8379629629629629,0.5294060831404109,A_Z,1,T,LEACE,E,0.6551625513808179,20260920
linear,0.8761574074074074,0.3918722866184319,A_HZ,1,T,LEACE,E,0.6654984354451616,20260920
linear,0.8668981481481483,0.43719774678956536,A_HU,1,T,LEACE,E,0.6388564137719299,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,LEACE,E,0.7170983892066621,20260920
adaptive_mlp,0.7962962962962963,0.5560906364533772,A_Z,1,T,LEACE,E,0.6551625513808179,20260920
adaptive_mlp,0.8356481481481483,0.5127710738152094,A_HZ,1,T,LEACE,E,0.6654984354451616,20260920
adaptive_mlp,0.8518518518518517,0.4670752482497033,A_HU,1,T,LEACE,E,0.6388564137719299,20260920
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,Fiber-OneStep,E,0.7170983892066621,20260920
linear,0.7013888888888888,0.7281617317111899,A_Z,1,T,Fiber-OneStep,E,0.7215749942687489,20260920
linear,0.7025462962962963,0.7279946346534708,A_HZ,1,T,Fiber-OneStep,E,0.722202930132483,20260920
linear,0.6921296296296298,0.7455527691303353,A_HU,1,T,Fiber-OneStep,E,0.7143336106669844,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,Fiber-OneStep,E,0.7170983892066621,20260920
adaptive_mlp,0.6898148148148149,0.7372682633855734,A_Z,1,T,Fiber-OneStep,E,0.7215749942687489,20260920
adaptive_mlp,0.701388888888889,0.731399837792718,A_HZ,1,T,Fiber-OneStep,E,0.722202930132483,20260920
adaptive_mlp,0.6828703703703703,0.7505064315352399,A_HU,1,T,Fiber-OneStep,E,0.7143336106669844,20260920
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,Fiber-SANDiff,E,0.7170983892066621,20260920
linear,0.6550925925925926,0.8273617202362978,A_Z,1,T,Fiber-SANDiff,E,0.6815127893136392,20260920
linear,0.65625,0.8278791952170266,A_HZ,1,T,Fiber-SANDiff,E,0.6865015531412326,20260920
linear,0.6504629629629629,0.8354833491633121,A_HU,1,T,Fiber-SANDiff,E,0.6428384158552881,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,Fiber-SANDiff,E,0.7170983892066621,20260920
adaptive_mlp,0.6643518518518517,0.7771552815304811,A_Z,1,T,Fiber-SANDiff,E,0.6815127893136392,20260920
adaptive_mlp,0.6701388888888888,0.7612639965827056,A_HZ,1,T,Fiber-SANDiff,E,0.6865015531412326,20260920
adaptive_mlp,0.6724537037037037,0.7917309019970866,A_HU,1,T,Fiber-SANDiff,E,0.6428384158552881,20260920
linear,0.7002314814814815,0.7280327197936676,A_H,1,T,Fiber-Stratified-Resample,E,0.7170983892066621,20260920
linear,0.6342592592592592,1.0606686640874396,A_Z,1,T,Fiber-Stratified-Resample,E,0.6554966404815064,20260920
linear,0.6342592592592592,1.0623415431441383,A_HZ,1,T,Fiber-Stratified-Resample,E,0.6648287501655609,20260920
linear,0.6331018518518517,1.0568670853046127,A_HU,1,T,Fiber-Stratified-Resample,E,0.593979616345039,20260920
adaptive_mlp,0.7060185185185185,0.6942298818844503,A_H,1,T,Fiber-Stratified-Resample,E,0.7170983892066621,20260920
adaptive_mlp,0.6377314814814815,1.1133646487987336,A_Z,1,T,Fiber-Stratified-Resample,E,0.6554966404815064,20260920
adaptive_mlp,0.6527777777777778,0.7796786390400702,A_HZ,1,T,Fiber-Stratified-Resample,E,0.6648287501655609,20260920
adaptive_mlp,0.6319444444444444,1.0299346768981275,A_HU,1,T,Fiber-Stratified-Resample,E,0.593979616345039,20260920
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,RAW,E,0.7335626202508725,20260921
linear,0.8703703703703703,0.44314846628914484,A_Z,1,T,RAW,E,0.7557734857859258,20260921
linear,0.8692129629629629,0.44419712630611735,A_HZ,1,T,RAW,E,0.760732059323958,20260921
linear,0.8680555555555555,0.45043479781532825,A_HU,1,T,RAW,E,0.7470857541076205,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,RAW,E,0.7335626202508725,20260921
adaptive_mlp,0.8807870370370369,0.3116207682543463,A_Z,1,T,RAW,E,0.7557734857859258,20260921
adaptive_mlp,0.8668981481481483,0.35982482851056513,A_HZ,1,T,RAW,E,0.760732059323958,20260921
adaptive_mlp,0.8958333333333334,0.30117176866203854,A_HU,1,T,RAW,E,0.7470857541076205,20260921
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,HEAD_ONLY,E,0.7335626202508725,20260921
linear,0.7222222222222223,0.6664207877696434,A_Z,1,T,HEAD_ONLY,E,0.7177512247821498,20260921
linear,0.7222222222222223,0.6663977080471688,A_HZ,1,T,HEAD_ONLY,E,0.7183956851015079,20260921
linear,0.6053240740740741,1.0657583703811992,A_HU,1,T,HEAD_ONLY,E,0.5541718936156981,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,HEAD_ONLY,E,0.7335626202508725,20260921
adaptive_mlp,0.7083333333333334,0.6494770280114472,A_Z,1,T,HEAD_ONLY,E,0.7177512247821498,20260921
adaptive_mlp,0.7083333333333334,0.6432456421062739,A_HZ,1,T,HEAD_ONLY,E,0.7183956851015079,20260921
adaptive_mlp,0.6122685185185185,0.9148754763209561,A_HU,1,T,HEAD_ONLY,E,0.5541718936156981,20260921
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,LEACE,E,0.7335626202508725,20260921
linear,0.8148148148148149,0.5929930020604038,A_Z,1,T,LEACE,E,0.7055849055632865,20260921
linear,0.8275462962962963,0.5520115407819928,A_HZ,1,T,LEACE,E,0.7162565115558025,20260921
linear,0.8194444444444443,0.5989525830639608,A_HU,1,T,LEACE,E,0.68902350016809,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,LEACE,E,0.7335626202508725,20260921
adaptive_mlp,0.8460648148148149,0.39977144645509494,A_Z,1,T,LEACE,E,0.7055849055632865,20260921
adaptive_mlp,0.8379629629629631,0.395871169138884,A_HZ,1,T,LEACE,E,0.7162565115558025,20260921
adaptive_mlp,0.84375,0.4034313268478037,A_HU,1,T,LEACE,E,0.68902350016809,20260921
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,Fiber-OneStep,E,0.7335626202508725,20260921
linear,0.7199074074074074,0.6647085027021812,A_Z,1,T,Fiber-OneStep,E,0.740114448123095,20260921
linear,0.7199074074074074,0.6643659267529123,A_HZ,1,T,Fiber-OneStep,E,0.740694250681476,20260921
linear,0.7175925925925926,0.6673516148254696,A_HU,1,T,Fiber-OneStep,E,0.7425768367705377,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,Fiber-OneStep,E,0.7335626202508725,20260921
adaptive_mlp,0.7233796296296297,0.6462464728729379,A_Z,1,T,Fiber-OneStep,E,0.740114448123095,20260921
adaptive_mlp,0.7152777777777778,0.6643147065239091,A_HZ,1,T,Fiber-OneStep,E,0.740694250681476,20260921
adaptive_mlp,0.7280092592592592,0.6647351400251277,A_HU,1,T,Fiber-OneStep,E,0.7425768367705377,20260921
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,Fiber-SANDiff,E,0.7335626202508725,20260921
linear,0.6909722222222223,0.7463397290528238,A_Z,1,T,Fiber-SANDiff,E,0.6655004841023717,20260921
linear,0.6898148148148149,0.7466897459991182,A_HZ,1,T,Fiber-SANDiff,E,0.6740958858380596,20260921
linear,0.6851851851851851,0.748765070450827,A_HU,1,T,Fiber-SANDiff,E,0.6426654132128757,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,Fiber-SANDiff,E,0.7335626202508725,20260921
adaptive_mlp,0.6782407407407408,0.7537905144081994,A_Z,1,T,Fiber-SANDiff,E,0.6655004841023717,20260921
adaptive_mlp,0.6898148148148149,0.7384367279221485,A_HZ,1,T,Fiber-SANDiff,E,0.6740958858380596,20260921
adaptive_mlp,0.6539351851851852,0.8530809677296759,A_HU,1,T,Fiber-SANDiff,E,0.6426654132128757,20260921
linear,0.7222222222222223,0.6664423910855974,A_H,1,T,Fiber-Stratified-Resample,E,0.7335626202508725,20260921
linear,0.6192129629629629,0.9250038742147176,A_Z,1,T,Fiber-Stratified-Resample,E,0.616520421085109,20260921
linear,0.6215277777777778,0.9259259617435968,A_HZ,1,T,Fiber-Stratified-Resample,E,0.6342113674132843,20260921
linear,0.6192129629629629,0.919106507214912,A_HU,1,T,Fiber-Stratified-Resample,E,0.5784044900814929,20260921
adaptive_mlp,0.7303240740740741,0.6294098055815369,A_H,1,T,Fiber-Stratified-Resample,E,0.7335626202508725,20260921
adaptive_mlp,0.6435185185185185,1.2397230052160464,A_Z,1,T,Fiber-Stratified-Resample,E,0.616520421085109,20260921
adaptive_mlp,0.664351851851852,0.7393757128672478,A_HZ,1,T,Fiber-Stratified-Resample,E,0.6342113674132843,20260921
adaptive_mlp,0.6168981481481483,1.2213287896675498,A_HU,1,T,Fiber-Stratified-Resample,E,0.5784044900814929,20260921
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,RAW,E,0.5743970571866258,20260920
linear,0.7303240740740741,0.8269624185088199,A_Z,2,T,RAW,E,0.5935185910691401,20260920
linear,0.7291666666666666,0.8267287179265336,A_HZ,2,T,RAW,E,0.5931584596567416,20260920
linear,0.7210648148148149,0.8734082616756709,A_HU,2,T,RAW,E,0.6132400224622977,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,RAW,E,0.5743970571866258,20260920
adaptive_mlp,0.6782407407407408,0.7698903918013362,A_Z,2,T,RAW,E,0.5935185910691401,20260920
adaptive_mlp,0.670138888888889,0.7901124234387856,A_HZ,2,T,RAW,E,0.5931584596567416,20260920
adaptive_mlp,0.6122685185185185,0.8357750890569304,A_HU,2,T,RAW,E,0.6132400224622977,20260920
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,HEAD_ONLY,E,0.5743970571866258,20260920
linear,0.5115740740740741,0.9813178027275513,A_Z,2,T,HEAD_ONLY,E,0.5659218721807171,20260920
linear,0.5115740740740741,0.9813195625369894,A_HZ,2,T,HEAD_ONLY,E,0.5662268713226203,20260920
linear,0.46990740740740744,1.271260610279558,A_HU,2,T,HEAD_ONLY,E,0.5162337710616358,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,HEAD_ONLY,E,0.5743970571866258,20260920
adaptive_mlp,0.5243055555555555,0.9719447212043315,A_Z,2,T,HEAD_ONLY,E,0.5659218721807171,20260920
adaptive_mlp,0.5543981481481481,0.9745034963526175,A_HZ,2,T,HEAD_ONLY,E,0.5662268713226203,20260920
adaptive_mlp,0.46296296296296297,1.078183923335835,A_HU,2,T,HEAD_ONLY,E,0.5162337710616358,20260920
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,LEACE,E,0.5743970571866258,20260920
linear,0.6238425925925926,1.0375775785516483,A_Z,2,T,LEACE,E,0.5255024361015244,20260920
linear,0.673611111111111,0.9887112640848125,A_HZ,2,T,LEACE,E,0.5302898609765215,20260920
linear,0.670138888888889,1.0367415044264934,A_HU,2,T,LEACE,E,0.5325968762273896,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,LEACE,E,0.5743970571866258,20260920
adaptive_mlp,0.6226851851851852,0.9754994921514488,A_Z,2,T,LEACE,E,0.5255024361015244,20260920
adaptive_mlp,0.6435185185185185,1.230791233036685,A_HZ,2,T,LEACE,E,0.5302898609765215,20260920
adaptive_mlp,0.6689814814814815,1.400265429046942,A_HU,2,T,LEACE,E,0.5325968762273896,20260920
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,Fiber-OneStep,E,0.5743970571866258,20260920
linear,0.5104166666666666,0.9738068114893245,A_Z,2,T,Fiber-OneStep,E,0.5729148357061689,20260920
linear,0.5104166666666666,0.9736332838346576,A_HZ,2,T,Fiber-OneStep,E,0.5730839767697757,20260920
linear,0.525462962962963,0.9900526389336066,A_HU,2,T,Fiber-OneStep,E,0.588425376673438,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,Fiber-OneStep,E,0.5743970571866258,20260920
adaptive_mlp,0.5358796296296297,0.9596151019625441,A_Z,2,T,Fiber-OneStep,E,0.5729148357061689,20260920
adaptive_mlp,0.5196759259259259,0.9855758153358607,A_HZ,2,T,Fiber-OneStep,E,0.5730839767697757,20260920
adaptive_mlp,0.5439814814814815,0.9567948075628876,A_HU,2,T,Fiber-OneStep,E,0.588425376673438,20260920
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,Fiber-SANDiff,E,0.5743970571866258,20260920
linear,0.5335648148148148,0.9597274488426935,A_Z,2,T,Fiber-SANDiff,E,0.5724086315741783,20260920
linear,0.5358796296296297,0.9597497051447974,A_HZ,2,T,Fiber-SANDiff,E,0.5726169432753574,20260920
linear,0.5324074074074073,0.966968322115431,A_HU,2,T,Fiber-SANDiff,E,0.5862816215320404,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,Fiber-SANDiff,E,0.5743970571866258,20260920
adaptive_mlp,0.5393518518518519,0.9713699735674511,A_Z,2,T,Fiber-SANDiff,E,0.5724086315741783,20260920
adaptive_mlp,0.5347222222222222,0.9527820141038942,A_HZ,2,T,Fiber-SANDiff,E,0.5726169432753574,20260920
adaptive_mlp,0.5208333333333334,0.9712083097494466,A_HU,2,T,Fiber-SANDiff,E,0.5862816215320404,20260920
linear,0.5115740740740741,0.9812694284849313,A_H,2,T,Fiber-Stratified-Resample,E,0.5743970571866258,20260920
linear,0.4675925925925926,1.1735796139203214,A_Z,2,T,Fiber-Stratified-Resample,E,0.559115906921295,20260920
linear,0.46875,1.1733488036511621,A_HZ,2,T,Fiber-Stratified-Resample,E,0.5605455950039272,20260920
linear,0.46990740740740744,1.1807023244587003,A_HU,2,T,Fiber-Stratified-Resample,E,0.5276585090956056,20260920
adaptive_mlp,0.5416666666666666,0.9477439829477928,A_H,2,T,Fiber-Stratified-Resample,E,0.5743970571866258,20260920
adaptive_mlp,0.5034722222222222,1.0379867354119758,A_Z,2,T,Fiber-Stratified-Resample,E,0.559115906921295,20260920
adaptive_mlp,0.46875,1.0748505187903954,A_HZ,2,T,Fiber-Stratified-Resample,E,0.5605455950039272,20260920
adaptive_mlp,0.44560185185185186,1.075723424714849,A_HU,2,T,Fiber-Stratified-Resample,E,0.5276585090956056,20260920
linear,0.449074074074074,1.046347233766273,A_H,2,T,RAW,E,0.5370814537299883,20260921
linear,0.5925925925925927,1.1091251220518894,A_Z,2,T,RAW,E,0.5477836867303206,20260921
linear,0.5914351851851852,1.1107564299991752,A_HZ,2,T,RAW,E,0.5496002616006107,20260921
linear,0.5925925925925926,1.114271613245107,A_HU,2,T,RAW,E,0.5557793860578758,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,RAW,E,0.5370814537299883,20260921
adaptive_mlp,0.642361111111111,1.0315971206543821,A_Z,2,T,RAW,E,0.5477836867303206,20260921
