effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
query_derived_oracle_projector,17.17418525647372,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim36,success
query_derived_oracle_projector,16.881106522865593,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim36,success
query_derived_oracle_projector,15.208884302526712,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim36,success
query_derived_oracle_projector,15.200505490414798,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim36,success
query_derived_oracle_projector,15.131222588941455,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim36,success
query_derived_oracle_projector,15.108028652146459,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim36,success
query_derived_oracle_projector,15.213346466422081,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim36,success
query_derived_oracle_projector,15.146539438515902,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim36,success
query_derived_oracle_projector,15.094450381584466,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim36,success
query_derived_oracle_projector,15.162264061160386,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim36,success
query_derived_oracle_projector,15.194061146117747,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim36,success
query_derived_oracle_projector,15.113724895752966,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim36,success
query_derived_oracle_projector,15.08577311038971,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim36,success
query_derived_oracle_projector,15.150353336706758,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim36,success
