artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,clipping_fraction,dataset,delta_SNR_db,exact_cell,function_evaluations_per_window,latency_seconds_per_window,method,observation_change_ratio,output_input_RMS_ratio,participant_claim,peak_memory_mb,statistical_unit,status,training_seed,unit_id
0.25679577661971964,0.457497943303164,0.9074780512001656,0.0010896382154896855,klados,11.80824246298531,19ch_native_linked_mastoid_256hz,2,0.008336559600138571,ONE-STEP-MATCH,0.797487949911099,0.530756240375186,False,41.146484375,source_record,success,20260812,sim48
0.24996553595340945,0.44532943688052923,0.9112966956938756,0.0005242598708719015,klados,12.042397312722251,19ch_native_linked_mastoid_256hz,401,1.2197715497997705,DIFF-POP,0.797969931002615,0.5274784129948022,False,41.146484375,source_record,success,20260812,sim48
0.24992124748938485,0.4452505341763258,0.9113139447188883,0.0005242598708719015,klados,12.043936400069645,19ch_native_linked_mastoid_256hz,401,1.218409429899475,DIFF-MATCH,0.7980167488670569,0.5274680325380765,False,41.146484375,source_record,success,20260812,sim48
0.25069827479577134,0.44663485754504173,0.910838095952959,0.0005037006922066212,klados,12.016973093412828,19ch_native_linked_mastoid_256hz,401,1.2196307746999082,DIFF-SHUFFLED,0.7969916234665109,0.5278070915301953,False,41.146484375,source_record,success,20260812,sim48
1.0000000006908916,1.658985696400366,0.5287172283241289,0.0,klados,-6.001007417688484e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.4944256405112655e-08,1.00000000057594,False,0.0,source_record,success,20260812,sim49
0.36367807120016926,0.6033367177987145,0.8534618609214802,0.0,klados,8.785657698668082,19ch_native_linked_mastoid_256hz,1,0.00610219941639419,POP,0.8754300224434255,0.5923039528914282,False,44.361328125,source_record,success,20260812,sim49
0.3483492282339614,0.577906386592978,0.862800909744892,0.001884594326838851,klados,9.159702946113612,19ch_native_linked_mastoid_256hz,2,0.009619509083374092,ONE-STEP-MATCH,0.8555808736177006,0.584747237968138,False,44.361328125,source_record,success,20260812,sim49
0.35307876563709834,0.5857526214899517,0.8598879895955654,0.0005825109547004104,klados,9.042568007499689,19ch_native_linked_mastoid_256hz,401,1.0172267611669668,DIFF-POP,0.8620725210499597,0.5869116584603802,False,44.361328125,source_record,success,20260812,sim49
0.3530794774584077,0.5857538023913215,0.8598945092324659,0.0005739446496590972,klados,9.042550496406687,19ch_native_linked_mastoid_256hz,401,1.0232643435823168,DIFF-MATCH,0.8621903294321608,0.5869277520501993,False,44.361328125,source_record,success,20260812,sim49
0.35322432964470113,0.5859941100963085,0.8597316760949303,0.0005996436229906976,klados,9.038987808200948,19ch_native_linked_mastoid_256hz,401,1.026711580666112,DIFF-SHUFFLED,0.8615679853784695,0.5869134812607905,False,44.361328125,source_record,success,20260812,sim49
1.000000001325606,1.629389391434921,0.5256337037601879,0.0,klados,-1.1514068519418168e-08,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5838136809366484e-08,1.0000000010100103,False,0.0,source_record,success,20260812,sim50
0.23223334235464096,0.3783985438685187,0.9323221657308021,0.0,klados,12.681508546290864,19ch_native_linked_mastoid_256hz,1,0.004175373900216073,POP,0.8581336781343444,0.5436226522786607,False,41.146484375,source_record,success,20260812,sim50
0.23605848452994252,0.3846311899414233,0.930233634049241,0.004122121725231409,klados,12.539607706534245,19ch_native_linked_mastoid_256hz,2,0.008432568400166929,ONE-STEP-MATCH,0.862017124704162,0.5457209612855533,False,41.146484375,source_record,success,20260812,sim50
0.2307203595500082,0.3759333057404945,0.9329376175074419,0.0005345395184122026,klados,12.738281603285522,19ch_native_linked_mastoid_256hz,401,1.0061412597991874,DIFF-POP,0.8481374703423565,0.5435721783759745,False,41.146484375,source_record,success,20260812,sim50
0.23105909868934946,0.3764852436998693,0.9327698145574781,0.0005448191077448428,klados,12.725538501548733,19ch_native_linked_mastoid_256hz,401,0.9296024000999751,DIFF-MATCH,0.8484934159679255,0.5436993890152522,False,41.146484375,source_record,success,20260812,sim50
0.2307589395825772,0.37599616763620036,0.9329117692094047,0.0005037006922066212,klados,12.736829308863914,19ch_native_linked_mastoid_256hz,401,1.0853113734992803,DIFF-SHUFFLED,0.8478395827890686,0.5435562874121541,False,41.146484375,source_record,success,20260812,sim50
0.9999999996889936,1.3105202230089374,0.5798828984268645,0.0,klados,2.701365709578249e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5634344893287365e-08,0.9999999997337365,False,0.0,source_record,success,20260812,sim51
0.26592722374817124,0.34850300467898765,0.942925550960736,0.0,klados,11.504744007907735,19ch_native_linked_mastoid_256hz,1,0.004215470100461971,POP,0.7959633991589964,0.620910589104666,False,41.146484375,source_record,success,20260812,sim51
0.26641261918421766,0.34913912521428053,0.9439893926956842,0.0009662829106673598,klados,11.488904155179359,19ch_native_linked_mastoid_256hz,2,0.008475380501477048,ONE-STEP-MATCH,0.7863294731475923,0.6217114790610128,False,41.146484375,source_record,success,20260812,sim51
0.26739603899959996,0.3504279167704476,0.9437672328590989,0.0005859375232830644,klados,11.456900606653289,19ch_native_linked_mastoid_256hz,401,1.2166319800002383,DIFF-POP,0.7883745160262744,0.6211995145690945,False,41.146484375,source_record,success,20260812,sim51
0.2675535667695442,0.35063436009870924,0.9436945878012054,0.0005962171126157045,klados,11.451785101007673,19ch_native_linked_mastoid_256hz,401,0.9931118302003596,DIFF-MATCH,0.7883084652206507,0.6212530299367194,False,41.146484375,source_record,success,20260812,sim51
0.26778990190816987,0.3509440820773821,0.9435704868611744,0.0005859375232830644,klados,11.444116076595643,19ch_native_linked_mastoid_256hz,401,0.9572403780999593,DIFF-SHUFFLED,0.7884753278307274,0.6213562354539758,False,41.146484375,source_record,success,20260812,sim51
1.0000000003629528,1.3536473185918452,0.5882411267866455,0.0,klados,-3.152570193689309e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5381270444527577e-08,1.000000000174038,False,0.0,source_record,success,20260812,sim52
0.2775596586652946,0.375717887565176,0.9308162864456754,0.0,klados,11.132873105280176,19ch_native_linked_mastoid_256hz,1,0.003079309999884572,POP,0.8121956320715699,0.6046241527642295,False,41.146484375,source_record,success,20260812,sim52
0.2711760080347246,0.3670766760094141,0.9329755189451092,0.004420230630785227,klados,11.3349747355571,19ch_native_linked_mastoid_256hz,2,0.006224771100096405,ONE-STEP-MATCH,0.8161493658008598,0.5997705758805917,False,41.146484375,source_record,success,20260812,sim52
0.2671452815083476,0.36162049385698725,0.9353144156682799,0.0004625822475645691,klados,11.46504984403174,19ch_native_linked_mastoid_256hz,401,0.9435627376995399,DIFF-POP,0.8044743117283241,0.6033530933255153,False,41.146484375,source_record,success,20260812,sim52
0.2670562960167294,0.3615000388849084,0.9353643664604007,0.0004625822475645691,klados,11.467943576282826,19ch_native_linked_mastoid_256hz,401,0.9326970016001723,DIFF-MATCH,0.8049209111602584,0.6034307832395356,False,41.146484375,source_record,success,20260812,sim52
0.2675457212632615,0.36216254805728726,0.9351484197401501,0.0004625822475645691,klados,11.45203980215662,19ch_native_linked_mastoid_256hz,401,0.9290652943993336,DIFF-SHUFFLED,0.8041366919081153,0.603363087931647,False,41.146484375,source_record,success,20260812,sim52
1.0000000009428074,1.6182544899942597,0.5453031620161697,0.0,klados,-8.189120927374472e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.557628993611176e-08,1.0000000007299779,False,0.0,source_record,success,20260812,sim53
0.37071750523966046,0.5999152668079465,0.8453725006013127,0.0,klados,8.619138122975322,19ch_native_linked_mastoid_256hz,1,0.0034976454448446426,POP,0.7310789467318527,0.5667045493236617,False,38.54345703125,source_record,success,20260812,sim53
0.3896130053872762,0.630492994733684,0.8349769500452817,0.008920413441956043,klados,8.187331093688803,19ch_native_linked_mastoid_256hz,2,0.007000665110859295,ONE-STEP-MATCH,0.7218207110043561,0.5767858845871091,False,38.54345703125,source_record,success,20260812,sim53
0.3772471238324896,0.61048185140378,0.8426052198693471,0.00062819808954373,klados,8.467481252833558,19ch_native_linked_mastoid_256hz,401,1.039171842890533,DIFF-POP,0.7235797388352916,0.570275457069964,False,38.54345703125,source_record,success,20260812,sim53
0.37666857774080237,0.6095456165941212,0.8426900427912075,0.0006396198878064752,klados,8.480812155688774,19ch_native_linked_mastoid_256hz,401,1.036099235333192,DIFF-MATCH,0.7230046552745516,0.5702164355117318,False,38.54345703125,source_record,success,20260812,sim53
0.37821998737413254,0.612056192196711,0.8420794603207408,0.0006053545512259007,klados,8.445110484069845,19ch_native_linked_mastoid_256hz,401,1.0466111016673192,DIFF-SHUFFLED,0.723238094266646,0.5707246881385014,False,38.54345703125,source_record,success,20260812,sim53
0.9999999999147048,1.4974052547541117,0.556593616781454,0.0,klados,7.408638626657018e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5543219903366177e-08,0.9999999999203385,False,0.0,source_record,success,20260812,sim54
0.2627045865655651,0.3933752284048366,0.9299894313666004,0.0,klados,11.61064689580298,19ch_native_linked_mastoid_256hz,1,0.0031335808991570955,POP,0.7613403451271222,0.5715381921117066,False,41.146484375,source_record,success,20260812,sim54
0.26648406434071037,0.3990346382860481,0.9298844373471689,0.000986842205747962,klados,11.486575130558364,19ch_native_linked_mastoid_256hz,2,0.006326462999277282,ONE-STEP-MATCH,0.7484684446200044,0.5729484705971888,False,41.146484375,source_record,success,20260812,sim54
0.26624614163151533,0.3986783715710438,0.929184301596832,0.0007092927698977292,klados,11.494333543761481,19ch_native_linked_mastoid_256hz,401,0.9427286158985225,DIFF-POP,0.7571585548749757,0.572375127291609,False,41.146484375,source_record,success,20260812,sim54
0.26654611220395374,0.39912754908252296,0.9290763513153653,0.0007298520067706704,klados,11.484552952758458,19ch_native_linked_mastoid_256hz,401,0.9377121040990459,DIFF-MATCH,0.7572507039775447,0.5724540522889903,False,41.146484375,source_record,success,20260812,sim54
0.2665486870633338,0.39913140469048924,0.9290643391336999,0.000699013180565089,klados,11.48446904668982,19ch_native_linked_mastoid_256hz,401,0.9407994965993567,DIFF-SHUFFLED,0.7571606417708023,0.5724950611612137,False,41.146484375,source_record,success,20260812,sim54
