effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
population_projector,14.99527947185561,M1_observation_warm_start_sdedit,200,population_projector,development,1533.525390625,20260801,sim34,success
population_projector,15.285508959088475,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260802,sim34,success
population_projector,15.243298046756536,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260803,sim34,success
population_projector,15.49230898823589,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260804,sim34,success
population_projector,15.358781246002764,M1_observation_warm_start_sdedit,200,population_projector,development,1541.650390625,20260805,sim34,success
population_projector,15.381980247795582,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260801,sim34,success
population_projector,15.273913634940982,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260802,sim34,success
population_projector,15.339461188297719,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260803,sim34,success
population_projector,15.290908500086516,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260804,sim34,success
population_projector,15.31134371086955,M2_final_hard_q_consistency,200,population_projector,development,1541.650390625,20260805,sim34,success
population_projector,15.357067441102117,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260801,sim34,success
population_projector,15.339825443923473,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260802,sim34,success
population_projector,15.327865515835583,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260803,sim34,success
population_projector,15.369227953720838,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260804,sim34,success
population_projector,15.302313762716949,M4_per_step_quadratic_proximal_q_consistency,200,population_projector,development,1541.650390625,20260805,sim34,success
matching_p0,14.85586972720921,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260801,sim34,success
matching_p0,14.837815552018583,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260802,sim34,success
matching_p0,14.862217539921403,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260803,sim34,success
matching_p0,14.849468924105167,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260804,sim34,success
matching_p0,14.86842830479145,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260805,sim34,success
matching_p0,14.802413620054722,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim34,success
matching_p0,14.68015757529065,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim34,success
matching_p0,14.681263965088874,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim34,success
matching_p0,14.738766121678054,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim34,success
matching_p0,14.787595421075821,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim34,success
matching_p0,14.864461715798825,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim34,success
matching_p0,14.80504426220432,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim34,success
matching_p0,14.908797642216086,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim34,success
matching_p0,14.80491818394512,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim34,success
matching_p0,14.841517462860793,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim34,success
