aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.9439459474889776,0.0,0.0,1.08726072828874,4.791025966463104e-08,,,False,0,0.0007152470061555505,corrupted_identity,0,corrupted_identity,0.3549210844393908,,,,,,,,,,,,untouched,0.0,,,,0.7141737267652056,False,False,0.6477383364349035,deterministic,-1,42,success,0.6477383364349035,0.1
True,13.727597502398257,0.919742591617301,False,,10.0,0.28971146837332296,0.9354607853285173,2.1527046315310725e-16,0.7266740331372247,1.0,4.79102596660254e-08,,,False,0,0.0001386319927405566,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.3549210844393908,,,,,,,,,,,,untouched,0.0,0.0,0.0,0.9999999999999998,0.4708515625716562,True,False,0.5957525362425177,deterministic,-1,42,success,0.5957525362425177,0.1
False,3.873019754619807,2.207598034740385,False,population_projector_Pi0,10.0,-0.3332846239063636,0.7243731707790525,0.03384778093272689,-6.879969398008658,2.4002346470206226,0.03384778085878002,,,False,100,5.916699187015183,population_only__M2__trust_0p1,200,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1306.6484375,0.02518825052946221,1.8728090479152322,0.9993655520352649,0.8720730004015698,False,False,1.430204273723716,M2,20260801,42,success,1.430204273723716,0.1
False,5.239862168526686,2.304511287356545,False,population_projector_Pi0,10.0,-0.39916412148902447,0.7083777381639689,0.035286923656037944,-7.253142063496357,2.505604620640899,0.03528692342762999,,,False,100,5.552039666014025,population_only__M2__trust_0p1,200,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,1.0351039196625305,False,False,1.4929893327082833,M2,20260802,42,success,1.4929893327082833,0.1
False,4.533193312312309,2.468046618358337,False,population_projector_Pi0,10.0,-0.46352669067178764,0.6900761267391647,0.03578846209694021,-7.848470980574814,2.683410163726848,0.03578846178219765,,,False,100,6.240502052009106,population_only__M2__trust_0p1,200,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,0.9903036980774638,False,False,1.5989068038878482,M2,20260803,42,success,1.5989068038878482,0.1
False,4.811540781262373,2.905065658535259,False,population_projector_Pi0,10.0,-0.773048083563241,0.6281988129637194,0.04086989064764413,-9.264440427533714,3.158563803625654,0.04086989060092397,,,False,100,5.443148428021232,population_only__M2__trust_0p1,200,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,1.0364023913627274,False,False,1.8820086836199517,M2,20260804,42,success,1.8820086836199517,0.1
False,2.86946877495532,2.417724918968541,False,population_projector_Pi0,10.0,-0.4519716047935973,0.6926346856705035,0.03597672361808542,-7.66961600294235,2.628697356199571,0.03597672362094972,,,False,100,5.3241098419821355,population_only__M2__trust_0p1,200,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,0.9951641269681152,False,False,1.56631966938677,M2,20260805,42,success,1.56631966938677,0.1
True,10.021356806948006,1.3724945086463345,False,population_projector_Pi0,10.0,0.07300710439139713,0.8502296099617154,0.023497106416874646,-2.7521689354795202,1.4922593790431102,0.02349710621983543,,,False,500,28.47649917504168,population_only__M2__trust_0p1,1000,population_only,0.3549210844393908,,,,,,,,,,,,untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,0.4386698900699417,False,False,0.889217596665098,M2,-1,42,success,0.889217596665098,0.1
False,3.873019754619807,2.207598034740385,False,sim42,10.0,-0.3332846239063636,0.7243731707790525,0.03384778093272689,-6.879969398008658,2.4002346470206226,0.03384778085878002,bootstrap_q90,population_only__M2__trust_0p1,True,100,5.916699187015183,matching_p0__M2__trust_0p1,200,matching_p0,0.3549210844393908,,,,False,,,,,,,[],untouched,1306.6484375,0.02518825052946221,1.8728090479152322,0.9993655520352649,0.8720730004015698,False,False,1.430204273723716,M2,20260801,42,fallback_POP,1.430204273723716,0.1
False,5.239862168526686,2.304511287356545,False,sim42,10.0,-0.39916412148902447,0.7083777381639689,0.035286923656037944,-7.253142063496357,2.505604620640899,0.03528692342762999,bootstrap_q90,population_only__M2__trust_0p1,True,100,5.552039666014025,matching_p0__M2__trust_0p1,200,matching_p0,0.3549210844393908,,,,False,,,,,,,[],untouched,1314.7734375,0.02518825052946221,1.8728090479152322,0.9993655520352649,1.0351039196625305,False,False,1.4929893327082833,M2,20260802,42,fallback_POP,1.4929893327082833,0.1
