artifact_sample_fraction,clean_waveform_metric,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,continuous_segment_welch_psd_distortion,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.25146484375,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.5723389076165152,0.5723389076165152,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.23641796468551945,success_observation_relative_four_condition_ERP,0.44795064438520377,sgeyesub,0.13154049168543402,0.5723389076165152,0.44079841593108116,study05|layout_05|256,False,,nan,0.001005066606532117,6.545763817014928,POP,POP,0.7242899716203239,0.7334389315649522,support_calibrated_artifact_subspace,0.705439898959851,True,6.607952694516216,0.08044240222438989,0.37075074601179087,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.4107257383972026,success_observation_relative_four_condition_ERP,0.06982767579546705,sgeyesub,0.25754788773806736,0.5723389076165152,0.3147910198784478,study05|layout_05|256,False,,nan,0.14174992201878922,5.797594428180268,DIFF-POP,DIFF-POP,0.942556303346012,0.5693943190926666,support_calibrated_artifact_subspace,0.733782671902584,True,5.876810822950187,0.026130507794462906,0.06062163221240919,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.41123451597514316,success_observation_relative_four_condition_ERP,0.07434970683074288,sgeyesub,0.2524029955772837,0.5723389076165152,0.3199359120392315,study05|layout_05|256,False,,nan,0.14230760396354267,5.85831031300701,DIFF-MATCH,DIFF-MATCH,0.9394071603868052,0.568816489467347,support_calibrated_artifact_subspace,0.7322760205996831,True,5.875250129002958,0.03032842448253152,0.06734596208622103,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.41926437723151144,success_observation_relative_four_condition_ERP,0.06750144536635488,sgeyesub,0.27447915159091923,0.5723389076165152,0.29785975602559595,study05|layout_05|256,False,,nan,0.0,5.694775390398885,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.9454415261930625,0.5586159163832336,support_calibrated_artifact_subspace,0.7432611887318037,True,5.751779149691409,0.02407740567478018,0.05672454554890176,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.3196359849213837,success_observation_relative_four_condition_ERP,0.09387649657681275,sgeyesub,0.16636516795318695,0.5723389076165152,0.4059737396633282,study05|layout_05|256,False,,nan,0.0,6.573079883389435,DET-MATCH,DET-MATCH,0.9349184848210601,0.6146809082867336,support_calibrated_artifact_subspace,0.7065230151007961,True,6.578295434243114,0.062303515931688314,0.09532898410504284,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.3234430470912495,success_observation_relative_four_condition_ERP,0.09007516903456418,sgeyesub,0.20077515836738533,0.5723389076165152,0.3715637492491298,study05|layout_05|256,False,,nan,0.0,5.721774309828738,DIFF-MATCH-K1,DIFF-MATCH-K1,0.921411642804678,0.6054501462263806,support_calibrated_artifact_subspace,0.7417439323752412,True,5.732901640759051,0.014998006667852613,0.06864791758239601,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.25146484375,N/A_no_clean_target,0.0,0.31722302538495917,success_observation_relative_four_condition_ERP,0.36822325983793175,sgeyesub,0.17773546763261236,0.5723389076165152,0.3946034399839028,study05|layout_05|256,False,,nan,0.0,7.006467241945429,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.7380275355399054,0.6244475000738838,support_calibrated_artifact_subspace,0.6792161357959112,True,7.019702630595376,0.21272179233819033,0.3860365962038894,0.45692661830357145,success,study05,20260813,study05/study05_p49,False
0.43505859375,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.5018015942911371,0.5018015942911371,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.0777242000901307,success_observation_relative_four_condition_ERP,0.3999645939480179,sgeyesub,0.11899361398652838,0.5018015942911371,0.3828079803046087,study05|layout_05|256,False,,nan,0.0006856475006012867,6.501242172582954,POP,POP,0.7633701865025644,0.8199740333842247,support_calibrated_artifact_subspace,0.6275144083159461,True,6.606633181646091,0.05940640351844136,0.273779746577976,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.2340863940213309,success_observation_relative_four_condition_ERP,0.054578916011293575,sgeyesub,0.14553317669001667,0.5018015942911371,0.3562684176011205,study05|layout_05|256,False,,nan,0.13173593778337817,6.704532725552445,DIFF-POP,DIFF-POP,0.961948627378495,0.6736886873693936,support_calibrated_artifact_subspace,0.6232217735940354,True,6.801285021627637,0.012333874489281138,0.05633208623000556,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.23517167079765655,success_observation_relative_four_condition_ERP,0.05446841984687778,sgeyesub,0.14430437259661957,0.5018015942911371,0.3574972216945176,study05|layout_05|256,False,,nan,0.13201845746662003,6.716853032122496,DIFF-MATCH,DIFF-MATCH,0.9619731808551769,0.6725972157431112,support_calibrated_artifact_subspace,0.6224940002774836,True,6.800479662892211,0.012249994714185194,0.0562424587502502,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.2379490573832056,success_observation_relative_four_condition_ERP,0.05406792851314818,sgeyesub,0.1479874023591148,0.5018015942911371,0.35381419193202235,study05|layout_05|256,False,,nan,0.0,6.684217071884381,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.962262074615877,0.6696692276544458,support_calibrated_artifact_subspace,0.624780755481543,True,6.772820162627388,0.011753427522102804,0.05571460525505922,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.16037038080216315,success_observation_relative_four_condition_ERP,0.14555943784008446,sgeyesub,0.09209701539361309,0.5018015942911371,0.40970457889752404,study05|layout_05|256,False,,nan,0.0,7.480805781514464,DET-MATCH,DET-MATCH,0.8464043499905123,0.7489094080016232,support_calibrated_artifact_subspace,0.5924366708696893,True,7.574460078084993,0.08695230689368529,0.22227081958721162,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.23260073982274299,success_observation_relative_four_condition_ERP,0.05198490124251554,sgeyesub,0.1414883428402017,0.5018015942911371,0.3603132514509354,study05|layout_05|256,False,,nan,0.0,6.681806463301022,DIFF-MATCH-K1,DIFF-MATCH-K1,0.9597178421077612,0.6749976469953524,support_calibrated_artifact_subspace,0.6236373778795132,True,6.764974055477824,0.008114598526463141,0.05252092599579706,0.3861328125,success,study05,20260813,study05/study05_p50,False
0.43505859375,N/A_no_clean_target,0.0,0.227267068499324,success_observation_relative_four_condition_ERP,0.16409413471483567,sgeyesub,0.14048632876253633,0.5018015942911371,0.3613152655286008,study05|layout_05|256,False,,nan,0.0,7.018043297353359,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.9043496643868999,0.6794223952678364,support_calibrated_artifact_subspace,0.6075869018575729,True,7.10556906289908,0.08696143538064972,0.1818520091481969,0.3861328125,success,study05,20260813,study05/study05_p50,False
