exact_copy_rate,fold,interpretation,membership_attack_positive_rate_0_5,membership_attack_probability,method,near_copy_rate,near_copy_threshold_training_only,nearest_heldout_fiber_distance,nearest_training_donor_entropy,nearest_training_donor_max_share,nearest_training_fiber_distance,release_count,samples,seed,exact_copy_definition,exact_copy_supersedes_primary_threshold_metric
0.0,0,registered exposure diagnostic; not formal membership privacy,0.0,6.475099476207664e-05,Fiber-Gaussian,0.0,0.684299659729004,8.33577823638916,3.7697063402268585,0.04673611111111111,7.836961269378662,16,14400,20260940,,
1.0,0,registered exposure diagnostic; not formal membership privacy,1.0,0.9986453014133064,Fiber-Stratified-Resample,1.0,0.684299659729004,7.517101764678955,3.8009499852371453,0.026319444444444444,9.263793998570691e-08,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,0,registered exposure diagnostic; not formal membership privacy,6.944444444444444e-05,0.0031681489912107055,Fiber-SANDiff,0.0,0.684299659729004,7.078115463256836,3.7600484921716264,0.04826388888888889,6.366274356842041,16,14400,20260940,,
0.0,0,registered exposure diagnostic; not formal membership privacy,0.0,7.262797389586236e-05,Fiber-Gaussian,0.0,0.7010632514953614,8.246564865112305,3.7288815849545016,0.065625,7.723679065704346,16,14400,20260941,,
1.0,0,registered exposure diagnostic; not formal membership privacy,1.0,0.9984536064040038,Fiber-Stratified-Resample,1.0,0.7010632514953614,7.656109809875488,3.802968828774157,0.025625,1.2695626594450005e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,0,registered exposure diagnostic; not formal membership privacy,0.0,0.001876845070790771,Fiber-SANDiff,0.0,0.7010632514953614,7.255066394805908,3.746859859192457,0.05402777777777778,6.549860954284668,16,14400,20260941,,
0.0,1,registered exposure diagnostic; not formal membership privacy,0.0,8.35285402336734e-05,Fiber-Gaussian,0.0,0.5546767234802247,6.671689510345459,3.750048055495299,0.05763888888888889,6.186161041259766,16,14400,20260940,,
1.0,1,registered exposure diagnostic; not formal membership privacy,1.0,0.9984300118175468,Fiber-Stratified-Resample,1.0,0.5546767234802247,6.219832897186279,3.801548242289855,0.026319444444444444,1.4297566508503223e-07,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,1,registered exposure diagnostic; not formal membership privacy,0.0,0.0019343407202804504,Fiber-SANDiff,0.0,0.5546767234802247,5.806585311889648,3.704210057888465,0.08402777777777778,5.211968898773193,16,14400,20260940,,
0.0,1,registered exposure diagnostic; not formal membership privacy,0.0,8.31875402922392e-05,Fiber-Gaussian,0.0,0.6860776901245118,8.20634937286377,3.77694139464128,0.034375,7.699719429016113,16,14400,20260941,,
1.0,1,registered exposure diagnostic; not formal membership privacy,1.0,0.9987262518782419,Fiber-Stratified-Resample,1.0,0.6860776901245118,7.528141498565674,3.7971599395555855,0.03027777777777778,1.1305462521704612e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,1,registered exposure diagnostic; not formal membership privacy,0.0,0.0031212755701776375,Fiber-SANDiff,0.0,0.6860776901245118,7.105277061462402,3.770993201021449,0.03638888888888889,6.322445869445801,16,14400,20260941,,
0.0,2,registered exposure diagnostic; not formal membership privacy,0.0,0.00011761775815198535,Fiber-Gaussian,0.0,0.5686144828796387,6.761631011962891,3.689126136679488,0.07854166666666666,6.279404163360596,16,14400,20260940,,
1.0,2,registered exposure diagnostic; not formal membership privacy,1.0,0.9984879336651559,Fiber-Stratified-Resample,1.0,0.5686144828796387,6.304450988769531,3.8054030006809447,0.02486111111111111,1.5691020394115185e-07,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,2,registered exposure diagnostic; not formal membership privacy,0.0,0.0021656682786020225,Fiber-SANDiff,0.0,0.5686144828796387,5.907432556152344,3.7430257505979863,0.05444444444444444,5.273252964019775,16,14400,20260940,,
0.0,2,registered exposure diagnostic; not formal membership privacy,0.0,6.21429137239359e-05,Fiber-Gaussian,0.0,0.5937166213989258,7.006739139556885,3.692259310985951,0.08034722222222222,6.503993988037109,16,14400,20260941,,
1.0,2,registered exposure diagnostic; not formal membership privacy,1.0,0.9980816535142165,Fiber-Stratified-Resample,1.0,0.5937166213989258,6.556745529174805,3.8057350905045224,0.024930555555555556,1.5928817731492018e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,2,registered exposure diagnostic; not formal membership privacy,0.0,0.0019104902021985536,Fiber-SANDiff,0.0,0.5937166213989258,6.124265193939209,3.689849500869614,0.08055555555555556,5.466956615447998,16,14400,20260941,,
