basis_rank,context_cosine_distance,context_euclidean_distance,fold,largest_principal_angle,left_owner,projector_frobenius_distance,right_owner,same_participant,slot
8,0.014278888702392578,1.9195950031280518,0,1.124897804960981,sub-03,2.031006097793579,sub-11,0,0
8,0.04365807771682739,3.3562374114990234,0,1.568559182399476,sub-03,2.4215800762176514,sub-12,0,0
8,0.004572689533233643,1.0862007141113281,0,0.5350955778410134,sub-03,1.2099478244781494,sub-14,0,0
8,0.011154592037200928,1.6965889930725098,0,0.8476856574266708,sub-03,1.7527635097503662,sub-15,0,0
8,0.010084390640258789,1.6130897998809814,0,0.7816910603038749,sub-03,1.6367615461349487,sub-17,0,0
8,0.006303310394287109,1.275360107421875,0,0.7051786489839179,sub-03,1.4363973140716553,sub-18,0,0
8,0.09913194179534912,5.057322025299072,0,1.5415209877995368,sub-03,2.6462438106536865,sub-19,0,0
8,0.017284631729125977,2.1119496822357178,0,1.1982975973409424,sub-03,2.0683135986328125,sub-21,0,0
8,0.024546146392822266,2.5167620182037354,0,1.268424576740052,sub-03,2.2742950916290283,sub-23,0,0
8,0.02987217903137207,2.7764477729797363,0,1.0571074244154426,sub-05,2.076298236846924,sub-02,0,0
8,0.00746464729309082,1.387868881225586,0,0.738894686455013,sub-05,1.4781253337860107,sub-03,0,0
8,0.0011038780212402344,0.5337234139442444,0,0.27302138262812525,sub-05,0.5414350628852844,sub-05,1,0
8,0.008787035942077637,1.5057411193847656,0,0.7797637654402866,sub-05,1.5775030851364136,sub-06,0,0
8,0.008842647075653076,1.5105549097061157,0,0.721767337732808,sub-05,1.4661686420440674,sub-07,0,0
8,0.02313077449798584,2.4430935382843018,0,1.0285711790595207,sub-05,2.007877826690674,sub-09,0,0
8,0.017664670944213867,2.1351137161254883,0,1.3041708537877015,sub-05,2.186659812927246,sub-11,0,0
8,0.05880957841873169,3.895385503768921,0,1.5706543410217761,sub-05,2.6844186782836914,sub-12,0,0
8,0.004189014434814453,1.0396735668182373,0,0.5308028026794468,sub-05,1.1215041875839233,sub-14,0,0
8,0.00921618938446045,1.5421785116195679,0,0.8315586411925451,sub-05,1.5791467428207397,sub-15,0,0
8,0.004759490489959717,1.1082221269607544,0,0.4962379133542776,sub-05,1.0615524053573608,sub-17,0,0
8,0.0027562975883483887,0.8433603644371033,0,0.5186528273303378,sub-05,1.0233545303344727,sub-18,0,0
8,0.07072144746780396,4.271644115447998,0,1.2215838428219652,sub-05,2.319471836090088,sub-19,0,0
8,0.009364187717437744,1.554516077041626,0,0.8322262841084717,sub-05,1.6110496520996094,sub-21,0,0
8,0.014912188053131104,1.9616782665252686,0,0.968514798445728,sub-05,1.8998167514801025,sub-23,0,0
8,0.036533892154693604,3.070408821105957,0,1.104069679092421,sub-06,2.2052273750305176,sub-02,0,0
8,0.00809776782989502,1.4454996585845947,0,0.7383341975981976,sub-06,1.5753653049468994,sub-03,0,0
8,0.004884243011474609,1.1226290464401245,0,0.7477626314430121,sub-06,1.2867188453674316,sub-05,0,0
8,0.004756331443786621,1.1077842712402344,0,0.6558042161853024,sub-06,1.2732630968093872,sub-06,1,0
8,0.011081695556640625,1.6909730434417725,0,0.8630231941207654,sub-06,1.619642972946167,sub-07,0,0
8,0.026236772537231445,2.6019179821014404,0,1.025509355691644,sub-06,2.0218613147735596,sub-09,0,0
8,0.017621517181396484,2.1324691772460938,0,1.2532551915871095,sub-06,2.139326810836792,sub-11,0,0
8,0.056412339210510254,3.815099000930786,0,1.407320518894307,sub-06,2.5349345207214355,sub-12,0,0
8,0.004270672798156738,1.0497039556503296,0,0.5939273724623647,sub-06,1.2037400007247925,sub-14,0,0
8,0.009561598300933838,1.570775032043457,0,0.7958506166062973,sub-06,1.516865849494934,sub-15,0,0
8,0.007943451404571533,1.4316473007202148,0,0.6593080308191255,sub-06,1.3565808534622192,sub-17,0,0
8,0.004561662673950195,1.0849478244781494,0,0.5067105851037059,sub-06,1.0897074937820435,sub-18,0,0
8,0.08018314838409424,4.548351287841797,0,1.2661456483435813,sub-06,2.481661558151245,sub-19,0,0
8,0.010183453559875488,1.6210589408874512,0,0.8910144963566566,sub-06,1.6925122737884521,sub-21,0,0
8,0.014679253101348877,1.9462556838989258,0,0.8876523456912823,sub-06,1.7951334714889526,sub-23,0,0
8,0.020498216152191162,2.299980640411377,0,1.0024614107803722,sub-07,1.7642467021942139,sub-02,0,0
8,0.021636962890625,2.362941265106201,0,1.1589739891600166,sub-07,2.2043778896331787,sub-03,0,0
8,0.010173141956329346,1.6202590465545654,0,0.7467447616568093,sub-07,1.5579077005386353,sub-05,0,0
8,0.02298969030380249,2.4356069564819336,0,1.2084094919456476,sub-07,2.2246205806732178,sub-06,0,0
8,0.016214489936828613,2.045520544052124,0,1.1097594780654132,sub-07,1.9597283601760864,sub-07,1,0
8,0.012526929378509521,1.7979501485824585,0,0.7967789792913628,sub-07,1.4678291082382202,sub-09,0,0
8,0.0237886905670166,2.4777920246124268,0,1.3632086619468633,sub-07,2.3073480129241943,sub-11,0,0
8,0.08025038242340088,4.550509929656982,0,1.5540475754726788,sub-07,2.795539379119873,sub-12,0,0
8,0.01573413610458374,2.014965057373047,0,0.9131495568656567,sub-07,1.912609577178955,sub-14,0,0
8,0.011543869972229004,1.7260135412216187,0,0.979124551855,sub-07,1.725501537322998,sub-15,0,0
8,0.011279761791229248,1.7060890197753906,0,0.9293829215933658,sub-07,1.6554919481277466,sub-17,0,0
8,0.011073708534240723,1.6904972791671753,0,0.9447383758310977,sub-07,1.6630994081497192,sub-18,0,0
8,0.05224251747131348,3.67148494720459,0,0.9091671572548993,sub-07,1.9126232862472534,sub-19,0,0
8,0.009993314743041992,1.6059298515319824,0,0.8561593010021019,sub-07,1.533409833908081,sub-21,0,0
8,0.01082313060760498,1.671252965927124,0,1.0135199083331643,sub-07,1.6686993837356567,sub-23,0,0
8,0.013453662395477295,1.8632732629776,0,0.6757359383945316,sub-09,1.3952473402023315,sub-02,0,0
8,0.05188798904418945,3.6591238975524902,0,1.4991649419724515,sub-09,2.4458038806915283,sub-03,0,0
8,0.03382241725921631,2.9542479515075684,0,1.0504673990988638,sub-09,2.021413803100586,sub-05,0,0
8,0.05460900068283081,3.7537293434143066,0,1.5101984950424165,sub-09,2.484220266342163,sub-06,0,0
8,0.04118913412094116,3.2601218223571777,0,1.17240487919518,sub-09,2.1535918712615967,sub-07,0,0
8,0.008915722370147705,1.5167832374572754,0,0.5144809641742761,sub-09,1.1018693447113037,sub-09,1,0
8,0.04539620876312256,3.4227793216705322,0,1.247214760233522,sub-09,2.4399638175964355,sub-11,0,0
8,0.0910724401473999,4.847530364990234,0,1.5370611872828481,sub-09,2.784327983856201,sub-12,0,0
8,0.04346275329589844,3.3488516807556152,0,1.3069748612090268,sub-09,2.288520097732544,sub-14,0,0
8,0.03142958879470825,2.847917079925537,0,0.9387484542278537,sub-09,1.945516586303711,sub-15,0,0
8,0.029159963130950928,2.7430543899536133,0,1.0202969518757994,sub-09,1.911638855934143,sub-17,0,0
8,0.02828669548034668,2.701756238937378,0,0.9384359965562038,sub-09,1.9245526790618896,sub-18,0,0
8,0.019783198833465576,2.2592694759368896,0,0.6464916553164409,sub-09,1.3498783111572266,sub-19,0,0
8,0.01360541582107544,1.8737624883651733,0,0.5500050234371514,sub-09,1.2542744874954224,sub-21,0,0
8,0.019544899463653564,2.2458155155181885,0,0.8544830965902149,sub-09,1.6275570392608643,sub-23,0,0
8,0.02888089418411255,2.730226755142212,0,1.0361786210264852,sub-11,2.104715347290039,sub-02,0,0
8,0.014183461666107178,1.9132474660873413,0,1.1180189060803962,sub-11,2.0351946353912354,sub-03,0,0
8,0.012679994106292725,1.8090136051177979,0,1.149944168610152,sub-11,1.9859352111816406,sub-05,0,0
8,0.020114421844482422,2.2783477306365967,0,1.2826122415567633,sub-11,2.2728028297424316,sub-06,0,0
8,0.014205336570739746,1.914724588394165,0,1.0367608076492663,sub-11,1.9034929275512695,sub-07,0,0
8,0.02786344289779663,2.681638479232788,0,1.0961064199066,sub-11,2.206303358078003,sub-09,0,0
8,0.0034328699111938477,0.9413226246833801,0,0.47745710777376527,sub-11,0.987764835357666,sub-11,1,0
8,0.06420713663101196,4.070568561553955,0,1.5429531153068559,sub-11,2.743093490600586,sub-12,0,0
8,0.016499638557434082,2.0635335445404053,0,1.2814816443585846,sub-11,2.1747143268585205,sub-14,0,0
8,0.00992882251739502,1.6008198261260986,0,0.9224574480367648,sub-11,1.7511426210403442,sub-15,0,0
8,0.019152939319610596,2.223283529281616,0,1.3371615704085043,sub-11,2.2304794788360596,sub-17,0,0
8,0.010299205780029297,1.630394697189331,0,1.0381899374532382,sub-11,1.8726270198822021,sub-18,0,0
8,0.0733373761177063,4.350298881530762,0,1.3090199572540133,sub-11,2.51314115524292,sub-19,0,0
8,0.013876795768737793,1.892518401145935,0,0.9716473018568043,sub-11,1.9622865915298462,sub-21,0,0
8,0.0151481032371521,1.9772933721542358,0,0.8988997442819388,sub-11,1.8667305707931519,sub-23,0,0
8,0.09306091070175171,4.9001874923706055,0,1.5292688478595178,sub-12,2.786177635192871,sub-02,0,0
8,0.0456233024597168,3.4309160709381104,0,1.5334208181220792,sub-12,2.4009957313537598,sub-03,0,0
8,0.0690416693687439,4.220590114593506,0,1.513344297507888,sub-12,2.7243924140930176,sub-05,0,0
8,0.05700951814651489,3.8351004123687744,0,1.3395452200581048,sub-12,2.492504358291626,sub-06,0,0
8,0.07100045680999756,4.28001594543457,0,1.5296087024073302,sub-12,2.6841490268707275,sub-07,0,0
8,0.096763014793396,4.996593475341797,0,1.5526406057959126,sub-12,2.811807155609131,sub-09,0,0
8,0.07157230377197266,4.2974853515625,0,1.5630978335753871,sub-12,2.7301995754241943,sub-11,0,0
8,0.0014605522155761719,0.6138322949409485,0,0.21240055360764237,sub-12,0.4782330393791199,sub-12,1,0
8,0.061353206634521484,3.978581666946411,0,1.4399201015338037,sub-12,2.6247856616973877,sub-14,0,0
8,0.07028895616531372,4.2586750984191895,0,1.459875043938878,sub-12,2.6516990661621094,sub-15,0,0
8,0.06363636255264282,4.0519633293151855,0,1.5675000775661163,sub-12,2.664278745651245,sub-17,0,0
8,0.05211949348449707,3.6671547889709473,0,1.5621403288105615,sub-12,2.5747690200805664,sub-18,0,0
8,0.14305835962295532,6.075044631958008,0,1.5623471300327558,sub-12,2.866896390914917,sub-19,0,0
8,0.06500959396362305,4.095637798309326,0,1.5469959345149729,sub-12,2.7012243270874023,sub-21,0,0
8,0.08664369583129883,4.728225231170654,0,1.4924620973687222,sub-12,2.7991418838500977,sub-23,0,0
8,0.03626912832260132,3.059288263320923,0,1.2217625921133124,sub-14,2.227156400680542,sub-02,0,0
8,0.005702376365661621,1.2130173444747925,0,0.6238829739487407,sub-14,1.2793819904327393,sub-03,0,0
8,0.003065168857574463,0.8893523812294006,0,0.5365507023738992,sub-14,1.1151827573776245,sub-05,0,0
8,0.004946529865264893,1.1297374963760376,0,0.5540940037304599,sub-14,1.2024509906768799,sub-06,0,0
8,0.009220659732818604,1.5424857139587402,0,0.7416516544754138,sub-14,1.5491560697555542,sub-07,0,0
8,0.029791057109832764,2.7725839614868164,0,1.2403495537687692,sub-14,2.2187118530273438,sub-09,0,0
8,0.017592549324035645,2.130729913711548,0,1.2813623321560141,sub-14,2.193113327026367,sub-11,0,0
8,0.05369997024536133,3.7222843170166016,0,1.5053601019139164,sub-14,2.5440022945404053,sub-12,0,0
8,0.0018870234489440918,0.69780433177948,0,0.36065358593999974,sub-14,0.7668342590332031,sub-14,1,0
8,0.009223461151123047,1.5427674055099487,0,0.768179877961729,sub-14,1.572196125984192,sub-15,0,0
8,0.0062255859375,1.267437219619751,0,0.5730804074218402,sub-14,1.1880128383636475,sub-17,0,0
8,0.003396272659301758,0.936169445514679,0,0.5472007806526499,sub-14,1.0563809871673584,sub-18,0,0
8,0.08227074146270752,4.607213020324707,0,1.3766191263059673,sub-14,2.4834022521972656,sub-19,0,0
8,0.012871980667114258,1.8225488662719727,0,1.0345189172922047,sub-14,1.8716539144515991,sub-21,0,0
8,0.017930030822753906,2.1510112285614014,0,1.078981311072316,sub-14,2.043597936630249,sub-23,0,0
8,0.017829060554504395,2.1450512409210205,0,0.8236479161799714,sub-15,1.6612958908081055,sub-02,0,0
8,0.02304917573928833,2.4388608932495117,0,1.1982408027041767,sub-15,2.1027491092681885,sub-03,0,0
8,0.013367772102355957,1.8573346138000488,0,0.8334098689108114,sub-15,1.6864506006240845,sub-05,0,0
8,0.02744537591934204,2.661220073699951,0,1.2211001845487446,sub-15,2.2562592029571533,sub-06,0,0
8,0.01599419116973877,2.031615972518921,0,0.9634628886862919,sub-15,1.799278974533081,sub-07,0,0
8,0.012081503868103027,1.7657240629196167,0,0.8430484200226512,sub-15,1.5556931495666504,sub-09,0,0
8,0.020937979221343994,2.3246185779571533,0,1.0483501329970295,sub-15,2.2020723819732666,sub-11,0,0
8,0.0712161660194397,4.286784648895264,0,1.4937181066779581,sub-15,2.6784613132476807,sub-12,0,0
8,0.019013822078704834,2.2150731086730957,0,0.9996131629628332,sub-15,1.9583964347839355,sub-14,0,0
8,0.007234334945678711,1.366387128829956,0,0.5526339197024311,sub-15,1.2242012023925781,sub-15,1,0
8,0.009202241897583008,1.5410003662109375,0,0.7789124506690706,sub-15,1.4765626192092896,sub-17,0,0
8,0.009626686573028564,1.5761996507644653,0,0.6443701180093303,sub-15,1.432012677192688,sub-18,0,0
8,0.04764235019683838,3.506166458129883,0,0.8973546105769221,sub-15,1.9646341800689697,sub-19,0,0
8,0.009533882141113281,1.568598747253418,0,0.7247066160832221,sub-15,1.5479609966278076,sub-21,0,0
8,0.011010468006134033,1.6856768131256104,0,0.8672113408042575,sub-15,1.6027545928955078,sub-23,0,0
8,0.016723275184631348,2.077399492263794,0,0.9108408306717495,sub-17,1.6849615573883057,sub-02,0,0
8,0.025340259075164795,2.55712890625,0,1.2148825762267155,sub-17,2.0757861137390137,sub-03,0,0
8,0.014694452285766602,1.9472641944885254,0,0.7284041225116247,sub-17,1.603226900100708,sub-05,0,0
8,0.030473291873931885,2.804096221923828,0,1.311403891741424,sub-17,2.2265830039978027,sub-06,0,0
8,0.018072187900543213,2.159486770629883,0,0.922843769434653,sub-17,1.796755075454712,sub-07,0,0
8,0.017029881477355957,2.096306800842285,0,1.1417565141078718,sub-17,1.8105944395065308,sub-09,0,0
8,0.03150254487991333,2.8513078689575195,0,1.323076343293558,sub-17,2.4209704399108887,sub-11,0,0
8,0.06716877222061157,4.163058757781982,0,1.4698269245387163,sub-17,2.7115914821624756,sub-12,0,0
8,0.019395411014556885,2.2371158599853516,0,0.9809167631482698,sub-17,1.8257471323013306,sub-14,0,0
8,0.017161965370178223,2.104477882385254,0,0.8360671112923634,sub-17,1.784677267074585,sub-15,0,0
8,0.007505834102630615,1.3917019367218018,0,0.5490056122954264,sub-17,1.1334341764450073,sub-17,1,0
8,0.011274516582489014,1.7057183980941772,0,0.6745007189699153,sub-17,1.4900660514831543,sub-18,0,0
8,0.04343074560165405,3.347501039505005,0,1.1146847447768484,sub-17,1.9353383779525757,sub-19,0,0
8,0.011323153972625732,1.7094101905822754,0,1.0047781178081785,sub-17,1.6880241632461548,sub-21,0,0
8,0.016295909881591797,2.050682544708252,0,1.0100990436426949,sub-17,1.8116815090179443,sub-23,0,0
8,0.01771843433380127,2.1383659839630127,0,0.7782229228085248,sub-18,1.6381785869598389,sub-02,0,0
8,0.0233762264251709,2.456084966659546,0,1.2642674201783954,sub-18,2.1744775772094727,sub-03,0,0
8,0.010721445083618164,1.6633549928665161,0,0.766509345674007,sub-18,1.5412969589233398,sub-05,0,0
8,0.024873971939086914,2.5334675312042236,0,1.2920483726230088,sub-18,2.202559232711792,sub-06,0,0
8,0.017022550106048584,2.09588885307312,0,0.9558518421026507,sub-18,1.839920997619629,sub-07,0,0
8,0.009344756603240967,1.5529049634933472,0,0.7274086930977598,sub-18,1.360024333000183,sub-09,0,0
8,0.022610008716583252,2.415635347366333,0,1.1602449283119656,sub-18,2.288879871368408,sub-11,0,0
8,0.0689765214920044,4.21881628036499,0,1.5069737127415364,sub-18,2.7192864418029785,sub-12,0,0
8,0.016281723976135254,2.0497472286224365,0,0.9758897052798002,sub-18,1.843003511428833,sub-14,0,0
8,0.011452138423919678,1.7191481590270996,0,0.7194552146038297,sub-18,1.542643666267395,sub-15,0,0
8,0.010506749153137207,1.6466079950332642,0,0.7671374762519805,sub-18,1.507215142250061,sub-17,0,0
8,0.008062005043029785,1.4424128532409668,0,0.6295328469314393,sub-18,1.3385061025619507,sub-18,1,0
8,0.04244643449783325,3.3094332218170166,0,0.8600928297455178,sub-18,1.7901604175567627,sub-19,0,0
8,0.0065073370933532715,1.2959014177322388,0,0.7353844125070403,sub-18,1.3905705213546753,sub-21,0,0
8,0.009306490421295166,1.5497536659240723,0,0.790542481080809,sub-18,1.4730911254882812,sub-23,0,0
8,0.02365189790725708,2.4703941345214844,0,0.6827837563706523,sub-19,1.4836701154708862,sub-02,0,0
8,0.08799231052398682,4.764782905578613,0,1.5172457242617015,sub-19,2.620936393737793,sub-03,0,0
8,0.06448888778686523,4.0790934562683105,0,1.2062317752780984,sub-19,2.3524632453918457,sub-05,0,0
8,0.09386974573135376,4.921191692352295,0,1.4650763040712034,sub-19,2.677978515625,sub-06,0,0
8,0.06648373603820801,4.141679763793945,0,1.2657197749679958,sub-19,2.3170864582061768,sub-07,0,0
8,0.02119821310043335,2.3386945724487305,0,0.6656687180629041,sub-19,1.3361470699310303,sub-09,0,0
8,0.073627769947052,4.3587965965271,0,1.3495697233167403,sub-19,2.5809826850891113,sub-11,0,0
8,0.12230396270751953,5.617249488830566,0,1.5600595572671672,sub-19,2.8258821964263916,sub-12,0,0
8,0.07433903217315674,4.379476547241211,0,1.3807200286456631,sub-19,2.470174789428711,sub-14,0,0
8,0.058993518352508545,3.901549816131592,0,1.0392997674699296,sub-19,2.209707498550415,sub-15,0,0
8,0.05714136362075806,3.8396568298339844,0,1.1740812561113345,sub-19,2.2399842739105225,sub-17,0,0
8,0.056069016456604004,3.8035926818847656,0,1.037593638479154,sub-19,2.1876580715179443,sub-18,0,0
8,0.010059475898742676,1.610957145690918,0,0.4819218058099123,sub-19,0.9557234048843384,sub-19,1,0
8,0.03830420970916748,3.1438376903533936,0,0.8204726069508583,sub-19,1.7669962644577026,sub-21,0,0
8,0.03877288103103638,3.1629891395568848,0,0.848799054194324,sub-19,1.8317781686782837,sub-23,0,0
8,0.031100988388061523,2.8330187797546387,0,1.087580165510771,sub-21,2.113107919692993,sub-02,0,0
8,0.006059229373931885,1.2504289150238037,0,0.8399835107837929,sub-21,1.5003490447998047,sub-03,0,0
8,0.004151880741119385,1.0350888967514038,0,0.6334801990213376,sub-21,1.2653778791427612,sub-05,0,0
8,0.008299469947814941,1.4633936882019043,0,0.9507104478412671,sub-21,1.670393705368042,sub-06,0,0
8,0.008940935134887695,1.518945574760437,0,0.8328317303539168,sub-21,1.5750038623809814,sub-07,0,0
8,0.0236092209815979,2.4682674407958984,0,1.0373379483102454,sub-21,2.016064405441284,sub-09,0,0
8,0.015220463275909424,1.981929063796997,0,1.1658255647046496,sub-21,2.1294994354248047,sub-11,0,0
8,0.05030643939971924,3.6028337478637695,0,1.5557213248565191,sub-21,2.552447557449341,sub-12,0,0
8,0.005383431911468506,1.1786234378814697,0,0.7422137278781086,sub-21,1.4372835159301758,sub-14,0,0
8,0.007355868816375732,1.3777835369110107,0,0.6715934002889088,sub-21,1.407816767692566,sub-15,0,0
8,0.005227267742156982,1.1614091396331787,0,0.5310975576235456,sub-21,1.1747889518737793,sub-17,0,0
8,0.0024827122688293457,0.8004436492919922,0,0.5404058335840893,sub-21,1.0838398933410645,sub-18,0,0
8,0.07513284683227539,4.402916431427002,0,1.2281632424178455,sub-21,2.4329354763031006,sub-19,0,0
8,0.00720137357711792,1.3632508516311646,0,0.7962955153777244,sub-21,1.497153401374817,sub-21,1,0
8,0.014650940895080566,1.944437026977539,0,0.8992729402446769,sub-21,1.8746875524520874,sub-23,0,0
8,0.015989482402801514,2.0313405990600586,0,0.7038215486001981,sub-23,1.5476568937301636,sub-02,0,0
8,0.030524253845214844,2.8065710067749023,0,1.295453370463483,sub-23,2.2361788749694824,sub-03,0,0
8,0.016099870204925537,2.0382907390594482,0,0.8758057046969118,sub-23,1.7346436977386475,sub-05,0,0
8,0.031007230281829834,2.8286068439483643,0,1.2820966398266695,sub-23,2.2807817459106445,sub-06,0,0
8,0.02040022611618042,2.2943994998931885,0,0.9188326845744376,sub-23,1.8221293687820435,sub-07,0,0
8,0.012656629085540771,1.8072348833084106,0,0.788985279109591,sub-23,1.5253229141235352,sub-09,0,0
8,0.021197259426116943,2.3389360904693604,0,1.0108593297766602,sub-23,1.995082139968872,sub-11,0,0
8,0.0866008996963501,4.727139472961426,0,1.538832393574868,sub-23,2.7934205532073975,sub-12,0,0
8,0.02316904067993164,2.4451258182525635,0,1.075608868951328,sub-23,2.0347914695739746,sub-14,0,0
8,0.014844417572021484,1.957262396812439,0,0.7714248523794771,sub-23,1.6745483875274658,sub-15,0,0
8,0.017915785312652588,2.150151014328003,0,0.8988558763932276,sub-23,1.830662727355957,sub-17,0,0
8,0.014221131801605225,1.9157298803329468,0,0.7601357656810774,sub-23,1.6157844066619873,sub-18,0,0
8,0.04097282886505127,3.2514586448669434,0,0.855649338140652,sub-23,1.8095629215240479,sub-19,0,0
8,0.010943412780761719,1.6805307865142822,0,0.7078343131520306,sub-23,1.5287927389144897,sub-21,0,0
8,0.0048479437828063965,1.1185150146484375,0,0.6602640229677079,sub-23,1.1696758270263672,sub-23,1,0
8,0.014204084873199463,1.9124948978424072,0,0.449493333189385,sub-02,0.9194791913032532,sub-02,1,1
8,0.12040972709655762,5.5693039894104,0,1.5269080829938946,sub-02,2.2408289909362793,sub-03,0,1
8,0.10631948709487915,5.232791423797607,0,1.3136818874539005,sub-02,1.928601622581482,sub-05,0,1
8,0.13722747564315796,5.94500207901001,0,1.1543563593915092,sub-02,2.0089333057403564,sub-06,0,1
8,0.0785403847694397,4.497625827789307,0,1.3613707006017266,sub-02,1.817131757736206,sub-07,0,1
8,0.02900397777557373,2.732588529586792,0,0.6681335432447392,sub-02,1.3012627363204956,sub-09,0,1
8,0.11079251766204834,5.341577529907227,0,1.5389863076795989,sub-02,1.920702576637268,sub-11,0,1
8,0.26964449882507324,8.334522247314453,0,1.4320259889671818,sub-02,2.4526207447052,sub-12,0,1
8,0.11114895343780518,5.350456237792969,0,1.2731774778986504,sub-02,1.856519341468811,sub-14,0,1
8,0.11775082349777222,5.5070366859436035,0,1.3665589460038383,sub-02,2.1209897994995117,sub-15,0,1
8,0.12769782543182373,5.734440326690674,0,1.2214891035179103,sub-02,2.0516772270202637,sub-17,0,1
8,0.09624022245407104,4.978654384613037,0,1.40418360463389,sub-02,2.211491346359253,sub-18,0,1
8,0.029481828212738037,2.755000591278076,0,0.548971002558924,sub-02,1.08780038356781,sub-19,0,1
8,0.05031287670135498,3.5994455814361572,0,0.7766529654899397,sub-02,1.4415065050125122,sub-21,0,1
8,0.09581691026687622,4.967744827270508,0,1.4212606186752612,sub-02,1.9161394834518433,sub-23,0,1
8,0.0790867805480957,4.514031887054443,0,1.5516634804148983,sub-03,2.2459402084350586,sub-02,0,1
8,0.0017426013946533203,0.670165479183197,0,0.27970040902184024,sub-03,0.5033007860183716,sub-03,1,1
8,0.037270188331604004,3.0990397930145264,0,1.3915505283822949,sub-03,1.768511176109314,sub-05,0,1
8,0.04253309965133667,3.3106586933135986,0,1.4759978902338275,sub-03,1.8815391063690186,sub-06,0,1
8,0.03578829765319824,3.036872386932373,0,1.4370618134985873,sub-03,1.933283805847168,sub-07,0,1
8,0.1109505295753479,5.346009731292725,0,1.4465737616964238,sub-03,2.2826390266418457,sub-09,0,1
8,0.06588071584701538,4.120152950286865,0,1.5309618360367194,sub-03,2.118708610534668,sub-11,0,1
8,0.10330814123153687,5.160257816314697,0,1.250946750327986,sub-03,2.0196025371551514,sub-12,0,1
8,0.038758933544158936,3.160409688949585,0,1.489215414413437,sub-03,1.839719295501709,sub-14,0,1
8,0.06340819597244263,4.042298793792725,0,1.27744748190743,sub-03,2.209620714187622,sub-15,0,1
8,0.06557095050811768,4.110311031341553,0,1.4275989593461311,sub-03,2.046088695526123,sub-17,0,1
8,0.011591196060180664,1.7282915115356445,0,0.7874517437489909,sub-03,1.3259197473526,sub-18,0,1
8,0.1850685477256775,6.904475212097168,0,1.5706460765233685,sub-03,2.384690523147583,sub-19,0,1
8,0.0804101824760437,4.551671981811523,0,1.566768187441487,sub-03,2.2536168098449707,sub-21,0,1
8,0.0573878288269043,3.845632553100586,0,1.5283714209154022,sub-03,1.9369665384292603,sub-23,0,1
8,0.06799769401550293,4.1853108406066895,0,1.5121386921011062,sub-05,1.9191116094589233,sub-02,0,1
8,0.026186823844909668,2.59775972366333,0,1.2105225152397463,sub-05,1.6234501600265503,sub-03,0,1
8,0.0019222497940063477,0.7037546634674072,0,0.27602505390887383,sub-05,0.5033261179924011,sub-05,1,1
8,0.009263873100280762,1.5449433326721191,0,0.4983074504117122,sub-05,0.9589207172393799,sub-06,0,1
8,0.03031480312347412,2.794804811477661,0,0.9812909812239061,sub-05,1.6420507431030273,sub-07,0,1
8,0.06256812810897827,4.01430082321167,0,1.4918730449846243,sub-05,1.780309796333313,sub-09,0,1
