absolute_difference,expected,field,replayed,status
0.0,0.7412831927725982,PA_SC_CDM_MATCH,0.7412831927725982,PASS
0.0,0.741601,STANDARD,0.741601,PASS
0.0,1.0045099073898192,artifact_rrmse,1.0045099073898192,PASS
0.0,-0.01742151412614944,artifact_correlation,-0.01742151412614944,PASS
