method,participant,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
DIFF-CLEAN-WRONG-3-K1,7,0.05423573299462483,0.5338049928347269,0.06710728296632097,0.22134857054394727,0.33055555555555555,0.9727960983467366
DIFF-CLEAN-WRONG-3-K1,8,0.0650385785718107,0.6580416758855184,0.056529567632097155,0.1374796020369317,0.37222222222222223,0.9546008298933946
DIFF-CLEAN-WRONG-3-K1,9,0.0420248071788912,0.4942771593729655,0.05968253633598322,0.21044403882980048,0.4916666666666667,0.9620246981190027
DIFF-CLEAN-WRONG-3-K8,1,0.05491157966987915,0.5884095728397369,0.05693025445160703,0.32829625684301345,0.5875,0.9483986899015744
DIFF-CLEAN-WRONG-3-K8,2,0.04356389184327266,0.5964616437753042,0.10919744773007252,0.3962601328882724,0.14166666666666664,0.90060306311811
DIFF-CLEAN-WRONG-3-K8,4,0.053430299003337955,0.7218091785907745,0.06389176853662765,0.22933245926327808,0.7166416005833561,0.9428813934646679
DIFF-CLEAN-WRONG-3-K8,5,0.05983990926539468,0.5347162584463755,0.0864056551300156,0.37214624061882157,0.6580246913580247,0.909081429600248
DIFF-CLEAN-WRONG-3-K8,6,0.13556958879100933,0.48736000061035156,0.10836626933609027,0.47081575578386675,0.4361111111111111,0.8664275212410056
DIFF-CLEAN-WRONG-3-K8,7,0.048345666005758764,0.6699289778868357,0.07602726339035593,0.3266520380109584,0.18333333333333332,0.9249386567621349
DIFF-CLEAN-WRONG-3-K8,8,0.06338314148952669,0.7704631487528483,0.06847327035653503,0.18100951612634655,0.37222222222222223,0.939602971805952
DIFF-CLEAN-WRONG-3-K8,9,0.03620441965598151,0.6512349347273508,0.0679828430560581,0.2687190685933251,0.45,0.9372833599180508
DIFF-CLEAN-WRONG-4-K1,1,0.03781345113721491,0.6009701043367386,0.052454624137765485,0.22809551800708722,0.5041666666666667,0.9608980013011175
DIFF-CLEAN-WRONG-4-K1,2,0.04140304426269853,0.556981364885966,0.06960281337191625,0.28349907053372997,0.05000000000000001,0.9575730153148726
DIFF-CLEAN-WRONG-4-K1,3,0.05141553142857671,0.7509473959604899,0.04797743389179592,0.10469641288719454,0.041666666666666664,0.9612861350022263
DIFF-CLEAN-WRONG-4-K1,5,0.05322177158309363,0.5050288935502371,0.07890296245179504,0.2981880058251407,0.6110860450278005,0.9342156705832338
DIFF-CLEAN-WRONG-4-K1,6,0.1284619771484827,0.4935154318809509,0.06381651053260073,0.390093637818512,0.4138888888888889,0.9139931078111964
