combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,1.4525102376937866,,anchor,1
,,0.051567550748586655,,anchor,250
,,0.08045310527086258,,anchor,500
,,0.03623902425169945,,anchor,750
,,0.021803036332130432,,anchor,1000
,,0.03889982029795647,,anchor,1250
,,0.013074434362351894,,anchor,1500
,,0.011540240608155727,,anchor,1750
,,0.012735947035253048,,anchor,2000
,,0.009783501736819744,,anchor,2250
,,0.00959606934338808,,anchor,2500
,,0.010939796455204487,,anchor,2750
,,0.012100281193852425,,anchor,3000
,,0.010710453614592552,,anchor,3250
,,0.007601160556077957,,anchor,3500
,,0.01071508601307869,,anchor,3750
,,0.007171353790909052,,anchor,4000
,,0.011317314580082893,,anchor,4250
,,0.006455097813159227,,anchor,4500
,,0.007433964870870113,,anchor,4750
,,0.006757176015526056,,anchor,5000
,,0.00854926835745573,,anchor,5250
,,0.006076771300286055,,anchor,5500
,,0.005560766905546188,,anchor,5750
,,0.006142474710941315,,anchor,6000
,,0.005464091431349516,,anchor,6250
,,0.005577568896114826,,anchor,6500
,,0.004582082852721214,,anchor,6750
,,0.004109790548682213,,anchor,7000
,,0.004402307793498039,,anchor,7250
,,0.003881822805851698,,anchor,7500
,,0.003984109032899141,,anchor,7750
,,0.005130000412464142,,anchor,8000
,,0.02570083923637867,,one_step,1
,,0.3166755437850952,,diffusion,1
,,0.0034294305369257927,,one_step,250
,,0.18516236543655396,,diffusion,250
0.2709473446011543,0.19779103994369507,,0.07315630465745926,validation,250
,,0.0030668331310153008,,one_step,500
,,0.24346739053726196,,diffusion,500
0.25082671642303467,0.1782425045967102,,0.07258421182632446,validation,500
,,0.003858733456581831,,one_step,750
,,0.2257605791091919,,diffusion,750
0.2424519881606102,0.16762219369411469,,0.07482979446649551,validation,750
,,0.0027991083916276693,,one_step,1000
,,0.20782539248466492,,diffusion,1000
0.2321930080652237,0.15959323942661285,,0.07259976863861084,validation,1000
,,0.0030549862422049046,,one_step,1250
,,0.19901102781295776,,diffusion,1250
0.2269512042403221,0.15371879935264587,,0.07323240488767624,validation,1250
,,0.003457943443208933,,one_step,1500
,,0.1919851452112198,,diffusion,1500
0.22395262122154236,0.15077391266822815,,0.07317870855331421,validation,1500
,,0.0029919042717665434,,one_step,1750
,,0.18903417885303497,,diffusion,1750
0.22240088880062103,0.1484893262386322,,0.07391156256198883,validation,1750
,,0.0027461901772767305,,one_step,2000
,,0.18388956785202026,,diffusion,2000
0.21983616799116135,0.14657215774059296,,0.07326401025056839,validation,2000
,,0.0024441415444016457,,one_step,2250
,,0.1784852147102356,,diffusion,2250
0.2170153707265854,0.14288951456546783,,0.07412585616111755,validation,2250
,,0.002379283308982849,,one_step,2500
,,0.17357251048088074,,diffusion,2500
0.21298553049564362,0.13941329717636108,,0.07357223331928253,validation,2500
,,0.002588130533695221,,one_step,2750
,,0.1708395779132843,,diffusion,2750
0.21031906455755234,0.1370251625776291,,0.07329390197992325,validation,2750
,,0.002550713950768113,,one_step,3000
,,0.1673218309879303,,diffusion,3000
0.2095765769481659,0.1369105726480484,,0.07266600430011749,validation,3000
,,0.002643684856593609,,one_step,3250
,,0.16765505075454712,,diffusion,3250
0.20861932635307312,0.13612791895866394,,0.07249140739440918,validation,3250
,,0.0024315116461366415,,one_step,3500
,,0.16362476348876953,,diffusion,3500
0.205983966588974,0.13350459933280945,,0.07247936725616455,validation,3500
,,0.0020463960245251656,,one_step,3750
,,0.160982146859169,,diffusion,3750
0.2046612650156021,0.13216283917427063,,0.07249842584133148,validation,3750
,,0.0017794901505112648,,one_step,4000
,,0.15797880291938782,,diffusion,4000
0.2019495591521263,0.12991963326931,,0.07202992588281631,validation,4000
,,0.0015185129595920444,,one_step,4250
,,0.15688316524028778,,diffusion,4250
0.20246180146932602,0.12939667701721191,,0.0730651244521141,validation,4250
,,0.0011860602535307407,,one_step,4500
,,0.1559595763683319,,diffusion,4500
0.20249558985233307,0.12957492470741272,,0.07292066514492035,validation,4500
,,0.0009851359063759446,,one_step,4750
,,0.15503430366516113,,diffusion,4750
0.20211036503314972,0.1288057416677475,,0.07330462336540222,validation,4750
,,0.0008479852695018053,,one_step,5000
,,0.1544860154390335,,diffusion,5000
0.2010439857840538,0.1282591074705124,,0.07278487831354141,validation,5000
,,0.0007978499634191394,,one_step,5250
,,0.15408772230148315,,diffusion,5250
0.20050109177827835,0.1279008984565735,,0.07260019332170486,validation,5250
,,0.0007138446089811623,,one_step,5500
,,0.1535622775554657,,diffusion,5500
0.20133192837238312,0.12842287123203278,,0.07290905714035034,validation,5500
,,0.0007000184850767255,,one_step,5750
,,0.1539483219385147,,diffusion,5750
0.20048610121011734,0.1272958368062973,,0.07319026440382004,validation,5750
,,0.0006990722031332552,,one_step,6000
,,0.15350763499736786,,diffusion,6000
0.1998990923166275,0.1272662878036499,,0.0726328045129776,validation,6000
,,0.0005530540947802365,,one_step,6250
,,0.1523614078760147,,diffusion,6250
0.1998617947101593,0.1272319257259369,,0.07262986898422241,validation,6250
,,0.0005577949923463166,,one_step,6500
,,0.152775377035141,,diffusion,6500
0.20007134974002838,0.12733255326747894,,0.07273879647254944,validation,6500
,,0.0005382674280554056,,one_step,6750
,,0.15360458195209503,,diffusion,6750
0.19884027540683746,0.1266724020242691,,0.07216787338256836,validation,6750
,,0.0006116533186286688,,one_step,7000
,,0.15236534178256989,,diffusion,7000
0.1996971219778061,0.1265793740749359,,0.07311774790287018,validation,7000
,,0.0004883925430476665,,one_step,7250
,,0.1518489420413971,,diffusion,7250
0.19985970109701157,0.12674501538276672,,0.07311468571424484,validation,7250
,,0.00041947964928112924,,one_step,7500
,,0.1507927030324936,,diffusion,7500
0.19994860887527466,0.1271907389163971,,0.07275786995887756,validation,7500
,,0.0004635012592189014,,one_step,7750
,,0.152855783700943,,diffusion,7750
0.1994938999414444,0.1269562691450119,,0.0725376307964325,validation,7750
,,0.0003751327167265117,,one_step,8000
,,0.1494588851928711,,diffusion,8000
0.19857895374298096,0.12645097076892853,,0.07212798297405243,validation,8000
,,0.00040748543688096106,,one_step,8250
,,0.14982420206069946,,diffusion,8250
0.20042331516742706,0.12796606123447418,,0.07245725393295288,validation,8250
,,0.0003552542766556144,,one_step,8500
,,0.14855033159255981,,diffusion,8500
0.19703657925128937,0.12471889704465866,,0.0723176822066307,validation,8500
,,0.000330711918650195,,one_step,8750
,,0.14912715554237366,,diffusion,8750
0.19694387167692184,0.12474989145994186,,0.07219398021697998,validation,8750
,,0.000323619315167889,,one_step,9000
,,0.14824670553207397,,diffusion,9000
0.19779511541128159,0.1253063976764679,,0.07248871773481369,validation,9000
,,0.0005112520884722471,,one_step,9250
,,0.1515369415283203,,diffusion,9250
0.196088507771492,0.1236538290977478,,0.0724346786737442,validation,9250
,,0.0005039888783358037,,one_step,9500
,,0.1497848927974701,,diffusion,9500
0.1988266110420227,0.12638647854328156,,0.07244013249874115,validation,9500
,,0.00047562565305270255,,one_step,9750
,,0.14810174703598022,,diffusion,9750
0.19633585959672928,0.12401024997234344,,0.07232560962438583,validation,9750
,,0.00028562560328282416,,one_step,10000
,,0.14683377742767334,,diffusion,10000
0.19615857303142548,0.12407362461090088,,0.0720849484205246,validation,10000
,,0.00043296354124322534,,one_step,10250
,,0.1470959633588791,,diffusion,10250
0.19604309648275375,0.12366300076246262,,0.07238009572029114,validation,10250
,,0.0003241826198063791,,one_step,10500
,,0.14761671423912048,,diffusion,10500
0.19631558656692505,0.12399259209632874,,0.07232299447059631,validation,10500
,,0.0003365635056979954,,one_step,10750
,,0.1467156708240509,,diffusion,10750
0.19621378928422928,0.12400311231613159,,0.07221067696809769,validation,10750
,,0.0002759644412435591,,one_step,11000
,,0.1486876755952835,,diffusion,11000
0.19926320761442184,0.12667018175125122,,0.07259302586317062,validation,11000
,,0.00029149703914299607,,one_step,11250
,,0.14749053120613098,,diffusion,11250
0.19654978811740875,0.12410829216241837,,0.07244149595499039,validation,11250
,,0.00044045632239431143,,one_step,11500
,,0.1464669108390808,,diffusion,11500
0.1946289762854576,0.12265962362289429,,0.07196935266256332,validation,11500
,,0.00041026881081052125,,one_step,11750
,,0.1477179378271103,,diffusion,11750
0.19562988728284836,0.12293433398008347,,0.07269555330276489,validation,11750
,,0.0002316511672688648,,one_step,12000
,,0.1473320871591568,,diffusion,12000
0.19896776229143143,0.12655100226402283,,0.0724167600274086,validation,12000
