artifact_correlation,artifact_rmse,artifact_rrmse,coefficient_rmse,correlation,method,participant,rrmse_spectral,rrmse_temporal,seed,snr_improvement
0.4084299748945931,1.6002102592909657,2.459303951398893,5.2005166467782615,0.8324228680214366,OF_SCAD_K1_POP_SWAP,sub-03,0.7908788544906152,0.6222125467013668,20260808,-1.9820043661024873
0.4292517369532633,1.245460453982416,1.8391495199115189,3.50833549076005,0.8366170978467715,OF_SCAD_K1_POP_SWAP,sub-05,0.7867710372236999,0.6245537947765306,20260808,-1.5565283193632409
0.3370079120046064,3.01300146001758,1.9866512953734197,8.190803516091723,0.740166619695215,OF_SCAD_K1_POP_SWAP,sub-02,0.9841287150753267,1.995676905241315,20260808,-1.8345549793820046
0.501988205856587,1.6685264981981065,2.2246441965301833,4.6885472801891535,0.8822906865058718,OF_SCAD_K1_WRONG_SWAP,sub-03,0.7074611174899179,0.4820159118924592,20260808,0.5176584975173076
0.5166944308500541,0.9356258704179996,1.163032451161632,3.4072720216293084,0.8878137154602691,OF_SCAD_K1_WRONG_SWAP,sub-05,0.685018228415988,0.47054927961557713,20260808,1.104203532098068
0.391622147995363,2.8171656135131014,1.5309127626799737,11.297043890212521,0.782384631661416,OF_SCAD_K1_WRONG_SWAP,sub-02,0.9155817136845805,1.8933126935735345,20260808,0.16435136845601456
0.5565097510399347,0.6196063723213769,0.8173766084241144,1.1966312602162361,0.8973509462902675,POP_MARGINAL_SCAD_K1,sub-03,0.6196749230368516,0.42536321352235973,20260808,2.5497944164372077
0.5601198581218916,0.7559936581375567,0.9041780732296131,1.0966465439843505,0.9030619012682062,POP_MARGINAL_SCAD_K1,sub-05,0.6203847465742576,0.4308009510798576,20260808,2.6632955114874575
0.46132252204485913,2.4584936784072355,0.8995754090176911,5.564176200014172,0.7956690094821776,POP_MARGINAL_SCAD_K1,sub-02,0.8215661487739646,1.827594996064859,20260808,1.902356117905094
0.0,0.8945000946924493,1.0,nan,0.840229655892865,RAW,sub-03,0.7202841690363916,0.689717471067844,20260808,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,RAW,sub-05,0.7117844010017028,0.6930377171619942,20260808,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,RAW,sub-02,0.9175268932259782,2.122681947356217,20260808,0.0
0.0,0.8945000946924493,1.0,nan,0.840229655892865,STANDARD,sub-03,0.7202841690363916,0.689717471067844,20260808,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,STANDARD,sub-05,0.7117844010017028,0.6930377171619942,20260808,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,STANDARD,sub-02,0.9175268932259782,2.122681947356217,20260808,0.0
0.4802563738595455,0.6300127440308397,0.8724975371451089,nan,0.88736599724035,V22_FIX_MATCH,sub-03,0.6128771690859434,0.4427085054685941,20260810,2.0077416838233177
0.48832989585628783,0.7836502661168772,0.9752276603822355,nan,0.8886708091748389,V22_FIX_MATCH,sub-05,0.6026437695223936,0.45476492444102307,20260810,1.9494373640200744
0.35407733018545323,2.4341292291117664,0.8971775750152203,nan,0.7883607668971474,V22_FIX_MATCH,sub-02,0.8127452498407696,1.8206267350116943,20260810,1.5926558137098483
0.46152423724620223,0.6153436273311239,0.8190843162663055,nan,0.8977927040006664,V22_FIX_POP,sub-03,0.5997176975502658,0.4229146995002756,20260810,2.4351753493661596
0.48908942478316786,0.7409485375239072,0.9119792107078765,nan,0.9081442574725339,V22_FIX_POP,sub-05,0.5767230309644028,0.4099434679466006,20260810,2.8725727780721004
0.38305088840989454,2.417657046691712,0.8714484048991644,nan,0.7964063407994355,V22_FIX_POP,sub-02,0.7920804561334521,1.811938405657808,20260810,1.8677645008199057
0.44271512249660855,0.6558757349974602,0.8527535739721674,nan,0.8885800618980382,V22_FIX_WRONG,sub-03,0.6177178409730865,0.4479665166424663,20260810,1.9992885500094306
0.4960741025650733,0.7336353947727108,0.9598497549692789,nan,0.8987608726479506,V22_FIX_WRONG,sub-05,0.5954291746142859,0.41750637733830925,20260810,2.450148383396919
0.3668846202115564,2.463594555219805,0.9632846104497669,nan,0.7830368069945975,V22_FIX_WRONG,sub-02,0.8038969701985038,1.826046610975137,20260810,1.4446947090876188
0.317784326969067,1.407079052381419,2.0945186944621983,5.017677600319321,0.8458678328205604,OF_DET_MATCH,sub-03,0.8774150000834787,0.6384017791699719,20260810,-2.1870689506106302
0.36874754260153214,1.3805844908286082,2.0852866938820593,4.066785531608682,0.8452821722940395,OF_DET_MATCH,sub-05,0.8871463031360978,0.6208729608180491,20260810,-2.114155952149519
0.25892326999438053,3.336204600830873,2.4164690215046667,9.900979825944612,0.7480722486859921,OF_DET_MATCH,sub-02,1.0935314367666389,2.0420967194844377,20260810,-2.73860657948217
0.24241747247917275,1.552859119466833,2.52275232157924,4.523820794111973,0.8053436973006338,OF_DET_POP_SWAP,sub-03,0.9249644305657696,0.7886560938346225,20260810,-3.9699584238626286
0.28057244432056905,1.4643953819023936,2.523647586504618,3.541920592910365,0.8003680452116226,OF_DET_POP_SWAP,sub-05,0.9403603536714065,0.789830065675472,20260810,-4.04911907085528
0.1969333706865379,3.222588187365821,2.454304777273611,8.289816963853259,0.7204996290701356,OF_DET_POP_SWAP,sub-02,1.1380195350132205,2.155003144772667,20260810,-3.937279688617011
0.3196060429869937,1.7314237482040316,2.5536360853549205,5.202104796428938,0.8389557761114996,OF_DET_WRONG_SWAP,sub-03,0.8992013530553998,0.6418423404464045,20260810,-2.4563382582202777
0.3490266242113553,1.4104832004951804,2.1479374444043193,4.579344895325209,0.8373532163861551,OF_DET_WRONG_SWAP,sub-05,0.9042078805597205,0.6487650294347029,20260810,-2.4884417319049437
0.26916696971183585,3.198680284122626,2.122861832129855,12.45486208570726,0.7504611419880707,OF_DET_WRONG_SWAP,sub-02,1.0965199759512236,2.0436519460018836,20260810,-2.5074862867844203
0.5468032489644011,0.6559733409887633,0.8705343457333969,1.3264897622772165,0.8955859267026991,POP_MARGINAL_DET,sub-03,0.6205694339162594,0.4339040057683313,20260810,2.2816223969795937
0.5531069737074799,0.7717065420491915,0.9038948957566861,1.1622686145925207,0.8994108579660717,POP_MARGINAL_DET,sub-05,0.6231070671377605,0.4371889543621556,20260810,2.5279423217254657
0.46210119467595534,2.4679122786178733,0.9280198644690153,5.614479182118719,0.7945193596727526,POP_MARGINAL_DET,sub-02,0.8322629061612216,1.8290822898729169,20260810,1.7594163933565385
0.4685254397399321,1.1220428696959406,1.63947949581074,4.114945157154186,0.8676351918964773,OF_SCAD_K1_MATCH,sub-03,0.7950149195621142,0.5475673065898387,20260810,-0.5061843842832427
0.5070231102505013,0.9441257290738193,1.5148572352197436,2.674687537315645,0.8736320506585272,OF_SCAD_K1_MATCH,sub-05,0.7707114342207971,0.5121603860446301,20260810,-0.19651544287248893
0.4168267593309848,2.6026961331566176,1.74309866944281,8.889180174379637,0.7668766733400072,OF_SCAD_K1_MATCH,sub-02,1.0098912538678357,1.688850150584723,20260810,-1.0099638634588288
0.38221876903411905,1.781775988235667,2.6593613428148357,5.710023124475737,0.8353656543469107,OF_SCAD_K1_POP_SWAP,sub-03,0.8969324251787888,0.6717219415649369,20260810,-2.4672259704146366
0.40621634236824894,1.3864928287895102,2.037286432142611,3.882948858957542,0.8250727291758123,OF_SCAD_K1_POP_SWAP,sub-05,0.9013050967141202,0.6909121090644285,20260810,-2.449404771488022
0.2776402323991836,3.1652055190819683,2.1515596761923876,8.572342246770859,0.7420301552099938,OF_SCAD_K1_POP_SWAP,sub-02,1.1056165628586754,2.08307305429921,20260810,-2.4577668992755544
0.4482626475242747,1.8802151269203908,2.5638669991131984,5.635253063327557,0.8568793126457447,OF_SCAD_K1_WRONG_SWAP,sub-03,0.8130960071811805,0.5625303580262069,20260810,-0.8646391179751266
0.474260443147566,1.05075469260153,1.5205379978374198,3.5139894324697947,0.8603808752408153,OF_SCAD_K1_WRONG_SWAP,sub-05,0.806545177523635,0.5635313941655975,20260810,-0.6708908905551113
0.33916869152478807,2.872992195188999,1.5989055160213919,11.544568587433208,0.7599586592281632,OF_SCAD_K1_WRONG_SWAP,sub-02,1.0269629301672631,1.9887875859258752,20260810,-1.0711378928806101
0.5427195250962835,0.7023643116793923,0.9614989075696829,1.4482029489166028,0.8944001941866165,POP_MARGINAL_SCAD_K1,sub-03,0.6412038355562333,0.4376996885481718,20260810,1.9385498453947632
0.5391200140951887,0.8003077917046061,0.9763841178682116,1.272725152538011,0.895764776162411,POP_MARGINAL_SCAD_K1,sub-05,0.6494493056088686,0.448464109292744,20260810,2.0949281539905953
0.4638690754390237,2.496540493755178,1.0067809031290167,5.652429514310577,0.7923575724707916,POP_MARGINAL_SCAD_K1,sub-02,0.8518669990766229,1.8280973331297212,20260810,1.4317597522705543
0.0,0.8945000946924493,1.0,nan,0.840229655892865,RAW,sub-03,0.7202841690363916,0.689717471067844,20260810,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,RAW,sub-05,0.7117844010017028,0.6930377171619942,20260810,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,RAW,sub-02,0.9175268932259782,2.122681947356217,20260810,0.0
0.0,0.8945000946924493,1.0,nan,0.840229655892865,STANDARD,sub-03,0.7202841690363916,0.689717471067844,20260810,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,STANDARD,sub-05,0.7117844010017028,0.6930377171619942,20260810,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,STANDARD,sub-02,0.9175268932259782,2.122681947356217,20260810,0.0
0.47577659842735975,0.6335553994175751,0.8590442197340907,nan,0.8871820619380152,V22_FIX_MATCH,sub-03,0.6140184173442272,0.4475425197538366,20260811,2.055183896137433
0.49568299124649984,0.7791119669441526,0.9734728658640827,nan,0.8905800593722808,V22_FIX_MATCH,sub-05,0.602361909297638,0.45081136455318255,20260811,2.008654476581486
0.35946159597347793,2.434526040119994,0.9277050840754469,nan,0.7876396463393713,V22_FIX_MATCH,sub-02,0.8128138126551427,1.8230628092900256,20260811,1.4861962844264505
0.46351583013971764,0.6219969820105344,0.8297187182487864,nan,0.8971209824085236,V22_FIX_POP,sub-03,0.6007526112481247,0.4276061795220861,20260811,2.3446830763088213
0.49865545621593665,0.7365058567374945,0.9212055133448707,nan,0.9087885097159367,V22_FIX_POP,sub-05,0.5753045058502865,0.40821833941338,20260811,2.9204440514177636
0.38502022864960245,2.418032404176439,0.9003330869834965,nan,0.7969192910699568,V22_FIX_POP,sub-02,0.7919330467138384,1.8148454835543155,20260811,1.7643921432835432
0.4450567351462244,0.6619323358644504,0.8521217024236014,nan,0.8880979428822929,V22_FIX_WRONG,sub-03,0.6167360623304203,0.45124451138828,20260811,2.0129107293328024
0.5013453166973608,0.733905270230025,0.9517855603385854,nan,0.8985064596329865,V22_FIX_WRONG,sub-05,0.595823893740185,0.4176988451723254,20260811,2.519523002105308
0.368961902940293,2.4626561609576596,0.9868820652741344,nan,0.7844668100164696,V22_FIX_WRONG,sub-02,0.8040548041745117,1.825980999169229,20260811,1.4001560254709597
0.5840182199419753,0.9263294309981771,1.2806210068590713,3.6990166147415704,0.9034715393507803,OF_DET_MATCH,sub-03,0.6257566954638507,0.4122354965153578,20260811,2.020609538719961
0.5871344358219128,0.7403109550574108,0.9497242620697728,2.3317722801707292,0.9116874848933596,OF_DET_MATCH,sub-05,0.595155971761989,0.3950318071660341,20260811,2.6860485195009796
0.450722196612112,2.5596338281915947,1.2614953678195215,8.337379469225803,0.7943533249428694,OF_DET_MATCH,sub-02,0.8712833041720318,1.7946136367196839,20260811,0.9196848452967756
0.5015703216258034,1.365721592629278,1.8410049363067655,4.303792282536223,0.8888715600242486,OF_DET_POP_SWAP,sub-03,0.6596627171478562,0.4728102908796958,20260811,0.9083005856038212
0.5030397044634141,1.0406484867103005,1.1212625300442731,2.4897676608280133,0.8944272996955797,OF_DET_POP_SWAP,sub-05,0.6447646559069031,0.46927564413482814,20260811,1.4481891789094166
0.40982846023909975,2.8407132328685485,1.5000595282606717,7.367634503227292,0.7895066183074518,OF_DET_POP_SWAP,sub-02,0.8716190087637214,1.8841837129527421,20260811,0.6025129606548164
0.5420567241900072,1.461574786015459,1.900452670725909,4.214865228412925,0.8900949733482825,OF_DET_WRONG_SWAP,sub-03,0.6450199197877098,0.45102921680144564,20260811,1.4961980222865487
0.5516394143223328,0.827416339202931,0.9498184895073926,3.148490232758616,0.8970597472630049,OF_DET_WRONG_SWAP,sub-05,0.6305027924183952,0.43960451142935963,20260811,2.190961030015239
0.42747064405050356,2.6833553926624134,1.266779794162061,11.258329264255185,0.7900193678215146,OF_DET_WRONG_SWAP,sub-02,0.8746993825912024,1.8702950219651966,20260811,1.0117886761132973
0.5733409857981511,0.6017671864278413,0.7810465973435026,1.066172837506275,0.9003161099311467,POP_MARGINAL_DET,sub-03,0.600871365492207,0.4144738318864256,20260811,2.8699824957910813
0.5783835241914188,0.7374704487768835,0.8044505768352085,0.9713455700364552,0.9046627272802749,POP_MARGINAL_DET,sub-05,0.5982618525526241,0.4198129545884991,20260811,3.1524621299571463
0.4661864244809487,2.440840560265563,0.8671529260503144,5.462144565401656,0.7966722905649944,POP_MARGINAL_DET,sub-02,0.8122714336566401,1.824948459913051,20260811,2.1635063107931565
0.5499162696478134,0.9908508945357155,1.4372002403392936,3.8904607169128753,0.8982146340044769,OF_SCAD_K1_MATCH,sub-03,0.6681762321575268,0.43724761128022865,20260811,1.2896540258291431
0.5567793429118434,0.7997673710219955,1.113443469118189,2.4167982065363933,0.9052434993025503,OF_SCAD_K1_MATCH,sub-05,0.6429038077200714,0.4150391772855073,20260811,1.8154116407312728
0.4433038183135178,2.5816383288439475,1.400616720444014,8.68766713887453,0.789101702889611,OF_SCAD_K1_MATCH,sub-02,0.9082995823612718,1.7826977215255753,20260811,0.40683601845051903
0.46875575430238164,1.5934178780865025,2.2302579647212317,5.092859506607056,0.8770318958606269,OF_SCAD_K1_POP_SWAP,sub-03,0.7274087546644984,0.5120444268088888,20260811,-0.12875844243293008
0.46961054526649315,1.1562452832923125,1.3812364061673483,3.0164122424627604,0.8787811553399814,OF_SCAD_K1_POP_SWAP,sub-05,0.7292201173932928,0.5181936117281255,20260811,0.2637792556098214
0.3726527811394948,2.9735548195965364,1.7754159121453261,7.887100636055975,0.7787087966448091,OF_SCAD_K1_POP_SWAP,sub-02,0.9435098785342593,1.9247559824196452,20260811,-0.2786613358849926
0.5157954573908167,1.5688276666946508,2.0888771477973824,4.471481396741158,0.8832528589142336,OF_SCAD_K1_WRONG_SWAP,sub-03,0.6879162426937271,0.4741095274095298,20260811,0.8434813498434696
0.5283898350194489,0.8755943538425001,1.0889808500254596,3.262513785770065,0.8899030883453394,OF_SCAD_K1_WRONG_SWAP,sub-05,0.6783045256804479,0.4638717662187685,20260811,1.3922829970027562
0.3893636232241988,2.766717999270468,1.3991998889866997,11.482081730031606,0.7850862022729196,OF_SCAD_K1_WRONG_SWAP,sub-02,0.915892782254201,1.9039410478576566,20260811,0.3673465990524019
0.5688005949471246,0.6027687479666358,0.7922874208201062,1.0816751581591528,0.8997625457878048,POP_MARGINAL_SCAD_K1,sub-03,0.6093631972483283,0.41684261999860706,20260811,2.7888067444560654
0.5667863628140798,0.7465172306095299,0.8547717231291312,1.029682774684931,0.9031288980653411,POP_MARGINAL_SCAD_K1,sub-05,0.6140730074655852,0.4260036098452187,20260811,2.8825870154356514
0.4680675721571209,2.444792767732658,0.884860128414731,5.4754053230086965,0.7959139464620614,POP_MARGINAL_SCAD_K1,sub-02,0.8249170877124098,1.825089355849548,20260811,2.05610598108786
0.0,0.8945000946924493,1.0,nan,0.840229655892865,RAW,sub-03,0.7202841690363916,0.689717471067844,20260811,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,RAW,sub-05,0.7117844010017028,0.6930377171619942,20260811,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,RAW,sub-02,0.9175268932259782,2.122681947356217,20260811,0.0
0.0,0.8945000946924493,1.0,nan,0.840229655892865,STANDARD,sub-03,0.7202841690363916,0.689717471067844,20260811,0.0
0.0,1.0909531814242273,1.0,nan,0.8244306840443689,STANDARD,sub-05,0.7117844010017028,0.6930377171619942,20260811,0.0
0.0,2.738361667785229,1.0,nan,0.7507529333798271,STANDARD,sub-02,0.9175268932259782,2.122681947356217,20260811,0.0
0.375418064519763,0.6660611634204785,0.8670296971511123,nan,0.8832506583134333,V22_FIX_MATCH,sub-07,0.4383820945645372,0.458235035755982,20260808,1.6030071437309839
0.589735906021815,1.5491083452943712,0.6792918533339338,nan,0.851923355658073,V22_FIX_MATCH,sub-06,0.703759443385934,0.8004160957507338,20260808,4.15657397992396
0.10774163043053893,5.86178316708122,1.0054407189874088,nan,0.5379386638886864,V22_FIX_MATCH,sub-09,1.0747205431606355,4.521550410437737,20260808,0.0066004426048226275
0.3463019704647983,0.759131209080418,0.9825128661958795,nan,0.8773770448565483,V22_FIX_POP,sub-07,0.4481550660791496,0.49316938722641984,20260808,1.0025293113662916
0.5419440157202189,1.7261822021682747,0.7491830908140894,nan,0.8346672409970779,V22_FIX_POP,sub-06,0.7248414371497347,0.8715756442434213,20260808,3.430550899840023
0.18004796493877112,5.713310341290259,1.0262174093547989,nan,0.5452892840537545,V22_FIX_POP,sub-09,1.0817448312428768,4.450360555185138,20260808,0.22518474041905445
0.37708945730080207,0.7009084725628296,0.9686236746777269,nan,0.8735375884672006,V22_FIX_WRONG,sub-07,0.45898372304004925,0.48363436000382837,20260808,1.1134584325402266
0.5722459641383466,1.6597630463948008,0.7364070601129936,nan,0.8357622487237677,V22_FIX_WRONG,sub-06,0.7258181992747268,0.8463717813174298,20260808,3.536238648313082
0.15256874318772853,5.73555733062714,0.9799789150848108,nan,0.5406365945493778,V22_FIX_WRONG,sub-09,1.0866353444531318,4.446490077513524,20260808,0.22762127406467164
0.4215683750839283,0.9793649937212467,1.6030946813131635,6.321537631750107,0.8877213435371717,OF_DET_MATCH,sub-07,0.5013940350214641,0.470474980995059,20260808,-0.056900499346561
0.6624225958566967,1.7166553922579624,0.8821755349636078,10.444863990647718,0.8452089785132557,OF_DET_MATCH,sub-06,0.7218993486021645,0.7144167990481947,20260808,3.1863971468755756
-0.049180843017680886,6.921305918267795,1.9733862079241697,21.783208056703792,0.5231866572103645,OF_DET_MATCH,sub-09,1.267042777561522,5.172561118161523,20260808,-1.9048867131213603
0.3396309917651039,2.023763990799586,2.8882279723210442,5.042726949453354,0.8642092663546403,OF_DET_POP_SWAP,sub-07,0.5481838935613632,0.5631092179069916,20260808,-2.2293634422935713
0.48608329102717107,2.6509970102924854,1.1325059401786934,6.989227142184973,0.8066852025367552,OF_DET_POP_SWAP,sub-06,0.8201220529444981,0.9720714134164155,20260808,1.2589424039687078
0.24921525991521776,6.115061489792613,1.8389347256983029,11.906113194954859,0.5298079839671732,OF_DET_POP_SWAP,sub-09,1.1770706304965854,4.415130526770826,20260808,-1.2345820034354213
0.3920040435064584,1.0732679652174313,1.7626895286086808,5.1461241543293,0.8760529977579912,OF_DET_WRONG_SWAP,sub-07,0.5305805182456971,0.5044945570454001,20260808,-0.655224837310248
0.5667520574788796,2.0133294546685647,1.0326475584405963,11.76666146388743,0.8181337837595493,OF_DET_WRONG_SWAP,sub-06,0.7993488553911448,0.9509349345316878,20260808,2.034446917991233
0.1784480930783774,5.791836316709395,1.6072062120279844,19.691099028792475,0.5348779835657733,OF_DET_WRONG_SWAP,sub-09,1.1890421406208695,4.428115554184157,20260808,-0.8767008821031435
0.4640309027520319,0.696460468073686,0.9490760797844794,1.3684650662541389,0.8948880932231744,POP_MARGINAL_DET,sub-07,0.44264057241380217,0.4466874941267694,20260808,1.567473671266011
0.6614281188522,1.4869569406146184,0.6666415477708235,2.5206291134818457,0.8391124515765114,POP_MARGINAL_DET,sub-06,0.6859642423805781,0.7703909412921348,20260808,4.069316754906865
0.20825432436374416,5.685717230106329,1.036526469842476,10.542834130490755,0.5470110312884359,POP_MARGINAL_DET,sub-09,1.121033418028579,4.433419266709598,20260808,0.17952613163181333
0.40360779718806344,1.1110076122979322,1.9861874179284376,6.519910460511843,0.8802368331948917,OF_SCAD_K1_MATCH,sub-07,0.5599096282323202,0.5020434130790333,20260808,-0.9135987810034277
0.6389105131092947,1.8267939544748515,1.056769017193277,11.008183581754565,0.8406480689882301,OF_SCAD_K1_MATCH,sub-06,0.7707130741328001,0.706985137949232,20260808,2.5807646069738825
0.01634786523615506,6.824694600101415,2.9401976141859505,22.182248260293687,0.5223084757688105,OF_SCAD_K1_MATCH,sub-09,1.3425258713496195,4.9921506697723235,20260808,-2.226881669834256
0.3477913728697846,1.8615645569562913,2.6938527847143043,6.102562384605408,0.8663752263784409,OF_SCAD_K1_POP_SWAP,sub-07,0.6007799840966861,0.5617306271195411,20260808,-2.269932879681202
0.4788701239585862,2.6171153916511685,1.1401939556255178,8.134726773947477,0.8017335098411422,OF_SCAD_K1_POP_SWAP,sub-06,0.8642998499562964,1.0143550955399405,20260808,0.9087176534260418
0.22307936653990734,6.115028503169487,1.9745587921317886,12.639599334109914,0.5286219394796032,OF_SCAD_K1_POP_SWAP,sub-09,1.2237084943365741,4.4311556785379524,20260808,-1.5597473285379237
0.3810764892368267,1.1577313249309857,2.09233090236671,4.9496692291895545,0.8630643141766389,OF_SCAD_K1_WRONG_SWAP,sub-07,0.5899155233303706,0.5447563741666576,20260808,-1.409506931985007
0.524083855911158,2.143575950874947,1.1371515264450494,12.20990931103006,0.8017741579096764,OF_SCAD_K1_WRONG_SWAP,sub-06,0.8560498072765768,1.0297756540894625,20260808,1.3295353909291454
0.18819123526994297,5.80841236222874,1.7446671360555817,19.773230289290478,0.5290575651114133,OF_SCAD_K1_WRONG_SWAP,sub-09,1.249243113901708,4.418419444080829,20260808,-1.2018838730531143
0.46095640407254296,0.713369231596589,1.0342467956076888,1.495594222744306,0.8940202354888122,POP_MARGINAL_SCAD_K1,sub-07,0.45928481191396714,0.4509162428695708,20260808,1.3422107473243363
0.6571990933734924,1.4931337951275054,0.6801245139311936,2.570737275877036,0.8378666599310236,POP_MARGINAL_SCAD_K1,sub-06,0.6966001292603323,0.7714774510277493,20260808,3.960942592377127
0.2186552902355536,5.677632190480635,1.057107767857173,10.563079334311672,0.5457993712663264,POP_MARGINAL_SCAD_K1,sub-09,1.1358387414245057,4.424131609354314,20260808,0.10252370533656657
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,RAW,sub-07,0.507943917621548,0.643847694892902,20260808,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,RAW,sub-06,0.9313184995044139,1.3840646112985269,20260808,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,RAW,sub-09,1.0474193155857758,4.5461338292746865,20260808,0.0
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,STANDARD,sub-07,0.507943917621548,0.643847694892902,20260808,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,STANDARD,sub-06,0.9313184995044139,1.3840646112985269,20260808,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,STANDARD,sub-09,1.0474193155857758,4.5461338292746865,20260808,0.0
0.3760156407269339,0.6723570052037636,0.9292057093821073,nan,0.8833128208915393,V22_FIX_MATCH,sub-07,0.4405458716396242,0.46012203973640375,20260810,1.4631435206296497
