comparator_method_id,delta_correlation,delta_e_parallel,delta_e_perp,delta_psd_distortion,delta_rrmse,effective_operator_source,estimand,fallback_used,method_id,operator_source,source_record
deterministic_Qy,-0.017418479374470164,0.17779429876404185,0.054932901777267285,0.16919206305518902,0.12668635430300335,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim33
deterministic_soft_proximal,-0.09322425351070762,0.3872325205738004,0.20160102086302017,0.43563743293737867,0.29122597478792434,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim33
deterministic_soft_proximal,-0.09322425351070762,0.3872325205738004,0.20160102086302017,0.43563743293737867,0.29122597478792434,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.1347837518477869,0.7185827192374421,0.34035227126385864,0.5539690844130285,0.5258570669298617,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.1347837518477869,0.7185827192374421,0.34035227126385864,0.5539690844130285,0.5258570669298617,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim33
deterministic_Qy,-0.13201559750763392,0.8376740444982919,0.12184387606288094,-0.1061180702586792,0.5688708336317946,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim33
deterministic_Qy,-0.13201559750763392,0.8376740444982919,0.12184387606288094,-0.1061180702586792,0.5688708336317946,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim33
deterministic_soft_proximal,-0.20782137164387138,1.0471122663080505,0.26851199514863383,0.16032729962351047,0.7334104541167156,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim33
deterministic_soft_proximal,-0.20782137164387138,1.0471122663080505,0.26851199514863383,0.16032729962351047,0.7334104541167156,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.24938086998095066,1.3784624649716921,0.4072632455494723,0.2786589510991603,0.9680415462586529,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.24938086998095066,1.3784624649716921,0.4072632455494723,0.2786589510991603,0.9680415462586529,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim33
deterministic_Qy,-0.07493297279989097,3.0015905552286353,0.363031346083399,3.6808311754418894,2.0355908339839326,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
deterministic_Qy,-0.07493297279989097,3.0015905552286353,0.363031346083399,3.6808311754418894,2.0355908339839326,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
deterministic_soft_proximal,-0.15073874693612843,3.211028777038394,0.5096994651691519,3.947276545324079,2.2001304544688534,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
deterministic_soft_proximal,-0.15073874693612843,3.211028777038394,0.5096994651691519,3.947276545324079,2.2001304544688534,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.1922982452732077,3.5423789757020354,0.6484507155699903,4.065608196799729,2.434761546610791,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
task_matched_multichannel_deterministic_UNet,-0.1922982452732077,3.5423789757020354,0.6484507155699903,4.065608196799729,2.434761546610791,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim33
deterministic_soft_proximal,-0.04572685941438037,0.23751444941127475,1.913176112606547e-18,0.2993132250581573,0.16036100583028834,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim33
task_matched_multichannel_deterministic_UNet,-0.0702555269386339,0.45489076865967715,-0.007236389543078663,0.24478421458796024,0.30708677764849446,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim33
deterministic_Qy,0.04572685941438037,-0.23751444941127475,-1.913176112606547e-18,-0.2993132250581573,-0.16036100583028834,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim33
task_matched_multichannel_deterministic_UNet,-0.024528667524253533,0.2173763192484024,-0.007236389543078665,-0.05452901047019701,0.14672577181820612,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim33
deterministic_Qy,0.0702555269386339,-0.45489076865967715,0.007236389543078663,-0.24478421458796024,-0.30708677764849446,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim33
deterministic_soft_proximal,0.024528667524253533,-0.2173763192484024,0.007236389543078665,0.05452901047019701,-0.14672577181820612,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim33
deterministic_Qy,-0.057307408026966766,0.16920637615752443,0.34826907260446477,0.1446307429737379,0.1549944435010996,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim33
deterministic_soft_proximal,-0.10303426744134714,0.4067208255687992,0.34826907260446477,0.4439439680318952,0.3153554493313879,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim33
task_matched_multichannel_deterministic_UNet,-0.12756293496560067,0.6240971448172016,0.3410326830613861,0.38941495756169814,0.46208122114959405,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim33
deterministic_Qy,-0.14996080518696875,0.862857752310638,1.1534386107187173e-07,-0.09319033505478053,0.5825697653004721,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim33
deterministic_soft_proximal,-0.19568766460134912,1.1003722017219126,1.1534386107378491e-07,0.20612289000337672,0.7429307711307604,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim33
task_matched_multichannel_deterministic_UNet,-0.22021633212560265,1.3177485209703153,-0.007236274199217591,0.1515938795331797,0.8896565429489666,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim33
deterministic_Qy,-0.09700991293014027,2.8448775302659444,0.01229004816625492,3.0000025313590744,1.9207723296986492,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim33
deterministic_soft_proximal,-0.14273677234452065,3.0823919796772192,0.012290048166254921,3.2993157564172315,2.0811333355289374,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim33
task_matched_multichannel_deterministic_UNet,-0.16726543986877418,3.2997682989256214,0.005053658623176256,3.2447867459470348,2.2278591073471437,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim33
deterministic_soft_proximal,-0.00874258175625342,0.03960088887159752,0.015427374239484565,0.2179723035680558,0.02429608387679305,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.05558830424406658,0.5809637648872847,0.02249911213460632,0.27042512829909277,0.3514031236356403,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim34
deterministic_Qy,0.00874258175625342,-0.03960088887159752,-0.015427374239484565,-0.2179723035680558,-0.02429608387679305,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.04684572248781316,0.5413628760156872,0.007071737895121754,0.05245282473103696,0.32710703975884725,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim34
deterministic_Qy,0.05558830424406658,-0.5809637648872847,-0.02249911213460632,-0.27042512829909277,-0.3514031236356403,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim34
deterministic_soft_proximal,0.04684572248781316,-0.5413628760156872,-0.007071737895121754,-0.05245282473103696,-0.32710703975884725,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim34
deterministic_Qy,-0.11806766694862247,0.6073450606736123,0.3199607153560702,0.8754929336015709,0.405948348122787,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim34
deterministic_soft_proximal,-0.1268102487048759,0.6469459495452098,0.3353880895955548,1.0934652371696267,0.43024443199958007,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.17365597119268905,1.1883088255608971,0.3424598274906765,1.1459180619006637,0.7573514717584273,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim34
deterministic_Qy,-0.13586336402805643,1.0200999813109153,0.007530389884470901,-0.01533673177068523,0.6161759040921901,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim34
deterministic_soft_proximal,-0.14460594578430985,1.059700870182513,0.022957764123955466,0.20263557179737057,0.6404719879689832,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.191451668272123,1.6010637461982002,0.03002950201907722,0.25508839652840753,0.9675790277278304,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim34
deterministic_Qy,-0.10674717519131383,3.522191929626937,0.028362147729047275,5.63951875988605,2.1278397728612672,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim34
deterministic_soft_proximal,-0.11548975694756725,3.561792818498535,0.043789521968531836,5.8574910634541055,2.1521358567380604,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.1623354794353804,4.103155694514222,0.05086125986365359,5.9099438881851425,2.4792428964969075,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim34
deterministic_soft_proximal,-0.008091093867564458,0.020679683788552894,0.07414150501704216,0.19493392688892122,0.021155255772180692,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim34
deterministic_soft_proximal,-0.008091093867564458,0.020679683788552894,0.07414150501704216,0.19493392688892122,0.021155255772180692,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.06437897089651867,0.6143444192029619,0.13948607761116866,0.2769859469252812,0.38270687091692557,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.06437897089651867,0.6143444192029619,0.13948607761116866,0.2769859469252812,0.38270687091692557,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim34
deterministic_Qy,0.008091093867564458,-0.020679683788552894,-0.07414150501704216,-0.19493392688892122,-0.021155255772180692,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim34
deterministic_Qy,0.008091093867564458,-0.020679683788552894,-0.07414150501704216,-0.19493392688892122,-0.021155255772180692,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.056287877028954214,0.5936647354144091,0.06534457259412649,0.08205202003635999,0.3615516151447449,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.056287877028954214,0.5936647354144091,0.06534457259412649,0.08205202003635999,0.3615516151447449,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim34
deterministic_Qy,0.06437897089651867,-0.6143444192029619,-0.13948607761116866,-0.2769859469252812,-0.38270687091692557,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim34
deterministic_Qy,0.06437897089651867,-0.6143444192029619,-0.13948607761116866,-0.2769859469252812,-0.38270687091692557,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim34
deterministic_soft_proximal,0.056287877028954214,-0.5936647354144091,-0.06534457259412649,-0.08205202003635999,-0.3615516151447449,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim34
deterministic_soft_proximal,0.056287877028954214,-0.5936647354144091,-0.06534457259412649,-0.08205202003635999,-0.3615516151447449,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim34
deterministic_Qy,-0.11169149937054146,0.6225124929563338,0.20253233052109998,0.9038416734400008,0.4039524079813719,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim34
deterministic_Qy,-0.11169149937054146,0.6225124929563338,0.20253233052109998,0.9038416734400008,0.4039524079813719,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim34
deterministic_soft_proximal,-0.11978259323810592,0.6431921767448867,0.2766738355381421,1.098775600328922,0.4251076637535526,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim34
deterministic_soft_proximal,-0.11978259323810592,0.6431921767448867,0.2766738355381421,1.098775600328922,0.4251076637535526,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.17607047026706013,1.2368569121592958,0.34201840813226864,1.1808276203652819,0.7866592788982975,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.17607047026706013,1.2368569121592958,0.34201840813226864,1.1808276203652819,0.7866592788982975,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim34
deterministic_Qy,-0.09928612017849092,1.0049182558565963,0.05090302557649157,-0.02768266589994417,0.6059128634760975,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim34
deterministic_Qy,-0.09928612017849092,1.0049182558565963,0.05090302557649157,-0.02768266589994417,0.6059128634760975,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim34
deterministic_soft_proximal,-0.10737721404605538,1.0255979396451491,0.1250445305935337,0.16725126098897705,0.6270681192482782,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim34
deterministic_soft_proximal,-0.10737721404605538,1.0255979396451491,0.1250445305935337,0.16725126098897705,0.6270681192482782,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.1636650910750096,1.6192626750595582,0.19038910318766022,0.24930328102533705,0.9886197343930231,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.1636650910750096,1.6192626750595582,0.19038910318766022,0.24930328102533705,0.9886197343930231,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim34
deterministic_Qy,-0.06523873072218123,3.626994538966664,0.15419922361643962,5.513869429224006,2.190003989046251,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
deterministic_Qy,-0.06523873072218123,3.626994538966664,0.15419922361643962,5.513869429224006,2.190003989046251,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
deterministic_soft_proximal,-0.07332982458974568,3.647674222755217,0.22834072863348176,5.708803356112927,2.2111592448184316,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
deterministic_soft_proximal,-0.07332982458974568,3.647674222755217,0.22834072863348176,5.708803356112927,2.2111592448184316,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.1296177016186999,4.241338958169626,0.2936853012276083,5.790855376149287,2.5727108599631765,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
task_matched_multichannel_deterministic_UNet,-0.1296177016186999,4.241338958169626,0.2936853012276083,5.790855376149287,2.5727108599631765,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim34
deterministic_soft_proximal,-0.012406522976757262,0.042792841654235136,-1.5503349912713866e-19,0.21875731894169678,0.025853314835817875,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.05738377101746872,0.5762813286385384,-0.008141327951932485,0.2777605881797699,0.3480784321822302,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim34
deterministic_Qy,0.012406522976757262,-0.042792841654235136,1.5503349912713866e-19,-0.21875731894169678,-0.025853314835817875,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.04497724804071146,0.5334884869843033,-0.008141327951932485,0.05900326923807314,0.32222511734641235,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim34
deterministic_Qy,0.05738377101746872,-0.5762813286385384,0.008141327951932485,-0.2777605881797699,-0.3480784321822302,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim34
deterministic_soft_proximal,0.04497724804071146,-0.5334884869843033,0.008141327951932485,-0.05900326923807314,-0.32222511734641235,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim34
deterministic_Qy,-0.11617649271696517,0.603782310798449,0.3508153762614647,0.8710652644634802,0.4042978033481067,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim34
deterministic_soft_proximal,-0.12858301569372244,0.6465751524526842,0.3508153762614647,1.089822583405177,0.4301511181839246,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.1735602637344339,1.1800636394369874,0.3426740483095322,1.1488258526432502,0.752376235530337,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim34
deterministic_Qy,-0.1399029029718447,1.0134066938648998,1.1080963873266293e-07,-0.017817863233414333,0.6122501170852276,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim34
deterministic_soft_proximal,-0.15230942594860197,1.056199535519135,1.108096387325079e-07,0.20093945570828245,0.6381034319210455,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.19728667398931343,1.5896880225034382,-0.00814121714229375,0.2599427249463556,0.9603285492674578,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim34
deterministic_Qy,-0.10903372265502798,3.5164190352189983,0.01202842771641789,5.476612554223093,2.124463002165496,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim34
deterministic_soft_proximal,-0.12144024563178524,3.559211876873234,0.01202842771641789,5.69536987316479,2.150316317001314,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim34
task_matched_multichannel_deterministic_UNet,-0.1664174936724967,4.092700363857537,0.0038870997644854053,5.754373142402862,2.4725414343477263,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim34
deterministic_soft_proximal,-0.025943119126871195,0.20508732037516675,0.014873592857286825,0.22644439677691006,0.12743814716247553,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.055197825582880666,0.4656621213332368,0.021177923404442498,0.16526992367216736,0.28904219798976555,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim35
deterministic_Qy,0.025943119126871195,-0.20508732037516675,-0.014873592857286825,-0.22644439677691006,-0.12743814716247553,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.02925470645600947,0.26057480095807006,0.0063043305471556736,-0.061174473104742694,0.16160405082729,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim35
deterministic_Qy,0.055197825582880666,-0.4656621213332368,-0.021177923404442498,-0.16526992367216736,-0.28904219798976555,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim35
deterministic_soft_proximal,0.02925470645600947,-0.26057480095807006,-0.0063043305471556736,0.061174473104742694,-0.16160405082729,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim35
deterministic_Qy,-0.043842367774102664,0.32264838352558256,0.17265880447526352,0.4068364981179387,0.2148360831168572,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim35
deterministic_soft_proximal,-0.06978548690097386,0.5277357039007493,0.18753239733255034,0.6332808948948487,0.34227423027933274,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.09904019335698333,0.7883105048588194,0.19383672787970602,0.5721064217901061,0.5038782811066227,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim35
deterministic_Qy,-0.12821472694248914,0.6325417637439027,0.0037617114900227906,0.010999838006940932,0.39202339480807635,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim35
deterministic_soft_proximal,-0.15415784606936034,0.8376290841190694,0.018635304347309617,0.237444234783851,0.5194615419705519,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.1834125525253698,1.0982038850771394,0.02493963489446529,0.1762697616791083,0.681065592797842,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim35
deterministic_Qy,-0.06019816652786403,2.911778227500582,0.021475896692436252,3.1821844760511664,1.8049457629276873,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim35
deterministic_soft_proximal,-0.08614128565473522,3.116865547875749,0.03634948954972308,3.4086288728280763,1.9323839100901627,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.1153959921107447,3.3774403488338187,0.04265382009687875,3.3474543997233335,2.0939879609174525,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim35
deterministic_soft_proximal,-0.025943119126871195,0.20508732037516675,0.014873592857286825,0.22644439677691006,0.12743814716247553,population_projector,matching_request_fallback_policy,True,deterministic_Qy,matching_p0,sim35
task_matched_multichannel_deterministic_UNet,-0.055197825582880666,0.4656621213332368,0.021177923404442498,0.16526992367216736,0.28904219798976555,population_projector,matching_request_fallback_policy,True,deterministic_Qy,matching_p0,sim35
deterministic_Qy,0.025943119126871195,-0.20508732037516675,-0.014873592857286825,-0.22644439677691006,-0.12743814716247553,population_projector,matching_request_fallback_policy,True,deterministic_soft_proximal,matching_p0,sim35
task_matched_multichannel_deterministic_UNet,-0.02925470645600947,0.26057480095807006,0.0063043305471556736,-0.061174473104742694,0.16160405082729,population_projector,matching_request_fallback_policy,True,deterministic_soft_proximal,matching_p0,sim35
deterministic_Qy,0.055197825582880666,-0.4656621213332368,-0.021177923404442498,-0.16526992367216736,-0.28904219798976555,population_projector,matching_request_fallback_policy,True,task_matched_multichannel_deterministic_UNet,matching_p0,sim35
deterministic_soft_proximal,0.02925470645600947,-0.26057480095807006,-0.0063043305471556736,0.061174473104742694,-0.16160405082729,population_projector,matching_request_fallback_policy,True,task_matched_multichannel_deterministic_UNet,matching_p0,sim35
deterministic_Qy,-0.04384237174091066,0.3226484245473219,0.17265878675100102,0.40683636140599483,0.21483610543301834,population_projector,matching_request_fallback_policy,True,M1_observation_warm_start_sdedit,matching_p0,sim35
deterministic_soft_proximal,-0.06978549086778185,0.5277357449224886,0.18753237960828784,0.6332807581829049,0.3422742525954939,population_projector,matching_request_fallback_policy,True,M1_observation_warm_start_sdedit,matching_p0,sim35
task_matched_multichannel_deterministic_UNet,-0.09904019732379132,0.7883105458805587,0.19383671015544351,0.5721062850781622,0.5038783034227838,population_projector,matching_request_fallback_policy,True,M1_observation_warm_start_sdedit,matching_p0,sim35
deterministic_Qy,-0.12821497299161166,0.6325420113305721,0.003761705203402365,0.01100522018255956,0.3920235481104065,population_projector,matching_request_fallback_policy,True,M2_final_hard_q_consistency,matching_p0,sim35
deterministic_soft_proximal,-0.15415809211848286,0.8376293317057388,0.01863529806068919,0.23744961695946962,0.5194616952728821,population_projector,matching_request_fallback_policy,True,M2_final_hard_q_consistency,matching_p0,sim35
task_matched_multichannel_deterministic_UNet,-0.18341279857449233,1.0982041326638088,0.024939628607844863,0.17627514385472692,0.6810657461001721,population_projector,matching_request_fallback_policy,True,M2_final_hard_q_consistency,matching_p0,sim35
deterministic_Qy,-0.060198354402862586,2.911776921163694,0.021475916611370594,3.1821871858930275,1.8049449534813808,population_projector,matching_request_fallback_policy,True,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim35
deterministic_soft_proximal,-0.08614147352973378,3.1168642415388605,0.03634950946865742,3.4086315826699374,1.9323831006438563,population_projector,matching_request_fallback_policy,True,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim35
task_matched_multichannel_deterministic_UNet,-0.11539617998574325,3.3774390424969307,0.04265384001581309,3.3474571095651946,2.093987151471146,population_projector,matching_request_fallback_policy,True,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim35
deterministic_soft_proximal,-0.031201055230625774,0.2072508797988727,-2.683770953816047e-19,0.2277216725903057,0.128477761959017,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.05306509576299445,0.41841831391407425,-0.009170644251013854,0.17747716804444277,0.25931164505843435,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim35
deterministic_Qy,0.031201055230625774,-0.2072508797988727,2.683770953816047e-19,-0.2277216725903057,-0.128477761959017,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.021864040532368678,0.21116743411520156,-0.009170644251013854,-0.050244504545862934,0.13083388309941735,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim35
deterministic_Qy,0.05306509576299445,-0.41841831391407425,0.009170644251013854,-0.17747716804444277,-0.25931164505843435,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim35
deterministic_soft_proximal,0.021864040532368678,-0.21116743411520156,0.009170644251013854,0.050244504545862934,-0.13083388309941735,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim35
deterministic_Qy,-0.040738453621618875,0.32075257521600764,0.20240594659413186,0.4006498727528232,0.21410096854654437,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim35
deterministic_soft_proximal,-0.07193950885224465,0.5280034550148803,0.20240594659413186,0.6283715453431289,0.34257873050556137,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.09380354938461333,0.7391708891300819,0.193235302343118,0.578127040797266,0.4734126136049787,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim35
