availability_denominator_records,deterministic_checkpoint_scopes,estimand,failed_or_partial_rows,fallback_rows,median_correlation,median_e_parallel,median_e_perp,median_psd_distortion,median_rrmse,method_id,operator_source,requested_rows,success_rows,summary_function_evaluations,summary_latency_seconds,summary_network_calls_total,summary_peak_memory_mb,summary_total_function_evaluations_per_window,summary_training_model_parameters,summary_training_selected_checkpoint_updates,summary_training_updates_completed,summary_training_walltime_seconds
8,,matching_request_fallback_policy,0,2,0.8546603316290449,1.2882430665873312,0.2885846054978042,0.894657952958039,0.8360692126175135,M1_observation_warm_start_sdedit,matching_p0,8,8,100.0,67.64305382827297,1000.0,1541.650390625,500.0,,,,
8,,matching_request_fallback_policy,0,2,0.7572236207200895,1.907637189092941,0.2043568122389316,0.39474745523083077,1.2413754425292098,M2_final_hard_q_consistency,matching_p0,8,8,100.0,67.45523183303885,1000.0,1541.650390625,500.0,,,,
8,,matching_request_fallback_policy,0,2,0.7852141015242519,5.5703344630885585,0.44599065422429823,9.175757996271246,3.3208111008877754,M4_per_step_quadratic_proximal_q_consistency,matching_p0,8,8,100.0,70.62091418232012,1000.0,1541.650390625,500.0,,,,
8,,matching_request_fallback_policy,0,2,0.9224923264898897,0.9978051502101637,0.13917409206655726,0.42657215217582556,0.6237495991043235,deterministic_Qy,matching_p0,8,8,0.0,0.0007342332974076271,0.0,0.0,0.0,,,,
8,,matching_request_fallback_policy,0,2,0.9450857504420325,0.8403219712748289,0.06958704612897508,0.2351779441130136,0.5359181911929596,deterministic_soft_proximal,matching_p0,8,8,0.0,0.0004139779630349949,0.0,0.0,0.0,,,,
8,matching_p0|population_projector,matching_request_fallback_policy,0,2,0.9887425477638275,0.4272797895333628,0.0073332385595930825,0.11522441000121934,0.2510562858327994,task_matched_multichannel_deterministic_UNet,matching_p0,8,8,1.0,0.07444617408327758,2.0,265.06640625,1.0,4557587.0,6000.0,6000.0,946.5513398670591
