artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,clipping_fraction,dataset,delta_SNR_db,exact_cell,function_evaluations_per_window,latency_seconds_per_window,method,observation_change_ratio,output_input_RMS_ratio,participant_claim,peak_memory_mb,statistical_unit,status,training_seed,unit_id
0.9999999998929755,0.8946235246870498,0.7577200653831089,0.0,klados,9.296010700557468e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5996206127298573e-08,0.9999999999838465,False,0.0,source_record,success,20260811,sim37
0.3438240636876091,0.3075930957613535,0.953142797809253,0.0,klados,9.273274620401104,19ch_native_linked_mastoid_256hz,1,0.11515568672753447,POP,0.6925153158718871,0.7363380030864015,False,43.34033203125,source_record,success,20260811,sim37
0.3435752121697651,0.3073704673393124,0.9533585381093691,0.00015886662004049867,klados,9.279563532800637,19ch_native_linked_mastoid_256hz,2,0.12918201545570893,ONE-STEP-MATCH,0.6875116749618885,0.7383411874922903,False,43.34033203125,source_record,success,20260811,sim37
0.34345379380196095,0.30726184361113407,0.9532782942452256,0.000355113617843017,klados,9.282633640596941,19ch_native_linked_mastoid_256hz,401,0.9868942562739407,DIFF-POP,0.6960624817071378,0.7363657985857069,False,43.34033203125,source_record,success,20260811,sim37
0.3436349209685464,0.3074238842353387,0.9532294191244113,0.000355113617843017,klados,9.278054171943072,19ch_native_linked_mastoid_256hz,401,0.9759127461822407,DIFF-MATCH,0.6962657835125745,0.7363795216368115,False,43.34033203125,source_record,success,20260811,sim37
0.34358060186855305,0.30737528909063955,0.9532511269939251,0.000355113617843017,klados,9.279427277448066,19ch_native_linked_mastoid_256hz,401,0.9795038283641175,DIFF-SHUFFLED,0.696221533528176,0.7363796099045599,False,43.34033203125,source_record,success,20260811,sim37
1.000000000017382,1.235039329338653,0.6169158701411066,0.0,klados,-1.5097848331233987e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5195257349614627e-08,1.000000000089846,False,0.0,source_record,success,20260811,sim38
0.2733244141479611,0.3375664011353105,0.942919397310763,0.0,klados,11.266431482049954,19ch_native_linked_mastoid_256hz,1,0.006974000223433702,POP,0.7795377714050504,0.635992571526499,False,38.54345703125,source_record,success,20260811,sim38
0.2758873342837352,0.3407317083008904,0.9421127665704792,0.0005939327529631555,klados,11.18536474191654,19ch_native_linked_mastoid_256hz,2,0.010664018111937266,ONE-STEP-MATCH,0.7878271894988573,0.6384103864578489,False,38.54345703125,source_record,success,20260811,sim38
0.271940033772347,0.33585663692469214,0.9436098788850226,0.00038834064616821706,klados,11.310537057034066,19ch_native_linked_mastoid_256hz,401,1.0622291976679763,DIFF-POP,0.784679457682697,0.6365998876341821,False,38.54345703125,source_record,success,20260811,sim38
0.2717249993729198,0.3355910609842434,0.9436801430584207,0.00039976241532713175,klados,11.317408071520346,19ch_native_linked_mastoid_256hz,401,1.0534403445571014,DIFF-MATCH,0.7846035978495367,0.6365362856161084,False,38.54345703125,source_record,success,20260811,sim38
0.27188704555033505,0.33579119438651683,0.943624819051415,0.00038834064616821706,klados,11.312229690106118,19ch_native_linked_mastoid_256hz,401,1.058458477223111,DIFF-SHUFFLED,0.7845803653655387,0.6365843456271408,False,38.54345703125,source_record,success,20260811,sim38
0.9999999998311213,1.2139872989978597,0.644197444059803,0.0,klados,1.4668626173131469e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.525883434906286e-08,0.9999999998589217,False,0.0,source_record,success,20260811,sim39
0.21939456877358002,0.2663422200052181,0.9651865784284838,0.0,klados,13.175482556270817,19ch_native_linked_mastoid_256hz,1,0.003583949222552797,POP,0.6928333126398792,0.6397160239833876,False,38.54345703125,source_record,success,20260811,sim39
0.21743634931041086,0.2639649664478789,0.965880925376116,0.0007881030905991793,klados,13.253357044429322,19ch_native_linked_mastoid_256hz,2,0.0072202237772419015,ONE-STEP-MATCH,0.690023889246977,0.6412833212345347,False,38.54345703125,source_record,success,20260811,sim39
0.20994138769874712,0.254866178243306,0.9681212407666201,0.0005254020215943456,klados,13.558038729320746,19ch_native_linked_mastoid_256hz,401,1.0598696136666048,DIFF-POP,0.6944099657742542,0.6399221456151875,False,38.54345703125,source_record,success,20260811,sim39
0.21002692582761057,0.25497002044534384,0.9681019503047694,0.0005254020215943456,klados,13.5545004873463,19ch_native_linked_mastoid_256hz,401,1.0598433855565317,DIFF-MATCH,0.6944471912152022,0.6399616171023509,False,38.54345703125,source_record,success,20260811,sim39
0.20999005088119024,0.25492525472873073,0.9681072519734428,0.0005368238198570907,klados,13.556025624345994,19ch_native_linked_mastoid_256hz,401,1.063467445890031,DIFF-SHUFFLED,0.6943503153383648,0.6399248897407109,False,38.54345703125,source_record,success,20260811,sim39
1.000000000083088,1.0412809581555724,0.697866187434576,0.0,klados,-7.216930327537784e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5374272585562344e-08,0.9999999999756323,False,0.0,source_record,success,20260811,sim40
0.2652747192389738,0.2762255138006581,0.9628727612210989,0.0,klados,11.526082728823859,19ch_native_linked_mastoid_256hz,1,0.006248497699561995,POP,0.691931207250766,0.7026503302284962,False,41.146484375,source_record,success,20260811,sim40
0.26510026119487773,0.27604385396135894,0.9630703879622654,0.0004214638320263475,klados,11.53179688740239,19ch_native_linked_mastoid_256hz,2,0.009650623600464314,ONE-STEP-MATCH,0.6985887445253269,0.7044103578643585,False,41.146484375,source_record,success,20260811,sim40
0.2632075737466478,0.2740730345619408,0.9635450055651681,0.0004214638320263475,klados,11.594032362783793,19ch_native_linked_mastoid_256hz,401,0.9531438513993635,DIFF-POP,0.6979358083132463,0.7037678143459983,False,41.146484375,source_record,success,20260811,sim40
0.26320337552650297,0.27406866303524613,0.9635455257300942,0.0004214638320263475,klados,11.594170905786767,19ch_native_linked_mastoid_256hz,401,0.9505054017994553,DIFF-MATCH,0.6979943617364451,0.7037638682975939,False,41.146484375,source_record,success,20260811,sim40
0.2631219862364511,0.2739839139173244,0.963566296079787,0.0004214638320263475,klados,11.596857222837414,19ch_native_linked_mastoid_256hz,401,0.9501932715007569,DIFF-SHUFFLED,0.6977605564768318,0.703740426654164,False,41.146484375,source_record,success,20260811,sim40
1.0000000005672254,0.8295341261576039,0.7650207808920013,0.0,klados,-4.9268560697641685e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5237222657892268e-08,1.0000000001819425,False,0.0,source_record,success,20260811,sim41
0.39010004876345994,0.3236013028814806,0.9499479853693771,0.0,klados,8.176479908006662,19ch_native_linked_mastoid_256hz,1,0.0032734822991187683,POP,0.5946643202803389,0.792412708735392,False,41.146484375,source_record,success,20260811,sim41
0.39363666667455394,0.32653504812824913,0.949367280910054,0.00021587172523140907,klados,8.098089089328624,19ch_native_linked_mastoid_256hz,2,0.0065677845981554125,ONE-STEP-MATCH,0.5925449880092051,0.7967597868990474,False,41.146484375,source_record,success,20260811,sim41
0.38846932947988694,0.3222485655863408,0.9503657854216973,0.0003803454164881259,klados,8.212865280553576,19ch_native_linked_mastoid_256hz,401,0.9522951385995839,DIFF-POP,0.5967483325350357,0.7944175051345799,False,41.146484375,source_record,success,20260811,sim41
0.38830652877703253,0.32211351684763717,0.9504639423211597,0.0003803454164881259,klados,8.216506147976698,19ch_native_linked_mastoid_256hz,401,0.9480158645994379,DIFF-MATCH,0.5965991307595424,0.7946585474903947,False,41.146484375,source_record,success,20260811,sim41
0.3885101692612478,0.3222824435786652,0.950381528762647,0.0003803454164881259,klados,8.211952180955338,19ch_native_linked_mastoid_256hz,401,0.94586365899886,DIFF-SHUFFLED,0.5964989134147256,0.7943924829155042,False,41.146484375,source_record,success,20260811,sim41
1.0000000001936244,0.6477383365603215,0.8426453381888922,0.0,klados,-1.6817986739241686e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5337121977440998e-08,1.0000000002679554,False,0.0,source_record,success,20260811,sim42
0.46816168516749734,0.30324627113295577,0.9567720532325793,0.0,klados,6.592082645817639,19ch_native_linked_mastoid_256hz,1,0.0031976819009287283,POP,0.5102498618588723,0.8673719287307894,False,41.146484375,source_record,success,20260811,sim42
0.4950225383349317,0.3206450754788519,0.9521206533301353,6.167763785924762e-05,klados,6.107500544493916,19ch_native_linked_mastoid_256hz,2,0.0064639022006304,ONE-STEP-MATCH,0.5113783923338503,0.8724407110787132,False,41.146484375,source_record,success,20260811,sim42
0.472888533101387,0.30630803175023424,0.9561634558850118,0.00043174345046281815,klados,6.504824338053535,19ch_native_linked_mastoid_256hz,401,0.9429559583004448,DIFF-POP,0.5128921362724492,0.8700344144099734,False,41.146484375,source_record,success,20260811,sim42
0.4729896438553579,0.30637352506180704,0.9561472669427452,0.0004214638320263475,klados,6.502967361383698,19ch_native_linked_mastoid_256hz,401,0.9483642010003678,DIFF-MATCH,0.5128974206587568,0.8700763778411664,False,41.146484375,source_record,success,20260811,sim42
