partition,study,participant_stem,recording_key,release_layout_id,p0_layout_id,sampling_rate_hz,support_block,query_block,population_source_count,method_id,status,operator_source,gamma,fallback_used,uses_query_external_eog,matching_projector_attenuation_db,population_projector_attenuation_db,nonartifact_observation_preservation,artifact_sample_fraction,rest_sample_fraction,eog_coherence_raw,eog_coherence_output,eog_coherence_reduction,reference_free_psd_distortion,reference_free_covariance_distortion,heldout_eog_prediction_remaining_ratio,condition_erp_observation_relative_preservation,condition_erp_proxy_status,observation_change_ratio,clean_waveform_metric
evaluation,study02,study02_p03,study02/study02_p03,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,25.175895038959037,36.60192818020215,0.30039250327321276,0.370546875,0.3218229166666667,0.42915667574716293,0.22539175944436277,0.20376491630280016,0.5885846953992269,0.9080450118430556,0.5022671589316328,0.05462358162304326,success_observation_relative_four_condition_ERP,0.8931512552989421,N/A_no_clean_target
evaluation,study02,study02_p03,study02/study02_p03,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,27.1293774139276,308.91739971178856,0.3027753482576431,0.370546875,0.3218229166666667,0.42915667574716293,0.19179820365751626,0.23735847208964667,0.6000661284868343,0.907346104506425,0.48574149529796073,0.047596512379682876,success_observation_relative_four_condition_ERP,0.898426098543697,N/A_no_clean_target
evaluation,study02,study02_p03,study02/study02_p03,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,27.1293774139276,308.91739971178856,0.3027753482576431,0.370546875,0.3218229166666667,0.42915667574716293,0.19179820365751626,0.23735847208964667,0.6000661284868343,0.907346104506425,0.48574149529796073,0.047596512379682876,success_observation_relative_four_condition_ERP,0.898426098543697,N/A_no_clean_target
evaluation,study02,study02_p03,study02/study02_p03,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.557109855888248,12.041199826559247,0.4770815111932324,0.370546875,0.3218229166666667,0.42915667574716293,0.21115604183133646,0.21800063391582647,0.502433995839333,0.7782656199947345,0.4437634304132409,0.2856973842847622,success_observation_relative_four_condition_ERP,0.6738195739077726,N/A_no_clean_target
evaluation,study02,study02_p03,study02/study02_p03,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,10.328647441397166,9.773954827986227,0.832673298780746,0.370546875,0.3218229166666667,0.42915667574716293,0.06285149504677523,0.3663051807003877,0.18255424040896384,0.03538917744125085,0.14483793918926327,0.07688487393233012,success_observation_relative_four_condition_ERP,0.8115988824153971,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.5005927267604533,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,31.616777839359116,314.29888290177496,0.30133577769738784,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.22601292745169516,0.27457979930875814,0.6285556404542192,0.8903341258281566,0.33330146085816914,0.026465741712494606,success_observation_relative_four_condition_ERP,0.9285506942580851,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,31.616777839359116,314.29888290177496,0.30133577769738784,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.22601292745169516,0.27457979930875814,0.6285556404542192,0.8903341258281566,0.33330146085816914,0.026465741712494606,success_observation_relative_four_condition_ERP,0.9285506942580851,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,308.7709300310917,33.89830482279769,0.2945174738554678,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.06511209563036172,0.4354806311300916,0.6259041409984629,0.8962889848151048,0.31762862721727864,0.021571451929766727,success_observation_relative_four_condition_ERP,0.933554686747027,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,38.049265296693946,39.57211888968833,0.29513797627580796,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.15697483103703208,0.3436178957234212,0.6185684698369983,0.8939376569322673,0.32572051206687513,0.023345181568867446,success_observation_relative_four_condition_ERP,0.9319619833195117,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,31.616777839359116,314.29888290177496,0.30133577769738784,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.22601292745169516,0.27457979930875814,0.6285556404542192,0.8903341258281566,0.33330146085816914,0.026465741712494606,success_observation_relative_four_condition_ERP,0.9285506942580851,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,31.616777839359116,314.29888290177496,0.30133577769738784,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.22601292745169516,0.27457979930875814,0.6285556404542192,0.8903341258281566,0.33330146085816914,0.026465741712494606,success_observation_relative_four_condition_ERP,0.9285506942580851,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.724643314729946,12.041199826559252,0.4760018332730408,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.3519379653644512,0.1486547613960021,0.5284941901574245,0.7643405257701987,0.35988969262029286,0.2698493062843711,success_observation_relative_four_condition_ERP,0.6964130206935636,N/A_no_clean_target
evaluation,study02,study02_p06,study02/study02_p06,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,12.356589463597818,12.381704456743199,0.8204496470870851,0.34880208333333335,0.2746354166666667,0.5005927267604533,0.08227863624379042,0.4183140905166629,0.18162116624022195,0.06247643802055611,0.11269219828287812,0.05011332924976464,success_observation_relative_four_condition_ERP,0.8706386709452988,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.49037049783746633,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,30.737587645569405,309.05016069785387,0.3804379693302178,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.11980205395630225,0.37056844388116406,0.5707236530340655,0.8131424226960422,0.5063581955273069,0.06532362438434924,success_observation_relative_four_condition_ERP,0.8505786437074923,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,30.737587645569405,309.05016069785387,0.3804379693302178,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.11980205395630225,0.37056844388116406,0.5707236530340655,0.8131424226960422,0.5063581955273069,0.06532362438434924,success_observation_relative_four_condition_ERP,0.8505786437074923,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,303.96057605674935,32.70714593607268,0.34550637881303625,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.08720763061767658,0.4031628672197898,0.6439016872090603,0.8559873077549971,0.5184809318509959,0.05807893710404732,success_observation_relative_four_condition_ERP,0.8642152955546692,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,29.492130292463848,38.34056175599264,0.37110573066205443,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.14569072844277836,0.344679769394688,0.5668379221387573,0.8209067323470771,0.5195833860621034,0.06788413022852369,success_observation_relative_four_condition_ERP,0.850630732624848,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,30.737587645569405,309.05016069785387,0.3804379693302178,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.11980205395630225,0.37056844388116406,0.5707236530340655,0.8131424226960422,0.5063581955273069,0.06532362438434924,success_observation_relative_four_condition_ERP,0.8505786437074923,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,30.737587645569405,309.05016069785387,0.3804379693302178,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.11980205395630225,0.37056844388116406,0.5707236530340655,0.8131424226960422,0.5063581955273069,0.06532362438434924,success_observation_relative_four_condition_ERP,0.8505786437074923,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.588067372189556,12.041199826559254,0.5353284769976634,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.2834110866264685,0.2069594112109978,0.4705337092873929,0.685307794646308,0.45949531901489377,0.2989927182882618,success_observation_relative_four_condition_ERP,0.6379339827806193,N/A_no_clean_target
evaluation,study02,study02_p07,study02/study02_p07,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,10.12210865647531,10.435476137953845,0.7750029091846117,0.22053977272727274,0.3283806818181818,0.49037049783746633,0.11089112956578033,0.379479368271686,0.17344459728655953,0.05189115163009522,0.2191917896629945,0.17048802068790914,success_observation_relative_four_condition_ERP,0.7168508789865187,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.6621104144716123,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,29.074870992257726,309.26038140162007,0.3016765730262364,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.3665024854510628,0.29560792902054955,0.6276232335126952,0.8688240315325118,0.3921094335305522,0.028990103269608936,success_observation_relative_four_condition_ERP,0.9228633834872869,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,29.074870992257726,309.26038140162007,0.3016765730262364,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.3665024854510628,0.29560792902054955,0.6276232335126952,0.8688240315325118,0.3921094335305522,0.028990103269608936,success_observation_relative_four_condition_ERP,0.9228633834872869,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,314.1066991024689,33.96335988085003,0.24857019012642068,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.08027487508734805,0.5818355393842642,0.7126562486042023,0.9144145549387903,0.3835248033763525,0.016571684115402552,success_observation_relative_four_condition_ERP,0.9420811304279991,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,28.88012820799796,37.82876636480802,0.2969478172761659,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.3406368490207631,0.32147356545084926,0.6147750357957722,0.8725564149955704,0.39695307436733646,0.030869936511449758,success_observation_relative_four_condition_ERP,0.9221952194451015,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,29.074870992257726,309.26038140162007,0.3016765730262364,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.3665024854510628,0.29560792902054955,0.6276232335126952,0.8688240315325118,0.3921094335305522,0.028990103269608936,success_observation_relative_four_condition_ERP,0.9228633834872869,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,29.074870992257726,309.26038140162007,0.3016765730262364,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.3665024854510628,0.29560792902054955,0.6276232335126952,0.8688240315325118,0.3921094335305522,0.028990103269608936,success_observation_relative_four_condition_ERP,0.9228633834872869,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.32472276672755,12.041199826559254,0.47625742976967733,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.548938012943162,0.11317240152845032,0.5243305714068255,0.7375481147426298,0.38707506720551715,0.27174257745220687,success_observation_relative_four_condition_ERP,0.6921475376154652,N/A_no_clean_target
evaluation,study02,study02_p08,study02/study02_p08,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,12.537871558659923,12.991831266639524,0.792975645653209,0.28502403846153845,0.2731971153846154,0.6621104144716123,0.0565409243401097,0.6055694901315026,0.13778079680824984,0.0320402334472412,0.15371305450268113,0.03635859623012416,success_observation_relative_four_condition_ERP,0.8564327518307084,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.4490737612740243,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,24.689589325284015,311.5037232950436,0.24280183220949636,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.16355371185139267,0.28552004942263165,0.6392155464599594,0.9270893493529095,0.5626635442531447,0.036468498200586175,success_observation_relative_four_condition_ERP,0.9078613555584636,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,24.689589325284015,311.5037232950436,0.24280183220949636,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.16355371185139267,0.28552004942263165,0.6392155464599594,0.9270893493529095,0.5626635442531447,0.036468498200586175,success_observation_relative_four_condition_ERP,0.9078613555584636,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,308.1675297001626,25.38796132844325,0.22896783380136543,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.0810241615176549,0.3680495997563694,0.658330615223046,0.9373058361561891,0.5668633466489565,0.03062086573618994,success_observation_relative_four_condition_ERP,0.9157569029659408,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,23.556168772770828,39.24951648531487,0.24067044789027958,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.1843275020546204,0.2647462592194039,0.6299961995390163,0.9281946170836319,0.5673882540838135,0.038709454878689264,success_observation_relative_four_condition_ERP,0.9065749492937646,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,24.689589325284015,311.5037232950436,0.24280183220949636,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.16355371185139267,0.28552004942263165,0.6392155464599594,0.9270893493529095,0.5626635442531447,0.036468498200586175,success_observation_relative_four_condition_ERP,0.9078613555584636,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,24.689589325284015,311.5037232950436,0.24280183220949636,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.16355371185139267,0.28552004942263165,0.6392155464599594,0.9270893493529095,0.5626635442531447,0.036468498200586175,success_observation_relative_four_condition_ERP,0.9078613555584636,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.616557885673506,12.041199826559241,0.43210137415712224,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.2339437678036419,0.21512999347038242,0.5411616482144392,0.7966574853719786,0.4841945475174485,0.2773513736504397,success_observation_relative_four_condition_ERP,0.6808960166688478,N/A_no_clean_target
evaluation,study02,study02_p09,study02/study02_p09,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,9.310964560454433,9.394009841358397,0.8177297997104616,0.34081730769230767,0.31901442307692307,0.4490737612740243,0.04692854159649411,0.4021452196775302,0.1997883070007197,0.05405496832035697,0.16257363319808804,0.07705638152211935,success_observation_relative_four_condition_ERP,0.7815632851782455,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.406025,0.290075,0.4007805296619576,0.4007805296619576,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,pop_Qy,success,Pi0,,False,False,25.29979516538515,310.5797663108089,0.3609601448907558,0.406025,0.290075,0.4007805296619576,0.1103063741247474,0.2904741555372102,0.5923824030218354,0.8526843739128587,0.5688509431930999,0.13137751659170582,success_observation_relative_four_condition_ERP,0.8497265070351159,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,POP_fallback,success,Pi0,,True,False,25.29979516538515,310.5797663108089,0.3609601448907558,0.406025,0.290075,0.4007805296619576,0.1103063741247474,0.2904741555372102,0.5923824030218354,0.8526843739128587,0.5688509431930999,0.13137751659170582,success_observation_relative_four_condition_ERP,0.8497265070351159,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,matching_Qy,success,matching_block1_P0,,False,False,309.2816153773948,25.75502158861479,0.37486504475735916,0.406025,0.290075,0.4007805296619576,0.032742068637826235,0.36803846102413135,0.6010192652010735,0.849328704502237,0.5473439008250861,0.12889071458498735,success_observation_relative_four_condition_ERP,0.8496787422296579,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,wrong_Qy,success,study02_p02,,False,False,23.998828030550428,37.219112791198754,0.35401975276281705,0.406025,0.290075,0.4007805296619576,0.1435164448232705,0.2572640848386871,0.5842316663246756,0.8578018702580879,0.586083605106644,0.13413346733732356,success_observation_relative_four_condition_ERP,0.8475506594552351,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,shuffled_Qy,fallback_POP,shuffled_P0_ineligible,,True,False,25.29979516538515,310.5797663108089,0.3609601448907558,0.406025,0.290075,0.4007805296619576,0.1103063741247474,0.2904741555372102,0.5923824030218354,0.8526843739128587,0.5688509431930999,0.13137751659170582,success_observation_relative_four_condition_ERP,0.8497265070351159,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,25.29979516538515,310.5797663108089,0.3609601448907558,0.406025,0.290075,0.4007805296619576,0.1103063741247474,0.2904741555372102,0.5923824030218354,0.8526843739128587,0.5688509431930999,0.13137751659170582,success_observation_relative_four_condition_ERP,0.8497265070351159,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.653440982024721,12.041199826559241,0.5207201086680667,0.406025,0.290075,0.4007805296619576,0.19773138051058697,0.20304914915137062,0.48901759350290575,0.7221142552486133,0.5007721143229268,0.34853313744377934,success_observation_relative_four_condition_ERP,0.6372948802763366,N/A_no_clean_target
evaluation,study02,study02_p10,study02/study02_p10,layout_02,p0_layout_02,200.0,1,2,14,native_sgeyesub_python_release_internal,success_source_faithful_not_matlab_cross_validated,official_commit_2c95b4f_python_port,,False,False,8.785522381456888,8.591847773941343,0.906928922027221,0.406025,0.290075,0.4007805296619576,0.039291772059046645,0.36148875760291094,0.07819932035739069,0.029274139645683327,0.12182148672102815,0.1996401474750754,success_observation_relative_four_condition_ERP,0.7325828778201995,N/A_no_clean_target
evaluation,study02,study02_p11,study02/study02_p11,layout_02,p0_layout_02,200.0,1,2,14,raw,success,raw,,False,False,0.0,0.0,1.0,0.30480769230769234,0.30002403846153847,0.35523758508911496,0.35523758508911496,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
