artifact_sample_fraction,clean_waveform_metric,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,continuous_segment_welch_psd_distortion,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.3072916666666667,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.40827784216353114,0.40827784216353114,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.1167239301480062,success_observation_relative_four_condition_ERP,0.4004368877892284,sgeyesub,0.17199494824646028,0.40827784216353114,0.23628289391707086,study05|layout_05|256,False,,nan,0.0009654810831610424,4.600561381954284,POP,POP,0.7429691800120759,0.7144836233523961,support_calibrated_artifact_subspace,0.7700507324332336,True,4.579930948509194,0.09740476972369004,0.33970334926708157,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6246760000364133,success_observation_relative_four_condition_ERP,0.11392950187788997,sgeyesub,0.3147747908626861,0.40827784216353114,0.09350305130084502,study05|layout_05|256,False,,nan,0.19131178790242606,2.4407095445052502,DIFF-POP,DIFF-POP,0.9391740401208619,0.3510225553827805,support_calibrated_artifact_subspace,0.8511793758088342,True,2.446345373255202,0.021836372820811387,0.15053038997075277,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6321155696447178,success_observation_relative_four_condition_ERP,0.1135014521807311,sgeyesub,0.3222148362046912,0.40827784216353114,0.08606300595883992,study05|layout_05|256,False,,nan,0.19160929698652276,2.399844864609278,DIFF-MATCH,DIFF-MATCH,0.9397738072829493,0.34197837736745657,support_calibrated_artifact_subspace,0.8550398611975407,True,2.374143632847338,0.02100719821117012,0.15096212382775814,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6391608729188374,success_observation_relative_four_condition_ERP,0.11225546623986157,sgeyesub,0.32433728140863777,0.40827784216353114,0.08394056075489337,study05|layout_05|256,False,,nan,0.0,2.334355728803117,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.9393807568575421,0.3363166834083376,support_calibrated_artifact_subspace,0.8560533341395432,True,2.3363927537213844,0.021857778314588232,0.14563026172239585,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.5761614368004437,success_observation_relative_four_condition_ERP,0.1453167198113313,sgeyesub,0.3213844344875999,0.40827784216353114,0.08689340767593123,study05|layout_05|256,False,,nan,0.0,2.7183017169644197,DET-MATCH,DET-MATCH,0.9152387631900123,0.40703382484056205,support_calibrated_artifact_subspace,0.8212720983374442,True,2.698183207679544,0.10528233577319476,0.17346519926151174,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.6253751624595252,success_observation_relative_four_condition_ERP,0.13251430262321584,sgeyesub,0.3181275986128426,0.40827784216353114,0.09015024355068851,study05|layout_05|256,False,,nan,0.0,1.6832255050541614,DIFF-MATCH-K1,DIFF-MATCH-K1,0.9211235305768546,0.3491297957829809,support_calibrated_artifact_subspace,0.8950966486025277,True,1.677440882526099,0.012200396827748759,0.16331923041368596,0.5,success,study05,20260812,study05/study05_p47,False
0.3072916666666667,N/A_no_clean_target,0.0,0.354815016722127,success_observation_relative_four_condition_ERP,0.2613348503847497,sgeyesub,0.2025129751942923,0.40827784216353114,0.20576486696923885,study05|layout_05|256,False,,nan,0.0,5.225697031160906,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.8151203264143934,0.5247007671370801,support_calibrated_artifact_subspace,0.7482519943195799,True,5.154466986791827,0.1726488360605607,0.31162476633736286,0.5,success,study05,20260812,study05/study05_p47,False
0.271484375,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.5892946396037838,0.5892946396037838,0.0,study05|layout_05|256,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.5473920036764706,success,study05,20260812,study05/study05_p48,False
0.271484375,N/A_no_clean_target,0.0,0.22635680892994625,success_observation_relative_four_condition_ERP,0.330603844703748,sgeyesub,0.1070305987105974,0.5892946396037838,0.4822640408931864,study05|layout_05|256,False,,nan,0.00132960057389402,6.341664122622046,POP,POP,0.8063119336576718,0.6341545870590063,support_calibrated_artifact_subspace,0.7563302409658229,True,6.534814344758628,0.03556899518043698,0.27090349575960304,0.5473920036764706,success,study05,20260812,study05/study05_p48,False
