fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
0,120,sub-02,test,ses-02,ERP,120,0.005249801373114511,0.0003338714516929414,0.20293691347631995,0.9843495876114354,0,0.8572346069397917,0.9661123975656978,0.996488598752439
0,120,sub-02,test,ses-02,SSVEP,120,0.004296919393475359,0.0011339388862979364,0.20293691347631995,0.9381092334968791,0,0.6423422562157839,0.9209511189226135,0.991647212140456
0,120,sub-02,test,ses-03,ERP,120,0.07006402472303405,0.0038676283756476485,0.20293691347631995,0.9863875206311001,0,0.4451154360776607,0.9494049225167953,0.9994849041087706
0,120,sub-02,test,ses-03,SSVEP,120,0.022841949379356675,64.11759890558017,0.20293691347631995,0.0,1,0.0,0.0,0.0
0,120,sub-02,test,ses-04,ERP,120,0.04184265076430367,0.009644369584780687,0.20293691347631995,0.9455166450564271,0,0.6698569710661767,0.9216755498644642,0.9951797765061547
0,120,sub-02,test,ses-04,SSVEP,120,1.1871570876610775,0.05614422722966957,0.20293691347631995,0.9883149043332011,0,0.36209941053832123,0.7846503160771515,0.9998136817614163
0,120,sub-03,test,ses-02,ERP,120,0.005249801373114511,0.0001548831920916445,0.20293691347631995,0.9926783330446767,0,0.918170573743637,0.9860299730794083,0.999795257579971
0,120,sub-03,test,ses-02,SSVEP,120,0.004296919393475359,0.00018568030173449375,0.20293691347631995,0.989312353831444,0,0.8467147245833144,0.9802037680800931,0.9994415647604998
0,120,sub-03,test,ses-03,ERP,120,0.07006402472303405,0.0010002356403105608,0.20293691347631995,0.9964436867102983,0,0.5391401136176258,0.9790724634244026,0.9999567466804172
0,120,sub-03,test,ses-03,SSVEP,120,0.022841949379356675,0.0019988500381089933,0.20293691347631995,0.978591391139753,0,0.7930752330994457,0.9683866921870066,0.9985790987447397
0,120,sub-03,test,ses-04,ERP,120,0.04184265076430367,0.0028097441378325287,0.20293691347631995,0.9834896086173087,0,0.7348271102712491,0.9806080156276601,0.99836729258984
0,120,sub-03,test,ses-04,SSVEP,120,1.1871570876610775,0.002954055258938843,0.20293691347631995,0.9993783007413976,0,0.5346805570666545,0.98061834467274,0.9999912554378152
0,120,sub-05,test,ses-02,ERP,120,0.005249801373114511,0.00014795076990929692,0.20293691347631995,0.9930037510446459,0,0.9275281209481842,0.9824880148584137,0.9993469712442666
0,120,sub-05,test,ses-02,SSVEP,120,0.004296919393475359,0.0001731684801431165,0.20293691347631995,0.9900253432578089,0,0.9133926777896058,0.9868062005084085,0.9991476605801202
0,120,sub-05,test,ses-03,ERP,120,0.07006402472303405,0.0009855234196094185,0.20293691347631995,0.9964958123498627,0,0.7526496657870502,0.9844801741703562,0.9999427506062695
0,120,sub-05,test,ses-03,SSVEP,120,0.022841949379356675,0.0029025058536168748,0.20293691347631995,0.9692108145425952,0,0.8979118972619861,0.9680193054920617,0.9978401592565727
0,120,sub-05,test,ses-04,ERP,120,0.04184265076430367,0.003585353982205468,0.20293691347631995,0.9790276159760918,0,0.729158876298049,0.971618090033625,0.99959067320494
0,120,sub-05,test,ses-04,SSVEP,120,1.1871570876610775,0.004229657722718028,0.20293691347631995,0.9991100811942474,0,0.8589074489168212,0.9749062057443767,0.9999725319503225
0,120,sub-06,validation,ses-02,ERP,120,0.005249801373114511,0.0006181100988813646,0.20293691347631995,0.9714067134621933,0,0.677514147065639,0.9474877944956094,0.9979152119253217
0,120,sub-06,validation,ses-02,SSVEP,120,0.004296919393475359,0.0002517413792798765,0.20293691347631995,0.9855648069493763,0,0.8625542711213352,0.972809820178368,0.9998592388563038
0,120,sub-06,validation,ses-03,ERP,120,0.07006402472303405,0.0005768404172661274,0.20293691347631995,0.9979459659586776,0,0.7189354347128427,0.988351006072612,0.9999230282805484
0,120,sub-06,validation,ses-03,SSVEP,120,0.022841949379356675,0.0006605296394761849,0.20293691347631995,0.9928225399734799,0,0.952889397750571,0.9897002374902506,0.9996835664350521
0,120,sub-06,validation,ses-04,ERP,120,0.04184265076430367,0.0024321461171059834,0.20293691347631995,0.9856766387533035,0,0.6111848288077992,0.9815991782474519,0.9996391192790404
0,120,sub-06,validation,ses-04,SSVEP,120,1.1871570876610775,0.0035888299845652817,0.20293691347631995,0.9992448093493719,0,0.884919585311025,0.977854937236095,0.9999724388649534
0,120,sub-07,validation,ses-02,ERP,120,0.005249801373114511,0.0004784167376632989,0.20293691347631995,0.9777248741719491,0,0.39629276333264374,0.9465558795874602,0.9980772516580169
0,120,sub-07,validation,ses-02,SSVEP,120,0.004296919393475359,0.0019318017145768937,0.20293691347631995,0.8989615938054848,0,0.4185320552524966,0.8547431652691728,0.9912744001983178
