fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
0,10,sub-02,test,ses-02,ERP,10,0.014578942467604081,0.004910075057814671,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-02,test,ses-02,SSVEP,10,0.013168457051523587,0.02292588112565074,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-02,test,ses-03,ERP,10,0.16726396786592293,0.04281351237454431,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-02,test,ses-03,SSVEP,10,0.03650785360449416,367.8550239541705,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-02,test,ses-04,ERP,10,0.07920153780909446,0.7050426121479031,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-02,test,ses-04,SSVEP,10,55.19390027177111,23.36785439941337,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-02,ERP,10,0.014578942467604081,0.05007246823257522,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-02,SSVEP,10,0.013168457051523587,0.04654856538389263,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-03,ERP,10,0.16726396786592293,0.08868362198098333,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-03,SSVEP,10,0.03650785360449416,0.05575363711183459,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-04,ERP,10,0.07920153780909446,0.16043681750845196,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-03,test,ses-04,SSVEP,10,55.19390027177111,0.06040501847129182,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-05,test,ses-02,ERP,10,0.014578942467604081,0.007551422164006076,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-05,test,ses-02,SSVEP,10,0.013168457051523587,0.009273339360430973,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-05,test,ses-03,ERP,10,0.16726396786592293,0.05351351031097685,6.730749666366834,0.0,1,0.0,0.0,0.0
0,10,sub-05,test,ses-03,SSVEP,10,0.03650785360449416,0.08286518706023335,6.730749666366834,0.0,1,0.0,0.0,0.0
