center_shift,classification,exchangeable,maximum,maxstat_winner_count,mean,median,null_family,panel,participant_cells,proportion_exceeding_observed_P,proportion_exceeding_observed_W,q90,q95,q99,replicate_count,sd
-0.09640190633062505,statistical_floor_input,False,0.5284992152262267,NOT_DEFINED,-0.09640190633062505,-0.1530131513514229,EOG_TIME_SHIFT,natural,15,0.06666666666666667,0.06666666666666667,0.042859680794220714,0.22326810952781267,0.4674529940865437,0,0.18680321300825115
-0.0594484847934422,falsification_stress_control,False,0.5180968634363552,NOT_DEFINED,-0.0594484847934422,-0.11260929100767814,CHANNEL_PERM,natural,15,0.06666666666666667,0.06666666666666667,0.030886753265740682,0.1794801956359323,0.45037352987627044,0,0.16492421851395914
0.10247636719755825,falsification_stress_control,False,0.416994316668728,NOT_DEFINED,0.10247636719755825,0.06710007167262932,GAIN_NORMALIZED,natural,15,0.06666666666666667,0.13333333333333333,0.14780893252308494,0.23950649834809568,0.38149675300460145,0,0.09300023411372427
-0.6286817773190607,statistical_floor_input,False,0.27702783513506724,NOT_DEFINED,-0.6286817773190607,-0.7004967618611011,EOG_TIME_SHIFT,paired,15,0.0,0.0,-0.20355033735571512,0.044202516062003205,0.2304627713204543,0,0.35528298954827126
-0.5292527197530255,falsification_stress_control,False,0.2873299095486388,NOT_DEFINED,-0.5292527197530255,-0.5371683328560737,CHANNEL_PERM,paired,15,0.0,0.0,-0.19762960994127382,0.022853132298298065,0.2344345540985705,0,0.3093016517025964
0.4728193169920428,falsification_stress_control,False,0.7861043942382053,NOT_DEFINED,0.4728193169920428,0.4895097422386101,GAIN_NORMALIZED,paired,15,0.13333333333333333,0.13333333333333333,0.7137575962893196,0.7663845404785397,0.7821604234862721,0,0.18008738876789357
