seed,fold_id,recording_key,study,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,RAW,0.0,1.0,0.0,0.0
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-MATCH,0.03676679100317415,0.5680103600025177,0.16452856361865997,0.36843599579557185
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-POP,0.03548465887433849,0.5381352305412292,0.20871105790138245,0.3219365241952509
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-WRONG,0.03199467674130574,0.5780069828033447,0.1887248456478119,0.3041685949333447
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-MATCH,0.04490783355140593,0.6147244572639465,0.933849573135376,0.1810617599453692
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-POP,0.043864375387784094,0.6249774992465973,0.9299855828285217,0.13340165169295426
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-WRONG,0.04247973502788227,0.6208369731903076,0.9332759976387024,0.10334003319764432
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,RAW,0.0,1.0,0.0,0.0
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-MATCH,0.04669150126574095,0.6248644888401031,0.10583917796611786,0.12423179000455815
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-POP,0.04858848688309081,0.6127009987831116,0.12151378393173218,0.17487445672169485
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-WRONG,0.04492282338469522,0.6259724795818329,0.09657247364521027,0.17736939957979997
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-MATCH,0.056688594522711355,0.6669880151748657,0.8629685044288635,0.12805207785334116
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-POP,0.05802598451555241,0.6797130703926086,0.8551734089851379,0.10466535441515132
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-WRONG,0.05983828542230185,0.667922168970108,0.8596747517585754,0.15067866725665763
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-MATCH,0.055444111528455235,0.712362676858902,0.12899981439113617,0.07056183099497007
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-POP,0.061672536564654996,0.7718005180358887,0.08384527266025543,0.06824733039337845
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-WRONG,0.06273479255862902,0.736019104719162,0.11999444663524628,0.11733225553407509
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-MATCH,0.07131808614510982,-0.16205739974975586,1.6881227493286133,0.47084220932980886
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-POP,0.07239302206540205,-0.21197092533111572,1.6968388557434082,0.4770848605695489
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-WRONG,0.07280082692254762,-0.15688979625701904,1.6845389604568481,0.46779296900013156
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-MATCH,0.08648576578278035,0.8059293180704117,0.0954309031367302,0.1306121441451899
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-POP,0.08772565094662495,0.8437642902135849,0.07200054824352264,0.09115296328922722
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-WRONG,0.08693425622997715,0.8375514596700668,0.07752995938062668,0.0703270092402011
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-MATCH,0.1017930238950448,0.5040196776390076,1.572123646736145,0.1264546893260838
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-POP,0.10153425170383493,0.48827046155929565,1.5842653512954712,0.10536048381956058
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-WRONG,0.10053762152302462,0.510941207408905,1.5718470811843872,0.09826315930642786
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-MATCH,0.03890287324969397,0.7725764214992523,0.0928412452340126,0.0728828175262907
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-POP,0.03417010935115032,0.7894203066825867,0.07743693888187408,0.06639462774875189
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-WRONG,0.038642690761289636,0.7776141166687012,0.10144177824258804,0.10076956296770648
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-MATCH,0.05711837410621467,0.26482588052749634,1.5803513526916504,0.18437207284141083
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-POP,0.05688166155739397,0.2339116334915161,1.5885701179504395,0.18531143367790714
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-WRONG,0.05632118578450601,0.2665707468986511,1.574814796447754,0.185157005061691
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-MATCH,0.06162008131686293,0.7603651881217957,0.09189027547836304,0.044317547838391244
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-POP,0.059063680011962286,0.8180198222398758,0.07335729151964188,0.05185609791812663
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-WRONG,0.06426992016981861,0.751449391245842,0.08941072225570679,0.10957048268545326
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-MATCH,0.071578971049214,0.13019341230392456,1.4926326274871826,0.26207736256311287
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-POP,0.0723604249813762,0.09773975610733032,1.5049861669540405,0.23656411048004553
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-WRONG,0.0719055566845126,0.12225472927093506,1.5023846626281738,0.24700519292102402
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-MATCH,0.052606300893621366,0.7839172631502151,0.14108693599700928,0.13675620054108348
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-POP,0.044243938365920644,0.8393200486898422,0.08994408696889877,0.0448987537428076
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-WRONG,0.05287968701698252,0.7872820198535919,0.12362793833017349,0.047690036423521424
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-MATCH,0.060802925912449596,0.18791788816452026,1.0348381996154785,0.1824234426088729
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-POP,0.061369531314636835,0.16581785678863525,1.037994146347046,0.17241912628275027
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-WRONG,0.06088432872698444,0.19509434700012207,1.025630235671997,0.19005774268290426
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-MATCH,0.029771515565206776,0.8039758205413818,0.09231725335121155,0.12587486726943617
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-POP,0.029853513220050303,0.8178350180387497,0.06735707074403763,0.05723208287314256
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-WRONG,0.03138879344600146,0.7580065429210663,0.09201152622699738,0.13902140134187382
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-MATCH,0.03638953778159912,0.22990161180496216,1.4881784915924072,0.23201271601846657
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-POP,0.03629751506521077,0.20768022537231445,1.50295090675354,0.20233719088676733
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-WRONG,0.035773805846444906,0.228216290473938,1.4925845861434937,0.22752097940335061
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-MATCH,0.03448824349363319,0.7026656270027161,0.15544083714485168,0.17871163139363183
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-POP,0.0326974926760695,0.7574842125177383,0.11516586691141129,0.09107916924021005
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-WRONG,0.03289801659459462,0.7381844520568848,0.14306184649467468,0.13061535445207564
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-MATCH,0.038310694180001485,0.3363325595855713,0.7907371520996094,0.20264336873170818
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-POP,0.03915721313172921,0.3205815553665161,0.7897488474845886,0.18149804937692002
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-WRONG,0.039041660718436615,0.33480125665664673,0.7812727093696594,0.20471897879658932
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-MATCH,0.07991989643969497,0.7519344687461853,0.07498092204332352,0.14550354604476295
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-POP,0.074244719899458,0.798062652349472,0.0498981848359108,0.04866358004390716
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-WRONG,0.07888154300754188,0.7794255018234253,0.06962820142507553,0.07395479378012425
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-MATCH,0.07037821056351798,0.5552815198898315,0.62456876039505,0.07866310481943586
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-POP,0.07021623141452915,0.5476596057415009,0.6195436716079712,0.05942885536827934
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-WRONG,0.06995823835862465,0.5608471930027008,0.6219869256019592,0.07394935244569857
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-MATCH,0.06997429333688295,0.799718052148819,0.0733003169298172,0.049971322076821624
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-POP,0.06663849946783215,0.8121231198310852,0.06399811804294586,0.05351165192567851
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-WRONG,0.0703025145272984,0.7861259877681732,0.08791564404964447,0.057137663288297696
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-MATCH,0.07147074593078406,0.6723769903182983,0.8317627310752869,0.06950694250096852
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-POP,0.0712176984420321,0.6650524139404297,0.8299209475517273,0.049163328560569354
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-WRONG,0.0704481729810111,0.6692794561386108,0.8368403315544128,0.07105968717289449
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-MATCH,0.07175853984338827,0.7078114748001099,0.20549611747264862,0.24133798137001644
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-POP,0.07013630479207783,0.7806238085031509,0.1408032327890396,0.07104477297179498
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-WRONG,0.06637078206070135,0.745231956243515,0.1783391386270523,0.05788493864706225
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-MATCH,0.07132194853830534,0.3615216016769409,0.9952573180198669,0.368869598357351
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-POP,0.07086897659741465,0.41857409477233887,0.8654469847679138,0.15636244909970423
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-WRONG,0.06731350261901246,0.4272499084472656,0.8486544489860535,0.1733124722698823
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-MATCH,0.07557291076442256,0.7020716071128845,0.0997539684176445,0.0413940151705693
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-POP,0.06626410049493195,0.754914402961731,0.10001891106367111,0.08615782120608097
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-WRONG,0.07974410603647349,0.6681753396987915,0.1274530440568924,0.10961983361882899
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-MATCH,0.10908473925817697,-0.45753228664398193,1.9163589477539062,0.6301149397283176
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-POP,0.10639075096696615,-0.498543381690979,1.927956223487854,0.6282767761855266
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-WRONG,0.1036906221759368,-0.46351563930511475,1.942578911781311,0.6794660758661585
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-MATCH,0.03405381307066952,0.7687588036060333,0.10291747003793716,0.0848952602258687
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-POP,0.03521349148244642,0.8128039091825485,0.08334225416183472,0.05469452877171824
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-WRONG,0.03809510806544882,0.7584554851055145,0.11020171642303467,0.04960746237444425
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-MATCH,0.046689073692579734,0.1777266263961792,1.2918620109558105,0.2072711278363198
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-POP,0.046414926006901454,0.15836375951766968,1.2871830463409424,0.20281990593825266
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-WRONG,0.045697832342664724,0.18647420406341553,1.2932171821594238,0.21224967486257776
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-MATCH,0.04676588549904648,0.6985760629177094,0.14907404780387878,0.0740695256137402
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-POP,0.04171113599641402,0.7687515169382095,0.10911669582128525,0.09227947985501779
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-WRONG,0.04417264893589939,0.7263064682483673,0.13094832003116608,0.12366642302873071
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-MATCH,0.0567724517409186,-0.05070078372955322,1.8343942165374756,0.33669444999618636
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-POP,0.05793221039911275,-0.08845937252044678,1.8271369934082031,0.33096274063512326
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-WRONG,0.05788696051926399,-0.058814287185668945,1.8275349140167236,0.33961120202002076
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-MATCH,0.06815171476881035,0.7114096879959106,0.127497136592865,0.08669777488677109
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-POP,0.053380085735536,0.8238057047128677,0.08566537499427795,0.09050522104609765
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-WRONG,0.05699596483810025,0.7820508480072021,0.12185324728488922,0.1604563045564076
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-MATCH,0.0694284318320331,0.37807387113571167,1.0716397762298584,0.13394561930617885
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-POP,0.06862663470025433,0.3560910224914551,1.0577616691589355,0.13464008799063
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-WRONG,0.06813531330801913,0.3845123052597046,1.0709831714630127,0.17110592729232105
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,RAW,0.0,1.0,0.0,0.0
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-MATCH,0.07225799496423024,0.7999550849199295,0.10409487038850784,0.05860999942052384
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-POP,0.07153514676467805,0.8381870985031128,0.06562880426645279,0.036851216693720136
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-WRONG,0.07852699250349256,0.7054985463619232,0.13549546897411346,0.0734416859827577
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-MATCH,0.0839135993088855,0.26862621307373047,1.3504359722137451,0.1895333410532091
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-POP,0.08480267203794639,0.22196346521377563,1.3541810512542725,0.16967435411859008
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-WRONG,0.08479926249653588,0.25799524784088135,1.355864405632019,0.1821117691500446
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-MATCH,0.04945370380702461,0.30792951583862305,0.60820472240448,0.6827305144721252
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-POP,0.05087697887311465,0.34475332498550415,0.5680511593818665,0.3771306702681754
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-WRONG,0.05461008773699146,0.3749758005142212,0.5136891603469849,0.37211648136114844
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-MATCH,0.07160157700679426,0.38533979654312134,2.373539447784424,0.15722723240835215
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-POP,0.07226245901707945,0.3601287007331848,2.3647677898406982,0.1896494195399522
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-WRONG,0.07335835534693866,0.3887885808944702,2.3637025356292725,0.21448724224444587
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-MATCH,0.04512807077342837,0.5388488173484802,0.3702217936515808,0.30225952380987897
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-POP,0.037530241233039774,0.5703556835651398,0.37570643424987793,0.17359913048566591
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-WRONG,0.03380809760459795,0.6006574928760529,0.34153446555137634,0.1346510072746263
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-MATCH,0.05259119741747091,0.6097936630249023,1.4680365324020386,0.18022192166806
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-POP,0.05311635330897466,0.6198008060455322,1.4546977281570435,0.09173416688874855
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-WRONG,0.05419699023156587,0.6346960067749023,1.4610925912857056,0.07610849322243758
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-MATCH,0.028541477091995802,0.10963070392608643,0.3884425759315491,0.7193198081376858
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-POP,0.03037490959857301,0.1561354398727417,0.3938588500022888,0.7105138063054258
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-WRONG,0.029750349963533464,0.14930272102355957,0.35819411277770996,0.8992934044399055
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-MATCH,0.04523080596218592,0.24775922298431396,1.8516219854354858,0.5029288204113748
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-POP,0.04375598838970322,0.2659350037574768,1.8468141555786133,0.45132849444071205
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-WRONG,0.04362543939677035,0.26459354162216187,1.8506908416748047,0.4930072642741564
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-MATCH,0.0365193383607628,0.5415321588516235,0.434693843126297,0.11673179387434658
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-POP,0.02943073304626962,0.5321590900421143,0.45700153708457947,0.14739148984261027
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-WRONG,0.027559595375225454,0.5046638548374176,0.3945239186286926,0.18078465406820113
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-MATCH,0.04281612710449202,0.5437930226325989,1.2649801969528198,0.10352726695260493
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-POP,0.044181456789374345,0.5561220049858093,1.2416611909866333,0.10015905011373179
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-WRONG,0.04185936636901621,0.5528553128242493,1.2357248067855835,0.12116651332471465
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-MATCH,0.030823691410879636,0.3966636657714844,0.14189748466014862,0.34963619791603046
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-POP,0.027197225741913605,0.39344102144241333,0.13799194991588593,0.3079934197916336
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-WRONG,0.03658558320703692,0.3309030532836914,0.14443300664424896,0.4101707950750338
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-MATCH,0.06780050471746202,0.5713773667812347,1.9136766195297241,0.17653142162190727
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-POP,0.06925845197562513,0.5309064388275146,1.9134972095489502,0.2824988722581776
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-WRONG,0.06863935754216952,0.5356619358062744,1.9168204069137573,0.24448790080865485
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-MATCH,0.04366409179658211,0.020954549312591553,0.5746524930000305,0.7505896069294894
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-POP,0.046652425522113156,0.1296359896659851,0.4946138262748718,0.3778948714133157
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-WRONG,0.04788592721913652,0.007818281650543213,0.6144596934318542,0.935937769097847
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-MATCH,0.04186939551687703,0.4670104384422302,2.0845885276794434,0.221576905365277
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-POP,0.041319435117123965,0.4649670124053955,2.082369327545166,0.09424477623426328
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-WRONG,0.039992032243452706,0.47282809019088745,2.078021287918091,0.11005618943573314
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-MATCH,0.060283050366581006,-0.2543809413909912,0.800128698348999,1.0635210043464822
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-POP,0.058305625514737495,-0.21677613258361816,0.6991198658943176,0.5965871863277706
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-WRONG,0.0590236579902984,-0.37231647968292236,0.8286959528923035,1.310294932309511
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-MATCH,0.067583933031058,0.2886198163032532,2.174105405807495,0.1424405156636668
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-POP,0.06828846047825085,0.2747551202774048,2.1835343837738037,0.13736245953648138
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-WRONG,0.06901482499108233,0.279777467250824,2.175071954727173,0.2577000340982334
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-MATCH,0.06470021462581795,0.32648712396621704,0.34622418880462646,0.41943877783889116
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-POP,0.06214717284230323,0.3504946827888489,0.35106632113456726,0.5632294017755822
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-WRONG,0.06409812423175779,0.2774195671081543,0.47550421953201294,0.47354450643896695
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-MATCH,0.08541430017493408,0.43512237071990967,2.138759136199951,0.146420358503335
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-POP,0.08553873933048854,0.4256027936935425,2.140589952468872,0.10285603713426977
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-WRONG,0.08335601289531794,0.43955737352371216,2.1444265842437744,0.13855549970790296
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-MATCH,0.032490197199814275,0.11536556482315063,0.689692497253418,0.8117964360337131
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-POP,0.027911510487119186,0.206626296043396,0.5935179591178894,0.7161090689414462
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-WRONG,0.03282628759163721,0.13707023859024048,0.6047906875610352,0.7656112642414928
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-MATCH,0.034308184837472847,0.2854136824607849,2.4416778087615967,0.16010176535408993
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-POP,0.03593409155367006,0.2725945711135864,2.4308459758758545,0.15885231952806006
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-WRONG,0.03614714705577955,0.2834104299545288,2.433354616165161,0.1897398912154644
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-MATCH,-0.0015131445312551312,0.3758154511451721,0.3060446083545685,0.19488132426245638
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-POP,0.00884952066980045,0.39380180835723877,0.33072346448898315,0.179547182497246
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-WRONG,0.0014543287327577342,0.4067806601524353,0.3200981616973877,0.08603627688209695
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-MATCH,0.034265023351101015,0.33151811361312866,2.2870795726776123,0.17678223632340676
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-POP,0.034504276090141,0.32855552434921265,2.2795987129211426,0.13429451291470196
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-WRONG,0.033671008832431557,0.3412131667137146,2.2962634563446045,0.11841612210733272
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-MATCH,0.06424248591065405,0.576362818479538,0.3240734338760376,0.10383898271953966
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-POP,0.0800924803098214,0.5591221153736115,0.3243335485458374,0.09158146302348417
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-WRONG,0.05765427456333719,0.5366553068161011,0.3333933651447296,0.19550462863313817
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-MATCH,0.08425469710973316,0.5415949821472168,1.5892908573150635,0.09481029865117063
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-POP,0.08927524948878021,0.5365284085273743,1.568644642829895,0.1239382005962785
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-WRONG,0.09006135452313926,0.5353383123874664,1.5865854024887085,0.1631564958786926
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,RAW,0.0,1.0,0.0,0.0
