fold,participant,session,task,start,arm,attenuation_db,coherence_reduction,low_eog_observation_retention,psd_distortion_proxy,output_input_rms
0,sub-02,ses-04,SSVEP,30000,C_gated,-2.256111472839521,-0.13438115331566747,0.8784735254388365,0.001537382326211064,1.089088331936157
0,sub-02,ses-04,SSVEP,37996,C0,-1.1117687822168019,-0.10722211163598498,0.943700403701376,0.0013274759540502343,1.059639511233374
0,sub-02,ses-04,SSVEP,37996,C_gated,-0.17631791471211972,-0.013573077501622406,0.9797491024588594,0.003571311038583244,1.00699701191724
0,sub-02,ses-04,SSVEP,45992,C0,-1.6231346299318081,-0.17378683525104857,0.7571912418171751,0.026954259033084373,1.1097457168766716
0,sub-02,ses-04,SSVEP,45992,C_gated,0.1673641223581895,0.017228495773897977,0.9201313174655092,0.0009093738257684158,0.990809234833141
0,sub-02,ses-04,SSVEP,53988,C0,-0.009587113909512918,0.0005949399098533759,0.9847766622975381,0.0005961882941055017,0.9996769935679278
0,sub-02,ses-04,SSVEP,53988,C_gated,0.13244695591127087,0.010664345201302022,0.9945120531444603,0.0007007339089686123,0.9942571299158278
0,sub-03,ses-02,ERP,30000,C0,1.5265352196669622,0.13877129238547328,0.9431895699015526,0.0067549427709158874,0.9238977904599422
0,sub-03,ses-02,ERP,30000,C_gated,1.8797739445917592,0.15752475578498937,0.9687345891698015,0.0041135629264401445,0.9148910425417393
0,sub-03,ses-02,ERP,42777,C0,0.28689080092084684,0.037224191617542424,0.738505297004405,0.012709471392744748,0.9746952923639862
0,sub-03,ses-02,ERP,42777,C_gated,3.280852058231117,0.2651554124297044,0.8564984425550386,0.016192075832654872,0.8529079021539123
0,sub-03,ses-02,ERP,55554,C0,1.9056840908685082,0.1431590034984856,0.930887284454178,0.0013595865638173323,0.9151052178224365
0,sub-03,ses-02,ERP,55554,C_gated,3.3247074892155046,0.21280500445348563,0.9615230506864249,0.0016612221792307116,0.8809294189530926
0,sub-03,ses-02,ERP,68331,C0,2.201005210088883,0.17470807852176812,0.8697344618393191,0.0030361347615870146,0.8652678970392071
0,sub-03,ses-02,ERP,68331,C_gated,5.983147956540137,0.4314835101460847,0.9273162248978929,0.004707664785617747,0.7394203142109305
0,sub-03,ses-02,SSVEP,30000,C0,-2.5991838858781597,-0.17731882631951118,0.8580087880622926,0.025749342785428977,1.1298853641847817
0,sub-03,ses-02,SSVEP,30000,C_gated,1.4887900944446095,0.14470105494739563,0.9434021125906374,0.011702880207821566,0.9218122809116075
0,sub-03,ses-02,SSVEP,37859,C0,0.33288927890780634,0.04427906063453142,0.9234520748834046,0.009414975806726974,0.9760582742888358
0,sub-03,ses-02,SSVEP,37859,C_gated,0.7523231100246862,0.05780062573392769,0.9694637837408687,0.003649190035936158,0.9690831068693038
0,sub-03,ses-02,SSVEP,45719,C0,-2.9450087025297473,-0.2312623122989163,0.9248838997398539,0.006813534088507274,1.2159916164802835
0,sub-03,ses-02,SSVEP,45719,C_gated,1.9655512892770288,0.17062351511841192,0.9713340354341962,0.004589005411139504,0.8984526716808748
0,sub-03,ses-02,SSVEP,53579,C0,-1.9464545294258881,-0.135407143591329,0.9073701548183312,0.0038605101127585045,1.0967076153605828
0,sub-03,ses-02,SSVEP,53579,C_gated,2.53248315635775,0.18124808872594633,0.963579622579991,0.001895145875415983,0.9032657361469114
0,sub-03,ses-03,ERP,30000,C0,2.829307596586549,0.21845662691438708,0.8781667187315491,0.00929670813110011,0.8736179228363858
0,sub-03,ses-03,ERP,30000,C_gated,3.0657134353555495,0.23877261895444235,0.9266339144704832,0.008879492319302731,0.8641549078007391
0,sub-03,ses-03,ERP,42608,C0,2.3949541103323,0.22140551521764756,0.8221886057182215,0.0002511254519000436,0.8587736980151405
0,sub-03,ses-03,ERP,42608,C_gated,3.2383868161310674,0.30251889934481524,0.8914129963745516,0.0029208926154358043,0.8202372534740762
0,sub-03,ses-03,ERP,55216,C0,0.02441814599788948,0.010304901011352105,0.9158245774014334,0.0005994823311725687,0.9944776261369965
0,sub-03,ses-03,ERP,55216,C_gated,0.06288986649671487,0.012978442914881906,0.9484506913763835,0.0004835837819057777,0.9930597652907542
0,sub-03,ses-03,ERP,67825,C0,1.8578912808619172,0.17536331268953703,0.8414886199383715,0.016481723153998543,0.8771256870240025
0,sub-03,ses-03,ERP,67825,C_gated,3.6461157899569994,0.3285259737450139,0.905605084977848,0.013329777524584668,0.8002190131912879
0,sub-03,ses-03,SSVEP,30000,C0,0.29686706730533874,0.025058741124711667,0.8941905705588904,0.0038759485464871356,0.9863653043507842
0,sub-03,ses-03,SSVEP,30000,C_gated,0.6473640998130938,0.05135738429081532,0.9322814634636885,0.0015088202510551748,0.9726392164433204
0,sub-03,ses-03,SSVEP,37946,C0,1.8169809703147606,0.1415747258867764,0.8832166456839533,0.0026435765425956038,0.9184041708352982
0,sub-03,ses-03,SSVEP,37946,C_gated,2.0944065362051445,0.15983665158233912,0.9254987503335158,0.004385305742818538,0.9092702748902721
0,sub-03,ses-03,SSVEP,45892,C0,0.4274925885258528,0.05212720544268357,0.8846196762424133,0.005994564400034903,0.9718960570623886
0,sub-03,ses-03,SSVEP,45892,C_gated,0.3979173577644662,0.048694342096030394,0.9269858759603186,0.006357353757058551,0.9736744343763079
0,sub-03,ses-03,SSVEP,53839,C0,1.6241708460922097,0.14543141271158708,0.8197109387341625,0.00944739156189043,0.9151909435022745
0,sub-03,ses-03,SSVEP,53839,C_gated,2.121445834898354,0.18542817483251722,0.8860913577419003,0.010235971115692336,0.8954102178021696
0,sub-03,ses-04,ERP,30000,C0,0.48489745946859475,0.04384107601055691,0.8796746735553453,0.003485418244139943,0.9746558162558143
0,sub-03,ses-04,ERP,30000,C_gated,0.6022911390043844,0.056461978328980644,0.9238401968947597,0.0035077888239410334,0.9677097617160713
0,sub-03,ses-04,ERP,44003,C0,1.8030992225199687,0.18636457907998172,0.8532428016946674,0.006949903975352922,0.8813347561752525
0,sub-03,ses-04,ERP,44003,C_gated,3.071617127026436,0.31208338213591247,0.9041379504947316,0.008518747029995005,0.8216343996290966
0,sub-03,ses-04,ERP,58006,C0,0.2106880913346708,0.03221726418993777,0.8900506176219259,0.009439556193353923,0.9816785608445782
0,sub-03,ses-04,ERP,58006,C_gated,0.28609411530289836,0.046021308756362234,0.9272677677026057,0.012007502365273799,0.9741307933215965
0,sub-03,ses-04,ERP,72010,C0,-0.2796324836367075,-0.03406122518028709,0.8758704097699959,0.00098809280930178,1.0210827269345417
0,sub-03,ses-04,ERP,72010,C_gated,0.9734102172094533,0.06371235212218967,0.9192460541666868,0.0023430969809038553,0.9638378127286451
0,sub-03,ses-04,SSVEP,30000,C0,-2.4248349397466336,-0.25502843434012545,0.7510247308228701,0.0318083655113601,1.1749700868946493
0,sub-03,ses-04,SSVEP,30000,C_gated,0.007169180420729535,0.004881715925210084,0.9523467496133742,0.0005752180469667758,0.9973721362182008
0,sub-03,ses-04,SSVEP,37723,C0,-2.5751898765159758,-0.2668365461041752,0.7460300806653627,0.042365701916277886,1.1874537421089155
0,sub-03,ses-04,SSVEP,37723,C_gated,-0.08828223488225023,-0.010392411505471336,0.9541524066371492,0.0034023041056075428,1.0057114841178019
0,sub-03,ses-04,SSVEP,45446,C0,-9.42702444539115,-0.6262632428655563,0.6378219763312856,0.05022973544274366,1.9827917476195627
0,sub-03,ses-04,SSVEP,45446,C_gated,0.5931126370825045,0.04389497628386663,0.925673020471218,0.0016500732866462145,0.9748504675106129
0,sub-03,ses-04,SSVEP,53170,C0,-12.68570722489282,-0.5808003853249157,0.6483894586048089,0.06959899902829808,3.262154829114396
0,sub-03,ses-04,SSVEP,53170,C_gated,2.546646269947381,0.2213219722419005,0.9300863077638358,0.006555626103157621,0.8621794829820101
0,sub-05,ses-02,ERP,30000,C0,5.316049780612866,0.44934735445035334,0.7177584222693896,0.014216786444725195,0.6596768118893479
0,sub-05,ses-02,ERP,30000,C_gated,6.661511519955359,0.5660574559459253,0.7755517257009429,0.01592023084013596,0.6160352949135293
0,sub-05,ses-02,ERP,43460,C0,10.662981553011722,0.7070889630618727,0.7021104955771739,0.03715758746385052,0.43355398435724624
0,sub-05,ses-02,ERP,43460,C_gated,8.708115168336377,0.5391633874971847,0.760580936739518,0.03470198117457347,0.4825758065143181
0,sub-05,ses-02,ERP,56920,C0,8.800316402477238,0.617689272010798,0.8617118891835043,0.017640070098913302,0.5468729358493695
0,sub-05,ses-02,ERP,56920,C_gated,7.480288221922418,0.5117455937432946,0.8932860665841491,0.014583490792633068,0.5830416598884229
0,sub-05,ses-02,ERP,70380,C0,4.004435495722857,0.33916528990869765,0.4736369699275056,0.14993031579661553,0.6778772289163505
0,sub-05,ses-02,ERP,70380,C_gated,4.807663794072582,0.3915753278981285,0.5809417841213335,0.1516442862492853,0.6512276071934484
0,sub-05,ses-02,SSVEP,30000,C0,2.795742893153742,0.32273489463372196,0.823505994557382,0.04123009205464039,0.7936353048253149
0,sub-05,ses-02,SSVEP,30000,C_gated,2.5225911896107682,0.28853861502997724,0.8577831705766967,0.037253835630721446,0.8096715842802478
0,sub-05,ses-02,SSVEP,39697,C0,3.3510826045095614,0.28347001102902425,0.9596733091462717,0.0031597705305348492,0.8131430548674363
0,sub-05,ses-02,SSVEP,39697,C_gated,3.0232675019944715,0.25485553250895365,0.9649729988643958,0.0022229228706098078,0.8274147314560262
0,sub-05,ses-02,SSVEP,49394,C0,0.32421661090336407,0.02404028358512387,0.9454816048633412,0.002153793753376179,0.9875795760086591
0,sub-05,ses-02,SSVEP,49394,C_gated,0.3691274440022186,0.02995658620527287,0.9563216496489831,0.0024143311767526672,0.9845932276743892
0,sub-05,ses-02,SSVEP,59091,C0,0.4903601059107682,0.06728179345542262,0.9336748590704169,0.0025025993372371548,0.9552317344631612
0,sub-05,ses-02,SSVEP,59091,C_gated,0.5025596162434512,0.06975550871812825,0.9448144842653525,0.003262382176477685,0.9536983442341999
0,sub-05,ses-03,ERP,30000,C0,4.3004327469638355,0.3535024581847225,0.7092006031458493,0.07572907121251017,0.7485502761536317
0,sub-05,ses-03,ERP,30000,C_gated,5.552998549965058,0.4811471937222608,0.6479269316755876,0.08476040197419249,0.6953833993590246
0,sub-05,ses-03,ERP,42453,C0,5.298275839077785,0.44381620714516595,0.744605215441537,0.00892231002266775,0.6910157820845573
0,sub-05,ses-03,ERP,42453,C_gated,5.929974702336176,0.5220135086977157,0.6902228039007465,0.01349012580292151,0.6612484225398639
0,sub-05,ses-03,ERP,54906,C0,5.453580594857483,0.3833155377398129,0.6996606695726564,0.09165622060199717,0.6639336241324412
0,sub-05,ses-03,ERP,54906,C_gated,7.210833940307019,0.583180182968466,0.6316578340823621,0.11654039920159115,0.5842059018272555
0,sub-05,ses-03,ERP,67359,C0,3.198333290813946,0.2992781546421075,0.7925721257078049,0.04256930865842064,0.7719097106662159
0,sub-05,ses-03,ERP,67359,C_gated,3.2930743396403117,0.3216024034186154,0.7483525849990499,0.05960648843484778,0.7605308122451732
0,sub-05,ses-03,SSVEP,30000,C0,7.746234321888145,0.37471690145447656,0.5731295243199243,0.12296916441052,0.47402402414897105
0,sub-05,ses-03,SSVEP,30000,C_gated,10.940310687679746,0.6282030395926684,0.5525908813388785,0.13585561506439764,0.3839200402326935
0,sub-05,ses-03,SSVEP,38937,C0,0.7953799231574966,0.09132872067053159,0.7527755113391202,0.00565779020503848,0.9470680482244835
0,sub-05,ses-03,SSVEP,38937,C_gated,1.331485249419642,0.13829558439368886,0.7619301353156214,0.005905191397987087,0.9229258583403583
0,sub-05,ses-03,SSVEP,47875,C0,2.617855386170753,0.22230167699642744,0.7815440103327177,0.015782608015446776,0.8669342532581107
0,sub-05,ses-03,SSVEP,47875,C_gated,3.1525849853021497,0.27174004932423607,0.7913618270640677,0.01571814975152237,0.8439347881615754
0,sub-05,ses-03,SSVEP,56813,C0,2.9582505900893397,0.24539106447343345,0.8285608150127861,0.027741565654128678,0.86175258683386
0,sub-05,ses-03,SSVEP,56813,C_gated,3.0702252586868917,0.2613278749733448,0.8403543061624146,0.024752461308079638,0.8546392904774971
0,sub-05,ses-04,ERP,30000,C0,1.922629307458528,0.15063041189473309,0.8998315137906646,0.003534667246173794,0.9154327959627556
0,sub-05,ses-04,ERP,30000,C_gated,2.4487796956431254,0.1898373586886934,0.8945864145534739,0.0062150367997534164,0.8967241993496066
0,sub-05,ses-04,ERP,42431,C0,5.808401841311372,0.44393399205753087,0.7009374314622581,0.02241628188748355,0.7278563805152775
0,sub-05,ses-04,ERP,42431,C_gated,5.785701818491029,0.43634783058658544,0.6933551127391931,0.009766998766521182,0.7307984449211117
0,sub-05,ses-04,ERP,54862,C0,2.7956215897543757,0.2114945355248341,0.7968194392249108,0.015553093823648908,0.8720227245737622
0,sub-05,ses-04,ERP,54862,C_gated,4.081248373553713,0.28765050221776506,0.7940633883801174,0.019495246373182222,0.8366799236461696
0,sub-05,ses-04,ERP,67294,C0,1.6566988015765618,0.1736111414417621,0.8030436157753258,0.020030871583972917,0.8980747452830935
0,sub-05,ses-04,ERP,67294,C_gated,2.485273723150407,0.23188239917587317,0.7973981266501594,0.036376836804872796,0.8702642527519839
0,sub-05,ses-04,SSVEP,30000,C0,-7.891615708007209,-0.48931235427264574,0.5535976430770158,0.07707224416953458,1.8811285987610182
0,sub-05,ses-04,SSVEP,30000,C_gated,2.9403974585965504,0.2408521441861064,0.8406786296029435,0.026856393559898148,0.8596683374015375
0,sub-05,ses-04,SSVEP,37904,C0,-3.897536600652945,-0.38194590414339435,0.5341586902133717,0.09420067208373252,1.3255577690965727
0,sub-05,ses-04,SSVEP,37904,C_gated,0.38394058746424625,0.015690827028925755,0.8431130018682634,0.010771678680056717,0.991265209822661
0,sub-05,ses-04,SSVEP,45808,C0,-8.128682159071467,-0.5095392312417083,0.5932817482522678,0.0630854759209751,1.8777329897565618
0,sub-05,ses-04,SSVEP,45808,C_gated,3.2816543706996026,0.23914137884407785,0.8606211024315977,0.004044364090389747,0.8650897509955517
0,sub-05,ses-04,SSVEP,53713,C0,-7.866080334709796,-0.454188001332302,0.5322858480907127,0.07174799890605807,1.8407847785093825
0,sub-05,ses-04,SSVEP,53713,C_gated,2.5794022748532752,0.23519578417647385,0.8330428558334597,0.02996641015983116,0.8559162010120515
1,sub-06,ses-02,ERP,30000,C0,3.6620900442512645,0.2610656632429063,0.8336122983091467,0.03558784772816219,0.7352371483080394
1,sub-06,ses-02,ERP,30000,C_gated,7.622650341107182,0.6061909182497336,0.7168483082920052,0.04465626918914605,0.5799245441807165
1,sub-06,ses-02,ERP,42346,C0,4.478271589156773,0.30249616109025246,0.8658766780562106,0.044933665992330056,0.6967600020887459
1,sub-06,ses-02,ERP,42346,C_gated,8.786473861004453,0.654627422378481,0.7567370786414035,0.0711820456077928,0.551017730565778
1,sub-06,ses-02,ERP,54692,C0,4.502280852722884,0.32906885349592274,0.8273056809342421,0.04196259602384129,0.7104589378664201
1,sub-06,ses-02,ERP,54692,C_gated,8.091354326791858,0.6265459461200288,0.6889928477805698,0.049928353131543333,0.5904720061251668
1,sub-06,ses-02,ERP,67039,C0,2.016225820243566,0.21544166464374837,0.8922557948250645,0.031218881108433953,0.8434051300494404
1,sub-06,ses-02,ERP,67039,C_gated,3.5251502646752497,0.4077354111889173,0.8336800204642004,0.0542991423805261,0.7520660218800115
1,sub-06,ses-02,SSVEP,30000,C0,1.930620316018227,0.14615150867560128,0.8114222502450329,0.008893731909866136,0.878546149172098
1,sub-06,ses-02,SSVEP,30000,C_gated,4.327746534639979,0.35655138386467844,0.8551416317797533,0.008429692514122126,0.762239100486824
1,sub-06,ses-02,SSVEP,37757,C0,0.6521104894393915,0.05841404385002666,0.8509152762092838,0.008492400497140368,0.9603239737340127
1,sub-06,ses-02,SSVEP,37757,C_gated,1.9643842358529784,0.19434266189564725,0.8863117309958277,0.008590766654996421,0.8836800256887877
1,sub-06,ses-02,SSVEP,45515,C0,3.1290406000123445,0.19248378446192826,0.6373455832612511,0.0051938214396361985,0.7661697128616842
1,sub-06,ses-02,SSVEP,45515,C_gated,7.275189580175998,0.4961614125155737,0.7192158559706258,0.007808658008947142,0.5961812439053008
1,sub-06,ses-02,SSVEP,53273,C0,7.105147793993995,0.5582455482636459,0.6440061158788785,0.037944321847567936,0.49052496647293803
1,sub-06,ses-02,SSVEP,53273,C_gated,6.102600333319579,0.4332603459786853,0.7234730367297949,0.03902967912253047,0.5384270124955779
1,sub-06,ses-03,ERP,30000,C0,4.740748819711898,0.389961155794801,0.8014678104264428,0.0005450638121072824,0.7505123196998685
1,sub-06,ses-03,ERP,30000,C_gated,5.629150939833001,0.45509880760224886,0.8060176240951535,0.000727436451936664,0.7245495528084084
1,sub-06,ses-03,ERP,42515,C0,6.264509289159421,0.48518511243572937,0.7522723326396452,0.05421408139660294,0.5909757280151143
1,sub-06,ses-03,ERP,42515,C_gated,7.379372693117032,0.5974970395876974,0.7562085906112783,0.06419246236497182,0.5509351946710127
1,sub-06,ses-03,ERP,55031,C0,5.9655544362121375,0.46318753928772255,0.8027256040128085,0.0005468623452614146,0.6780826727575794
1,sub-06,ses-03,ERP,55031,C_gated,7.362596736167843,0.5717878657352908,0.8066702210020018,0.0020937597628562887,0.6388319542753502
1,sub-06,ses-03,ERP,67547,C0,0.42009488115939875,0.044244792847516534,0.7827672989566219,0.0392155645992165,0.9771227354212553
1,sub-06,ses-03,ERP,67547,C_gated,0.49936949539980047,0.05232150921605272,0.7870340604782373,0.03834381802246099,0.9731136045367315
1,sub-06,ses-03,SSVEP,30000,C0,-7.738709050242876,-0.5670383583022274,0.6052261024806839,0.09204055051555442,1.8347427731041963
1,sub-06,ses-03,SSVEP,30000,C_gated,2.2363924682846763,0.1568677751892125,0.8897320325702023,0.016422173649744354,0.9149842685694043
1,sub-06,ses-03,SSVEP,37998,C0,-12.03050896507758,-0.25181748324515785,-0.6481878852338332,0.581131597322477,3.4263717360516135
1,sub-06,ses-03,SSVEP,37998,C_gated,8.2941055076646,0.6815356269759536,0.5417811659129786,0.2245490834319861,0.5363697542422787
1,sub-06,ses-03,SSVEP,45996,C0,-10.654679951768518,-0.5640473014731334,0.3789433929031206,0.16571289965485825,2.5110511100314232
1,sub-06,ses-03,SSVEP,45996,C_gated,4.1654285611129644,0.3070734448445806,0.8217683569069365,0.004900751073562334,0.8281534191699217
1,sub-06,ses-03,SSVEP,53995,C0,-4.701997384811666,-0.41924855322886045,0.057077581865021765,0.3077032052054766,1.5162891697021463
1,sub-06,ses-03,SSVEP,53995,C_gated,0.5879537662885702,0.0846065041082261,0.7340326116617728,0.032592963044539354,0.9474393674763412
1,sub-06,ses-04,ERP,30000,C0,2.7515893997521976,0.2190836608365721,0.8910015860831061,0.009872398414400848,0.8667460569352746
1,sub-06,ses-04,ERP,30000,C_gated,3.7638628409858077,0.2970139252337033,0.8468291347869971,0.010842160699730395,0.8307703397940983
1,sub-06,ses-04,ERP,42953,C0,3.332146092914463,0.24842478115640176,0.9284231022412741,0.014410890130664527,0.8503619072933043
1,sub-06,ses-04,ERP,42953,C_gated,4.068130697456722,0.3070444417143978,0.8986784506727544,0.017892260342025408,0.8238737369571058
1,sub-06,ses-04,ERP,55906,C0,1.583518027478854,0.12659103839877806,0.953575983372126,0.007863411309143925,0.9317456506195728
1,sub-06,ses-04,ERP,55906,C_gated,1.8625676578900268,0.15259018468452487,0.9342345061384502,0.010972541391461133,0.919380735845474
1,sub-06,ses-04,ERP,68859,C0,0.3179041284517428,0.011561912866385866,0.9735805392634661,0.0002554314884080481,0.9941628577541227
1,sub-06,ses-04,ERP,68859,C_gated,0.3903174631650133,0.012356468363416695,0.962505908535561,4.7912827650072585e-06,0.9937654626412008
1,sub-06,ses-04,SSVEP,30000,C0,-6.927083348668125,-0.4357016022389759,0.6446836382748189,0.060332180104188796,1.7031858629843641
1,sub-06,ses-04,SSVEP,30000,C_gated,4.189387084330894,0.3104339295020386,0.8526086581730302,0.011617802364098703,0.8256637743510374
1,sub-06,ses-04,SSVEP,37812,C0,-6.641467132885416,-0.42140603022602086,0.6278872428516328,0.07134976426600341,1.7247193383606332
1,sub-06,ses-04,SSVEP,37812,C_gated,3.72629387785135,0.3285685291091418,0.8452804365964737,0.02770586084153662,0.811752768021091
1,sub-06,ses-04,SSVEP,45624,C0,-7.324263908819047,-0.38464922298251536,0.5686578487817253,0.08150635965282729,1.8638461893461298
1,sub-06,ses-04,SSVEP,45624,C_gated,4.690670652605819,0.4058146222289012,0.8296955967874847,0.055351093015160766,0.7556425759922801
1,sub-06,ses-04,SSVEP,53436,C0,-6.7535329668239585,-0.47771632704363476,0.6779055884589058,0.042192532642503916,1.5742907070553316
1,sub-06,ses-04,SSVEP,53436,C_gated,1.513529795318642,0.14671897329219669,0.8674197689519606,0.02729587767639719,0.9193272361549901
1,sub-07,ses-02,ERP,30000,C0,0.2213222895862796,0.0318376384721305,0.9240423816914776,0.006284933679184581,0.9772141527648518
1,sub-07,ses-02,ERP,30000,C_gated,0.2921068285657342,0.03783042321202695,0.930978108650415,0.007535913331602813,0.9730968294462576
1,sub-07,ses-02,ERP,42965,C0,5.329289005205798,0.42138025706759846,0.6910625898607232,0.09271579453089103,0.7035893547582749
1,sub-07,ses-02,ERP,42965,C_gated,5.272323734569398,0.40522748484722204,0.7364316532880917,0.07629137324716115,0.7104994237525057
1,sub-07,ses-02,ERP,55931,C0,6.817212758346373,0.4847292369629204,0.716428507893184,0.09144903921647367,0.5763094223905292
1,sub-07,ses-02,ERP,55931,C_gated,7.192718747344642,0.5194340963964236,0.7369828358755839,0.08408884294004589,0.5630059987741736
1,sub-07,ses-02,ERP,68897,C0,1.8164919069179843,0.2150573272846607,0.8724854121934325,0.004571296705059622,0.8383371449578969
1,sub-07,ses-02,ERP,68897,C_gated,1.7774210347192831,0.2089329223858024,0.8855638621472713,0.0008056869735467218,0.841907416350982
