fold,seed,participant,session,task,wrong_owner,zero_artifact,gain,query_eog_runtime_input,arm,masked_rrmse_temporal,rrmse_temporal,rrmse_spectral,correlation,snr_improvement,artifact_rmse,artifact_rrmse,artifact_correlation,clean_output_rms_ratio,observation_change_ratio
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,1.170836736350646,1,C_wrong_g,41.13165428262828,15.641247554004718,1.3274679119594024,0.08520022371293924,-0.07559266043812138,9.766162114989255,1.008740908852202,-0.03814149793682709,15.694678987666466,0.0993953708744947
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,1.170836736350646,1,C_query,1.3281181091967693e-06,5.047696042816614e-07,3.515370804374373e-07,1.0000000368162991,149.74797123059344,8.447625466453105e-08,8.725500652496886e-09,1.0000000373503768,0.9999999840039774,0.9964868477743696
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,RAW,,0.5706719160079956,0.1437583863735199,0.8738105297088623,0.0,0.4482005536556244,1.0,0.0,1.1724478006362915,0.0
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,C0,0.8423535733792079,0.40621255341614293,0.15298744034904999,0.9255073731881716,2.9526631946870188,0.31903566996532373,0.7118145161369679,0.920543185171197,1.0723684121661006,0.7377003562838637
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,C_gated,0.33554211296781294,0.16720113750191196,0.04278479236295283,0.9862306612458076,10.662945451107223,0.13131826301550195,0.29298995268612565,0.963514621197872,1.010869217320265,0.5270026521060109
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,C_wrong,0.42551240275742136,0.2059708390607707,0.05553359362719848,0.979515925645189,8.851615241615034,0.16176763620946355,0.3609268885437667,0.932971520922398,1.022820968544001,0.4410674804999268
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,C_wrong_g,0.424875951345817,0.20565285177498027,0.05531055922522522,0.9795758267523856,8.865035280750867,0.16151789186866805,0.3603696729599399,0.9331378189937406,1.0227243414959586,0.44200867642301983
0,20261201,sub-02,ses-03,ERP,sub-03,0,0.8030879842546755,1,C_query,4.710843056588568e-08,3.899463186745745e-08,1.6711439997522634e-07,0.9999999776330444,143.3076335112041,1.0711652738883767e-08,2.3899239580904894e-08,1.0000000292611857,0.9999999610949155,0.48673543787409057
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,RAW,,2.277381420135498,1.108855962753296,0.40029311180114746,0.0,13.138750076293945,1.0,0.0,2.4851725101470947,0.0
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,C0,3.628731714275751,2.2521785030024932,1.0842527203013763,0.40427472322040203,0.09665923153044526,12.993349076046952,0.9889333830853353,0.20947481016130653,2.462372627610758,0.05644309288448597
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,C_gated,3.628731714275751,2.2521785030024932,1.0842527203013763,0.40427472322040203,0.09665923153044526,12.993349076046952,0.9889333830853353,0.20947481016130653,2.462372627610758,0.05644309288448597
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,C_wrong,3.6436381080116305,2.2614368026568394,1.0906052142342233,0.4028084439824682,0.06102629590357103,13.046762390819332,0.9929987098744869,0.20738293590411744,2.4707476145783116,0.033842209956320535
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,C_wrong_g,3.643293634695096,2.2612221699305612,1.0904095967722074,0.4028421929657895,0.061850711888003895,13.045524123988404,0.9929044644725429,0.20759906685128446,2.4705532180315086,0.034302502784990266
0,20261201,sub-02,ses-03,SSVEP,sub-03,0,1.1531302675157025,1,C_query,1.0897711368400472e-07,7.532289244689792e-08,1.4092027838989194e-07,0.9999999720474593,149.61017563104429,1.1467121729066927e-07,8.727710938423909e-09,1.0000000257468624,0.9999999744370187,0.916387592554426
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,RAW,,0.06216299906373024,0.055921148508787155,0.9980960488319397,0.0,0.2501855492591858,1.0,0.0,1.0058108568191528,0.0
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,C0,0.043844771356910034,0.044438122810286966,0.041889563536376066,0.9990410668843602,2.915525185537566,0.17884874315418323,0.7148645005700264,0.7904229003860919,1.0065960849642772,0.07162811629348359
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,C_gated,0.06317177821311226,0.06650690721923223,0.05874208196304234,0.9978054062592626,-0.5866957622701329,0.2676683076065937,1.0698793162368176,0.622711458918492,0.9915806157633709,0.0835871907387832
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,C_wrong,0.031676654498980474,0.03346848211254103,0.031110918723625935,0.9994573016724352,5.377918955394554,0.13469956781733078,0.5383987473242822,0.8449250914765186,1.005371432665216,0.04841865633188413
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,C_wrong_g,0.031574048714710354,0.03333748123912869,0.030971208244537897,0.9994617086205146,5.41198359664198,0.13417233258490682,0.5362913701939619,0.8460691374846415,1.0053802947290995,0.04865973414322866
0,20261201,sub-02,ses-04,ERP,sub-03,0,0.6763097057761809,1,C_query,3.1388604261060845e-08,3.242243863008446e-08,1.5929143026827923e-07,1.0000000038869372,125.65372574488771,6.102318175112113e-09,2.4391172997006783e-08,1.000000038138539,1.000000033691894,0.06180386811813386
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,RAW,,0.14642998576164246,0.13221994042396545,0.9895212650299072,0.0,0.22864635288715363,1.0,0.0,1.0139319896697998,0.0
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,C0,1.8274226447297326,1.2581689584720708,0.6985889824688705,0.6352628010225573,-18.682179097231653,1.9645959082902076,8.59229056024804,0.09885067419531499,1.6284989293593946,1.2468048769931237
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,C_gated,0.5032559425947621,0.34590097971231765,0.2942171886206064,0.9449058529057557,-7.466435617556312,0.5401147793604143,2.3622278253586813,0.31499532578205053,1.0558140694281504,0.3578384865253732
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,C_wrong,0.195650164619794,0.14953743378653483,0.11201135430033732,0.9889433774905805,-0.1823982446120956,0.23349855253200738,1.0212214126509225,0.6181986495356689,1.0081787001670355,0.18342697073393013
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,C_wrong_g,0.1957284871572159,0.14957519479657944,0.11207210328299953,0.9889383288063238,-0.18459131796486805,0.23355751530139307,1.0214792902351426,0.6181149568301282,1.0082074126429272,0.183461732387447
0,20261201,sub-02,ses-04,SSVEP,sub-03,0,0.3951179762879412,1,C_query,3.652526371722169e-08,3.563936475786516e-08,2.9792474088994337e-07,1.0000000113694139,132.27400113434362,5.545064962220158e-09,2.4251709539755587e-08,1.0000000711714765,0.9999999232127178,0.14441795309828623
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,RAW,,0.09254442900419235,0.07293787598609924,0.9957553744316101,0.0,0.0720626637339592,1.0,0.0,1.0044889450073242,0.0
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,C0,0.047129567519594004,0.02675033345991095,0.018868661764197076,0.9996437019853759,10.780421761050237,0.020829997845702643,0.2890539517346462,0.958058916774716,1.001400224297031,0.09192150912476131
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,C_gated,0.041431211507894965,0.030805215686544807,0.013659251103133154,0.9995279882977545,9.55452068586885,0.023987460569070567,0.3328694664747318,0.9800509076229783,1.00043243513275,0.1148969217878983
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,C_wrong,0.06759069871369554,0.04336184720008905,0.029554288128787812,0.9990648272255308,6.584850269543935,0.03376508142584361,0.46855166712346696,0.9397821750790655,1.0017467824950455,0.05703749622653947
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,C_wrong_g,0.06722853677386248,0.04313067867480456,0.029379571176400464,0.9990747629987273,6.631279924803996,0.03358507470148101,0.46605374775730846,0.9403584499337225,1.0017385220001953,0.05727090622222773
0,20261201,sub-02,ses-02,ERP,sub-03,0,0.7267379707905055,1,C_query,3.640663871250591e-08,3.64539961419408e-08,1.5753972729851935e-07,0.9999999623214808,128.09210289843418,1.7477674086149627e-09,2.4253438714464525e-08,1.0000000321566647,1.0000000338327424,0.09213085328201782
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,RAW,,0.685563862323761,0.5847616195678711,0.825136661529541,0.0,0.6538363099098206,1.0,0.0,1.2135335206985474,0.0
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,C0,1.1931494299673306,0.6871416320986414,0.5657035163163622,0.8200354894623081,-0.019967082126945555,0.6553410250215195,1.002301441262062,0.09963187639208143,1.2003373023610875,0.12440001980437732
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,C_gated,1.1880177078015803,0.684545232548628,0.552402631256898,0.8244615390594533,0.012915155740656754,0.6528647856620098,0.9985141943414758,0.11318052136100104,1.2096196672390347,0.11998754843163366
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,C_wrong,1.193415228172175,0.6868171433391421,0.5728052986817126,0.8232771244906869,-0.015864377363759355,0.6550315534393797,1.0018281246208545,0.03345970213121609,1.2099410827026869,0.0579653299941477
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,C_wrong_g,1.193294521168947,0.6867529954633111,0.5726287376946719,0.8232685960275535,-0.01505308807513903,0.6549703742989242,1.0017345551077121,0.03504271326125089,1.209800459486075,0.05853543726253236
0,20261201,sub-02,ses-02,SSVEP,sub-03,0,0.6355661367548522,1,C_query,5.602044217810429e-08,4.307743095682694e-08,1.8775086768126647e-07,0.9999999666621797,144.0359622591483,6.4451732024228465e-09,9.85747289323129e-09,0.9999999654049232,0.9999999764065182,0.5649319049284588
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,RAW,,0.2831997871398926,0.06597252935171127,0.9627391695976257,0.0,0.21739792823791504,1.0,0.0,1.0467252731323242,0.0
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,C0,0.2927968954131549,0.17551917241235512,0.030246190664423352,0.9849112571004156,4.155367310769159,0.13473703701734105,0.6197715490327622,0.9742323258574408,1.0141137260111641,0.41977625840001076
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,C_gated,0.08163519557906182,0.050745797351675476,0.01638353501111339,0.9987216291724021,14.933856944366013,0.03895493696079926,0.17918726845359428,0.9943477234213449,1.003144128464116,0.2299729170834717
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,C_wrong,0.7618977069163727,0.4576334641461821,0.08284494154420802,0.9093135864602993,-4.168496928112953,0.3513016613036224,1.6159385691100414,0.951620456379794,1.09968898594311,0.6867009455302425
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,C_wrong_g,0.7544253010713675,0.4531343025664343,0.08188334394601075,0.9108550209163562,-4.0826802352845695,0.3478478864826255,1.6000516873869108,0.9519310172055617,1.0978081264232888,0.6824568642249428
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.346324833225443,1,C_query,3.711697845899169e-08,3.650718810164088e-08,1.664128652885485e-07,1.000000081115777,137.79429089053815,5.463988734361254e-09,2.5133584920357077e-08,0.9999999923516589,0.9999999451375873,0.2705579133489155
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,RAW,,0.0773782804608345,0.19414469599723816,0.9970092177391052,0.0,0.3957517743110657,1.0,0.0,1.0007541179656982,0.0
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,C0,0.23968827051027444,0.15515188789364281,0.470426567519157,0.9883045312475163,-6.042760160863139,0.7935255010858697,2.005109100826407,0.971966740136321,1.016893793284073,0.22911724272092723
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,C_gated,0.010551255416334155,0.007140819642973414,0.013193785126188557,0.9999744255675734,20.697419845279615,0.03652177516971379,0.09228454998726571,0.9958003721671714,0.9999325681520161,0.07789699128048105
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,C_wrong,0.2832766071201831,0.18222264951047967,0.5539121376461813,0.9838274612065253,-7.439666011070455,0.9319791159294406,2.354958731096974,0.9655869529115493,1.0172396973195417,0.2556312034496197
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,C_wrong_g,0.28013228686394015,0.18022519576604323,0.5479395380248377,0.9841798895031225,-7.343928990397444,0.9217631236690466,2.3291445902442134,0.9668248565988252,1.017140270178461,0.25375848481291186
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.7423388616988565,1,C_query,3.209691431333661e-08,3.241220082699849e-08,2.248397327846404e-07,0.999999920695035,127.55821070548598,9.92873917036716e-09,2.5088299295980022e-08,1.0000000082807827,0.9999999766250051,0.07731997345969736
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,RAW,,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,1.0,0.0
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,C0,,0.0,1.5797351835507085e-07,0.999999978812762,0.0,0.0,0.0,0.0,1.0000000074018287,0.0
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,C_gated,,0.0,1.5797351835507085e-07,0.999999978812762,0.0,0.0,0.0,0.0,1.0000000074018287,0.0
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,C_wrong,,0.0,1.5797351835507085e-07,0.999999978812762,0.0,0.0,0.0,0.0,1.0000000074018287,0.0
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,C_wrong_g,,0.0,1.5797351835507085e-07,0.999999978812762,0.0,0.0,0.0,0.0,1.0000000074018287,0.0
0,20261201,sub-03,ses-03,ERP,sub-02,1,0.6929315164451805,1,C_query,,0.0,1.5797351835507085e-07,0.999999978812762,0.0,0.0,0.0,0.0,1.0000000074018287,0.0
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,RAW,,0.011283032596111298,0.015943771228194237,0.9999369978904724,0.0,0.3559473752975464,1.0,0.0,1.0009785890579224,0.0
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,C0,0.010215621383771273,0.007063245594484174,0.011413642856091307,0.999975081047354,4.068430612169081,0.2228251927788472,0.6260059450548353,0.9638437589372927,0.9996293204545027,0.017249603909042364
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,C_gated,0.003911672979969633,0.0027193601571262045,0.0033269754483855906,0.9999962794489207,12.359182154165541,0.08578803641156076,0.2410132361537704,0.9708510664185596,1.0001077044214026,0.010658445653776678
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,C_wrong,0.23459127909246608,0.1673730198237832,0.0439762264621393,0.9859722600179952,-23.425192281465094,5.280140114949617,14.834045744376725,0.03497287860004665,0.9986360901301102,0.16722367941985863
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,C_wrong_g,0.010215621383771273,0.007063245594484174,0.011413642856091307,0.999975081047354,4.068430612169081,0.2228251927788472,0.6260059450548353,0.9638437589372927,0.9996293204545027,0.017249603909042364
0,20261201,sub-03,ses-03,SSVEP,sub-02,0,0.7835154320994817,1,C_query,3.494038093129007e-08,3.5298275416267944e-08,2.2328491565391707e-07,0.9999999714996921,110.09344700980651,8.834748503296055e-09,2.482037608564636e-08,1.0000000049324798,1.0000000392111354,0.011272003987690266
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,RAW,,0.03166301175951958,0.014694473706185818,0.999499499797821,0.0,0.04571933299303055,1.0,0.0,0.9999350309371948,0.0
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,C0,0.038375772880479345,0.026133794953359584,0.012898930347941307,0.9996600816404663,1.6669949308635683,0.03773550498071894,0.8253730086909545,0.9695397838787051,1.001152338003835,0.05566228827387077
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,C_gated,0.018538520034255643,0.012935302090861495,0.008647438386197021,0.9999163488047134,7.7755130030698885,0.018677737136082822,0.4085303775164623,0.9372202755135516,0.9998964968788919,0.03642930981671174
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,C_wrong,0.0800474469146843,0.05434290983676458,0.034352975386246064,0.9985232906126847,-4.691813270714883,0.07846763565242852,1.7162899650184205,0.4514944411190133,0.9999147028075566,0.06073937023421934
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,C_wrong_g,0.07545297273875114,0.05125950038688734,0.032651480302997526,0.9986860812463088,-4.184442861620666,0.07401539249858022,1.6189079019138428,0.49113465285626506,0.9998812015721608,0.058780248586277103
0,20261201,sub-03,ses-04,ERP,sub-02,0,0.34429049788677407,1,C_query,3.530208418187826e-08,3.5384124637830666e-08,1.8445746664813782e-07,1.0000000141889602,119.03487539397679,1.0874775161279814e-09,2.3785943498806662e-08,1.0000000124883621,0.9999999741038446,0.03166506577624912
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,RAW,,0.41869211196899414,0.3832818567752838,0.9213547706604004,0.0,1.0768152475357056,1.0,0.0,1.0769095420837402,0.0
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,C0,4.445701671081655,2.2579969622154175,0.938909469167733,0.3912690312313611,-14.636571480651915,5.807240072828816,5.392977073822046,0.23333330876117386,2.453217799544016,2.1530893115962075
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,C_gated,0.2375771615861873,0.14015141226434158,0.12558362291588432,0.9903361531854786,9.50594601810931,0.3604490675114697,0.3347362142758779,0.9423632975145931,1.0105297322224942,0.3625935667144293
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,C_wrong,1.253074256401392,0.6526367528836373,0.6515696277801934,0.8383795551928772,-3.8555349583414076,1.6784868929433443,1.5587510106061166,0.4833790488427386,1.197075173853973,0.6893014600695198
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,C_wrong_g,1.2439627509666535,0.6479768394133352,0.6507303353759364,0.8400305024081772,-3.7932940782523303,1.6665022726494307,1.5476213204825855,0.48814584538605077,1.1941138170155272,0.6866210636186955
0,20261201,sub-03,ses-04,SSVEP,sub-02,0,1.0772631753197246,1,C_query,3.9978022154414175e-08,3.728620247378937e-08,1.8073819550631162e-07,0.9999999769596947,141.00693251408052,2.5951578149369748e-08,2.410030655420741e-08,1.0000000274673044,0.9999999724546108,0.38879040867538506
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,RAW,,0.8444736003875732,0.6622709631919861,0.7606585621833801,0.0,0.8927870988845825,1.0,0.0,1.3007307052612305,0.0
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,C0,1.1915884521075344,0.5915431103937321,0.47911336165477963,0.8572115418031602,3.0919932850239267,0.6253861598646929,0.7004874141906101,0.9808740842778619,1.1482153185603945,1.0736872649561253
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,C_gated,0.21727139779749086,0.11493933691771611,0.07743850810702045,0.9933794628436611,17.3223475489775,0.12151518434532443,0.13610767671188623,0.9966414698735427,0.9969951094962631,0.5764641628524534
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,C_wrong,3.222300305345849,1.5987521203384407,1.0701118825924043,0.5180048901827968,-5.543901372981179,1.6902190733270974,1.893193780218466,0.9654373845711794,1.8686043915284425,1.84421329870362
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,C_wrong_g,3.1900750913052636,1.5827583907653737,1.0621337243964126,0.5219199560885192,-5.456571194597469,1.6733103190473975,1.8742544906679357,0.9656540745169011,1.8550772228001988,1.8320117677325816
0,20261201,sub-03,ses-02,ERP,sub-02,0,0.7373126115712059,1,C_query,5.549378665889042e-08,4.206677669464227e-08,1.6647885002827833e-07,1.0000000120998054,146.05293657416377,2.1809745604574897e-08,2.4428830190308483e-08,1.000000020850494,1.000000059252626,0.6492301371455818
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,RAW,,0.15920867025852203,0.07475557178258896,0.9872943162918091,0.0,0.39838069677352905,1.0,0.0,0.9773529171943665,0.0
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,C0,0.363934076383446,0.2468145882124229,0.135183415572215,0.9746455939396607,-3.8080823456065915,0.6175930109934031,1.5502584833877415,0.94598084178939,1.0788294353491088,0.40104729151752977
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,C_gated,0.03719433554311238,0.025933416627979617,0.011455209599325243,0.9996642917476736,15.762139421254517,0.06489201847816656,0.16288947633671708,0.9873074681741572,0.9985346480900632,0.1549365100221621
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,C_wrong,0.3021260921442776,0.20742882611143496,0.13690526068392608,0.9821869032623308,-2.2980480270023667,0.5190397949559539,1.3028739493862183,0.9045334315681681,1.07004865062956,0.3478936343124652
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,C_wrong_g,0.3018030350577632,0.20694394663757676,0.13504518845211574,0.9822754121700689,-2.2777203809940816,0.5178265029014114,1.2998283898236904,0.9119306355410763,1.0699830514227477,0.34946282638764475
0,20261201,sub-03,ses-02,SSVEP,sub-02,0,0.37275347507046874,1,C_query,3.427381742032458e-08,3.4818626656117136e-08,1.8958805530293964e-07,1.0000000031209506,133.20310141797341,9.617407344233634e-09,2.414125007601975e-08,1.0000000037620287,0.9999999407111363,0.16289782955320942
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,RAW,,0.13619714975357056,0.09673625230789185,0.9912205934524536,0.0,0.17252449691295624,1.0,0.0,1.0236669778823853,0.0
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,C0,0.10258849469174085,0.0790477317573723,0.05629317585930327,0.9971510701793602,4.725571933327566,0.10013183529533054,0.5803919864341018,0.9474957289324784,0.9735203974776152,0.19051471198485193
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,C_gated,0.0285919557302804,0.022182570358301873,0.018365582204647176,0.9997539972645648,15.763122830563583,0.028099244248480492,0.16287104034967312,0.9910731364730416,0.9995691003738596,0.11940383633369406
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,C_wrong,0.14163487784291154,0.11417935172885849,0.07352107260081776,0.9942197161901042,1.531608726129559,0.14463397904870678,0.8383387976297463,0.9030477814824612,0.9555381298706959,0.21596126061621942
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,C_wrong_g,0.14073522283549522,0.11338008119534146,0.07309041050515554,0.9943048174788404,1.5926249108219088,0.14362152211334123,0.8324703154416125,0.9042682686788752,0.9557825965076684,0.2154186714173203
0,20261201,sub-05,ses-02,ERP,sub-02,0,1.0986792860245551,1,C_query,3.71432002640083e-08,3.662721733210987e-08,1.9063423713775752e-07,1.0000000166687415,131.40728167614915,4.132140009194011e-09,2.3951033565763264e-08,0.9999999515291507,1.000000080662608,0.13304831362529568
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,RAW,,1.5897561311721802,0.7383660078048706,0.5455842614173889,0.0,1.0846670866012573,1.0,0.0,1.8964937925338745,0.0
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,C0,1.4270573039450303,0.6942747980141438,0.26027099038478846,0.7972834812234996,7.195982230263569,0.4736934049758952,0.43671779534604344,0.900320119519909,1.1403127421355188,0.7848973692406356
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,C_gated,0.8489374869029546,0.4555526230858186,0.17306289783360584,0.9077480753385928,10.855839212452773,0.310816803157498,0.2865550324441502,0.9704882624105883,1.0853243974615894,0.68377178808872
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,C_wrong,1.2933038265659231,0.6537237654519698,0.2481672847072418,0.8455402221963738,7.718724774091195,0.4460260353831526,0.4112100881990934,0.9116353697162297,1.2227584126604374,0.7530438884009476
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,C_wrong_g,1.2208833751089903,0.6195348079988003,0.23310473482651445,0.8562832153903386,8.185296008943714,0.4226994164786148,0.3897043009665575,0.9214628330771151,1.198401338394001,0.7463666968551876
0,20261201,sub-05,ses-02,SSVEP,sub-02,0,0.9889859931284768,1,C_query,9.097460718995013e-08,5.6233093049142745e-08,1.691700667506648e-07,1.000000010865937,149.02677080305793,2.6720520181811265e-08,2.4634767006929074e-08,1.0000000036358851,0.999999985933176,0.8382606937879723
0,20261201,sub-05,ses-03,ERP,sub-02,0,0.765314203269062,1,RAW,,0.6475153565406799,0.5425613522529602,0.8294836282730103,0.0,0.7530065178871155,1.0,0.0,1.1565624475479126,0.0
