artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,dataset,delta_SNR_db,exact_cell,method,observation_change_ratio,output_input_RMS_ratio,selected_alpha,statistical_unit,status,training_seed,unit_id
1.0,0.8946235247957239,0.7577200653676753,klados,0.0,19ch_native_linked_mastoid_256hz,RAW,0.0,1.0,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
9.18091476482176,8.213462327753946,0.0691471249475673,klados,-19.257719108821757,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DET-MATCH|deployment,5.945273617591926,6.003762484007166,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DET-POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-POP,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.3590727256828031,0.3212349075083573,0.9497523923009511,klados,8.896351632109955,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|NO-SUPPORT,0.6572203768093607,0.7424400725437211,0.75,source_record,success,20260812,sim37
0.39614249777272076,0.35439839767881365,0.9412087648304881,klados,8.042971288336734,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|RHO-ONLY-POP-BASIS,0.49291528240296795,0.7631673826889714,0.75,source_record,success,20260812,sim37
7.019777662699434,6.2800582358864565,0.10956466576664484,klados,-16.92646713891545,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|CONSTANT-RHO-0.5,4.544916786534835,4.608091246006844,0.75,source_record,success,20260812,sim37
10.497573248597151,9.391375981461282,0.05900120260205083,klados,-20.42177827367859,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH-K8|deployment,6.80297566141372,6.862083723756328,0.75,source_record,success,20260812,sim37
10.908494214862534,9.758995544714084,0.04858390694394148,klados,-20.755296112941405,19ch_native_linked_mastoid_256hz,R2_FIR_residual|support_FiLM|DIFF-MATCH-K1|deployment,7.0787894721806035,7.124336238253843,0.75,source_record,success,20260812,sim37
