common_random_numbers,erp_amplitude_relative_preservation,erp_latency_relative_preservation,fold,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,output_input_RMS_ratio,participant,posterior_samples,posterior_sd_rms,protocol,query_imu_event_used_for_inference,query_session,reference_free_covariance_distortion,reference_free_psd_distortion,seed,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation,status,support_seconds,task
False,0.8951205328561771,0.86328125,1,POP,0.007653787732124329,0.7688035070896149,0.2032102346420288,0.9593137502670288,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.13617620828427132,0.13680855929851532,20260811,nan,nan,success,60,ERP
False,0.9536026028687435,1.0,1,DET-NULL,0.003787711262702942,0.7977520376443863,0.1762852668762207,0.9584629535675049,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.1377493170139215,0.13450950384140015,20260811,nan,nan,success,60,ERP
False,0.9420206501994794,0.9609375,1,DET-MATCH,-8.749216794967651e-05,0.8348156958818436,0.14650698006153107,0.9613714814186096,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.12537997477323917,0.11459821462631226,20260811,nan,nan,success,60,ERP
True,0.8422297449184859,0.853515625,1,DIFF-NULL,0.024992868304252625,0.7618995606899261,0.21989592909812927,0.9284603595733643,sub-07,8,6.200070736676278,S2_MOTION_XSPEED,False,ses-04,0.21401063977078452,0.1944524198770523,20260811,nan,nan,success,60,ERP
True,0.8422297449184859,0.853515625,1,DIFF-POP,0.024992868304252625,0.7618995606899261,0.21989592909812927,0.9284603595733643,sub-07,8,6.200070736676278,S2_MOTION_XSPEED,False,ses-04,0.21401063977078452,0.1944524198770523,20260811,nan,nan,success,60,ERP
True,0.9054225768429904,1.0,1,DIFF-MATCH,0.011099666357040405,0.8182763457298279,0.17122676968574524,0.9378196597099304,sub-07,8,4.8782604093382345,S2_MOTION_XSPEED,False,ses-04,0.1653276638772622,0.1587592214345932,20260811,nan,nan,success,60,ERP
False,0.9507376111745784,1.0,1,DET-WRONG-1,0.00012745708227157593,0.8352376073598862,0.14496256411075592,0.9719999432563782,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.10550009924628469,0.1080995723605156,20260811,nan,nan,success,60,ERP
True,-0.8041819886991179,0.921875,1,DIFF-WRONG-1,0.01990535855293274,0.799069806933403,0.18514466285705566,0.9414584040641785,sub-07,8,nan,S2_MOTION_XSPEED,False,ses-04,0.1815492252925107,0.17255732417106628,20260811,nan,nan,success,60,ERP
False,0.9335849694097319,0.9609375,1,DET-WRONG-2,-0.0040750205516815186,0.8147976249456406,0.16069206595420837,0.9668470621109009,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.11607388786422876,0.11164342612028122,20260811,nan,nan,success,60,ERP
True,0.791287796893908,1.0,1,DIFF-WRONG-2,0.01956387609243393,0.8203118741512299,0.1657238006591797,0.9447293281555176,sub-07,8,nan,S2_MOTION_XSPEED,False,ses-04,0.17148294981448806,0.16302195191383362,20260811,nan,nan,success,60,ERP
False,0.9245873570425421,1.0,1,DET-WRONG-3,0.0025324150919914246,0.838772252202034,0.1413147747516632,0.9643763899803162,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.10632799453539003,0.1037929579615593,20260811,nan,nan,success,60,ERP
True,0.805140112430331,1.0,1,DIFF-WRONG-3,0.017015039920806885,0.8268164247274399,0.1617826223373413,0.9426882266998291,sub-07,8,nan,S2_MOTION_XSPEED,False,ses-04,0.15556729423948096,0.15065337717533112,20260811,nan,nan,success,60,ERP
False,0.9521174979855036,1.0,1,DET-SHUFFLED,0.0018982291221618652,0.8397810012102127,0.14157769083976746,0.9614332914352417,sub-07,0,nan,S2_MOTION_XSPEED,False,ses-04,0.12341855849878496,0.1102772057056427,20260811,nan,nan,success,60,ERP
True,0.8834777968383646,1.0,1,DIFF-SHUFFLED,0.015317708253860474,0.8014160394668579,0.18637484312057495,0.9337655901908875,sub-07,8,nan,S2_MOTION_XSPEED,False,ses-04,0.17786934205080066,0.1681620329618454,20260811,nan,nan,success,60,ERP
False,nan,nan,1,RAW,0.0,1.0,0.0,1.0,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.0,0.0,20260811,1.0,1.0,success,60,SSVEP
False,nan,nan,1,POP,0.00844273529946804,0.6926009953022003,0.2950346767902374,0.8838013410568237,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.29614184343487054,0.42637932300567627,20260811,0.9721660961160195,0.9464122765187308,success,60,SSVEP
False,nan,nan,1,DET-NULL,0.007191851735115051,0.7177065312862396,0.2707214951515198,0.8944286108016968,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.2804935587004902,0.40108636021614075,20260811,0.9849575805782372,0.9929538602919581,success,60,SSVEP
False,nan,nan,1,DET-MATCH,0.002274550497531891,0.7289996445178986,0.26648053526878357,0.9197363257408142,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.23810565005117015,0.35484179854393005,20260811,0.9916759567289005,0.9978549820962158,success,60,SSVEP
True,nan,nan,1,DIFF-NULL,0.007879270240664482,0.7025313079357147,0.29044419527053833,0.9245554208755493,sub-07,8,6.003722190856934,S0_STATIC_XSESSION,False,ses-03,0.19319490309905618,0.3117351531982422,20260811,0.9991348739061993,0.958863617616317,success,60,SSVEP
True,nan,nan,1,DIFF-POP,0.007879270240664482,0.7025313079357147,0.29044419527053833,0.9245554208755493,sub-07,8,6.003722190856934,S0_STATIC_XSESSION,False,ses-03,0.19319490309905618,0.3117351531982422,20260811,0.9991348739061993,0.958863617616317,success,60,SSVEP
True,nan,nan,1,DIFF-MATCH,0.005129404366016388,0.46774882078170776,0.5125745534896851,1.0265785455703735,sub-07,8,5.73827349698102,S0_STATIC_XSESSION,False,ses-03,0.1609133726112534,0.2733477056026459,20260811,0.9844703509971132,0.9597593590223735,success,60,SSVEP
False,nan,nan,1,DET-WRONG-1,0.008282605558633804,0.7248141765594482,0.2699854373931885,0.8956167697906494,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.25970350445513607,0.3884706497192383,20260811,0.9796555192258539,0.9717611077559228,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-1,0.006528960540890694,0.7307925820350647,0.2643706202507019,0.92918461561203,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-03,0.1817490100833353,0.28682878613471985,20260811,0.9948976096195219,0.9728957645992746,success,60,SSVEP
False,nan,nan,1,DET-WRONG-2,0.005462907254695892,0.7722163945436478,0.22159790992736816,0.9095451235771179,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.22859968839165645,0.35045352578163147,20260811,0.9874186024171288,0.9830511049309946,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-2,0.005525119602680206,0.7831878215074539,0.21209223568439484,0.9427970051765442,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-03,0.1506179137596133,0.2353164106607437,20260811,0.9952236339013756,0.9857243208387265,success,60,SSVEP
False,nan,nan,1,DET-WRONG-3,0.003161568194627762,0.7741300761699677,0.2160012423992157,0.922588050365448,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.22035262581882287,0.31220895051956177,20260811,0.9905190998410474,0.962591158670527,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-3,0.0061300285160541534,0.7807702571153641,0.21375709772109985,0.942970335483551,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-03,0.15149977956876753,0.22998040914535522,20260811,0.995095024938484,0.9850144669722815,success,60,SSVEP
False,nan,nan,1,DET-SHUFFLED,0.007178988307714462,0.7072785794734955,0.28457942605018616,0.9096620678901672,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-03,0.26118461184087816,0.364056259393692,20260811,0.9829635952170723,0.981798657307428,success,60,SSVEP
True,nan,nan,1,DIFF-SHUFFLED,0.004242505878210068,0.6994613111019135,0.2950498163700104,0.9341729879379272,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-03,0.17558870440821148,0.2963194251060486,20260811,0.9860860869268769,0.9742557683559986,success,60,SSVEP
False,nan,nan,1,RAW,0.0,1.0,0.0,1.0,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.0,0.0,20260811,1.0,1.0,success,60,SSVEP
False,nan,nan,1,POP,-0.008369937539100647,0.6890081167221069,0.27392321825027466,0.9350464344024658,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.24389982461800752,0.30746883153915405,20260811,0.990781672024493,0.9888316616687097,success,60,SSVEP
False,nan,nan,1,DET-NULL,0.001474723219871521,0.7390742301940918,0.25224214792251587,0.9396003484725952,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.19957350257179599,0.2493441104888916,20260811,0.9568170686509727,0.9909415585999949,success,60,SSVEP
False,nan,nan,1,DET-MATCH,0.010910548269748688,0.7466195821762085,0.24688664078712463,0.9644651412963867,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.15700562934423212,0.20472490787506104,20260811,0.9722099747020334,0.9667617572196918,success,60,SSVEP
True,nan,nan,1,DIFF-NULL,0.016187816858291626,0.7212490439414978,0.2617325186729431,0.9024466872215271,sub-07,8,6.174606568777739,S0_STATIC_XSESSION,False,ses-04,0.2740647907546608,0.293117880821228,20260811,0.9968199777548636,0.96289282662412,success,60,SSVEP
True,nan,nan,1,DIFF-POP,0.016187816858291626,0.7212490439414978,0.2617325186729431,0.9024466872215271,sub-07,8,6.174606568777739,S0_STATIC_XSESSION,False,ses-04,0.2740647907546608,0.293117880821228,20260811,0.9968199777548636,0.96289282662412,success,60,SSVEP
True,nan,nan,1,DIFF-MATCH,0.019219987094402313,0.5853966176509857,0.3537059724330902,0.9836177229881287,sub-07,8,5.879822186569669,S0_STATIC_XSESSION,False,ses-04,0.16206554602259027,0.20266886055469513,20260811,0.9985519647176955,0.9891666917098609,success,60,SSVEP
False,nan,nan,1,DET-WRONG-1,0.02901487797498703,0.7666670233011246,0.22900834679603577,0.9496397376060486,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.17936230339843184,0.2079886794090271,20260811,0.9731171795661646,0.9308319574854184,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-1,0.017299696803092957,0.7498478889465332,0.23148399591445923,0.9107017517089844,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-04,0.2547504608590062,0.2552016079425812,20260811,0.9994893145360222,0.9521414748612266,success,60,SSVEP
False,nan,nan,1,DET-WRONG-2,0.009058840572834015,0.8035469502210617,0.19905461370944977,0.9431576728820801,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.17435011862755678,0.20674312114715576,20260811,0.9732831986843775,0.9675005848222861,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-2,0.009337194263935089,0.8037583529949188,0.18215030431747437,0.9270017743110657,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-04,0.2021274947957675,0.20853479206562042,20260811,0.9998979483371723,0.9487046709579251,success,60,SSVEP
False,nan,nan,1,DET-WRONG-3,0.012993291020393372,0.7937802374362946,0.20850466191768646,0.9573904871940613,sub-07,0,nan,S0_STATIC_XSESSION,False,ses-04,0.1563599021470277,0.1823498159646988,20260811,0.9814802945694889,0.981413446941052,success,60,SSVEP
True,nan,nan,1,DIFF-WRONG-3,0.011729739606380463,0.8024314790964127,0.18409231305122375,0.9276081919670105,sub-07,8,nan,S0_STATIC_XSESSION,False,ses-04,0.20105625704609215,0.2078407257795334,20260811,0.9991177656932893,0.9458918068860386,success,60,SSVEP
