common_random_numbers,erp_amplitude_relative_preservation,erp_latency_relative_preservation,fold,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,output_input_RMS_ratio,participant,posterior_samples,posterior_sd_rms,protocol,query_imu_event_used_for_inference,query_session,reference_free_covariance_distortion,reference_free_psd_distortion,seed,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation,status,support_seconds,task
True,0.8925844795559502,1.0,0,DIFF-WRONG-1,0.020241543650627136,0.8170565366744995,0.17922751605510712,0.9505211114883423,sub-02,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.20633750111888,0.15579572319984436,20260811,nan,nan,success,60,ERP
False,0.9361740019098864,1.0,0,DET-WRONG-2,0.017479270696640015,0.8286374360322952,0.17748002707958221,0.9440668821334839,sub-02,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.18811785516721408,0.14553703367710114,20260811,nan,nan,success,60,ERP
True,0.8759908710049891,1.0,0,DIFF-WRONG-2,0.01691584289073944,0.7821906507015228,0.2164732962846756,0.957321047782898,sub-02,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.265604010304812,0.18776878714561462,20260811,nan,nan,success,60,ERP
False,0.8452231801827141,1.0,0,DET-WRONG-3,0.01366966962814331,0.7522212117910385,0.2647196054458618,0.9398515224456787,sub-02,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.3129620294590796,0.2493225783109665,20260811,nan,nan,success,60,ERP
True,0.867237001243076,1.0,0,DIFF-WRONG-3,0.016202911734580994,0.759727880358696,0.2419973909854889,0.9557408094406128,sub-02,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.30626088542150776,0.24514317512512207,20260811,nan,nan,success,60,ERP
False,0.8755458834148302,1.0,0,DET-SHUFFLED,0.01700909435749054,0.7790186405181885,0.23854948580265045,0.9292716979980469,sub-02,0,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.25529855901936566,0.19386796653270721,20260811,nan,nan,success,60,ERP
True,0.8815342306920816,1.0,0,DIFF-SHUFFLED,0.016372084617614746,0.8008480221033096,0.19710637629032135,0.9502056837081909,sub-02,8,nan,S1_MOTION_WITHIN_SESSION,False,ses-04,0.24007549058757216,0.19081009924411774,20260811,nan,nan,success,60,ERP
False,1.0,1.0,0,RAW,0.0,1.0,0.0,1.0,sub-02,0,nan,S2_MOTION_XSPEED,False,ses-04,0.0,0.0,20260811,nan,nan,success,60,ERP
False,0.9458155950078725,1.0,0,POP,0.041046515107154846,0.7378652691841125,0.27093443274497986,0.9322139620780945,sub-02,0,nan,S2_MOTION_XSPEED,False,ses-04,0.2929672645737232,0.22143767774105072,20260811,nan,nan,success,60,ERP
False,0.878966029935364,1.0,0,DET-NULL,0.01667328178882599,0.7878384292125702,0.23568195104599,0.9332888126373291,sub-02,0,nan,S2_MOTION_XSPEED,False,ses-04,0.24061659554585238,0.1926235854625702,20260811,nan,nan,success,60,ERP
