adaptive_subject_attack_balanced_accuracy,between_participant_variance,calibration_error,cross_session_same_different_auroc,cross_session_verification_balanced_accuracy,fixed_head_balanced_accuracy,fold,linear_subject_probe_balanced_accuracy,method,n_test_trials,retrained_head_balanced_accuracy,seed,strength,worst_participant_accuracy
0.6203703703703703,0.010083108281892999,0.3474492193717096,0.5683467074580719,0.6608796296296297,0.39004629629629634,0,0.6122685185185185,RAW,864,0.40740740740740744,20260920,na,0.28125
0.5972222222222222,0.006225083590534975,0.3486608950490201,0.5505328820958049,0.6296296296296297,0.38657407407407407,0,0.5740740740740741,LEACE,864,0.3923611111111111,20260920,na,0.3020833333333333
0.6354166666666666,0.01104761445473251,0.4491854219662923,0.5574841698847699,0.6053240740740741,0.41087962962962965,0,0.6145833333333334,DANN,864,0.3993055555555556,20260920,medium,0.2986111111111111
0.6145833333333334,0.010155446244855967,0.36032559291494115,0.5615806764225221,0.65625,0.3877314814814815,0,0.6145833333333334,one_step,864,0.3981481481481482,20260920,weak,0.2777777777777778
0.59375,0.008214377572016459,0.3670676788660111,0.5545845111931103,0.6481481481481481,0.3900462962962963,0,0.6018518518518519,one_step,864,0.39236111111111116,20260920,medium,0.2951388888888889
0.5914351851851852,0.0069806134259259274,0.37227619277244367,0.5480934917918693,0.6354166666666666,0.3958333333333333,0,0.5925925925925926,one_step,864,0.3935185185185185,20260920,strong,0.30902777777777773
0.6087962962962963,0.010018807870370367,0.3663069227434419,0.562018144391249,0.6481481481481481,0.3854166666666667,0,0.611111111111111,SANDiff,864,0.4016203703703704,20260920,weak,0.2777777777777778
0.6041666666666666,0.007318190586419748,0.3806165949682947,0.5548167887871129,0.6377314814814815,0.38541666666666663,0,0.5960648148148149,SANDiff,864,0.39236111111111116,20260920,medium,0.2951388888888889
0.6053240740740741,0.007089120370370371,0.39497972790289804,0.5475562552447159,0.6354166666666666,0.3854166666666667,0,0.5844907407407408,SANDiff,864,0.37962962962962965,20260920,strong,0.2951388888888889
0.6388888888888888,0.009046264146090536,0.36860167814625633,0.5575428477601593,0.6539351851851852,0.3807870370370371,0,0.6168981481481483,one_step,864,0.40046296296296297,20260921,weak,0.2777777777777778
