adaptive_subject_attack_recall,cross_session_same_different_auroc,cross_session_verification_recall,fixed_head_balanced_accuracy,fold,linear_subject_probe_recall,method,participant,seed,strength
0.7430555555555556,0.5358978644956705,0.5173611111111112,0.4097222222222222,0,0.7118055555555556,RAW,1,20260920,na
0.5034722222222222,0.6139438012096412,0.8611111111111112,0.28125,0,0.5173611111111112,RAW,2,20260920,na
0.6145833333333334,0.5511460157270682,0.6041666666666666,0.47916666666666663,0,0.6076388888888888,RAW,3,20260920,na
0.6909722222222222,0.5217962362485,0.4652777777777778,0.3993055555555555,0,0.6909722222222222,LEACE,1,20260920,na
0.4965277777777778,0.5815169394081827,0.8020833333333334,0.3020833333333333,0,0.4548611111111111,LEACE,2,20260920,na
0.6041666666666666,0.5459595169694526,0.6215277777777778,0.45833333333333326,0,0.5763888888888888,LEACE,3,20260920,na
0.7847222222222222,0.5156442938883725,0.3888888888888889,0.42708333333333337,0,0.7152777777777778,DANN,1,20260920,medium
0.5069444444444444,0.6055577758772318,0.8125,0.2986111111111111,0,0.5138888888888888,DANN,2,20260920,medium
0.6145833333333334,0.5480994989304794,0.6145833333333334,0.5069444444444444,0,0.6145833333333334,DANN,3,20260920,medium
0.7465277777777778,0.529120123809395,0.5069444444444444,0.4097222222222222,0,0.7152777777777778,one_step,1,20260920,weak
0.4756944444444444,0.603219338849526,0.8541666666666666,0.2777777777777778,0,0.5138888888888888,one_step,2,20260920,weak
0.6215277777777778,0.5489279511183811,0.6076388888888888,0.4756944444444445,0,0.6145833333333334,one_step,3,20260920,weak
0.7291666666666666,0.5232459651316259,0.4895833333333333,0.3993055555555556,0,0.7083333333333334,one_step,1,20260920,medium
0.4618055555555556,0.5911819441054287,0.8368055555555556,0.2951388888888889,0,0.4895833333333333,one_step,2,20260920,medium
0.5902777777777778,0.5465613648470509,0.6180555555555556,0.4756944444444444,0,0.6076388888888888,one_step,3,20260920,medium
0.6840277777777778,0.5192047560431237,0.46875,0.4027777777777778,0,0.6979166666666666,one_step,1,20260920,strong
0.4826388888888889,0.5787773628924614,0.8055555555555556,0.30902777777777773,0,0.46875,one_step,2,20260920,strong
0.6076388888888888,0.5442018342366539,0.6319444444444444,0.4756944444444444,0,0.6111111111111112,one_step,3,20260920,strong
0.71875,0.5306655068996636,0.4965277777777778,0.4027777777777778,0,0.7222222222222222,SANDiff,1,20260920,weak
0.4965277777777778,0.603373917685782,0.8541666666666666,0.2777777777777778,0,0.5069444444444444,SANDiff,2,20260920,weak
0.6111111111111112,0.5486246164954297,0.59375,0.4756944444444444,0,0.6041666666666666,SANDiff,3,20260920,weak
0.7152777777777778,0.5259625083818207,0.4930555555555556,0.3958333333333333,0,0.7048611111111112,SANDiff,1,20260920,medium
0.4826388888888889,0.5905093039297719,0.8333333333333334,0.2951388888888889,0,0.4861111111111111,SANDiff,2,20260920,medium
0.6145833333333334,0.5455264169825055,0.5868055555555556,0.46527777777777773,0,0.5972222222222222,SANDiff,3,20260920,medium
0.6631944444444444,0.5221860996079144,0.4895833333333333,0.3993055555555555,0,0.6944444444444444,SANDiff,1,20260920,strong
0.5277777777777778,0.5767622820725467,0.8125,0.2951388888888889,0,0.4618055555555556,SANDiff,2,20260920,strong
