aggregate_across_seeds,artifact_attenuation,artifact_normalized_parallel_error,calibration_duration_axis_complete,calibration_id,calibration_seconds,clean_interval_preservation,correlation,d_perp_y,delta_snr_db,e_parallel,e_perp,failure_reason,fallback_method_id,fallback_used,function_evaluations,latency_seconds,method_id,network_calls_total,operator_source,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_q90_distance,p0_bootstrap_success_rate,p0_eligible,p0_movement_coverage,p0_rank,p0_reference_condition,p0_reference_rank,p0_ridge_lambda,p0_singular_ratio,p0_singular_values,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,records_are_participants,rrmse,sampler_candidate,seed,source_record,status,time_rrmse,trust_radius
True,0.0,1.0,False,,10.0,1.0,0.8559826477496438,0.0,0.0,2.043806102328167,6.610458544908877e-08,,,False,0,0.000425669364631176,corrupted_identity,0,corrupted_identity,0.35281651290720606,,,,,,,,,,,,untouched,0.0,,,,2.984082333017105,False,False,1.2139872992028764,deterministic,-1,39,success,1.2139872992028764,0.1
True,9.520192320865826,0.48928320492871963,False,,10.0,0.1514629530676347,0.9362909343831234,8.023729115046215e-16,6.208793830395541,1.0000000000000002,6.610458544799256e-08,,,False,0,0.0001538097858428955,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,0.35281651290720606,,,,,,,,,,,,untouched,0.0,0.0,0.0,1.0,0.4171410026123514,True,False,0.5939835964967458,deterministic,-1,39,success,0.5939835964967458,0.1
False,1.7278918733574764,1.398335289192615,False,population_projector_Pi0,10.0,-0.32702727528818043,0.6873099437328618,0.04797325203952177,-2.9144704822990493,2.857926197152689,0.04797325204924676,,,False,100,6.091598347760737,population_only__M2__trust_0p1,200,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1306.6484375,0.025188246938417713,1.8728087335850525,0.9993655522161694,1.6805910578436567,False,False,1.69799992711752,M2,20260801,39,success,1.69799992711752,0.1
False,0.8469934521707944,1.4082873418534947,False,population_projector_Pi0,10.0,-0.40243332291268286,0.6846927074095902,0.04763530496725546,-2.976006986873945,2.8782662631116853,0.047635305321674384,,,False,100,5.39791948441416,population_only__M2__trust_0p1,200,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1314.7734375,0.025188246938417713,1.8728087335850525,0.9993655522161694,1.9142318870770798,False,False,1.7100723796030928,M2,20260802,39,success,1.7100723796030928,0.1
False,1.9906967757476006,1.5110020232472359,False,population_projector_Pi0,10.0,-0.4502874721600967,0.6650073703192767,0.04991888272844295,-3.5873819505209243,3.0881951557429073,0.04991888263624453,,,False,100,5.258900860324502,population_only__M2__trust_0p1,200,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1314.7734375,0.025188246938417713,1.8728087335850525,0.9993655522161694,2.0986543725323616,False,False,1.8347768027837308,M2,20260803,39,success,1.8347768027837308,0.1
False,-1.7063699340935854,1.7962473500118434,False,population_projector_Pi0,10.0,-0.6621504293737699,0.6154588195720941,0.053947584029884546,-5.0890427323137395,3.6711812952450043,0.053947584146563365,,,False,100,5.313576759770513,population_only__M2__trust_0p1,200,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1314.7734375,0.025188246938417713,1.8728087335850525,0.9993655522161694,1.7385925177368744,False,False,2.1810533044511073,M2,20260804,39,success,2.1810533044511073,0.1
False,0.7345310195321175,1.479046999777772,False,population_projector_Pi0,10.0,-0.3991438207737692,0.6655608639240932,0.04854556065511667,-3.4016935692660786,3.0228852837759774,0.04854556071280863,,,False,100,5.275058211758733,population_only__M2__trust_0p1,200,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1314.7734375,0.025188246938417713,1.8728087335850525,0.9993655522161694,1.9618394683343248,False,False,1.7959689401318664,M2,20260805,39,success,1.7959689401318664,0.1
True,6.319441504373902,0.8166927495851184,False,population_projector_Pi0,10.0,-0.007487429261849421,0.8262035867932669,0.037588747950746446,1.7547878733805269,1.6691616253292345,0.037588748078881344,,,False,500,27.337053664028645,population_only__M2__trust_0p1,1000,population_only,0.35281651290720606,,,,,,,,,,,,untouched,1314.7734375,0.025188246938417713,1.8728087335850525,0.9993655522161694,0.4782714694077567,False,False,0.9919156661333118,M2,-1,39,success,0.9919156661333118,0.1
False,2.185539733385874,1.4307797141252574,False,sim39,10.0,-0.39792112499192034,0.5707209716733501,0.6762626080047126,-3.517888096216173,2.9242363108165508,0.6762626077795773,,,False,100,5.0860498286783695,matching_p0__M2__trust_0p1,200,matching_p0,0.35281651290720606,0.10467652159620583,0.3807401408336165,1.0,True,0.33984375,2,5.3785856755950805,2,0.01,0.3188384675440703,"[5.101066356428111, 1.6264161799241532]",untouched,1332.59375,0.32673623847749583,27.38225765937641,0.8932434304655767,1.8938665309360345,False,False,1.820155733161932,M2,20260801,39,success,1.820155733161932,0.1
False,-0.13943677567103827,1.4603490610759926,False,sim39,10.0,-0.45437431243105464,0.5683125911924359,0.5919753536211934,-3.5917271766686785,2.9846703225563225,0.5919753534023031,,,False,100,5.311677687801421,matching_p0__M2__trust_0p1,200,matching_p0,0.35281651290720606,0.10467652159620583,0.3807401408336165,1.0,True,0.33984375,2,5.3785856755950805,2,0.01,0.3188384675440703,"[5.101066356428111, 1.6264161799241532]",untouched,1332.59375,0.32673623847749583,27.38225765937641,0.8932434304655767,2.063149221795363,False,False,1.8356949027113878,M2,20260802,39,success,1.8356949027113878,0.1
